<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:95fe2e8180f987ab68c471f7553aac4012cbab98322cd1d34f5c60c131b6ea3d
size 7890
=======
Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal),
Balarampur,01/10/2018,0.75, ,NR,NR,NR,
,02/10/2018,0.74, ,NR,NR,NR,
,03/10/2018,0.75,Other,9800,9900,9850,
,04/10/2018,0.74,Other,9840,9940,9900,
,05/10/2018,0.75,Other,9820,9950,9860,
,06/10/2018,0.74,Other,9850,9970,9900,
,07/10/2018,0.75,Other,9800,9900,9860,
,08/10/2018,0.74,Other,9850,9960,9900,
,09/10/2018,0.75,Other,9820,9940,9860,
,10/10/2018,0.74,Other,9850,9950,9900,
,11/10/2018,0.75,Other,9820,9920,9860,
,13/10/2018,0.75,Other,9800,9900,9850,
,14/10/2018,0.74,Other,9870,9920,9900,
,15/10/2018,0.75,Other,9800,9920,9850,
,16/10/2018,0.75,Other,9800,9900,9840,
,17/10/2018,0.74,Other,9860,9960,9900,
,18/10/2018,0.75,Other,9800,9930,9860,
,19/10/2018,0.74,Other,9850,9950,9900,
,20/10/2018,0.75,Other,9840,9930,9860,
,21/10/2018,0.74,Other,9850,9940,9900,
,22/10/2018,0.73,Other,9860,9960,9900,
,23/10/2018,0.74,Other,9850,9930,9900,
,24/10/2018,0.75,Other,9800,9900,9850,
,25/10/2018,0.74,Other,9850,9930,9880,
,26/10/2018,0.75,Other,9820,9930,9860,
,27/10/2018,0.73,Other,9870,9940,9900,
,28/10/2018,0.74,Other,9840,9940,9900,
,29/10/2018,0.72,Other,9850,9950,9900,
,30/10/2018,0.74,Other,9840,9930,9900,
Birbhum,02/10/2018,95,Mustard Oil,9600,9700,9650,
,04/10/2018,95,Mustard Oil,9600,9700,9650,
,05/10/2018,95,Mustard Oil,9600,9700,9650,
,06/10/2018,95,Mustard Oil,9600,9700,9650,
,08/10/2018,95,Mustard Oil,9600,9700,9650,
,09/10/2018,95,Mustard Oil,9600,9700,9650,
,10/10/2018,95,Mustard Oil,9600,9700,9650,
,26/10/2018,95,Mustard Oil,9600,9700,9650,
,27/10/2018,95,Mustard Oil,9650,9750,9700,
,28/10/2018,90,Mustard Oil,9700,9800,9750,
,29/10/2018,95,Mustard Oil,9600,9700,9650,
,30/10/2018,90,Mustard Oil,9650,9750,9700,
,31/10/2018,95,Mustard Oil,9650,9750,9700,
Durgapur,01/10/2018,19,Other,9550,9675,9625,
,02/10/2018,20,Other,9550,9675,9625,
,03/10/2018,19, ,NR,NR,NR,
,04/10/2018,19, ,NR,NR,NR,
,05/10/2018,19, ,NR,NR,NR,
,06/10/2018,22,Other,9550,9675,9625,
,07/10/2018,19,Other,9550,9675,9625,
,08/10/2018,19, ,NR,NR,NR,
,09/10/2018,20, ,NR,NR,NR,
,10/10/2018,19,Other,9550,9675,9600,
,11/10/2018,20, ,NR,NR,NR,
,12/10/2018,21,Other,9550,9675,9625,
,13/10/2018,20,Other,9550,9675,9625,
,15/10/2018,20, ,NR,NR,NR,
,16/10/2018,19, ,NR,NR,NR,
,17/10/2018,20, ,NR,NR,NR,
,18/10/2018,19, ,NR,NR,NR,
,19/10/2018,20, ,NR,NR,NR,
,20/10/2018,19, ,NR,NR,NR,
,21/10/2018,20, ,NR,NR,NR,
,22/10/2018,19, ,NR,NR,NR,
,23/10/2018,19, ,NR,NR,NR,
,24/10/2018,20, ,NR,NR,NR,
,25/10/2018,20, ,NR,NR,NR,
,26/10/2018,19, ,NR,NR,NR,
,27/10/2018,19, ,NR,NR,NR,
,28/10/2018,20, ,NR,NR,NR,
,29/10/2018,20, ,NR,NR,NR,
,30/10/2018,20,Other,9550,9700,9625,
,31/10/2018,19,Other,9500,9625,9550,
Jhargram,01/10/2018,26,Mustard Oil,10000,11500,10200,
,02/10/2018,30,Mustard Oil,9000,10000,9500,
,03/10/2018,25,Mustard Oil,9900,10100,10000,
,04/10/2018,28,Mustard Oil,10000,10200,10100,
,05/10/2018,26,Mustard Oil,10000,10500,10200,
,06/10/2018,27,Mustard Oil,10000,11000,10500,
,07/10/2018,27,Mustard Oil,10000,10500,10200,
,08/10/2018,24,Mustard Oil,10000,10500,10200,
,09/10/2018,27,Mustard Oil,10100,10500,10300,
,10/10/2018,26,Mustard Oil,10000,10200,10100,
,11/10/2018,2.6,Mustard Oil,9900,10200,10000,
,12/10/2018,25,Mustard Oil,9900,10100,10000,
,23/10/2018,26,Mustard Oil,10000,11000,10200,
,24/10/2018,29,Mustard Oil,10000,10500,10200,
,25/10/2018,26,Mustard Oil,10000,11100,10500,
,26/10/2018,29,Mustard Oil,9900,10500,10200,
,27/10/2018,29,Mustard Oil,10100,10600,10500,
,28/10/2018,27,Mustard Oil,9800,10500,10000,
,29/10/2018,26,Mustard Oil,10000,10200,10100,
,30/10/2018,26,Mustard Oil,9990,10100,10000,
,31/10/2018,28,Mustard Oil,10000,10500,10100,
Kasipur,01/10/2018,0.34, ,NR,NR,NR,
,02/10/2018,0.33,Other,9680,9720,9700,
,03/10/2018,0.32,Other,9700,9740,9720,
,04/10/2018,0.31,Other,9720,9760,9740,
,05/10/2018,0.32,Other,9700,9740,9720,
,06/10/2018,0.4,Other,9820,9900,9860,
,07/10/2018,0.39,Other,9870,9950,9920,
,08/10/2018,0.4,Other,9800,9920,9860,
,09/10/2018,0.38,Other,9860,9950,9900,
,11/10/2018,0.4,Other,9800,9900,9850,
,12/10/2018,0.39,Other,9860,9930,9900,
,14/10/2018,0.41,Other,9800,9900,9840,
,15/10/2018,0.42,Other,9850,9940,9900,
,16/10/2018,0.41,Other,9840,9920,9900,
,17/10/2018,0.42,Other,9820,9910,9860,
,18/10/2018,0.4,Other,9840,9930,9900,
,19/10/2018,0.42,Other,9820,9900,9860,
,20/10/2018,0.41,Other,9800,9900,9850,
,21/10/2018,0.4,Other,9840,9900,9860,
,22/10/2018,0.4,Other,9800,9900,9840,
,23/10/2018,0.4,Other,9840,9870,9860,
,24/10/2018,0.41,Other,9840,9920,9860,
,25/10/2018,0.4,Other,9860,9950,9900,
,26/10/2018,0.42,Other,9820,9900,9840,
,27/10/2018,0.4,Other,9850,9940,9880,
,28/10/2018,0.42,Other,9820,9900,9840,
,29/10/2018,0.4,Other,9860,9960,9900,
,30/10/2018,0.42,Other,9820,9900,9860,
Katwa,01/10/2018,1.7,Other,8800,9900,9800,
,02/10/2018,1.5,Other,8800,9900,9800,
,04/10/2018,1.6,Other,8825,9925,9825,
,05/10/2018,1.7,Other,8825,9925,9825,
,06/10/2018,1.5,Other,8825,9925,9825,
,08/10/2018,1.8,Other,8825,9950,9825,
,09/10/2018,1.8,Other,8825,9950,9825,
,10/10/2018,1.7,Other,8850,9950,9850,
,11/10/2018,1.8,Other,8850,9950,9850,
,12/10/2018,1.9,Other,8850,9950,9850,
,13/10/2018,2,Other,8850,9950,9850,
,15/10/2018,2.4, ,NR,NR,NR,
,16/10/2018,1.6, ,NR,NR,NR,
,18/10/2018,1.5,Other,8850,9950,9850,
,20/10/2018,1.2,Other,8850,9950,9850,
,22/10/2018,1.3, ,NR,NR,NR,
,23/10/2018,1.5,Other,8850,9950,9850,
,25/10/2018,1.4, ,NR,NR,NR,
,26/10/2018,1.6,Other,8900,9950,9850,
,27/10/2018,1.4,Other,8900,9950,9850,
,29/10/2018,1.6,Other,8900,9950,9850,
,30/10/2018,1.7,Other,8900,9950,9850,
,31/10/2018,1.7,Other,8900,9950,9850,
Purulia,01/10/2018,2.5,Mustard Oil,10860,10940,10940,
,02/10/2018,2,Mustard Oil,10850,10900,10850,
,03/10/2018,2,Mustard Oil,10900,10960,10900,
,04/10/2018,2,Mustard Oil,10900,10960,10960,
,05/10/2018,1.5,Mustard Oil,11000,11100,11000,
,06/10/2018,2,Mustard Oil,10860,10930,10860,
,07/10/2018,2,Mustard Oil,10900,11000,10960,
,08/10/2018,2,Mustard Oil,11000,11070,11000,
,09/10/2018,3,Mustard Oil,10860,10940,10940,
,10/10/2018,2,Mustard Oil,11100,11170,11100,
,11/10/2018,2.5,Mustard Oil,11000,11100,11000,
,12/10/2018,2,Mustard Oil,11140,11200,11140,
,13/10/2018,2,Mustard Oil,11200,11300,11200,
,14/10/2018,2.5,Mustard Oil,11000,11100,11000,
,15/10/2018,2.5,Mustard Oil,11140,11200,11140,
,16/10/2018,1.5,Mustard Oil,11300,11400,11300,
,18/10/2018,1.5,Mustard Oil,11200,11300,11300,
,19/10/2018,2,Mustard Oil,11130,11200,11130,
,20/10/2018,1.5,Mustard Oil,11210,11280,11210,
,21/10/2018,2,Mustard Oil,11150,11220,11220,
,22/10/2018,2,Mustard Oil,10960,11030,11030,
,23/10/2018,2,Mustard Oil,10850,10930,10850,
,24/10/2018,3,Mustard Oil,10860,10930,10860,
,26/10/2018,2,Mustard Oil,11000,11100,11000,
,27/10/2018,2,Mustard Oil,10860,10940,10940,
,28/10/2018,1.5,Mustard Oil,10930,11000,11000,
,30/10/2018,2,Mustard Oil,11000,11120,11120,
,31/10/2018,2,Mustard Oil,11000,11100,11100,
Sainthia,01/10/2018,75,Mustard Oil,9370,9430,9400,
,02/10/2018,78,Mustard Oil,9370,9420,9400,
,03/10/2018,80,Mustard Oil,9350,9400,9380,
,04/10/2018,81,Mustard Oil,9350,9400,9380,
,05/10/2018,82,Mustard Oil,9350,9400,9380,
,07/10/2018,84,Mustard Oil,9330,9380,9360,
,08/10/2018,83,Mustard Oil,9330,9380,9360,
,10/10/2018,84,Mustard Oil,9300,9370,9330,
,11/10/2018,85,Mustard Oil,9300,9370,9330,
,13/10/2018,87,Mustard Oil,9280,9340,9310,
,14/10/2018,83,Mustard Oil,9270,9330,9300,
,16/10/2018,84,Mustard Oil,9250,9310,9280,
,21/10/2018,82,Mustard Oil,9200,9270,9230,
,22/10/2018,80,Mustard Oil,9200,9270,9230,
,23/10/2018,79,Mustard Oil,9200,9270,9230,
,24/10/2018,78.5,Mustard Oil,9210,9270,9240,
,25/10/2018,78,Mustard Oil,9210,9270,9240,
,26/10/2018,79,Mustard Oil,9220,9270,9250,
,27/10/2018,80,Mustard Oil,9220,9280,9250,
,28/10/2018,79,Mustard Oil,9220,9280,9250,
,29/10/2018,82,Mustard Oil,9220,9280,9250,
,30/10/2018,81.5,Mustard Oil,9230,9280,9260,
,31/10/2018,80,Mustard Oil,9230,9280,9260,
>>>>>>> 6ac9248b3ef33a88bcb4b748e11d3743f40f9979
