<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:010528388e9892f1648c96ac479e829dcabc1b20d11fc5598ea3107413b62c3e
size 8279
=======
Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal),
Balarampur,01/12/2019,0.69,Other,9880,9920,9900,
,02/12/2019,0.72,Other,9850,9880,9870,
,03/12/2019,0.71,Other,9850,9900,9880,
,04/12/2019,0.7,Other,9850,9880,9860,
,05/12/2019,0.72,Other,9820,9870,9850,
,06/12/2019,0.71,Other,9830,9880,9860,
,07/12/2019,0.72,Other,9840,9880,9860,
,08/12/2019,0.72,Other,9820,9850,9830,
,19/12/2019,0.7,Other,9820,9850,9830,
,20/12/2019,0.69,Other,9880,9950,9920,
,21/12/2019,0.69,Other,9860,9920,9880,
,22/12/2019,0.7,Other,9860,9900,9880,
,23/12/2019,0.69,Other,9860,9940,9880,
,24/12/2019,0.7,Other,9880,9920,9900,
,25/12/2019,0.68,Other,9900,9940,9920,
,26/12/2019,0.69, ,NR,NR,NR,
,27/12/2019,0.69, ,NR,NR,NR,
,28/12/2019,0.71,Other,9850,9900,9870,
,29/12/2019,0.68,Other,9900,9960,9940,
,30/12/2019,0.69,Other,9870,9920,9880,
,31/12/2019,0.69,Other,9920,9950,9940,
Birbhum,01/12/2019,55,Mustard Oil,9400,9500,9450,
,02/12/2019,55,Mustard Oil,9400,9500,9450,
,03/12/2019,56,Mustard Oil,9400,9500,9450,
,04/12/2019,55,Mustard Oil,9400,9500,9450,
,05/12/2019,56,Mustard Oil,9400,9500,9450,
,06/12/2019,55,Mustard Oil,9400,9500,9450,
,08/12/2019,55,Mustard Oil,9400,9500,9450,
,09/12/2019,60,Mustard Oil,9400,9500,9450,
,11/12/2019,55,Mustard Oil,9400,9500,9450,
,12/12/2019,55,Mustard Oil,9400,9500,9450,
,13/12/2019,55,Mustard Oil,9400,9500,9450,
,14/12/2019,55,Mustard Oil,9400,9500,9450,
,15/12/2019,55,Mustard Oil,9400,9500,9450,
,16/12/2019,55,Mustard Oil,9400,9500,9450,
,17/12/2019,56,Mustard Oil,9400,9500,9450,
,18/12/2019,55,Mustard Oil,9400,9500,9450,
,20/12/2019,50,Mustard Oil,9400,9500,9450,
,21/12/2019,55,Mustard Oil,9400,9500,9450,
,22/12/2019,55,Mustard Oil,9400,9500,9450,
,23/12/2019,56,Mustard Oil,9400,9500,9450,
,24/12/2019,55,Mustard Oil,9500,9600,9550,
,25/12/2019,56,Mustard Oil,9500,9600,9550,
,26/12/2019,55,Mustard Oil,9600,9700,9650,
,27/12/2019,55,Mustard Oil,9600,9800,9700,
,28/12/2019,55,Mustard Oil,9600,9800,9700,
,29/12/2019,55,Mustard Oil,9600,9800,9700,
,30/12/2019,55,Mustard Oil,9600,9800,9700,
Durgapur,01/12/2019,2.1,Other,9700,9800,9750,
,02/12/2019,9,Other,9700,9800,9750,
,03/12/2019,8,Other,9700,9800,9750,
,04/12/2019,8.4,Other,9700,9800,9750,
,05/12/2019,8.4,Other,9800,9900,9850,
,06/12/2019,8.7,Other,9800,9900,9850,
,07/12/2019,9,Other,9800,9900,9850,
,08/12/2019,1.1,Other,9800,9900,9850,
,09/12/2019,8.68,Other,9800,9900,9850,
,10/12/2019,8.4,Other,9800,9900,9850,
,11/12/2019,8,Other,9800,9900,9850,
,12/12/2019,8.9,Other,9750,9850,9800,
,13/12/2019,9,Other,9800,9840,9800,
,14/12/2019,9.4,Other,9800,9850,9800,
,15/12/2019,2.01,Other,9750,9850,9800,
,16/12/2019,7.7,Other,9740,9900,9800,
,17/12/2019,7.4,Other,9750,9850,9800,
,18/12/2019,7.2,Other,9800,9900,9840,
,19/12/2019,7.6,Other,9800,9900,9850,
,20/12/2019,8,Other,9800,9900,9850,
,21/12/2019,8.4,Other,9800,9900,9850,
,22/12/2019,1.1,Other,9800,9900,9850,
,23/12/2019,8.7,Other,9800,9900,9850,
,24/12/2019,8.4,Other,9800,9900,9850,
,25/12/2019,8,Other,9800,9900,9850,
,26/12/2019,7.5,Other,9800,9900,9850,
,27/12/2019,8,Other,9750,9850,9800,
,28/12/2019,8.4,Other,9750,9850,9800,
,29/12/2019,1.8,Other,9750,9850,9800,
,30/12/2019,8,Other,9750,9850,9800,
,31/12/2019,8.45,Other,9750,9850,9800,
Jhargram,01/12/2019,26,Mustard Oil,10200,10600,10400,
,02/12/2019,25,Mustard Oil,10100,10900,10500,
,03/12/2019,23,Mustard Oil,10100,10500,10300,
,04/12/2019,25,Mustard Oil,10000,10500,10200,
,05/12/2019,250,Mustard Oil,10000,10500,10200,
,06/12/2019,23,Mustard Oil,10000,11000,10500,
,07/12/2019,25,Mustard Oil,10200,10800,10600,
,08/12/2019,24,Mustard Oil,10000,11000,10500,
,09/12/2019,25,Mustard Oil,10000,10500,10200,
,10/12/2019,24,Mustard Oil,10000,10500,10300,
,11/12/2019,25,Mustard Oil,10000,11000,10500,
,12/12/2019,26,Mustard Oil,10000,10900,10500,
,13/12/2019,25,Mustard Oil,10000,11000,10500,
,14/12/2019,25,Mustard Oil,10000,10800,10500,
,15/12/2019,25,Mustard Oil,10200,10800,10500,
,16/12/2019,23,Mustard Oil,10000,11000,10500,
,17/12/2019,24,Mustard Oil,10000,10900,10500,
,18/12/2019,24,Mustard Oil,10000,11000,10500,
,19/12/2019,24,Mustard Oil,10000,10800,10200,
,20/12/2019,25,Mustard Oil,10000,11000,10500,
,21/12/2019,23,Mustard Oil,10100,10900,10500,
,22/12/2019,25,Mustard Oil,10000,10500,10200,
,23/12/2019,25,Mustard Oil,10000,10800,10500,
,24/12/2019,25,Mustard Oil,10000,10500,10200,
,25/12/2019,25,Mustard Oil,10100,10900,10500,
,26/12/2019,26,Mustard Oil,10000,10800,10500,
,27/12/2019,25,Mustard Oil,10000,10800,10200,
,28/12/2019,25,Mustard Oil,10000,11000,10500,
,29/12/2019,25,Mustard Oil,10000,10900,10500,
,30/12/2019,25,Mustard Oil,10000,11000,10500,
,31/12/2019,25,Mustard Oil,10000,11000,10500,
Kasipur,01/12/2019,0.2,Other,10020,10040,10020,
,02/12/2019,0.18,Other,10020,10060,10040,
,03/12/2019,0.2,Other,10000,10040,10020,
,04/12/2019,0.24,Other,10000,10040,10020,
,07/12/2019,0.28,Other,9980,10020,10000,
,08/12/2019,0.3,Other,9970,10020,10000,
,09/12/2019,0.31,Other,9970,10020,10000,
Katwa,02/12/2019,0.4,Other,9400,10400,10200,
,03/12/2019,0.45,Other,9400,10400,10200,
,04/12/2019,0.5,Other,9400,10400,10200,
,05/12/2019,0.4,Other,9400,10400,10200,
,06/12/2019,0.45,Other,9400,10400,10200,
,07/12/2019,0.4,Other,9400,10300,10200,
,09/12/2019,0.43,Other,9450,10450,10250,
,10/12/2019,0.42,Other,9450,10450,10250,
,11/12/2019,0.4,Other,9450,10450,10250,
,12/12/2019,0.38,Other,9450,10450,10250,
,13/12/2019,0.42,Other,9450,10450,10250,
,14/12/2019,0.4,Other,9450,10450,10250,
,16/12/2019,0.46,Other,9450,10450,10250,
,17/12/2019,0.5,Other,9450,10450,10250,
,18/12/2019,0.4,Other,9450,10450,10250,
,19/12/2019,0.42,Other,9450,10450,10250,
,20/12/2019,0.45,Other,9450,10450,10250,
,21/12/2019,0.42,Other,9450,10450,10250,
,23/12/2019,0.46,Other,9450,10450,10250,
,24/12/2019,0.44,Other,9450,10450,10250,
,26/12/2019,0.36,Other,9500,10500,10300,
,27/12/2019,0.4,Other,9500,10500,10300,
,28/12/2019,0.44,Other,9500,10500,10300,
,30/12/2019,0.42,Other,9500,10500,10300,
,31/12/2019,0.44,Other,9500,10600,10400,
Purulia,01/12/2019,1.5,Mustard Oil,10330,10400,10400,
,02/12/2019,2,Mustard Oil,10210,10280,10210,
,03/12/2019,2.5,Mustard Oil,10210,10280,10210,
,04/12/2019,2,Mustard Oil,10330,10400,10330,
,05/12/2019,1.5,Mustard Oil,10330,10400,10400,
,06/12/2019,1,Mustard Oil,10330,10400,10400,
,09/12/2019,2,Mustard Oil,10220,10290,10290,
,10/12/2019,2,Mustard Oil,10220,10290,10290,
,11/12/2019,2,Mustard Oil,10400,10470,10400,
,12/12/2019,3,Mustard Oil,10330,10400,10330,
,13/12/2019,2.5,Mustard Oil,10330,10400,10330,
,14/12/2019,2,Mustard Oil,10260,10330,10330,
,15/12/2019,1.5,Mustard Oil,10230,10300,10300,
,16/12/2019,3,Mustard Oil,10110,10180,10180,
,17/12/2019,2,Mustard Oil,10130,10200,10130,
,18/12/2019,2.5,Mustard Oil,10220,10290,10220,
,19/12/2019,3,Mustard Oil,10000,10140,10140,
,20/12/2019,2,Mustard Oil,10000,10120,10120,
,21/12/2019,2,Mustard Oil,10000,10280,10220,
,22/12/2019,2,Mustard Oil,10330,10400,10330,
,24/12/2019,3,Mustard Oil,10120,10190,10120,
,25/12/2019,2,Mustard Oil,10300,10420,10300,
,26/12/2019,2,Mustard Oil,10420,10490,10420,
,28/12/2019,1.5,Mustard Oil,10530,10600,10530,
,29/12/2019,1.5,Mustard Oil,10430,10500,10430,
,30/12/2019,2,Mustard Oil,10430,10500,10430,
,31/12/2019,2,Mustard Oil,10560,10620,10560,
Sainthia,02/12/2019,123,Mustard Oil,9320,9370,9350,
,03/12/2019,125,Mustard Oil,9320,9370,9350,
,04/12/2019,122,Mustard Oil,9320,9370,9350,
,05/12/2019,120,Mustard Oil,9340,9400,9370,
,06/12/2019,116,Mustard Oil,9340,9400,9370,
,07/12/2019,114,Mustard Oil,9340,9400,9370,
,09/12/2019,112,Mustard Oil,9340,9400,9370,
,10/12/2019,110,Mustard Oil,9340,9400,9370,
