<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:0ecee9d613683731b8a76e7468c5a78c214bb53f50ffc53de6d91c2919808753
size 7360
=======
Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal),
Balarampur,01/02/2020,0.69, ,NR,NR,NR,
,02/02/2020,0.68, ,NR,NR,NR,
,03/02/2020,0.69,Other,9900,9950,9920,
,04/02/2020,0.7,Other,9880,9940,9900,
,07/02/2020,0.69,Other,9900,9940,9920,
,08/02/2020,0.71,Other,9860,9920,9880,
,09/02/2020,0.7,Other,9880,9920,9900,
,10/02/2020,0.69,Other,9900,9940,9920,
,11/02/2020,0.68,Other,9980,10200,10000,
,12/02/2020,0.68,Other,9900,10000,9950,
,13/02/2020,0.69,Other,9900,10600,9980,
,14/02/2020,0.68,Other,9980,10700,10600,
,15/02/2020,0.68,Other,9980,10600,10500,
,16/02/2020,0.68,Other,9900,10500,9950,
,21/02/2020,0.68,Other,9980,10300,10200,
,22/02/2020,0.69,Other,9960,10300,9980,
,23/02/2020,0.69,Other,9980,10400,10000,
,24/02/2020,0.68,Other,9900,10500,10000,
,26/02/2020,0.7,Other,9880,10000,9900,
,27/02/2020,0.69,Other,9900,10200,9950,
,28/02/2020,0.68,Other,9950,10300,10000,
,29/02/2020,0.69,Other,9900,10400,10200,
Birbhum,01/02/2020,55,Mustard Oil,9700,9800,9750,
,02/02/2020,55,Mustard Oil,9700,9800,9750,
,03/02/2020,55,Mustard Oil,9700,9800,9750,
,04/02/2020,55,Mustard Oil,9700,9800,9750,
,07/02/2020,55,Mustard Oil,9700,9800,9750,
,08/02/2020,55,Mustard Oil,9700,9800,9750,
,09/02/2020,55,Mustard Oil,9700,9800,9750,
,11/02/2020,55,Mustard Oil,9700,9800,9750,
,12/02/2020,56,Mustard Oil,9700,9800,9750,
,13/02/2020,55,Mustard Oil,9700,9800,9750,
,14/02/2020,55,Mustard Oil,9700,9800,9750,
,16/02/2020,56,Mustard Oil,9700,9800,9750,
,17/02/2020,55,Mustard Oil,9700,9800,9750,
,18/02/2020,55,Mustard Oil,9700,9800,9750,
,19/02/2020,55,Mustard Oil,9750,9850,9800,
,21/02/2020,55,Mustard Oil,9700,9800,9750,
,22/02/2020,55,Mustard Oil,9700,9800,9750,
,23/02/2020,55,Mustard Oil,9750,9850,9800,
,24/02/2020,55,Mustard Oil,9750,9850,9800,
,26/02/2020,55,Mustard Oil,9800,9900,9850,
,27/02/2020,50,Mustard Oil,9800,9900,9850,
,29/02/2020,54,Mustard Oil,9800,9900,9850,
Durgapur,01/02/2020,7.8,Other,9800,9900,9850,
,02/02/2020,0.71,Other,9800,9900,9850,
,03/02/2020,7.2,Other,9800,9900,9850,
,04/02/2020,8,Other,9800,9900,9850,
,05/02/2020,8.5,Other,4350,4450,4400,
,06/02/2020,7.4,Other,9850,9950,9900,
,07/02/2020,7,Other,9900,10000,9950,
,08/02/2020,8,Other,9850,9950,9900,
,09/02/2020,0.7,Other,9830,9920,9880,
,10/02/2020,8.2,Other,9800,9900,9850,
,11/02/2020,8.5,Other,9850,9900,9850,
,12/02/2020,8.5,Other,9850,9950,9900,
,13/02/2020,8,Other,9850,9950,9900,
,14/02/2020,8.2,Other,9850,9950,9900,
,15/02/2020,8,Other,9850,9950,9900,
,16/02/2020,0.8,Other,9800,9980,9900,
