<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:3b191685a510e34e42a2343241e33117e387ed3a4723e138dda7aeca9b08a1fc
size 14725
=======
Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal),
Arasikere,04/05/2012,13,Other,700,800,750,
,07/05/2012,14,Onion,300,500,350,
,14/05/2012,23,Onion,300,450,350,
,15/05/2012,12,Other,800,950,900,
,17/05/2012,13,Other,800,950,900,
Bagalakot,05/05/2012,151,Onion,100,600,350,
,08/05/2012,188,Onion,100,580,350,
,12/05/2012,194,Onion,100,550,350,
,15/05/2012,184,Onion,100,575,350,
,19/05/2012,135,Onion,100,500,300,
,29/05/2012,85,Onion,160,670,400,
Bangalore,02/05/2012,2347,Bangalore-Samall,290,360,300,
,,,Local,480,600,560,
,,,Puna,600,700,675,
,03/05/2012,1377,Bangalore-Samall,300,400,375,
,,,Local,500,600,575,
,,,Puna,600,750,640,
,04/05/2012,1164,Bangalore-Samall,250,300,290,
,,,Local,500,600,540,
,,,Puna,600,750,650,
,05/05/2012,1717,Bangalore-Samall,280,350,300,
,,,Local,470,560,550,
,,,Puna,560,710,630,
,07/05/2012,2612,Bangalore-Samall,260,320,300,
,,,Local,450,530,500,
,,,Puna,530,700,620,
,08/05/2012,1869,Bangalore-Samall,280,320,300,
,,,Local,450,600,500,
,,,Puna,600,700,650,
,09/05/2012,1441,Bangalore-Samall,275,350,300,
,,,Local,460,580,540,
,,,Puna,580,700,620,
,10/05/2012,2033,Bangalore-Samall,275,350,300,
,,,Local,460,580,540,
,,,Puna,580,650,620,
,11/05/2012,2154,Bangalore-Samall,200,350,300,
,,,Local,450,540,500,
,,,Puna,540,625,600,
,14/05/2012,4126,Bangalore-Samall,200,350,300,
,,,Local,450,540,500,
,,,Puna,540,640,600,
,15/05/2012,1302,Bangalore-Samall,200,300,240,
,,,Local,450,550,500,
,,,Puna,550,600,580,
,16/05/2012,1059,Bangalore-Samall,250,340,300,
,,,Local,450,580,530,
,,,Puna,580,620,600,
,17/05/2012,1229,Bangalore-Samall,200,350,300,
,,,Local,450,560,520,
,,,Puna,560,650,610,
,18/05/2012,1097,Bangalore-Samall,200,350,300,
,,,Local,450,560,520,
,,,Puna,560,650,610,
,19/05/2012,1581,Bangalore-Samall,250,300,275,
,,,Local,400,580,550,
,,,Puna,580,640,620,
,21/05/2012,1600,Bangalore-Samall,230,320,300,
