<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:1543fde03a0d2e931ea90413540e99521277ab2bc0e3ed7aaf91f5a369001e0f
size 888
=======
STARTDATE,ENDDATE,lastMonth,lastYear,SameMonth,MAXMINRATIO
2016-02-01,2016-03-15,Anomaly,,Anomaly,1.0
2016-05-23,2016-07-05,Normal,,Normal,1.0
2017-01-01,2017-02-13,Anomaly,Anomaly,Anomaly,1.0249110320312054
2017-05-21,2017-07-03,Normal,Normal,Normal,1.0326086956521738
2017-08-13,2017-09-25,Anomaly,Anomaly,Anomaly,2.7142857142857144
2017-10-08,2017-11-20,Anomaly,Anomaly,Anomaly,2.5
2018-03-18,2018-04-30,Anomaly,Anomaly,Anomaly,2.4705882352941178
2018-05-20,2018-07-02,Anomaly,Anomaly,Anomaly,2.5806451612903225
2018-07-15,2018-08-27,Normal,Normal,Normal,1.0909090909090908
2018-09-09,2018-10-22,Normal,Normal,Normal,1.043956043956044
2019-03-10,2019-04-22,Anomaly,Normal,Anomaly,3.454198473282443
2019-10-27,2019-12-09,Anomaly,Anomaly,Anomaly,1.0337078651685394
2020-07-12,2020-08-24,Normal,Normal,Normal,1.0206185567010309
2020-08-30,2020-10-12,Normal,Normal,Normal,1.021828103462217
>>>>>>> 6ac9248b3ef33a88bcb4b748e11d3743f40f9979
