<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:f725c1c6d8c115c56d2d125060ec93cb3b06346ec85275d245344060f6771887
size 2105
=======
DATE,VOLATILITY
2016-01-01,0.0
2016-02-01,0.0
2016-03-01,0.0
2016-04-01,0.0006019792217721854
2016-05-01,0.0012898062018881016
2016-06-01,0.0016854019930461922
2016-07-01,0.0013155060635222408
2016-08-01,0.0010822378781234036
2016-09-01,0.019588456312450972
2016-10-01,0.031918010395063055
2016-11-01,0.0005451280139755763
2016-12-01,0.0005228267073701586
2017-01-01,0.0009534562461217676
2017-02-01,0.0013775519552906583
2017-03-01,0.010233236500553843
2017-04-01,0.005312665561460458
2017-05-01,0.0030526130026579676
2017-06-01,0.0008647272322786057
2017-07-01,0.002365512485541189
2017-08-01,0.005538259252394154
2017-09-01,0.002717857825412446
2017-10-01,0.0007867653892895188
2017-11-01,0.002169664725452314
2017-12-01,0.002574912461824247
2018-01-01,0.00046262703089725737
2018-02-01,0.002660770564492311
2018-03-01,0.006839267435553841
2018-04-01,0.00821837626615871
2018-05-01,0.004376944491625229
2018-06-01,0.010410084136758885
2018-07-01,0.005832114627211555
2018-08-01,0.005265505937682141
2018-09-01,0.0013842595977477147
2018-10-01,0.001168333492402205
2018-11-01,0.0011244631870714747
2018-12-01,0.0011942696199129113
2019-01-01,0.0005165442484486551
2019-02-01,0.0003460021531136221
2019-03-01,0.0003053726907110702
2019-04-01,0.0010784674016756897
2019-05-01,0.00047140894699266694
2019-06-01,0.0006296630485637361
2019-07-01,0.0009128802855385227
2019-08-01,0.0007286054170523688
2019-09-01,0.0004435272302749321
2019-10-01,0.0008305682437519522
2019-11-01,0.007387624439779926
2019-12-01,0.009941193181065323
2020-01-01,0.00896904465499307
2020-02-01,0.009051880306096272
2020-03-01,0.02037475519861659
2020-04-01,0.014256529879459138
2020-05-01,0.005133470390716474
2020-06-01,0.047026662835467165
2020-07-01,0.004320147386671057
2020-08-01,0.0035852573529094652
2020-09-01,0.0029607149138651027
2020-10-01,0.007340568835050781
2020-11-01,0.014881209882250869
2020-12-01,0.004788189894241591
2021-01-01,0.001997593412424074
2021-02-01,0.005787739741011185
2021-03-01,0.002229942689807449
2021-04-01,0.002819461595424024
2021-05-01,0.0034334162188981495
2021-06-01,0.000725775611196482
>>>>>>> 6ac9248b3ef33a88bcb4b748e11d3743f40f9979
