<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:ebfb4f76169384dc915d7e6a2d0c47b16dd382798d18f91b3f684932a2874a6d
size 31431
=======
DATE,MANDINAME,STATENAME,VOLATILITY
2016-10-01,KATWA,WEST BENGAL,0.0076965127074721
2016-10-01,KAYAMGANJ,UTTAR PRADESH,0.0059371128205127
2016-10-01,FATEHPUR,UTTAR PRADESH,0.0024019998981921
2016-10-01,RAATH,UTTAR PRADESH,0.002259579008496
2016-10-01,SAFDARGANJ,UTTAR PRADESH,0.0
2016-10-01,DURGAPUR,WEST BENGAL,0.0
2016-10-01,KASIPUR,WEST BENGAL,0.0
2016-11-01,RAATH,UTTAR PRADESH,0.0133232984329435
2016-11-01,KASIPUR,WEST BENGAL,0.0125949849623578
2016-11-01,KATWA,WEST BENGAL,0.0066694842543598
2016-11-01,CHHIBRAMAU(KANNUJ),UTTAR PRADESH,0.0060673621150148
2016-11-01,AVERAGE,,0.004885529484525656
2016-11-01,KAYAMGANJ,UTTAR PRADESH,0.0028497263323901
2016-11-01,FATEHPUR,UTTAR PRADESH,0.0019197812496894
2016-11-01,PRATAPGARH,UTTAR PRADESH,0.0005451280139755
2016-11-01,SAFDARGANJ,UTTAR PRADESH,0.0
2016-11-01,DURGAPUR,WEST BENGAL,0.0
2016-12-01,KASIPUR,WEST BENGAL,0.0172917787597408
2016-12-01,KAYAMGANJ,UTTAR PRADESH,0.0113709504981655
2016-12-01,RAATH,UTTAR PRADESH,0.0067271473496664
2016-12-01,AVERAGE,,0.0049337771923151225
2016-12-01,CHHIBRAMAU(KANNUJ),UTTAR PRADESH,0.0048950381988492
2016-12-01,SAFDARGANJ,UTTAR PRADESH,0.0019661112412455
2016-12-01,FATEHPUR,UTTAR PRADESH,0.0016301419757986
2016-12-01,PRATAPGARH,UTTAR PRADESH,0.0005228267073701
2016-12-01,DURGAPUR,WEST BENGAL,0.0
2016-12-01,KATWA,WEST BENGAL,0.0
2017-01-01,KAYAMGANJ,UTTAR PRADESH,0.0120726565425953
2017-01-01,SAFDARGANJ,UTTAR PRADESH,0.0101350384125964
2017-01-01,KATWA,WEST BENGAL,0.0086908081785582
2017-01-01,CHHIBRAMAU(KANNUJ),UTTAR PRADESH,0.0060776780293259
2017-01-01,AVERAGE,,0.005307494191160322
2017-01-01,KASIPUR,WEST BENGAL,0.0043719107170198
2017-01-01,RAATH,UTTAR PRADESH,0.0041398352216218
2017-01-01,FATEHPUR,UTTAR PRADESH,0.0013260643726038
2017-01-01,PRATAPGARH,UTTAR PRADESH,0.0009534562461217
2017-01-01,DURGAPUR,WEST BENGAL,0.0
2017-02-01,KATWA,WEST BENGAL,0.0203350944933366
2017-02-01,KAYAMGANJ,UTTAR PRADESH,0.0108821670891963
2017-02-01,DURGAPUR,WEST BENGAL,0.00933422012637
2017-02-01,AVERAGE,,0.007682520360402276
2017-02-01,RAATH,UTTAR PRADESH,0.0073212474849179
2017-02-01,CHHIBRAMAU(KANNUJ),UTTAR PRADESH,0.006625899670308
2017-02-01,KASIPUR,WEST BENGAL,0.0063847448246781
2017-02-01,SAFDARGANJ,UTTAR PRADESH,0.0059065857247648
2017-02-01,PRATAPGARH,UTTAR PRADESH,0.0013775519552906
2017-02-01,FATEHPUR,UTTAR PRADESH,0.0009751718747582
2017-03-01,KASIPUR,WEST BENGAL,0.0301564876056461
2017-03-01,SAFDARGANJ,UTTAR PRADESH,0.0144911958883659
2017-03-01,KATWA,WEST BENGAL,0.0112575555381451
2017-03-01,KAYAMGANJ,UTTAR PRADESH,0.0110371040892121
2017-03-01,AVERAGE,,0.010723684378609268
2017-03-01,PRATAPGARH,UTTAR PRADESH,0.0102332365005538
2017-03-01,CHHIBRAMAU(KANNUJ),UTTAR PRADESH,0.0101121551783605
2017-03-01,DURGAPUR,WEST BENGAL,0.0043715113714666
2017-03-01,RAATH,UTTAR PRADESH,0.0039905415372051
2017-03-01,FATEHPUR,UTTAR PRADESH,0.0008633716985282
2017-04-01,KASIPUR,WEST BENGAL,0.0334461594002139
2017-04-01,KAYAMGANJ,UTTAR PRADESH,0.0212446998612809
2017-04-01,KATWA,WEST BENGAL,0.0168185022775383
2017-04-01,DURGAPUR,WEST BENGAL,0.0147341917713192
2017-04-01,AVERAGE,,0.012187959815321343
2017-04-01,CHHIBRAMAU(KANNUJ),UTTAR PRADESH,0.0096486572658773
2017-04-01,PRATAPGARH,UTTAR PRADESH,0.0053126655614604
2017-04-01,SAFDARGANJ,UTTAR PRADESH,0.0039191802665704
2017-04-01,RAATH,UTTAR PRADESH,0.0039185568693556
2017-04-01,FATEHPUR,UTTAR PRADESH,0.0006490250642761
2017-05-01,CHHIBRAMAU(KANNUJ),UTTAR PRADESH,0.1190863654709171
2017-05-01,KASIPUR,WEST BENGAL,0.0260360427176323
2017-05-01,AVERAGE,,0.021045946251884922
2017-05-01,KATWA,WEST BENGAL,0.018314125545917
2017-05-01,KAYAMGANJ,UTTAR PRADESH,0.0097212085937907
2017-05-01,RAATH,UTTAR PRADESH,0.0075791736744338
2017-05-01,SAFDARGANJ,UTTAR PRADESH,0.0051219173803484
2017-05-01,PRATAPGARH,UTTAR PRADESH,0.0030526130026579
2017-05-01,FATEHPUR,UTTAR PRADESH,0.0005020698812671
2017-05-01,DURGAPUR,WEST BENGAL,0.0
2017-06-01,KAYAMGANJ,UTTAR PRADESH,0.0157190622958549
2017-06-01,RAATH,UTTAR PRADESH,0.007642554547358
2017-06-01,CHHIBRAMAU(KANNUJ),UTTAR PRADESH,0.007420987860631
2017-06-01,KATWA,WEST BENGAL,0.0070052681558556
2017-06-01,DURGAPUR,WEST BENGAL,0.0066476814080471
2017-06-01,AVERAGE,,0.005864774409214144
2017-06-01,KASIPUR,WEST BENGAL,0.0036259587152575
2017-06-01,SAFDARGANJ,UTTAR PRADESH,0.0035135058706774
2017-06-01,PRATAPGARH,UTTAR PRADESH,0.0008647272322786
2017-06-01,FATEHPUR,UTTAR PRADESH,0.0003432235969672
2017-07-01,KAYAMGANJ,UTTAR PRADESH,0.015880914665309
2017-07-01,RAATH,UTTAR PRADESH,0.009469320860091
2017-07-01,CHHIBRAMAU(KANNUJ),UTTAR PRADESH,0.0059482858200328
2017-07-01,SAFDARGANJ,UTTAR PRADESH,0.0059164909355024
2017-07-01,AVERAGE,,0.005337147822663378
2017-07-01,KASIPUR,WEST BENGAL,0.0041493597409299
2017-07-01,KATWA,WEST BENGAL,0.0040797968259128
2017-07-01,PRATAPGARH,UTTAR PRADESH,0.0023655124855411
2017-07-01,FATEHPUR,UTTAR PRADESH,0.0002246490706514
2017-07-01,DURGAPUR,WEST BENGAL,0.0
2017-08-01,CHHIBRAMAU(KANNUJ),UTTAR PRADESH,0.1315813427114395
2017-08-01,AVERAGE,,0.019884449411589136
2017-08-01,DURGAPUR,WEST BENGAL,0.008767534928161
2017-08-01,KASIPUR,WEST BENGAL,0.0084396806260427
2017-08-01,SAFDARGANJ,UTTAR PRADESH,0.0080528042279693
2017-08-01,KAYAMGANJ,UTTAR PRADESH,0.0069583484146406
2017-08-01,RAATH,UTTAR PRADESH,0.0068191169447788
2017-08-01,PRATAPGARH,UTTAR PRADESH,0.0055382592523941
2017-08-01,KATWA,WEST BENGAL,0.0026947323319684
2017-08-01,FATEHPUR,UTTAR PRADESH,0.0001082252669078
2017-09-01,CHHIBRAMAU(KANNUJ),UTTAR PRADESH,0.0380625305868913
2017-09-01,KAYAMGANJ,UTTAR PRADESH,0.0172198431203067
2017-09-01,RAATH,UTTAR PRADESH,0.0090632281699346
2017-09-01,AVERAGE,,0.008743993611726779
2017-09-01,SAFDARGANJ,UTTAR PRADESH,0.0042177904012436
2017-09-01,KASIPUR,WEST BENGAL,0.00340571483647
2017-09-01,KATWA,WEST BENGAL,0.0027652370714438
2017-09-01,PRATAPGARH,UTTAR PRADESH,0.0027178578254124
2017-09-01,FATEHPUR,UTTAR PRADESH,0.0012437404938386
2017-09-01,DURGAPUR,WEST BENGAL,0.0
2017-10-01,RAATH,UTTAR PRADESH,0.1259077543092106
2017-10-01,CHHIBRAMAU(KANNUJ),UTTAR PRADESH,0.1090328344602987
2017-10-01,AVERAGE,,0.03010750798968502
2017-10-01,KATWA,WEST BENGAL,0.0186544915547315
2017-10-01,KAYAMGANJ,UTTAR PRADESH,0.0054773376031975
2017-10-01,KASIPUR,WEST BENGAL,0.005073552268068
2017-10-01,SAFDARGANJ,UTTAR PRADESH,0.0037067119643082
2017-10-01,FATEHPUR,UTTAR PRADESH,0.0023281243580612
2017-10-01,PRATAPGARH,UTTAR PRADESH,0.0007867653892895
2017-10-01,DURGAPUR,WEST BENGAL,0.0
2017-11-01,CHHIBRAMAU(KANNUJ),UTTAR PRADESH,0.0088082383675293
2017-11-01,FATEHPUR,UTTAR PRADESH,0.0068822003547845
2017-11-01,RAATH,UTTAR PRADESH,0.0061330792398681
2017-11-01,KASIPUR,WEST BENGAL,0.0059873333039789
2017-11-01,KAYAMGANJ,UTTAR PRADESH,0.0055933346574845
2017-11-01,AVERAGE,,0.004535420164779934
2017-11-01,KATWA,WEST BENGAL,0.0026354722822277
2017-11-01,SAFDARGANJ,UTTAR PRADESH,0.0026094585516941
2017-11-01,PRATAPGARH,UTTAR PRADESH,0.0021696647254523
2017-11-01,DURGAPUR,WEST BENGAL,0.0
2017-12-01,CHHIBRAMAU(KANNUJ),UTTAR PRADESH,0.0091473601078499
2017-12-01,KAYAMGANJ,UTTAR PRADESH,0.0053151618611996
2017-12-01,RAATH,UTTAR PRADESH,0.0048070413868941
2017-12-01,FATEHPUR,UTTAR PRADESH,0.0036373361542983
2017-12-01,AVERAGE,,0.0034421946456131
2017-12-01,PRATAPGARH,UTTAR PRADESH,0.0025749124618242
2017-12-01,SAFDARGANJ,UTTAR PRADESH,0.0022196481771113
2017-12-01,KATWA,WEST BENGAL,0.0021033440792941
2017-12-01,KASIPUR,WEST BENGAL,0.0011749475820464
2017-12-01,DURGAPUR,WEST BENGAL,0.0
2018-01-01,KASIPUR,WEST BENGAL,0.0583801195067229
2018-01-01,AVERAGE,,0.008750751618314255
2018-01-01,RAATH,UTTAR PRADESH,0.0058423590580973
2018-01-01,CHHIBRAMAU(KANNUJ),UTTAR PRADESH,0.0054721832774521
2018-01-01,KAYAMGANJ,UTTAR PRADESH,0.004380140545442
2018-01-01,FATEHPUR,UTTAR PRADESH,0.0032402111938967
2018-01-01,SAFDARGANJ,UTTAR PRADESH,0.0009791239523201
2018-01-01,PRATAPGARH,UTTAR PRADESH,0.0004626270308972
2018-01-01,DURGAPUR,WEST BENGAL,0.0
2018-01-01,KATWA,WEST BENGAL,0.0
2018-02-01,KASIPUR,WEST BENGAL,0.0205657372711079
2018-02-01,CHHIBRAMAU(KANNUJ),UTTAR PRADESH,0.0156002662820585
2018-02-01,KAYAMGANJ,UTTAR PRADESH,0.0092471488978853
2018-02-01,AVERAGE,,0.007688827015546311
2018-02-01,SAFDARGANJ,UTTAR PRADESH,0.0076081862360484
2018-02-01,RAATH,UTTAR PRADESH,0.0068675118161342
2018-02-01,FATEHPUR,UTTAR PRADESH,0.0040941735276837
2018-02-01,PRATAPGARH,UTTAR PRADESH,0.0026607705644923
2018-02-01,KATWA,WEST BENGAL,0.0025556485445065
2018-02-01,DURGAPUR,WEST BENGAL,0.0
2018-03-01,KAYAMGANJ,UTTAR PRADESH,0.0198525320885193
2018-03-01,RAATH,UTTAR PRADESH,0.0082253213804011
2018-03-01,KATWA,WEST BENGAL,0.0079146385059686
2018-03-01,AVERAGE,,0.006899156605713577
2018-03-01,PRATAPGARH,UTTAR PRADESH,0.0068392674355538
2018-03-01,FATEHPUR,UTTAR PRADESH,0.0059018719626641
2018-03-01,SAFDARGANJ,UTTAR PRADESH,0.0050590769659056
2018-03-01,KASIPUR,WEST BENGAL,0.0048824019814143
2018-03-01,CHHIBRAMAU(KANNUJ),UTTAR PRADESH,0.0034172991309954
2018-03-01,DURGAPUR,WEST BENGAL,0.0
2018-04-01,CHHIBRAMAU(KANNUJ),UTTAR PRADESH,0.1099171611633437
2018-04-01,KAYAMGANJ,UTTAR PRADESH,0.0723985580612569
2018-04-01,AVERAGE,,0.024243160840478936
2018-04-01,RAATH,UTTAR PRADESH,0.0102285862200775
2018-04-01,PRATAPGARH,UTTAR PRADESH,0.0082183762661587
2018-04-01,KATWA,WEST BENGAL,0.0053296468064194
2018-04-01,KASIPUR,WEST BENGAL,0.005275916497377
2018-04-01,SAFDARGANJ,UTTAR PRADESH,0.0048422386767979
2018-04-01,FATEHPUR,UTTAR PRADESH,0.0019779638728793
2018-04-01,DURGAPUR,WEST BENGAL,0.0
2018-05-01,RAATH,UTTAR PRADESH,0.1082961987556671
2018-05-01,AVERAGE,,0.016992349741418014
2018-05-01,DURGAPUR,WEST BENGAL,0.0166067000853381
2018-05-01,CHHIBRAMAU(KANNUJ),UTTAR PRADESH,0.0051217550566888
2018-05-01,KAYAMGANJ,UTTAR PRADESH,0.0046257885924885
2018-05-01,PRATAPGARH,UTTAR PRADESH,0.0043769444916252
2018-05-01,KASIPUR,WEST BENGAL,0.004328943669198
2018-05-01,FATEHPUR,UTTAR PRADESH,0.0042416556368687
2018-05-01,SAFDARGANJ,UTTAR PRADESH,0.0040704389553784
2018-05-01,KATWA,WEST BENGAL,0.0012627224295093
2018-06-01,CHHIBRAMAU(KANNUJ),UTTAR PRADESH,0.1228060183515602
2018-06-01,AVERAGE,,0.01807467362868688
2018-06-01,PRATAPGARH,UTTAR PRADESH,0.0104100841367588
2018-06-01,SAFDARGANJ,UTTAR PRADESH,0.0082641766810459
2018-06-01,FATEHPUR,UTTAR PRADESH,0.0066606063564233
2018-06-01,DURGAPUR,WEST BENGAL,0.0063793890620201
2018-06-01,KATWA,WEST BENGAL,0.0033714889139994
2018-06-01,KASIPUR,WEST BENGAL,0.0029499664244161
2018-06-01,KAYAMGANJ,UTTAR PRADESH,0.0018303327319581
2018-06-01,RAATH,UTTAR PRADESH,0.0
2018-07-01,CHHIBRAMAU(KANNUJ),UTTAR PRADESH,0.1717016313192587
2018-07-01,KASIPUR,WEST BENGAL,0.0747882999299587
2018-07-01,AVERAGE,,0.03623611066351602
2018-07-01,KAYAMGANJ,UTTAR PRADESH,0.0317069469814828
2018-07-01,RAATH,UTTAR PRADESH,0.0148876034049946
2018-07-01,FATEHPUR,UTTAR PRADESH,0.0113484828532131
2018-07-01,DURGAPUR,WEST BENGAL,0.0075154478208436
2018-07-01,PRATAPGARH,UTTAR PRADESH,0.0058321146272115
2018-07-01,SAFDARGANJ,UTTAR PRADESH,0.0052877682356267
2018-07-01,KATWA,WEST BENGAL,0.0030567007990545
2018-08-01,KAYAMGANJ,UTTAR PRADESH,0.0406477911388547
2018-08-01,RAATH,UTTAR PRADESH,0.0103759794677812
2018-08-01,AVERAGE,,0.008788712428382257
2018-08-01,CHHIBRAMAU(KANNUJ),UTTAR PRADESH,0.0063189416559745
2018-08-01,KATWA,WEST BENGAL,0.0056178753321479
2018-08-01,PRATAPGARH,UTTAR PRADESH,0.0052655059376821
2018-08-01,SAFDARGANJ,UTTAR PRADESH,0.004681531481877
2018-08-01,FATEHPUR,UTTAR PRADESH,0.0027082369247413
2018-08-01,KASIPUR,WEST BENGAL,0.001989016119614
2018-08-01,DURGAPUR,WEST BENGAL,0.0014935337967676
2018-09-01,FATEHPUR,UTTAR PRADESH,0.1061879992420719
2018-09-01,AVERAGE,,0.015571017835510535
2018-09-01,CHHIBRAMAU(KANNUJ),UTTAR PRADESH,0.010348128809037
2018-09-01,RAATH,UTTAR PRADESH,0.005140500664615
2018-09-01,SAFDARGANJ,UTTAR PRADESH,0.0049085213709264
2018-09-01,KAYAMGANJ,UTTAR PRADESH,0.0047219074896558
2018-09-01,DURGAPUR,WEST BENGAL,0.0028633614184329
2018-09-01,KATWA,WEST BENGAL,0.0026162479682405
2018-09-01,KASIPUR,WEST BENGAL,0.0019682339588676
2018-09-01,PRATAPGARH,UTTAR PRADESH,0.0013842595977477
2018-10-01,CHHIBRAMAU(KANNUJ),UTTAR PRADESH,0.1086082368468808
2018-10-01,AVERAGE,,0.01559461494421599
2018-10-01,KASIPUR,WEST BENGAL,0.0064512745732642
2018-10-01,SAFDARGANJ,UTTAR PRADESH,0.0063041034404868
2018-10-01,RAATH,UTTAR PRADESH,0.0053658408945569
2018-10-01,KAYAMGANJ,UTTAR PRADESH,0.005169293178345
2018-10-01,FATEHPUR,UTTAR PRADESH,0.0041858762849025
2018-10-01,KATWA,WEST BENGAL,0.001605649736175
2018-10-01,DURGAPUR,WEST BENGAL,0.0014929260509305
2018-10-01,PRATAPGARH,UTTAR PRADESH,0.0011683334924022
2018-11-01,CHHIBRAMAU(KANNUJ),UTTAR PRADESH,0.1217495992476207
2018-11-01,SAFDARGANJ,UTTAR PRADESH,0.1209366539678161
2018-11-01,AVERAGE,,0.029522914648984242
2018-11-01,FATEHPUR,UTTAR PRADESH,0.0052879444007845
2018-11-01,KASIPUR,WEST BENGAL,0.0044319881697516
2018-11-01,KATWA,WEST BENGAL,0.0044159632528164
2018-11-01,DURGAPUR,WEST BENGAL,0.002782023300166
2018-11-01,KAYAMGANJ,UTTAR PRADESH,0.0027787903834579
2018-11-01,RAATH,UTTAR PRADESH,0.0021988059313736
2018-11-01,PRATAPGARH,UTTAR PRADESH,0.0011244631870714
2018-12-01,CHHIBRAMAU(KANNUJ),UTTAR PRADESH,0.0091086446188966
2018-12-01,DURGAPUR,WEST BENGAL,0.0077081242864378
2018-12-01,KAYAMGANJ,UTTAR PRADESH,0.0044238782652967
2018-12-01,SAFDARGANJ,UTTAR PRADESH,0.0043328620634359
2018-12-01,AVERAGE,,0.0037922526141863882
2018-12-01,RAATH,UTTAR PRADESH,0.0031108299969537
2018-12-01,FATEHPUR,UTTAR PRADESH,0.0019309320256921
2018-12-01,KATWA,WEST BENGAL,0.001254705144291
2018-12-01,PRATAPGARH,UTTAR PRADESH,0.0011942696199129
2018-12-01,KASIPUR,WEST BENGAL,0.0010660275067608
2019-01-01,KAYAMGANJ,UTTAR PRADESH,0.005788552011266
2019-01-01,CHHIBRAMAU(KANNUJ),UTTAR PRADESH,0.0036900369005077
2019-01-01,SAFDARGANJ,UTTAR PRADESH,0.0030652986048172
2019-01-01,RAATH,UTTAR PRADESH,0.0030639801578578
2019-01-01,AVERAGE,,0.0022969279710950224
2019-01-01,KASIPUR,WEST BENGAL,0.0019034442904783
2019-01-01,FATEHPUR,UTTAR PRADESH,0.0013342630884661
2019-01-01,DURGAPUR,WEST BENGAL,0.0013102324380135
2019-01-01,PRATAPGARH,UTTAR PRADESH,0.0005165442484486
2019-01-01,KATWA,WEST BENGAL,0.0
2019-02-01,CHHIBRAMAU(KANNUJ),UTTAR PRADESH,0.0054998213714709
2019-02-01,RAATH,UTTAR PRADESH,0.0052863334495024
2019-02-01,KAYAMGANJ,UTTAR PRADESH,0.0036417855893447
2019-02-01,FATEHPUR,UTTAR PRADESH,0.0033526701468191
2019-02-01,SAFDARGANJ,UTTAR PRADESH,0.003068791894815
2019-02-01,AVERAGE,,0.002970883948728556
2019-02-01,DURGAPUR,WEST BENGAL,0.0022356535458436
2019-02-01,KATWA,WEST BENGAL,0.0020251704877078
2019-02-01,KASIPUR,WEST BENGAL,0.0012817268999399
2019-02-01,PRATAPGARH,UTTAR PRADESH,0.0003460021531136
2019-03-01,CHHIBRAMAU(KANNUJ),UTTAR PRADESH,0.0091216497146621
2019-03-01,RAATH,UTTAR PRADESH,0.0058846890699806
2019-03-01,KAYAMGANJ,UTTAR PRADESH,0.0047966266583082
2019-03-01,KATWA,WEST BENGAL,0.0046568172183077
2019-03-01,FATEHPUR,UTTAR PRADESH,0.0043678914865199
2019-03-01,AVERAGE,,0.0038928235193280555
2019-03-01,SAFDARGANJ,UTTAR PRADESH,0.0030934206222956
2019-03-01,DURGAPUR,WEST BENGAL,0.0014221526984797
2019-03-01,KASIPUR,WEST BENGAL,0.0013867915146877
2019-03-01,PRATAPGARH,UTTAR PRADESH,0.000305372690711
2019-04-01,CHHIBRAMAU(KANNUJ),UTTAR PRADESH,0.1315905770576298
2019-04-01,AVERAGE,,0.018234209830391354
2019-04-01,DURGAPUR,WEST BENGAL,0.0076324625447222
2019-04-01,KASIPUR,WEST BENGAL,0.0065142464318857
2019-04-01,RAATH,UTTAR PRADESH,0.0064333687729841
2019-04-01,SAFDARGANJ,UTTAR PRADESH,0.0045814899287161
2019-04-01,KAYAMGANJ,UTTAR PRADESH,0.0026903222751969
2019-04-01,KATWA,WEST BENGAL,0.0020526644912839
2019-04-01,FATEHPUR,UTTAR PRADESH,0.0015342895694279
2019-04-01,PRATAPGARH,UTTAR PRADESH,0.0010784674016756
2019-05-01,DURGAPUR,WEST BENGAL,0.0104879208795702
2019-05-01,RAATH,UTTAR PRADESH,0.0080323969319789
2019-05-01,KAYAMGANJ,UTTAR PRADESH,0.0073857961492739
2019-05-01,CHHIBRAMAU(KANNUJ),UTTAR PRADESH,0.0049050910013936
2019-05-01,AVERAGE,,0.0044345920373538
2019-05-01,SAFDARGANJ,UTTAR PRADESH,0.003392530733531
2019-05-01,FATEHPUR,UTTAR PRADESH,0.0022251917502472
2019-05-01,KASIPUR,WEST BENGAL,0.002063032325127
2019-05-01,KATWA,WEST BENGAL,0.0009479596180698
2019-05-01,PRATAPGARH,UTTAR PRADESH,0.0004714089469926
2019-06-01,CHHIBRAMAU(KANNUJ),UTTAR PRADESH,0.0069781812647972
2019-06-01,KAYAMGANJ,UTTAR PRADESH,0.0049187525836867
