<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:dfe7a608f120aa42677175bd609663a6eab007a9ab5d2551720984a6b92df8e9
size 1308
=======
DATE,VOLATILITY
2016-01-01,0.0
2016-02-01,0.00856604417839607
2016-03-01,0.007413667862607329
2016-04-01,0.05502721566105164
2016-05-01,0.0
2016-06-01,0.0
2016-07-01,0.0
2016-08-01,0.0
2016-09-01,0.0
2016-10-01,0.018585157699173318
2016-11-01,0.0
2016-12-01,0.027206589489269958
2017-01-01,0.04708766227602123
2017-02-01,0.05169349093797821
2017-03-01,0.022410880391778583
2017-04-01,0.026598662499692314
2017-05-01,0.009579933162372102
2017-06-01,0.019348877962238876
2017-07-01,0.012507350285768751
2017-08-01,0.004136032406555381
2017-09-01,0.0015646875383811673
2017-10-01,0.0
2017-11-01,0.06682849652684864
2017-12-01,0.0
2018-01-01,0.0
2018-02-01,0.04232210190413228
2018-03-01,0.0012475385083643225
2018-04-01,0.006931999539547715
2018-05-01,0.0
2018-06-01,0.0
2018-07-01,0.0
2018-08-01,0.0
2018-09-01,0.0
2018-10-01,0.0
2018-11-01,0.0
2018-12-01,0.0
2019-01-01,0.0
2019-02-01,0.0
2019-03-01,0.06609841704144635
2019-04-01,0.014232621501398535
2019-05-01,0.00017964039652657263
2019-06-01,0.011031885828009068
2019-07-01,0.002700866333879588
2019-08-01,0.006902606719298935
2019-09-01,0.0
2019-10-01,0.0
2019-11-01,0.042242975783606314
2019-12-01,0.0107877198476622
2020-01-01,0.0
2020-02-01,0.0
2020-03-01,0.0
2020-04-01,0.0
2020-05-01,0.0
2020-06-01,0.0
2020-07-01,0.0
2020-08-01,0.0
2020-09-01,0.0
>>>>>>> 6ac9248b3ef33a88bcb4b748e11d3743f40f9979
