<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:20feda71d18a5d2e64eeda6c6dbddd7252fab422b53de6bf5f404819aa127bf8
size 169214
=======
Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal),
Achnera,01/12/2018,1.8,Red,900,1000,950,
,02/12/2018,1.8,Red,800,900,850,
,03/12/2018,1.8,Red,800,900,850,
,04/12/2018,2.1,Red,800,900,850,
,05/12/2018,1.9,Red,750,850,800,
,07/12/2018,1.9,Red,800,900,850,
,08/12/2018,1.8,Red,850,950,900,
,09/12/2018,1.8,Red,900,980,940,
,10/12/2018,1.7,Red,800,900,850,
,11/12/2018,1.8,Red,850,950,900,
,12/12/2018,1.8,Red,850,950,900,
,14/12/2018,1.8,Red,850,950,900,
,15/12/2018,1.9,Red,800,900,850,
,16/12/2018,1.8,Red,850,950,900,
,17/12/2018,1.9,Red,850,890,870,
,18/12/2018,2,Red,800,900,850,
,19/12/2018,2,Red,800,900,850,
,21/12/2018,2,Red,800,900,850,
,22/12/2018,2.1,Red,800,900,850,
,23/12/2018,2.1,Red,800,900,850,
,24/12/2018,2.1,Red,800,900,850,
,25/12/2018,2.1,Red,800,900,850,
,26/12/2018,2.1,Red,850,950,900,
,28/12/2018,2.1,Red,800,900,850,
,29/12/2018,2,Red,820,860,840,
,30/12/2018,2,Red,800,880,840,
,31/12/2018,2.1,Red,750,850,800,
Agra,03/12/2018,105,Red,1000,1200,1100,
,04/12/2018,90,Red,950,1150,1050,
,05/12/2018,97,Red,1050,1250,1120,
,06/12/2018,90,Red,1050,1250,1150,
,07/12/2018,106,Red,950,1150,1050,
,08/12/2018,99,Red,900,1050,970,
,10/12/2018,97,Red,900,1050,980,
,11/12/2018,102,Red,850,1050,950,
,12/12/2018,105,Red,800,1000,900,
,13/12/2018,110,Red,800,960,880,
,14/12/2018,98,Red,800,1000,890,
,15/12/2018,105,Red,800,950,870,
,17/12/2018,110,Red,780,950,860,
,18/12/2018,108,Red,800,1000,900,
,19/12/2018,112,Red,800,950,870,
,20/12/2018,115,Red,750,950,850,
,21/12/2018,118,Red,700,900,800,
,22/12/2018,120,Red,750,880,810,
,24/12/2018,100,Red,800,900,850,
,25/12/2018,90, ,NR,NR,NR,
,26/12/2018,120, ,NR,NR,NR,
,27/12/2018,85,Red,800,900,855,
,28/12/2018,80,Red,800,900,860,
,29/12/2018,100,Red,800,900,850,
,31/12/2018,120,Red,750,900,800,
Ahirora,17/12/2018,2.5,Other,700,900,800,
,18/12/2018,2.5,Other,800,1000,900,
,20/12/2018,1,Other,800,1000,900,
,21/12/2018,0.1,Other,900,1100,1000,
,27/12/2018,5,Other,800,1000,900,
,28/12/2018,1,Other,800,1000,900,
,30/12/2018,1,Other,800,1000,900,
,31/12/2018,1,Other,800,1000,900,
Ajuha,01/12/2018,8,Red,1200,1250,1230,
,02/12/2018,9,Red,1210,1250,1230,
,03/12/2018,9.5,Red,1190,1230,1210,
,04/12/2018,9,Red,1190,1225,1210,
,05/12/2018,8,Red,1190,1240,1210,
,06/12/2018,9,Red,1100,1175,1150,
,08/12/2018,8,Red,1050,1150,1100,
,09/12/2018,9,Red,1050,1150,1100,
,10/12/2018,10,Red,1025,1075,1050,
,11/12/2018,9,Red,950,1050,1000,
,12/12/2018,9.5,Red,950,1000,975,
,13/12/2018,10,Red,925,975,950,
,15/12/2018,9,Red,850,950,900,
,16/12/2018,10,Red,850,950,900,
,17/12/2018,9,Red,850,950,900,
,18/12/2018,10,Red,825,900,850,
,19/12/2018,9,Red,825,870,850,
,20/12/2018,8,Red,825,900,850,
,22/12/2018,7,Red,850,950,900,
,23/12/2018,8,Red,850,950,900,
,24/12/2018,9,Red,875,950,900,
,25/12/2018,8,Red,850,950,900,
,26/12/2018,9,Red,850,900,875,
,27/12/2018,8,Red,850,900,875,
,29/12/2018,9,Red,850,900,875,
,30/12/2018,8,Red,870,900,880,
,31/12/2018,9,Red,860,900,880,
Akbarpur,01/12/2018,45,Red,1200,1300,1250,
,02/12/2018,10,Red,1170,1260,1220,
,03/12/2018,15,Red,1110,1200,1160,
,05/12/2018,7,Red,1050,1150,1100,
,06/12/2018,1.3,Red,1770,1870,1830,
,07/12/2018,7.5,Red,1050,1130,1090,
,08/12/2018,2,Red,1060,1150,1110,
,09/12/2018,4,Red,1050,1150,1100,
,10/12/2018,2.5,Red,1050,1150,1100,
,12/12/2018,2.8,Red,1040,1110,1070,
,13/12/2018,3,Red,1000,1080,1040,
,14/12/2018,5,Red,980,1060,1020,
,15/12/2018,8,Red,950,1050,1000,
,16/12/2018,10,Red,950,1050,1000,
,17/12/2018,12,Red,980,1080,1030,
,19/12/2018,13,Red,950,1020,990,
,20/12/2018,9,Red,950,1050,1000,
,21/12/2018,7,Red,940,1020,980,
,22/12/2018,6,Red,920,1000,960,
,23/12/2018,8,Red,700,780,740,
,24/12/2018,5,Red,900,1000,950,
,26/12/2018,4.5,Red,880,980,930,
,27/12/2018,4.5,Red,900,980,940,
,28/12/2018,5,Red,890,970,930,
,29/12/2018,5.5,Red,880,960,920,
,30/12/2018,6,Red,900,960,930,
,31/12/2018,7,Red,880,950,920,
Aliganj,04/12/2018,5,Red,1100,1200,1150,
,07/12/2018,4,Red,1100,1200,1150,
,10/12/2018,5,Red,1200,1300,1250,
,14/12/2018,5,Red,1200,1300,1250,
,15/12/2018,5,Red,1200,1300,1250,
,20/12/2018,3,Red,800,1000,900,
,21/12/2018,3,Red,800,1000,900,
,22/12/2018,2,Red,800,1000,900,
,23/12/2018,1,Red,800,1000,900,
,24/12/2018,0.3,Red,600,800,700,
,25/12/2018,0.3,Red,600,800,700,
,26/12/2018,0.2,Red,600,800,700,
,27/12/2018,0.2,Red,600,800,700,
,28/12/2018,0.2,Red,600,800,700,
,29/12/2018,0.2,Red,600,800,700,
,30/12/2018,0.2,Red,600,800,700,
,31/12/2018,0.2,Red,600,800,700,
Aligarh,01/12/2018,80,Red,1100,1200,1150,
,03/12/2018,80,Red,1050,1150,1100,
,04/12/2018,80,Red,1000,1100,1050,
,05/12/2018,85,Red,950,1050,1000,
,06/12/2018,80,Red,950,1050,1000,
,07/12/2018,85,Red,850,950,900,
,08/12/2018,80,Red,800,900,850,
,10/12/2018,75,Red,810,910,860,
,11/12/2018,80,Red,800,900,850,
,12/12/2018,75,Red,800,900,850,
,13/12/2018,70,Red,820,920,870,
,14/12/2018,75,Red,800,900,850,
,15/12/2018,80,Red,790,890,840,
,17/12/2018,75,Red,750,850,800,
,18/12/2018,70,Red,750,850,800,
,19/12/2018,80,Red,730,830,780,
,20/12/2018,70,Red,750,850,800,
,21/12/2018,75,Red,750,850,800,
,22/12/2018,80,Red,730,830,780,
,24/12/2018,70,Red,750,850,800,
