<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:b288111b7d483922945a1ffae9097a6e0da3a5bbf8127d3bc0c6f17964a7ae84
size 134484
=======
Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal),
Abohar,01/02/2019,30,Potato,300,600,400,
,04/02/2019,40,Potato,300,600,410,
,05/02/2019,35,Potato,350,600,500,
,06/02/2019,35,Potato,300,600,450,
,07/02/2019,60,Potato,400,600,550,
,08/02/2019,35,Potato,275,600,400,
,11/02/2019,35,Potato,350,800,500,
,12/02/2019,30,Potato,400,600,550,
,18/02/2019,65,Potato,275,600,450,
,21/02/2019,30,Potato,400,800,600,
,22/02/2019,25,Potato,400,750,600,
,25/02/2019,20,Potato,300,600,450,
,26/02/2019,30,Potato,350,650,500,
,27/02/2019,35,Potato,300,600,450,
,28/02/2019,30,Potato,350,650,450,
Adampur,01/02/2019,4.9,Other,400,500,500,
,02/02/2019,4.8,Other,400,500,500,
,04/02/2019,5.1,Other,500,600,600,
,05/02/2019,4.9,Other,500,600,600,
,06/02/2019,4.7,Other,500,700,600,
,08/02/2019,5.7,Other,500,600,600,
,09/02/2019,5.9,Other,500,600,600,
,11/02/2019,6,Other,500,600,600,
,12/02/2019,3.2,Other,400,500,500,
,13/02/2019,5.2,Other,500,600,600,
,14/02/2019,4.7,Other,400,600,600,
,15/02/2019,4.3,Other,400,600,600,
,16/02/2019,5.9,Other,600,700,700,
,18/02/2019,5.8,Other,400,600,600,
,19/02/2019,5.1,Other,400,600,600,
,21/02/2019,5.7,Other,400,600,600,
,23/02/2019,5.5,Other,400,600,600,
,25/02/2019,6.9,Other,500,600,600,
,26/02/2019,4.7,Other,500,600,600,
,27/02/2019,4.9,Other,400,500,500,
,28/02/2019,4.4,Other,400,500,500,
Ajnala,01/02/2019,0.8,Jalander,300,400,300,
,02/02/2019,1,Jalander,300,500,400,
,03/02/2019,1.2,Jalander,400,500,400,
,04/02/2019,1,Jalander,300,400,400,
,05/02/2019,1.05,Jalander,400,600,500,
,06/02/2019,1.2,Jalander,400,500,500,
,07/02/2019,1.05,Jalander,300,500,400,
,08/02/2019,1.65,Jalander,400,500,400,
,09/02/2019,1.15,Jalander,400,600,500,
,10/02/2019,0.9,Jalander,400,500,400,
,11/02/2019,0.7,Jalander,400,500,500,
,12/02/2019,0.5,Jalander,400,500,400,
,13/02/2019,1.3,Jalander,400,500,400,
,14/02/2019,1.15,Jalander,400,500,400,
,15/02/2019,1.25,Jalander,400,500,400,
,16/02/2019,1.04,Jalander,400,500,500,
,17/02/2019,1.2,Jalander,400,500,400,
,18/02/2019,1,Jalander,400,500,400,
,19/02/2019,1.15,Jalander,700,900,800,
,20/02/2019,1.2,Jalander,400,600,500,
,21/02/2019,1.2,Jalander,400,600,500,
,22/02/2019,1.3,Jalander,400,600,500,
,23/02/2019,1.1,Jalander,400,600,500,
,25/02/2019,2.3,Jalander,400,500,400,
,26/02/2019,5,Jalander,400,600,500,
,27/02/2019,1.75,Jalander,800,1000,900,
,28/02/2019,4,Jalander,500,600,500,
Amritsar(Amritsar Mewa Mandi),01/02/2019,125,Potato,200,300,250,
,02/02/2019,100, ,NR,NR,NR,
,03/02/2019,104, ,NR,NR,NR,
,04/02/2019,108, ,NR,NR,NR,
,06/02/2019,126,Potato,200,300,250,
,07/02/2019,121,Potato,200,300,250,
,08/02/2019,130,Potato,200,300,250,
,09/02/2019,174,Potato,200,600,400,
,10/02/2019,170,Potato,150,300,250,
,11/02/2019,182,Potato,150,300,250,
,12/02/2019,185,Potato,150,300,250,
,13/02/2019,170,Potato,200,300,250,
,15/02/2019,98,Potato,200,300,250,
,17/02/2019,100,Potato,200,300,250,
,18/02/2019,184,Potato,150,300,250,
,19/02/2019,190,Potato,150,300,250,
,20/02/2019,100,Potato,200,300,250,
,21/02/2019,102,Potato,200,300,250,
,24/02/2019,110,Potato,200,300,250,
,25/02/2019,100,Potato,200,300,250,
,26/02/2019,102,Potato,200,300,250,
,27/02/2019,295,Potato,100,200,150,
,28/02/2019,290,Potato,100,200,150,
Baghapurana,01/02/2019,0.8,Local,200,250,230,
,02/02/2019,0.6,Local,200,250,230,
,04/02/2019,0.6,Local,200,250,230,
,05/02/2019,0.6,Local,200,250,230,
,06/02/2019,0.8,Local,200,250,230,
,07/02/2019,0.7,Local,200,300,250,
,08/02/2019,0.6,Local,200,250,230,
,09/02/2019,0.5,Local,200,250,230,
,11/02/2019,0.7,Local,200,250,230,
,12/02/2019,0.6,Local,200,250,230,
,13/02/2019,0.6,Local,200,250,230,
,16/02/2019,0.6,Local,200,250,230,
,18/02/2019,0.5,Local,200,250,230,
,19/02/2019,0.5,Local,200,250,230,
,20/02/2019,0.7,Local,200,250,230,
,21/02/2019,0.5,Local,200,250,230,
,23/02/2019,0.5,Local,200,250,230,
,25/02/2019,0.6,Local,200,250,230,
,26/02/2019,0.5,Local,200,250,230,
,27/02/2019,0.5,Local,200,250,230,
,28/02/2019,0.5,Local,200,250,230,
Balachaur,05/02/2019,3.2,Other,500,600,550,
,06/02/2019,2.4,Other,500,550,525,
,07/02/2019,2.8,Other,550,580,575,
,08/02/2019,3.4,Other,525,575,550,
Banga,02/02/2019,4.3,Other,391,578,486,
,03/02/2019,10,Other,400,400,400,
,04/02/2019,4.6,Other,459,558,459,
,05/02/2019,17.1,Other,400,531,425,
,08/02/2019,1.8,Other,502,550,502,
,09/02/2019,15.5,Other,440,540,540,
,11/02/2019,5.1,Other,523,543,543,
,13/02/2019,11.7,Other,456,560,554,
,14/02/2019,5.4,Other,526,546,526,
,15/02/2019,5.3,Other,595,608,608,
,16/02/2019,11.3,Other,581,742,605,
,20/02/2019,13.5,Other,584,622,591,
,22/02/2019,6.1,Other,602,641,602,
,23/02/2019,15.4,Other,607,708,637,
,28/02/2019,6.5,Other,490,701,549,
Banur,01/02/2019,0.7,Other,300,500,400,
,02/02/2019,0.7,Other,300,500,400,
,03/02/2019,0.8,Other,300,500,400,
,04/02/2019,0.4,Other,300,500,400,
,05/02/2019,0.8,Other,300,500,400,
,06/02/2019,0.8,Other,300,500,400,
,07/02/2019,0.8,Other,300,500,400,
,09/02/2019,0.8,Other,300,500,400,
,10/02/2019,0.8,Other,300,500,400,
,12/02/2019,1.8,Other,300,500,400,
,13/02/2019,0.8,Other,300,500,400,
,16/02/2019,1.4,Other,300,500,400,
,17/02/2019,1.5,Other,300,500,400,
,18/02/2019,1.5,Other,300,500,400,
,19/02/2019,1.7,Other,300,500,400,
,20/02/2019,1.5,Other,300,500,400,
,23/02/2019,1.8,Other,300,500,400,
,24/02/2019,1.5,Other,300,500,400,
,25/02/2019,1.5,Other,300,500,400,
,27/02/2019,1.6,Other,300,500,400,
,28/02/2019,1.8,Other,300,500,400,
Banur (Kheragaju),01/02/2019,1.8,(Red Nanital),300,500,400,
,02/02/2019,1.7,(Red Nanital),300,500,400,
,03/02/2019,1.8,(Red Nanital),300,500,400,
,04/02/2019,1.2,(Red Nanital),300,500,400,
,05/02/2019,1.4,(Red Nanital),300,500,400,
,06/02/2019,1.2,(Red Nanital),300,500,400,
,07/02/2019,1.8,(Red Nanital),300,500,400,
,08/02/2019,1.7,(Red Nanital),300,500,400,
,09/02/2019,1.9,(Red Nanital),300,500,400,
,10/02/2019,1.8,(Red Nanital),300,500,400,
,11/02/2019,1.7,(Red Nanital),300,500,400,
,12/02/2019,1.8,(Red Nanital),300,500,400,
,13/02/2019,1.8,(Red Nanital),300,500,400,
,16/02/2019,1.9,(Red Nanital),300,500,400,
,17/02/2019,1.8,(Red Nanital),300,500,400,
,18/02/2019,1.8,(Red Nanital),300,500,400,
,19/02/2019,1.8,(Red Nanital),300,500,400,
,20/02/2019,1.7,(Red Nanital),300,500,400,
,23/02/2019,1.9,(Red Nanital),300,500,400,
,24/02/2019,2,(Red Nanital),300,500,400,
,25/02/2019,1.8,(Red Nanital),300,500,400,
,27/02/2019,1.7,(Red Nanital),300,500,400,
,28/02/2019,1.7,(Red Nanital),300,500,400,
Bariwala,01/02/2019,0.1,Other,400,400,400,
,03/02/2019,0.2,Other,300,500,400,
,05/02/2019,0.28,Other,500,500,500,
,06/02/2019,0.4,Other,400,500,400,
,07/02/2019,0.43,Other,300,360,300,
,08/02/2019,0.05,Other,400,400,400,
,09/02/2019,0.2,Other,300,400,350,
,10/02/2019,0.35, ,NR,NR,NR,
,11/02/2019,0.25, ,NR,NR,NR,
,13/02/2019,0.25,Other,400,400,400,
,14/02/2019,0.3,Other,300,300,300,
,15/02/2019,0.2,Other,300,300,300,
,16/02/2019,0.1,Other,350,400,400,
,17/02/2019,0.2,Other,400,400,400,
,18/02/2019,0.1,Other,300,300,300,
,19/02/2019,0.2,Other,300,400,400,
,20/02/2019,0.2,Other,300,400,400,
,21/02/2019,0.2,Other,350,400,400,
,23/02/2019,0.1,Other,400,400,400,
,25/02/2019,0.5,Other,400,400,400,
,26/02/2019,0.3,Other,400,400,400,
,27/02/2019,0.45,Other,240,240,240,
,28/02/2019,0.05,Other,400,400,400,
Barnala,01/02/2019,57,Other,360,430,395,
,02/02/2019,39.2,Other,380,400,390,
,03/02/2019,36.3,Other,360,400,380,
,04/02/2019,41,Other,400,420,410,
,05/02/2019,48.7,Other,360,400,400,
,06/02/2019,45.4,Other,360,440,400,
,07/02/2019,54.6,Other,360,440,400,
,09/02/2019,21.4,Other,360,440,400,
,10/02/2019,33.5,Other,360,400,380,
,11/02/2019,40.8,Other,140,400,270,
,12/02/2019,50.9,Other,360,420,390,
,13/02/2019,29.5,Other,360,400,380,
,16/02/2019,45.2,Other,360,440,400,
,17/02/2019,52.9,Other,200,440,320,
,18/02/2019,43,Other,360,500,430,
,19/02/2019,50.4,Other,400,480,440,
,20/02/2019,31.7,Other,440,480,460,
,21/02/2019,32.9,Other,420,480,450,
,22/02/2019,36,Other,400,480,440,
,23/02/2019,54.4,Other,400,480,440,
,24/02/2019,35.2,Other,220,380,350,
,25/02/2019,43.8,Other,200,480,340,
,26/02/2019,50.2,Other,200,480,340,
,27/02/2019,57.9,Other,400,480,440,
Bassi Pathana,01/02/2019,1.8,Potato,400,600,500,
,02/02/2019,1.5,Potato,200,400,300,
,04/02/2019,2,Potato,200,500,300,
,05/02/2019,1.5,Potato,200,400,300,
,06/02/2019,1.5,Potato,300,500,400,
,07/02/2019,1.5,Potato,200,500,300,
,08/02/2019,2,Potato,200,400,300,
,09/02/2019,2,Potato,400,400,400,
,11/02/2019,2,Potato,200,400,300,
,12/02/2019,2,Potato,400,400,400,
,13/02/2019,2,Potato,400,400,400,
,14/02/2019,2,Potato,200,500,300,
,15/02/2019,2,Potato,200,400,300,
,16/02/2019,2,Potato,200,400,300,
,17/02/2019,2,Potato,200,400,300,
,18/02/2019,1.5,Potato,200,400,300,
,19/02/2019,1.5,Potato,200,400,300,
,20/02/2019,2,Potato,200,500,300,
,21/02/2019,2,Potato,200,500,300,
,22/02/2019,2,Potato,200,400,300,
,23/02/2019,2,Potato,200,400,300,
,25/02/2019,2,Potato,200,400,300,
,26/02/2019,2,Potato,200,400,300,
,27/02/2019,2,Potato,300,500,400,
,28/02/2019,2,Potato,300,500,400,
Batala,04/02/2019,25,Other,300,400,350,
,06/02/2019,15,Other,280,380,330,
,07/02/2019,35,Other,360,400,380,
,11/02/2019,22,Other,360,400,380,
,12/02/2019,25,Other,260,300,280,
,13/02/2019,23,Other,250,300,270,
,14/02/2019,28,Other,320,400,350,
,16/02/2019,25,Other,350,400,380,
,18/02/2019,26,Other,360,400,380,
,19/02/2019,32,Other,400,600,500,
,20/02/2019,31,Other,400,450,425,
,23/02/2019,30.5,Other,400,450,420,
,25/02/2019,30,Other,300,350,325,
,26/02/2019,31.7,Other,400,500,450,
,27/02/2019,35,Other,400,500,450,
,28/02/2019,34,Other,400,500,450,
Bathinda,01/02/2019,75,Other,400,500,450,
,02/02/2019,75,Other,400,500,450,
,04/02/2019,74.5,Other,400,500,450,
