<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:2edda6e1db6ff5b40e77e93882f9c002b5fc98bc6ce917e374b5096edb97f6d2
size 33149
=======
Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal),
Ahmednagar,01/07/2018,6,Other,400,1000,700,
,03/07/2018,5,Other,500,1400,950,
,08/07/2018,8,Other,500,2000,1250,
,09/07/2018,9,Other,800,2200,1500,
,10/07/2018,10,Other,500,1500,1000,
,15/07/2018,8,Other,1000,2600,1300,
,16/07/2018,10,Other,1000,2800,1900,
,22/07/2018,8,Other,1000,1800,1400,
,24/07/2018,7,Other,1000,1800,1400,
,28/07/2018,11,Other,500,1500,1000,
,29/07/2018,11,Other,500,1800,1050,
Akluj,01/07/2018,1,Other,1700,2400,2200,
,02/07/2018,2,Other,1500,2600,2300,
,04/07/2018,1,Other,1600,2500,2100,
,05/07/2018,1,Other,1600,2500,2100,
,06/07/2018,2,Other,1000,1800,1500,
,07/07/2018,1,Other,1000,1900,1600,
,08/07/2018,1,Other,2000,2200,2000,
,09/07/2018,2,Other,1000,2000,1500,
,11/07/2018,1,Other,1000,2000,1600,
,12/07/2018,1,Other,1700,2200,2000,
,13/07/2018,1,Other,1900,2500,2300,
,16/07/2018,2,Other,1800,2600,2400,
,18/07/2018,2,Other,2000,2800,2500,
,20/07/2018,1,Other,1900,2800,2300,
,21/07/2018,1,Other,2000,3000,2500,
,22/07/2018,1,Other,1500,2500,2000,
,23/07/2018,2,Other,1800,2700,2200,
,25/07/2018,1,Other,1000,2000,1500,
,26/07/2018,2,Other,1000,2000,1700,
,27/07/2018,2,Other,1000,2000,1500,
,28/07/2018,1,Other,1000,2200,1500,
,29/07/2018,1,Other,1000,2000,1500,
,30/07/2018,2,Other,1000,2300,1500,
Amrawati(Frui & Veg. Market),03/07/2018,4,Local,2000,2200,2100,
,04/07/2018,5,Local,1800,2000,1900,
,06/07/2018,8,Local,1600,1800,1700,
,07/07/2018,5,Local,1400,1600,1500,
