<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:1baa0eff01d6ebff27c442b1e2fbd9e877bcb8802686fee1cfaad8ce6a886a8a
size 30252
=======
Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal),
Ahmednagar,01/02/2021,7,Other,500,600,550,
,14/02/2021,10,Other,500,1000,750,
,19/02/2021,10,Other,500,1000,750,
,28/02/2021,7,Other,500,1000,750,
Akluj,01/02/2021,2,Other,700,900,800,
,03/02/2021,1,Other,500,1000,700,
,04/02/2021,2,Other,500,900,700,
,05/02/2021,2,Other,700,1000,800,
,06/02/2021,2,Other,600,1000,800,
,07/02/2021,2,Other,1000,1300,1200,
,08/02/2021,2,Other,1000,1500,1200,
,10/02/2021,2,Other,1000,2000,1500,
,11/02/2021,2,Other,1000,2000,1500,
,12/02/2021,2,Other,900,1500,1200,
,13/02/2021,1,Other,1000,2000,1500,
,14/02/2021,2,Other,1000,1500,1300,
,15/02/2021,2,Other,700,900,800,
,17/02/2021,2,Other,800,1200,1000,
,20/02/2021,2,Other,800,1000,900,
,21/02/2021,2,Other,700,1000,800,
,22/02/2021,2,Other,700,1000,800,
,24/02/2021,2,Other,500,900,800,
,25/02/2021,2,Other,700,1000,800,
,26/02/2021,2,Other,800,1000,900,
,27/02/2021,2,Other,700,1000,800,
Amrawati(Frui & Veg. Market),02/02/2021,43,Local,700,800,750,
,04/02/2021,32,Local,1800,2000,1900,
,05/02/2021,32,Local,1800,2000,1900,
,09/02/2021,32,Local,1000,1200,1100,
,12/02/2021,33,Local,1000,1200,1100,
,14/02/2021,35,Local,1000,1200,1100,
,26/02/2021,35,Local,400,600,500,
Aurangabad,01/02/2021,11,Other,400,600,500,
,02/02/2021,10,Other,400,600,500,
,04/02/2021,12,Other,700,900,800,
,09/02/2021,11,Other,400,600,500,
,10/02/2021,10,Other,500,1000,750,
,11/02/2021,13,Other,500,700,600,
,13/02/2021,10,Other,400,600,500,
,14/02/2021,7,Other,400,1000,700,
,15/02/2021,6,Other,500,700,600,
,16/02/2021,13,Other,500,600,550,
,17/02/2021,13,Other,500,900,700,
,18/02/2021,14,Other,400,600,500,
,20/02/2021,12,Other,300,750,525,
,21/02/2021,18,Other,400,600,500,
,22/02/2021,11,Other,250,550,350,
,23/02/2021,16,Other,400,500,450,
,24/02/2021,17,Other,300,400,350,
,25/02/2021,11,Other,300,600,450,
,27/02/2021,11,Other,300,600,450,
,28/02/2021,14,Other,300,700,600,
Bhusaval,02/02/2021,37,Other,400,400,400,
,03/02/2021,6,Other,1000,1000,1000,
,04/02/2021,7,Other,1000,1000,1000,
,05/02/2021,1,Other,1000,1000,1000,
,06/02/2021,5,Other,1000,1000,1000,
,07/02/2021,9,Other,500,500,500,
,09/02/2021,20,Other,600,600,600,
,10/02/2021,6,Other,1000,1000,1000,
