<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:8d712054ed4fcad2b1e37f1e70a3d0eb07d26df6b9d49ca6281e68fb600e73bf
size 265169
=======
DATE,ARRIVAL,MEAN,STD
2006-01-01,132.0,132.0,0.0
2006-01-02,88.0,88.0,0.0
2006-01-03,35.0,35.0,0.0
2006-01-04,48.0,48.0,0.0
2006-01-05,53.0,53.0,0.0
2006-01-06,60.0,60.0,0.0
2006-01-07,50.0,50.0,0.0
2006-01-08,70.0,70.0,0.0
2006-01-09,48.0,48.0,0.0
2006-01-10,50.0,50.0,0.0
2006-01-11,65.0,65.0,0.0
2006-01-12,80.0,80.0,0.0
2006-01-13,46.0,46.0,0.0
2006-01-14,27.5,27.5,0.0
2006-01-15,30.0,30.0,0.0
2006-01-16,32.0,32.0,0.0
2006-01-17,37.5,37.5,0.0
2006-01-18,30.0,30.0,0.0
2006-01-19,50.0,50.0,0.0
2006-01-20,48.0,48.0,0.0
2006-01-21,44.95833330833334,44.95833330833334,0.0
2006-01-22,41.16666665066666,41.16666665066666,0.0
2006-01-23,37.0,37.0,0.0
2006-01-24,32.5,32.5,0.0
2006-01-25,29.0,29.0,0.0
2006-01-26,40.0,40.0,0.0
2006-01-27,38.0,38.0,0.0
2006-01-28,60.0,60.0,0.0
2006-01-29,5.5,5.5,0.0
2006-01-30,19.652919749904264,19.652919749904264,0.0
2006-01-31,67.52527797969952,67.52527797969952,0.0
2006-02-01,83.0,83.0,0.0
2006-02-02,53.0,53.0,0.0
2006-02-03,40.0,40.0,0.0
2006-02-04,58.6,58.6,0.0
2006-02-05,60.0,60.0,0.0
2006-02-06,48.0,48.0,0.0
2006-02-07,56.0,56.0,0.0
2006-02-08,47.5,47.5,0.0
2006-02-09,40.0,40.0,0.0
2006-02-10,52.5,52.5,0.0
2006-02-11,35.0,35.0,0.0
2006-02-12,39.0,39.0,0.0
2006-02-13,35.5,35.5,0.0
2006-02-14,48.0,48.0,0.0
2006-02-15,60.0,60.0,0.0
2006-02-16,36.0,36.0,0.0
2006-02-17,29.5,29.5,0.0
2006-02-18,48.0,48.0,0.0
2006-02-19,50.0,50.0,0.0
2006-02-20,46.0,46.0,0.0
