<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:b77cdee0712344b5b7a22932b46202000e577d19b903b663d4d606e3ceda657a
size 77910
=======
DATE,ARRIVAL,MEAN,STD
2016-01-01,20.0,20.0,0.0
2016-01-02,14.0,14.0,0.0
2016-01-03,20.0,20.0,0.0
2016-01-04,20.0,20.0,0.0
2016-01-05,30.0,30.0,0.0
2016-01-06,25.0,25.0,0.0
2016-01-07,20.0,20.0,0.0
2016-01-08,25.0,25.0,0.0
2016-01-09,15.0,15.0,0.0
2016-01-10,28.0,28.0,0.0
2016-01-11,10.0,10.0,0.0
2016-01-12,15.0,15.0,0.0
2016-01-13,15.0,15.0,0.0
2016-01-14,20.0,20.0,0.0
2016-01-15,22.0,22.0,0.0
2016-01-16,22.0,22.0,0.0
2016-01-17,22.0,22.0,0.0
2016-01-18,3.0,3.0,0.0
2016-01-19,15.0,15.0,0.0
2016-01-20,5.0,5.0,0.0
2016-01-21,20.0,20.0,0.0
2016-01-22,20.0,20.0,0.0
2016-01-23,20.0,20.0,0.0
2016-01-24,15.0,15.0,0.0
2016-01-25,5.0,5.0,0.0
2016-01-26,20.0,20.0,0.0
2016-01-27,20.0,20.0,0.0
2016-01-28,28.0,28.0,0.0
2016-01-29,36.0,36.0,0.0
2016-01-30,20.0,20.0,0.0
2016-01-31,20.0,20.0,0.0
2016-02-01,20.0,20.0,0.0
2016-02-02,20.0,20.0,0.0
2016-02-03,20.0,20.0,0.0
2016-02-04,26.0,26.0,0.0
2016-02-05,2.5,2.5,0.0
2016-02-06,27.0,27.0,0.0
2016-02-07,20.0,20.0,0.0
2016-02-08,25.0,25.0,0.0
2016-02-09,10.0,10.0,0.0
2016-02-10,12.0,12.0,0.0
2016-02-11,20.0,20.0,0.0
2016-02-12,21.06666665066667,21.06666665066667,0.0
2016-02-13,20.0,20.0,0.0
2016-02-14,18.0,18.0,0.0
2016-02-15,20.0,20.0,0.0
2016-02-16,22.0,22.0,0.0
2016-02-17,20.0,20.0,0.0
2016-02-18,18.0,18.0,0.0
2016-02-19,25.0,25.0,0.0
2016-02-20,25.0,25.0,0.0
2016-02-21,20.0,20.0,0.0
2016-02-22,30.0,30.0,0.0
2016-02-23,25.0,25.0,0.0
2016-02-24,5.0,5.0,0.0
2016-02-25,10.0,10.0,0.0
2016-02-26,18.0,18.0,0.0
2016-02-27,15.0,15.0,0.0
2016-02-28,20.0,20.0,0.0
2016-02-29,25.0,25.0,0.0
2016-03-01,30.0,30.0,0.0
2016-03-02,20.0,20.0,0.0
2016-03-03,35.0,35.0,0.0
2016-03-04,40.0,40.0,0.0
2016-03-05,25.0,25.0,0.0
2016-03-06,25.0,25.0,0.0
2016-03-07,30.0,30.0,0.0
2016-03-08,20.0,20.0,0.0
2016-03-09,20.0,20.0,0.0
2016-03-10,10.0,10.0,0.0
2016-03-11,12.0,12.0,0.0
2016-03-12,20.0,20.0,0.0
2016-03-13,20.0,20.0,0.0
2016-03-14,20.0,20.0,0.0
2016-03-15,30.0,30.0,0.0
2016-03-16,25.0,25.0,0.0
2016-03-17,30.0,30.0,0.0
2016-03-18,5.0,5.0,0.0
2016-03-19,22.0,22.0,0.0
2016-03-20,20.0,20.0,0.0
2016-03-21,25.0,25.0,0.0
2016-03-22,20.0,20.0,0.0
2016-03-23,30.0,30.0,0.0
2016-03-24,25.0,25.0,0.0
2016-03-25,20.0,20.0,0.0
2016-03-26,25.0,25.0,0.0
2016-03-27,20.0,20.0,0.0
2016-03-28,15.0,15.0,0.0
2016-03-29,15.0,15.0,0.0
2016-03-30,20.0,20.0,0.0
2016-03-31,17.5,17.5,0.0
2016-04-01,15.0,15.0,0.0
2016-04-02,35.0,35.0,0.0
2016-04-03,25.0,25.0,0.0
2016-04-04,20.0,20.0,0.0
2016-04-05,15.0,15.0,0.0
2016-04-06,20.0,20.0,0.0
2016-04-07,20.0,20.0,0.0
2016-04-08,15.0,15.0,0.0
2016-04-09,10.0,10.0,0.0
2016-04-10,5.0,5.0,0.0
2016-04-11,10.0,10.0,0.0
2016-04-12,10.0,10.0,0.0
2016-04-13,10.0,10.0,0.0
2016-04-14,10.0,10.0,0.0
2016-04-15,10.0,10.0,0.0
2016-04-16,10.0,10.0,0.0
2016-04-17,15.0,15.0,0.0
2016-04-18,20.0,20.0,0.0
2016-04-19,25.0,25.0,0.0
2016-04-20,15.0,15.0,0.0
2016-04-21,20.0,20.0,0.0
2016-04-22,20.0,20.0,0.0
2016-04-23,15.0,15.0,0.0
2016-04-24,18.0,18.0,0.0
