<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:86049fddfcb6eafdf3174d29486c97533875b6bb6ffebbd0b113e2dcd2529763
size 9850
=======
MANDINAME,DATE,ARRIVAL,MIN,MAX,PRICE
ARASIKERE,12/03/2020,4.0,1000,1000,1000
ARASIKERE,16/03/2020,5.0,1500,1500,1500
ARASIKERE,31/03/2020,8.0,1200,2000,1468
BAGALAKOT,03/03/2020,81.0,500,1700,1300
BAGALAKOT,07/03/2020,57.0,500,2200,1700
BAGALAKOT,14/03/2020,88.0,600,2300,1800
BAGALAKOT,17/03/2020,248.0,500,1800,1400
BAGALAKOT,23/03/2020,3.0,900,1400,1100
BAGEPALLI,23/03/2020,5.0,1600,2500,2100
BAGEPALLI,31/03/2020,5.0,1500,2000,1850
BANGALORE,02/03/2020,2248.0,1600,1800,1700
BANGALORE,,,1000,2100,1550
BANGALORE,03/03/2020,2484.0,1600,1800,1700
BANGALORE,04/03/2020,2026.0,1200,1600,1400
BANGALORE,05/03/2020,2025.0,1200,1500,1350
BANGALORE,06/03/2020,2118.0,1200,1500,1350
BANGALORE,07/03/2020,2242.0,1200,1500,1350
BANGALORE,09/03/2020,2447.0,1200,1600,1400
BANGALORE,10/03/2020,1798.0,1400,1800,1600
BANGALORE,11/03/2020,1962.0,1700,2000,1850
BANGALORE,12/03/2020,2379.0,1700,2000,1850
BANGALORE,13/03/2020,2775.0,1700,2000,1850
BANGALORE,16/03/2020,7182.0,1300,1500,1400
BANGALORE,17/03/2020,4051.0,1200,1400,1300
BANGALORE,18/03/2020,4351.0,1000,1200,1100
BANGALORE,19/03/2020,3516.0,1000,1200,1100
BANGALORE,20/03/2020,3305.0,1000,1200,1100
BANGALORE,21/03/2020,948.0,1000,1200,1100
BANGALORE,23/03/2020,1515.0,1500,1700,1600
BANGALORE,24/03/2020,2286.0,1500,1700,1600
BANGALORE,30/03/2020,2744.0,1500,1700,1600
BANGALORE,31/03/2020,1255.0,1500,1700,1600
BELGAUM,03/03/2020,34.0,1250,1900,1700
BELGAUM,04/03/2020,718.0,1300,2000,1800
BELGAUM,05/03/2020,199.0,1300,2000,1800
BELGAUM,06/03/2020,78.0,1300,2000,1800
BELGAUM,07/03/2020,454.0,1050,2250,2000
BELGAUM,10/03/2020,36.0,1050,2250,2000
BELGAUM,11/03/2020,586.0,850,2200,1750
BELGAUM,12/03/2020,133.0,850,2200,1750
BELGAUM,13/03/2020,25.0,850,2200,1750
BELGAUM,14/03/2020,435.0,1050,2250,1850
BELGAUM,16/03/2020,47.0,1050,2250,1850
BELGAUM,17/03/2020,8.0,1050,2250,1850
BELGAUM,18/03/2020,1537.0,950,1850,1550
BELGAUM,19/03/2020,431.0,950,1850,1550
BELGAUM,20/03/2020,25.0,950,1850,1550
BELGAUM,21/03/2020,705.0,1050,1750,1550
BELGAUM,26/03/2020,28.0,1800,3000,2650
BELGAUM,28/03/2020,134.0,1500,3000,2500
BELGAUM,30/03/2020,575.0,1500,3000,2500
BELGAUM,31/03/2020,235.0,1500,3000,2500
BHADRAVATHI,09/03/2020,2.0,2000,2620,2082
BHADRAVATHI,16/03/2020,1.0,2000,2000,2000
BIJAPUR,02/03/2020,64.0,200,2000,1400
BIJAPUR,05/03/2020,71.0,200,1800,1200
BIJAPUR,09/03/2020,68.0,200,2000,1400
BIJAPUR,12/03/2020,37.0,200,2000,1400
BIJAPUR,16/03/2020,83.0,500,2000,1200
CHANNARAYAPATNA,29/03/2020,2.0,500,1000,1000
CHANNARAYAPATNA,30/03/2020,3.0,600,1000,600
CHANNARAYAPATNA,31/03/2020,1.0,3000,3000,3000
CHICKKABALLAPURA,03/03/2020,13.0,200,240,230
CHICKKABALLAPURA,06/03/2020,23.0,2000,2400,2350
CHICKKABALLAPURA,10/03/2020,10.0,2000,2300,2100
CHICKKABALLAPURA,13/03/2020,25.0,220,2400,2000
CHICKKABALLAPURA,17/03/2020,21.0,2000,2200,2100
CHICKKABALLAPURA,20/03/2020,26.0,1700,1900,1800
CHICKKABALLAPURA,23/03/2020,15.0,1900,2200,2000
CHICKKABALLAPURA,24/03/2020,1.0,1900,2200,2000
CHICKKABALLAPURA,28/03/2020,2.0,1900,2000,1950
CHICKKABALLAPURA,29/03/2020,9.0,2500,2600,2580
CHICKKABALLAPURA,31/03/2020,20.0,2300,2400,2350
CHIKKAMAGALORE,02/03/2020,2.0,2333,2333,2333
CHIKKAMAGALORE,30/03/2020,14.0,1998,2398,2198
CHIKKAMAGALORE,31/03/2020,9.0,2354,2754,2554
CHINTAMANI,05/03/2020,56.0,1200,2000,1600
CHINTAMANI,10/03/2020,44.0,1500,2000,1800
CHINTAMANI,18/03/2020,35.0,1200,2000,1600
CHINTAMANI,31/03/2020,10.0,1800,2000,1900
DAVANGERE,02/03/2020,100.0,1000,2000,1500
DAVANGERE,05/03/2020,105.0,500,1900,1200
DAVANGERE,06/03/2020,88.0,500,2000,1250
DAVANGERE,07/03/2020,118.0,500,2000,1250
DAVANGERE,09/03/2020,212.0,500,2000,1250
DAVANGERE,10/03/2020,47.0,500,2100,1300
DAVANGERE,11/03/2020,109.0,500,2100,1300
DAVANGERE,12/03/2020,142.0,500,2000,1250
DAVANGERE,13/03/2020,85.0,500,2000,1250
DAVANGERE,16/03/2020,197.0,500,1700,1100
DAVANGERE,18/03/2020,300.0,400,1500,950
DAVANGERE,19/03/2020,210.0,300,1500,900
DAVANGERE,20/03/2020,140.0,300,1300,800
DAVANGERE,21/03/2020,175.0,400,1500,950
DAVANGERE,23/03/2020,110.0,800,1800,1300
DAVANGERE,31/03/2020,150.0,1100,2200,1600
DODDABALLA PUR,03/03/2020,1.0,800,1400,1100
DODDABALLA PUR,04/03/2020,1.0,800,1200,1000
DODDABALLA PUR,07/03/2020,1.0,1000,1600,1300
DODDABALLA PUR,12/03/2020,1.0,1000,1800,1400
DODDABALLA PUR,13/03/2020,1.0,1000,1800,1400
DODDABALLA PUR,16/03/2020,1.0,1000,1800,1400
DODDABALLA PUR,17/03/2020,1.0,1000,1800,1400
DODDABALLA PUR,18/03/2020,1.0,1000,1800,1400
DODDABALLA PUR,19/03/2020,1.0,1000,1800,1400
DODDABALLA PUR,20/03/2020,1.0,1000,1800,1400
DODDABALLA PUR,21/03/2020,1.0,1000,1800,1400
DODDABALLA PUR,24/03/2020,1.0,1000,2000,1500
DODDABALLA PUR,26/03/2020,1.0,1000,2000,1500
DODDABALLA PUR,27/03/2020,1.0,1500,2100,1800
DODDABALLA PUR,30/03/2020,1.0,1000,2000,1500
GOWRIBIDANOOR,06/03/2020,6.0,2200,2600,2500
GOWRIBIDANOOR,12/03/2020,5.0,350,450,400
GOWRIBIDANOOR,20/03/2020,3.0,400,450,430
GOWRIBIDANOOR,21/03/2020,3.0,400,450,430
GOWRIBIDANOOR,23/03/2020,2.0,400,450,430
GOWRIBIDANOOR,27/03/2020,6.0,2100,2500,2300
GUNDLUPET,12/03/2020,5.0,1000,1000,1000
HASSAN,04/03/2020,314.0,756,1855,1236
HASSAN,05/03/2020,193.0,1721,1721,1721
HASSAN,10/03/2020,122.0,1609,1669,1669
HASSAN,11/03/2020,340.0,1292,2048,1682
HASSAN,12/03/2020,178.0,1570,1967,1615
HASSAN,18/03/2020,565.0,677,1762,1358
HASSAN,19/03/2020,168.0,925,1761,1761
HASSAN,20/03/2020,41.0,1613,1613,1613
HASSAN,26/03/2020,43.0,1200,2200,1600
HASSAN,27/03/2020,358.0,951,2500,2200
HASSAN,30/03/2020,22.0,1500,2600,1800
HASSAN,31/03/2020,149.0,1200,1800,1422
HOSPET,04/03/2020,8.0,1000,1500,1200
HOSPET,11/03/2020,10.0,1200,1600,1400
HOSPET,17/03/2020,16.0,1000,1500,1200
HOSPET,23/03/2020,4.0,800,1300,1100
HOSPET,30/03/2020,7.0,900,1200,1000
HUBLI (AMARAGOL),02/03/2020,345.0,400,1900,1200
HUBLI (AMARAGOL),,,500,2100,1550
HUBLI (AMARAGOL),03/03/2020,423.0,500,1630,1000
HUBLI (AMARAGOL),04/03/2020,352.0,450,1550,1000
HUBLI (AMARAGOL),05/03/2020,220.0,500,1600,1000
HUBLI (AMARAGOL),06/03/2020,255.0,500,2000,1400
HUBLI (AMARAGOL),07/03/2020,353.0,300,1600,1000
HUBLI (AMARAGOL),09/03/2020,262.0,500,1300,900
HUBLI (AMARAGOL),10/03/2020,125.0,400,1600,1000
HUBLI (AMARAGOL),11/03/2020,195.0,500,1550,1100
HUBLI (AMARAGOL),12/03/2020,324.0,500,2200,1500
HUBLI (AMARAGOL),14/03/2020,415.0,500,2250,1450
HUBLI (AMARAGOL),16/03/2020,469.0,500,1600,1000
HUBLI (AMARAGOL),17/03/2020,364.0,500,2000,1400
HUBLI (AMARAGOL),18/03/2020,335.0,600,1600,1000
HUBLI (AMARAGOL),19/03/2020,492.0,300,1500,900
HUBLI (AMARAGOL),20/03/2020,411.0,350,800,550
HUBLI (AMARAGOL),21/03/2020,397.0,300,1500,1050
HUBLI (AMARAGOL),23/03/2020,39.0,400,1600,1100
JAMAKHANDI,05/03/2020,27.0,500,1950,1100
JAMAKHANDI,12/03/2020,31.0,600,2350,1250
JAMAKHANDI,17/03/2020,21.0,300,1500,1200
KADUR,03/03/2020,9.0,1333,1500,1428
KADUR,09/03/2020,8.0,1154,2000,1860
KADUR,17/03/2020,8.0,1000,2000,1702
KADUR,24/03/2020,8.0,1000,1455,1000
KADUR,27/03/2020,6.0,1393,1600,1393
KADUR,30/03/2020,38.0,1153,1724,1548
KADUR,31/03/2020,5.0,1428,1563,1428
KOLAR,04/03/2020,2.0,2100,2200,2133
KOLAR,05/03/2020,3.0,1900,2100,2000
KOLAR,06/03/2020,7.0,2000,2100,2044
KOLAR,12/03/2020,1.0,2400,2600,2500
KOLAR,13/03/2020,3.0,2800,2900,2846
KOLAR,18/03/2020,5.0,900,1100,1000
KOLAR,19/03/2020,3.0,2000,2200,2178
KOLAR,31/03/2020,4.0,1900,2100,2000
MANDYA,05/03/2020,25.0,1500,1500,1500
MANGALORE,11/03/2020,10.0,2400,2800,2600
MANGALORE,12/03/2020,10.0,2400,2800,2600
MANGALORE,13/03/2020,13.0,2400,2800,2600
MANGALORE,16/03/2020,10.0,2400,2800,2600
MANGALORE,17/03/2020,10.0,2400,2800,2600
MANGALORE,18/03/2020,14.0,1900,2400,2100
MANGALORE,19/03/2020,14.0,1900,2400,2100
MANGALORE,20/03/2020,13.0,1900,2400,2100
MANGALORE,21/03/2020,15.0,1900,2400,2100
MANGALORE,23/03/2020,5.0,2000,2500,2100
MYSORE (BANDIPALYA),02/03/2020,224.0,1200,2200,1700
MYSORE (BANDIPALYA),03/03/2020,349.0,1000,2000,1500
MYSORE (BANDIPALYA),04/03/2020,104.0,1000,2000,1500
MYSORE (BANDIPALYA),05/03/2020,45.0,1000,2000,1500
MYSORE (BANDIPALYA),07/03/2020,104.0,1000,2000,1500
MYSORE (BANDIPALYA),09/03/2020,249.0,1000,2200,1600
MYSORE (BANDIPALYA),11/03/2020,218.0,1000,2200,1600
MYSORE (BANDIPALYA),12/03/2020,137.0,1000,2400,1700
MYSORE (BANDIPALYA),13/03/2020,36.0,1000,2400,1700
MYSORE (BANDIPALYA),16/03/2020,271.0,1600,2000,1800
MYSORE (BANDIPALYA),17/03/2020,247.0,1000,2000,1500
MYSORE (BANDIPALYA),18/03/2020,176.0,1000,2000,1500
MYSORE (BANDIPALYA),19/03/2020,63.0,1000,2000,1500
MYSORE (BANDIPALYA),20/03/2020,41.0,1000,2000,1500
MYSORE (BANDIPALYA),21/03/2020,96.0,1000,2000,1500
MYSORE (BANDIPALYA),23/03/2020,311.0,2000,2600,2300
MYSORE (BANDIPALYA),24/03/2020,107.0,2000,2600,2300
MYSORE (BANDIPALYA),28/03/2020,31.0,2000,2400,2200
MYSORE (BANDIPALYA),29/03/2020,65.0,2000,2800,2400
MYSORE (BANDIPALYA),30/03/2020,120.0,2000,2600,2300
RAICHUR,02/03/2020,73.0,970,1670,1270
RAICHUR,03/03/2020,75.0,895,1586,1260
RAICHUR,04/03/2020,55.0,955,1670,1295
RAICHUR,05/03/2020,81.0,1070,1700,1307
RAICHUR,06/03/2020,45.0,850,1665,1270
RAICHUR,07/03/2020,57.0,835,1651,1235
RAICHUR,09/03/2020,6.0,795,1640,1535
RAICHUR,11/03/2020,52.0,990,1800,1160
RAICHUR,12/03/2020,72.0,900,1930,1395
RAICHUR,13/03/2020,67.0,890,1875,1260
RAICHUR,14/03/2020,59.0,800,1775,1320
RAICHUR,16/03/2020,64.0,900,1780,1200
RAICHUR,17/03/2020,45.0,980,1620,1260
RAICHUR,18/03/2020,68.0,900,1330,1070
RAICHUR,19/03/2020,91.0,750,1500,1200
RAICHUR,20/03/2020,87.0,920,1511,1250
RANEBENNUR,06/03/2020,65.0,750,2300,2000
RANEBENNUR,09/03/2020,17.0,1200,1900,1500
RANEBENNUR,12/03/2020,18.0,1200,2000,1500
RANEBENNUR,13/03/2020,42.0,600,2000,1650
RANEBENNUR,16/03/2020,20.0,500,2000,1800
RANEBENNUR,18/03/2020,19.0,400,1800,1400
RANEBENNUR,20/03/2020,107.0,700,1900,1750
RANEBENNUR,21/03/2020,20.0,300,1500,750
RANEBENNUR,23/03/2020,12.0,350,1600,800
RANEBENNUR,26/03/2020,29.0,900,1700,1400
TUMKUR,02/03/2020,4.0,1800,2800,2400
UDUPI,04/03/2020,14.0,2000,2300,2200
UDUPI,11/03/2020,19.0,2000,2300,2200
UDUPI,18/03/2020,16.0,1900,2200,2000
>>>>>>> 6ac9248b3ef33a88bcb4b748e11d3743f40f9979
