<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:e0f75d49cba9acde3812927611ec9f9c20626ba4c4e6cfe624840cadc6c0df74
size 36808
=======
Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal),
Bhuntar,01/08/2019,1.8,Other,1100,1800,1500,
,04/08/2019,2,Other,1100,1800,1500,
,05/08/2019,2.3,Other,1100,2000,1500,
,06/08/2019,2.4,Other,1100,1900,1500,
,07/08/2019,2.5,Other,1100,1900,1500,
,09/08/2019,2.4,Other,1100,2000,1500,
,12/08/2019,2.2,Other,1000,2000,1500,
,13/08/2019,2.1,Other,1100,1800,1500,
,14/08/2019,2.4,Other,1100,1700,1500,
,16/08/2019,2.3,Other,1200,1800,1500,
,19/08/2019,1.4,Other,1100,1800,1500,
,20/08/2019,1.2,Other,1200,1800,1500,
,21/08/2019,1.7,Other,1300,1800,1600,
,22/08/2019,2.1,Other,1300,1800,1500,
,25/08/2019,2.3,Other,1300,1800,1500,
,26/08/2019,2.4,Other,1300,1800,1500,
,27/08/2019,2.3,Other,1300,1800,1500,
,28/08/2019,2.4,Other,1200,1800,1500,
,29/08/2019,2.6,Other,1300,1900,1500,
,30/08/2019,2.7,Other,1300,1900,1500,
Bilaspur,02/08/2019,0.5,Other,1000,2200,1600,
,03/08/2019,2.1,Other,1200,2300,1900,
,05/08/2019,2,Other,900,2200,1500,
,06/08/2019,2.2,Other,1000,2200,1600,
,07/08/2019,2,Other,1500,2300,2100,
,08/08/2019,2.1,Other,1000,2300,1500,
,09/08/2019,2.1,Other,1000,2200,1500,
,10/08/2019,2,Other,900,2200,1100,
,12/08/2019,2.5,Other,900,2300,1500,
,13/08/2019,1.5,Other,1000,2300,1600,
,14/08/2019,2.1,Other,900,2500,1200,
,15/08/2019,2,Other,1200,2500,1500,
,16/08/2019,2.5,Other,900,2500,1600,
,19/08/2019,0.5,Other,1300,3500,3100,
,20/08/2019,2.3,Other,1200,2600,2100,
,21/08/2019,2.1,Other,1200,2100,1400,
,24/08/2019,2.5,Other,1200,2500,2000,
,27/08/2019,230,Other,900,2300,1900,
