<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:75c17c5986015f106413098af93ebe2380dbf980c0ba7824780d0940e25e6f7d
size 11135
=======
Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal),
Bandrol,31/08/2017,0.2,Other,1400,1600,1500,
Bhuntar,02/08/2017,0.9,Other,700,1000,850,
,03/08/2017,0.6,Other,800,1000,900,
,04/08/2017,1,Other,700,1000,850,
,07/08/2017,0.8,Other,700,1000,800,
,09/08/2017,1,Other,700,1200,1000,
,10/08/2017,0.8,Other,700,800,750,
,11/08/2017,1.2,Other,700,1600,1100,
,15/08/2017,0.9,Other,700,1500,1100,
,16/08/2017,0.8,Other,700,1400,1100,
,17/08/2017,0.9,Other,700,1600,1100,
,18/08/2017,0.8,Other,800,1400,1100,
,22/08/2017,0.8,Other,700,1500,1100,
,23/08/2017,0.9,Other,700,1400,1100,
,24/08/2017,1,Other,700,1400,1100,
,25/08/2017,1.1,Other,700,1500,1100,
,28/08/2017,1,Other,700,1500,1100,
,31/08/2017,0.8,Other,700,1600,1200,
Bilaspur,01/08/2017,2.1,Other,500,1200,600,
,02/08/2017,2.3,Other,800,1500,1200,
,04/08/2017,2.5,Other,800,1500,1200,
,05/08/2017,3.2,Other,500,1200,600,
,07/08/2017,2.3,Other,500,1300,800,
,08/08/2017,1.5,Other,500,1200,600,
,09/08/2017,2.1,Other,500,1300,1000,
,10/08/2017,2.3,Other,500,1300,600,
,11/08/2017,2.1,Other,800,1500,1200,
,16/08/2017,2.3,Other,600,1500,1200,
,17/08/2017,2.1,Other,600,1500,1200,
,18/08/2017,2.9,Other,600,1400,1200,
,19/08/2017,2.3,Other,600,1400,1200,
,21/08/2017,2.3,Other,600,1400,1200,
,23/08/2017,2,Other,500,1500,700,
,24/08/2017,2.3,Other,600,1400,700,
,25/08/2017,2,Other,500,1400,700,
,26/08/2017,2.5,Other,600,1500,800,
,29/08/2017,2.6,Other,600,1500,1200,
,30/08/2017,2.3,Other,600,1400,800,
Chail Chowk,01/08/2017,1.6,Other,700,800,750,
,03/08/2017,3,Other,600,800,700,
,04/08/2017,5.5,Other,600,700,650,
,06/08/2017,5.1,Other,300,800,550,
,07/08/2017,0.4,Other,800,800,800,
,08/08/2017,2.7,Other,800,800,800,
,09/08/2017,7,Other,400,600,500,
,10/08/2017,1.7,Other,300,800,550,
,17/08/2017,1.3,Other,300,900,600,
,18/08/2017,1,Other,900,1000,950,
,19/08/2017,0.6,Other,400,900,650,
,21/08/2017,3,Other,400,900,650,
,22/08/2017,4.1,Other,300,900,600,
,24/08/2017,1.1,Other,600,800,700,
,25/08/2017,3.8,Other,800,1000,900,
,26/08/2017,2.8,Other,400,800,600,
,28/08/2017,1.9,Other,600,900,750,
,30/08/2017,1.7,Other,500,900,700,
Chamba,08/08/2017,1.7,Other,800,1000,900,
,09/08/2017,2.78,Other,1000,1200,1100,
,14/08/2017,4,Other,700,900,800,
,17/08/2017,0.25,Other,900,1100,1000,
,19/08/2017,0.25,Other,1000,1200,1100,
,25/08/2017,0.26,Other,900,1100,1000,
,29/08/2017,0.25,Other,1000,1200,1100,
,30/08/2017,1.8,Other,450,650,550,
Dhanotu (Mandi),01/08/2017,2.6,Other,500,1000,750,
,02/08/2017,2,Other,400,1000,700,
,03/08/2017,2.2,Other,400,1000,700,
,04/08/2017,2,Other,400,1100,750,
,08/08/2017,1.4,Other,400,1100,750,
,09/08/2017,1.8,Other,400,1300,850,
,10/08/2017,1.6,Other,400,1200,800,
,11/08/2017,2,Other,400,1200,800,
,14/08/2017,1.8,Other,400,1200,800,
,16/08/2017,1.4,Other,400,1200,800,
,17/08/2017,1.9,Other,400,1200,800,
,18/08/2017,2.1,Other,400,1000,700,
,19/08/2017,1.4,Other,400,1100,750,
,21/08/2017,2,Other,400,1100,750,
,22/08/2017,2,Other,400,1200,800,
,24/08/2017,2,Other,400,1100,750,
,25/08/2017,2.1,Other,400,1100,750,
,26/08/2017,1.5,Other,400,1100,750,
,30/08/2017,1.5,Other,400,1100,750,
Hamirpur,01/08/2017,2.55,Desi,600,1200,900,
,02/08/2017,2.95,Desi,600,1200,900,
,03/08/2017,2.6,Desi,600,1200,900,
,04/08/2017,2.3,Desi,600,1200,900,
,05/08/2017,2,Desi,600,1000,800,
,07/08/2017,2.35,Desi,600,1250,900,
,08/08/2017,1.85,Desi,600,1300,950,
,09/08/2017,2.35,Other,600,1400,1000,
,10/08/2017,2.25,Desi,600,1400,1000,
,11/08/2017,1.96,Desi,600,1200,900,
,14/08/2017,4.05,Desi,600,1200,900,
,16/08/2017,2.4,Desi,600,1200,900,
,17/08/2017,2.2,Desi,2800,3000,2900,
,,,Other,600,1200,900,
,18/08/2017,3.4,Desi,600,1100,900,
,,,Other,2800,3000,2900,
,19/08/2017,3.02,Desi,600,1000,800,
,,,Other,1300,1500,1400,
,21/08/2017,2.4,Desi,1200,1500,1350,
,,,Other,600,1200,900,
,22/08/2017,2.35,Desi,600,1200,900,
,,,Other,1200,1500,1350,
,23/08/2017,1.71,Desi,600,1200,900,
,,,Other,1200,1500,1350,
,24/08/2017,2.45,Desi,600,1200,900,
,,,Other,1200,1500,1350,
,25/08/2017,2.7,Desi,600,1200,900,
,,,Other,1200,1500,1350,
,26/08/2017,2.71,Desi,600,1200,900,
,,,Other,1200,1500,1350,
,28/08/2017,2.25,Desi,600,1000,800,
,,,Other,1200,1500,1350,
,29/08/2017,2.3,Desi,600,1000,800,
,,,Other,1200,1500,1350,
,30/08/2017,1.75,Desi,600,1000,800,
,,,Other,1200,1500,1350,
,31/08/2017,2.15,Desi,600,1000,800,
,,,Other,1200,1500,1350,
Hamirpur(Nadaun),01/08/2017,1.58,Other,600,1200,900,
,02/08/2017,1.63,Other,600,1200,900,
,03/08/2017,1.32,Other,600,1200,900,
,04/08/2017,1.23,Other,600,1200,900,
,05/08/2017,0.85,Other,600,1000,800,
,07/08/2017,1.7,Other,600,1200,900,
,08/08/2017,0.93,Other,600,1200,900,
,09/08/2017,1.14,Other,600,1400,1000,
,10/08/2017,1.14,Other,600,1400,1000,
,11/08/2017,0.97,Other,600,1200,900,
,14/08/2017,1.85,Other,600,1200,900,
,16/08/2017,1.35,Other,600,1200,900,
,17/08/2017,1.02,Other,600,1200,900,
,18/08/2017,1.35,Other,600,1200,900,
,19/08/2017,1.55,Other,600,1000,800,
,21/08/2017,1.15,Other,600,1200,900,
,22/08/2017,1.23,Other,600,1200,900,
,23/08/2017,0.82,Other,600,1200,900,
,24/08/2017,1.35,Other,600,1200,900,
,25/08/2017,1.42,Other,600,1200,900,
,26/08/2017,1.73,Other,600,1200,900,
,28/08/2017,1.05,Other,600,1000,800,
,29/08/2017,1.25,Other,600,1000,800,
,30/08/2017,0.85,Other,600,1000,800,
,31/08/2017,1.05,Other,600,1000,800,
Kangra,01/08/2017,2.2,Other,600,1000,800,
,03/08/2017,2.2,Other,700,1000,850,
,04/08/2017,1.8,Other,700,1000,850,
,05/08/2017,2.1,Other,700,1000,850,
,07/08/2017,2.1,Other,600,1200,900,
,08/08/2017,2.1,Other,600,1000,800,
,09/08/2017,2.4,Other,700,1200,950,
,10/08/2017,2.6,Other,700,1200,950,
,11/08/2017,2.5,Other,700,1200,950,
,16/08/2017,1.5,Other,600,1000,800,
,17/08/2017,1.7,Other,600,1000,800,
,18/08/2017,1.8,Other,600,1200,900,
,19/08/2017,2.4,Other,600,1200,900,
,21/08/2017,2.4,Other,600,1400,1000,
,22/08/2017,2.2,Other,600,1200,900,
,24/08/2017,2,Other,600,1400,1000,
,25/08/2017,2.6,Other,600,1400,1000,
,26/08/2017,2.4,Other,600,1200,900,
,29/08/2017,2.6,Other,600,1400,1000,
,30/08/2017,1.7,Other,600,1400,1000,
,31/08/2017,1.8,Other,600,1400,1000,
Kullu,02/08/2017,1,Other,500,1000,700,
,03/08/2017,1.2,Other,500,700,600,
,04/08/2017,1,Other,500,1200,800,
,07/08/2017,1,Other,500,700,600,
,08/08/2017,0.9,Other,400,600,500,
,09/08/2017,1,Other,400,600,500,
,10/08/2017,1,Other,400,700,600,
,11/08/2017,1.2,Other,400,600,500,
,16/08/2017,1.5,Other,400,1600,1000,
,17/08/2017,1,Other,400,1800,1000,
,18/08/2017,1.2,Other,400,1700,1000,
,21/08/2017,1.7,Other,500,1500,900,
,22/08/2017,1.5,Other,500,1400,800,
,23/08/2017,1,Other,500,1200,900,
,24/08/2017,0.8,Other,500,1500,900,
,25/08/2017,1,Other,500,1500,1000,
,28/08/2017,1.3,Other,300,1200,700,
,29/08/2017,1.2,Other,400,1200,800,
,30/08/2017,1,Other,400,1500,900,
,31/08/2017,1.2,Other,500,1500,900,
Kullu(Chauri Bihal),07/08/2017,0.3,Other,300,1600,1000,
,09/08/2017,0.7,Other,300,1500,1000,
,10/08/2017,1.2,Other,300,1600,800,
,14/08/2017,1,Other,300,1400,600,
,23/08/2017,1,Other,400,1400,800,
,25/08/2017,1.6,Other,400,1300,800,
,31/08/2017,0.4,Other,400,1300,800,
Mandi(Mandi),01/08/2017,3,Other,400,900,800,
,02/08/2017,4,Other,500,1000,800,
,03/08/2017,3.5,Other,800,1000,900,
,04/08/2017,4.5,Other,800,900,900,
,05/08/2017,2.5,Other,300,1000,900,
,07/08/2017,4.5,Other,600,1100,1000,
,08/08/2017,3,Other,400,1200,800,
,09/08/2017,4.5,Other,500,1000,900,
,10/08/2017,2.8,Other,500,1200,1000,
,11/08/2017,4,Other,500,1200,1200,
,16/08/2017,4.2,Other,500,1200,1100,
,17/08/2017,3.5,Other,400,1200,1100,
,18/08/2017,4.5,Other,400,1200,1100,
,19/08/2017,3.5,Other,400,1200,1100,
,21/08/2017,4.5,Other,400,1200,1100,
,22/08/2017,3.2,Other,400,1200,1100,
,23/08/2017,4.5,Other,300,1200,1100,
,24/08/2017,3,Other,800,1200,1000,
,25/08/2017,3.8,Other,1000,1200,1100,
,26/08/2017,3.8,Other,800,1200,1000,
,28/08/2017,5,Other,900,1200,1100,
,29/08/2017,4,Other,400,1200,1200,
,30/08/2017,4.8,Other,400,1200,1100,
,31/08/2017,3,Other,400,1200,1100,
Mandi(Takoli),07/08/2017,3,Other,600,600,600,
Nahan,01/08/2017,0.2,Other,800,1000,900,
,02/08/2017,0.3,Other,700,1000,800,
,03/08/2017,0.3,Other,700,1000,800,
,04/08/2017,0.1,Other,800,1000,900,
,08/08/2017,0.2,Other,700,1000,800,
,09/08/2017,0.1,Other,800,1200,1000,
,10/08/2017,0.1,Other,800,1000,900,
,16/08/2017,0.3,Other,600,800,700,
,17/08/2017,0.4,Other,600,1000,800,
,19/08/2017,0.3,Other,700,1000,800,
,22/08/2017,0.6,Other,700,1200,800,
,23/08/2017,0.3,Other,800,1800,1500,
,24/08/2017,0.3,Other,700,1000,800,
,25/08/2017,0.3,Other,800,1000,900,
,29/08/2017,0.3,Other,800,1200,1000,
,30/08/2017,0.1,Other,800,1000,900,
,31/08/2017,0.4,Other,700,1000,800,
Paonta Sahib,01/08/2017,2.25,Other,300,1000,800,
,02/08/2017,1.25,Other,300,1200,800,
,03/08/2017,2.25,Other,300,1000,800,
,04/08/2017,1.65,Other,300,1000,600,
,07/08/2017,0.85,Other,400,1200,800,
,08/08/2017,1.15,Other,400,1200,600,
,09/08/2017,1.35,Other,400,1500,1000,
,14/08/2017,1.85,Other,400,1000,600,
,16/08/2017,1,Other,400,1000,800,
,17/08/2017,2.6,Other,400,1700,1000,
,19/08/2017,1.35,Other,400,1000,800,
,21/08/2017,0.4,Other,300,800,600,
,22/08/2017,1.1,Other,300,1500,1000,
,24/08/2017,2.1,Other,400,800,600,
,25/08/2017,0.8,Other,400,1500,1000,
,30/08/2017,1,Other,300,1000,800,
Shimla,02/08/2017,3.8,Other,200,1000,600,
,18/08/2017,17,Other,400,1000,700,
,25/08/2017,20.9,Other,400,1000,700,
,30/08/2017,7.5,Other,400,1100,750,
Shimla and Kinnaur(Koti),04/08/2017,1.6,Other,500,800,650,
,05/08/2017,0.3,Other,1000,1200,1100,
Shimla and Kinnaur(Rampur),02/08/2017,1.3,Other,800,1000,900,
,04/08/2017,0.6,Other,800,1000,900,
,05/08/2017,1,Other,800,1000,900,
