<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:373a9a15bcdfb82d1ce8fcd0d32bfdcf9235c3eb14d3a76047a162876e8acb3e
size 58016
=======
2017-03-04,1079,25,NR, ,0,0,0
2017-03-06,1079,8,NR, ,0,0,0
2017-03-07,1079,50,NR, ,0,0,0
2017-03-24,2364,57,NR,Kala Masoor New,4400,4425,4410
2017-04-17,2364,32,NR,Kala Masoor New,4000,4050,4020
2017-04-18,2364,8,NR,Kala Masoor New,4000,4000,4000
2017-04-19,2364,12,NR,Kala Masoor New,3950,3950,3950
2017-04-20,2364,20,NR,Kala Masoor New,4010,4010,4010
2017-04-26,2364,11,NR,Kala Masoor New,3700,3700,3700
2017-06-03,2364,42,NR,Kala Masoor New,3450,3470,3470
2017-06-14,2364,15,NR,Kala Masoor New,3950,3950,3950
2017-06-16,647,17,NR,Masoor Gola,3299,3299,3299
2017-06-17,647,0.7,NR,Masoor Gola,2950,3264,3264
2017-06-19,647,1.8,NR,Masoor Gola,2901,3121,2950
2017-06-20,647,0.4,NR,Masoor Gola,2600,2931,2931
2017-06-21,647,2.3,NR,Masoor Gola,2941,3023,3023
2017-06-22,647,0.4,NR,Masoor Gola,2751,3101,3101
2017-06-28,647,1.5,NR,Masoor Gola,3245,3245,3245
2017-07-03,647,0.6,NR,Masoor Gola,3001,3001,3001
2017-07-04,647,0.3,NR,Masoor Gola,2900,3151,3061
2017-07-05,1079,1,NR, ,0,0,0
2017-07-05,647,1.2,NR,Masoor Gola,2900,3151,3026
2017-07-06,647,1.5,NR,Masoor Gola,3050,3244,3151
2017-07-07,2364,13,NR,Kala Masoor New,3950,3950,3950
2017-07-07,647,0.6,NR,Masoor Gola,3182,3200,3200
2017-07-08,647,0.6,NR,Masoor Gola,2992,3151,3151
2017-07-10,2364,38,NR,Kala Masoor New,3500,3960,3950
2017-07-11,1079,201,NR, ,0,0,0
2017-07-11,2364,43,NR,Kala Masoor New,3500,3960,3950
2017-07-11,647,0.3,NR,Masoor Gola,2876,3051,3051
2017-07-12,2364,32,NR,Kala Masoor New,3520,3960,3950
