<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:8b10b2b1d203c1c0fd878fecbf4e0a61c9bad0ef7aa9ac8b4828fd12feacb121
size 587756
=======
2016-08-27,282,2.5,NR,Masur Dal,8100,8160,8140
2016-08-29,282,56,NR,Masur Dal,8000,8200,8150
2016-08-30,282,48,NR,Masur Dal,7850,8150,8000
2016-08-31,282,6,NR,Masur Dal,8000,8250,8130
2016-09-01,282,10,NR, ,0,0,0
2016-09-02,282,3.5,NR, ,0,0,0
2016-09-03,282,13,NR,Masur Dal,8100,8200,8130
2016-09-06,282,6,NR,Masur Dal,8000,8100,8060
2016-09-08,282,2.79,NR,Masur Dal,7850,7900,7890
2016-09-09,282,25.8,NR,Masur Dal,7860,7900,7880
2016-09-12,282,74.5,NR,Masur Dal,7800,7900,7850
2016-10-15,282,0.6,NR,Masur Dal,7700,7750,7720
2016-10-20,282,14.5,NR,Masur Dal,7600,7700,7665
2016-10-21,282,17.4,NR,Masur Dal,7660,7800,7750
2016-10-22,282,6,NR,Masur Dal,7750,8000,7770
2016-10-24,282,39.7,NR,Masur Dal,7790,7860,7820
2016-11-05,282,1.2,NR,Masur Dal,7700,7900,7780
2016-11-07,282,15,NR,Masur Dal,0,0,7780
2016-11-10,282,25,NR,Masur Dal,7750,7800,7780
2016-11-16,282,28.5,NR,Masur Dal,0,0,7740
2016-11-17,282,6,NR,Masur Dal,0,0,7740
2016-11-18,282,15.4,NR,Masur Dal,0,0,7750
2016-11-19,282,5,NR,Masur Dal,0,0,7750
2016-11-21,282,119,NR,Masur Dal,0,0,7700
2016-11-24,282,12,NR,Masur Dal,0,0,7700
2016-11-25,282,10,NR,Masur Dal,0,0,7720
2016-12-08,282,10.5,NR,Masur Dal,7700,7800,7725
2016-12-09,282,14,NR,Masur Dal,0,0,7750
2016-12-19,282,6,NR,Masur Dal,0,0,7650
2016-12-21,282,16,NR,Masur Dal,0,0,7600
2016-12-24,282,6,NR,Masur Dal,0,0,7550
2016-12-26,282,4,NR,Masur Dal,0,0,7525
2016-12-27,282,3,NR,Masur Dal,0,0,7550
2016-12-28,282,114.5,NR,Masur Dal,0,0,7500
2017-01-02,282,18,NR,Masur Dal,7500,7800,7650
2017-01-03,282,12,NR,Masur Dal,0,0,7625
2017-01-04,282,1.2,NR,Masur Dal,0,0,7615
2017-01-06,282,16,NR,Masur Dal,0,0,7600
2017-01-07,282,9.5,NR,Masur Dal,0,0,7610
2017-01-09,282,18,NR,Masur Dal,0,0,7600
2017-01-11,282,36,NR,Masur Dal,0,0,7500
2017-01-17,282,16.5,NR,Masur Dal,0,0,7450
2017-01-20,282,31.5,NR,Masur Dal,0,0,7350
2017-01-31,282,32,NR,Masur Dal,0,0,7200
2017-02-02,282,24,NR,Masur Dal,7100,7250,7175
2017-02-06,282,56,NR,Masur Dal,0,0,7000
2017-02-07,282,10,NR,Masur Dal,0,0,6950
2017-02-09,282,45,NR,Masur Dal,0,0,7000
2017-02-18,282,28,NR,Masur Dal,0,0,7050
2017-02-20,282,36,NR,Masur Dal,0,0,7000
2017-02-28,282,98,NR,Masur Dal,0,0,6650
2017-03-18,282,29.5,NR,Masur Dal,6700,7000,6875
2017-03-21,282,68,NR,Masur Dal,6650,7000,6800
2017-03-22,282,54,NR,Masur Dal,6600,7000,6800
2017-03-23,282,68,NR,Masur Dal,0,0,6825
2017-03-24,282,81,NR,Masur Dal,0,0,6800
2017-03-24,584,21.5,NR,Masur Dal,6600,6720,6650
2017-03-25,282,74,NR,Masur Dal,0,0,6700
2017-03-27,282,126,NR,Masur Dal,0,0,6500
2017-03-28,282,168,NR,Masur Dal,0,0,6450
2017-04-01,282,74,NR,Masur Dal,6300,6400,6350
2017-04-03,282,63,NR,Masur Dal,0,0,6500
2017-04-06,282,46,NR,Masur Dal,0,0,6600
2017-04-06,584,21,NR,Masur Dal,6600,6750,6685
2017-04-06,656,3,NR,Masur Dal,0,0,6550
2017-04-07,282,38,NR,Masur Dal,0,0,6650
2017-04-08,404,1.5,NR,Kala Masoor New,5500,6000,5860
2017-04-10,404,1.6,NR,Kala Masoor New,5500,6600,5850
2017-04-11,404,1.4,NR,Kala Masoor New,5200,5800,5450
2017-04-12,282,61,NR,Masur Dal,0,0,6850
2017-04-12,318,6,NR,Masur Dal,0,0,6550
2017-04-12,404,1.5,NR,Kala Masoor New,5100,5500,5400
2017-04-12,656,2,NR,Masur Dal,0,0,6550
2017-04-13,282,124,NR,Masur Dal,0,0,6900
2017-04-13,318,6.5,NR,Masur Dal,0,0,6560
2017-04-13,404,1.8,NR,Kala Masoor New,5100,5500,5400
2017-04-14,318,8,NR,Masur Dal,0,0,6550
2017-04-14,404,2,NR,Kala Masoor New,4800,5200,4960
2017-04-15,318,7,NR,Masur Dal,0,0,6500
2017-04-15,404,2,NR,Kala Masoor New,4800,5200,4950
2017-04-17,404,2,NR,Kala Masoor New,4800,5200,4950
2017-04-18,282,18,NR,Masur Dal,0,0,6900
2017-04-18,318,5,NR,Masur Dal,0,0,6500
2017-04-18,404,1.8,NR,Kala Masoor New,4800,5200,4960
2017-04-18,656,2,NR,Masur Dal,0,0,6670
2017-04-19,318,4.5,NR,Masur Dal,0,0,6550
2017-04-19,404,2,NR,Kala Masoor New,4800,5200,4930
2017-04-19,584,24.5,NR,Masur Dal,6450,6600,6500
2017-04-20,282,87,NR,Masur Dal,0,0,6900
2017-04-20,404,1.5,NR,Kala Masoor New,4800,5400,4900
2017-04-21,1107,20,NR,Masur Dal,0,0,6200
2017-04-21,282,65,NR,Masur Dal,0,0,6850
2017-04-21,404,1,NR,Kala Masoor New,4800,5200,4950
2017-04-22,1107,35,NR,Masur Dal,0,0,6200
2017-04-22,282,43,NR,Masur Dal,0,0,6825
2017-04-22,404,1.5,NR,Kala Masoor New,4800,5200,4960
2017-04-24,1107,10,NR,Masur Dal,0,0,6150
2017-04-24,282,98,NR,Masur Dal,0,0,6900
2017-04-24,318,5,NR,Masur Dal,0,0,6650
2017-04-24,404,1.8,NR,Kala Masoor New,4800,5200,4950
2017-04-25,1107,5,NR,Masur Dal,0,0,6140
2017-04-25,282,27.5,NR,Masur Dal,0,0,7000
2017-04-25,318,7,NR,Masur Dal,0,0,6660
2017-04-25,404,1,NR,Kala Masoor New,5000,6000,5300
2017-04-25,656,2,NR,Masur Dal,0,0,6450
2017-04-26,318,5,NR,Masur Dal,0,0,6650
2017-04-26,404,1,NR,Kala Masoor New,5000,6000,5320
2017-04-27,282,34,NR,Masur Dal,6950,7100,7025
2017-04-27,404,1.5,NR,Kala Masoor New,5000,6000,5300
2017-04-28,1107,40,NR,Masur Dal,6100,6190,6160
2017-04-28,318,5,NR,Masur Dal,0,0,6650
2017-04-29,1107,15,NR,Masur Dal,6110,6140,6130
2017-04-29,318,4.5,NR,Masur Dal,0,0,6640
2017-04-29,404,1.5,NR,Kala Masoor New,5000,6000,5460
2017-04-29,584,33,NR,Masur Dal,5700,6000,5800
2017-04-29,736,5,NR,Masur Dal,0,0,6700
2017-04-30,1107,15,NR,Masur Dal,6100,6150,6120
2017-05-01,1107,25,NR,Masur Dal,6120,6170,6150
2017-05-01,282,34,NR,Masur Dal,6800,7150,6950
2017-05-01,318,3,NR,Masur Dal,6200,7120,6650
2017-05-01,404,1,NR,Kala Masoor New,5500,6100,5650
2017-05-01,736,6,NR, ,0,0,0
2017-05-02,1107,15,NR,Masur Dal,6090,6140,6110
2017-05-02,318,4,NR,Masur Dal,0,0,6650
2017-05-02,404,1.2,NR,Kala Masoor New,5500,6100,5650
2017-05-02,584,29.5,NR,Masur Dal,5800,5900,5850
2017-05-02,656,2,NR,Masur Dal,6000,6100,6050
2017-05-02,736,8,NR, ,0,0,0
2017-05-03,282,28,NR,Masur Dal,6800,7050,6900
2017-05-03,404,1.5,NR,Kala Masoor New,5500,6100,5630
2017-05-04,1107,15,NR,Masur Dal,6135,6170,6150
2017-05-04,282,34,NR,Masur Dal,6850,7200,7000
2017-05-04,318,4,NR,Masur Dal,0,0,6650
2017-05-04,404,1.5,NR,Kala Masoor New,5500,6100,5625
2017-05-05,1107,20,NR,Masur Dal,6125,6165,6160
2017-05-05,404,1,NR,Kala Masoor New,5400,6000,5500
2017-05-05,736,9,NR, ,0,0,0
2017-05-06,318,6.5,NR,Masur Dal,0,0,6650
