<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:0a000d58db46d58bf4dc6dd950741aa014346feace4e09c3b20272e9b16586ee
size 19909
=======
STARTDATE,ENDDATE,MEDIAN,MAD,VALUE,TYPE
2018-12-30,2019-02-11,850.0,294.02398190086603,680.0,Normal
2019-01-06,2019-02-18,850.0,297.53336775921,620.0,Normal
2019-01-13,2019-02-25,722.5,284.1764705882353,590.0,Normal
2019-01-20,2019-03-04,720.0,288.0698529196347,570.0,Normal
2019-01-27,2019-03-11,720.0,252.95588235349265,550.0,Normal
2019-02-03,2019-03-18,712.5,242.0441176470588,550.0,Normal
2019-02-10,2019-03-25,712.5,245.73529411764707,540.0,Normal
2019-02-17,2019-04-01,725.0,235.9313726013072,540.0,Normal
2019-02-24,2019-04-08,735.0,229.02941176470588,550.0,Normal
2019-03-03,2019-04-15,745.0,254.2941176470588,560.0,Normal
2019-03-10,2019-04-22,775.0,255.14186851211076,740.0,Normal
2019-03-17,2019-04-29,895.0,255.28719723183391,880.0,Normal
2019-03-24,2019-05-06,1000.0,258.29411764705884,980.0,Normal
2019-03-31,2019-05-13,1000.0,239.37024221453288,1010.0,Normal
2019-04-07,2019-05-20,1000.0,232.80125369650276,1030.0,Normal
2019-04-14,2019-05-27,1000.0,265.4550173015764,1120.0,Normal
2019-04-21,2019-06-03,1000.0,258.8910034608131,1120.0,Normal
2019-04-28,2019-06-10,1000.0,264.8187235686745,1120.0,Normal
2019-05-05,2019-06-17,1000.0,260.48442906574394,1110.0,Normal
2019-05-12,2019-06-24,1000.0,254.636678200692,1100.0,Normal
2019-05-19,2019-07-01,1000.0,267.97923875432525,1100.0,Normal
2019-05-26,2019-07-08,1170.0,292.79738569353657,1090.0,Normal
2019-06-02,2019-07-15,1181.1111123456794,286.9885622095135,1090.0,Normal
2019-06-09,2019-07-22,1166.1111123456794,284.8594771968047,1065.0,Normal
2019-06-16,2019-07-29,1155.0,281.79411764705884,1060.0,Normal
2019-06-23,2019-08-05,1172.0,294.44117647058823,1050.0,Normal
2019-06-30,2019-08-12,1201.0,299.94117647058823,1020.0,Normal
2019-07-07,2019-08-19,1201.5,304.3235294117647,1020.0,Normal
2019-07-14,2019-08-26,1259.0,311.52941176470586,1020.0,Normal
2019-07-21,2019-09-02,1265.5,312.0026737697834,1020.0,Normal
2019-07-28,2019-09-09,1271.5,311.0882352941176,1020.0,Normal
2019-08-04,2019-09-16,1273.5,328.3235294117647,1030.0,Normal
2019-08-11,2019-09-23,1224.5,319.1470588235294,1030.0,Normal
2019-08-18,2019-09-30,1224.5,319.7352941176471,1030.0,Normal
2019-08-25,2019-10-07,1236.5,318.84558832146143,1020.0,Normal
2019-09-01,2019-10-14,1257.5,311.15916955017303,1020.0,Normal
2019-09-08,2019-10-21,1305.0000011718748,307.09342567041523,1020.0,Normal
2019-09-15,2019-10-28,1390.0,288.2500850127056,1020.0,Normal
2019-09-22,2019-11-04,1400.0,285.92041522491354,1280.0,Normal
2019-09-29,2019-11-11,1400.0,308.9146482131776,1400.0,Normal
2019-10-06,2019-11-18,1480.0,322.97404836991774,1490.0,Normal
2019-10-13,2019-11-25,1500.0,339.76169597611977,1640.0,Normal
2019-10-20,2019-12-02,1505.5,355.69896193771626,1640.0,Normal
2019-10-27,2019-12-09,1500.0,354.74048442906576,1640.0,Normal
2019-11-03,2019-12-16,1530.0,343.44117647058823,1680.0,Normal
2019-11-10,2019-12-23,1585.0,324.43000943739315,1760.0,Normal
2019-11-17,2019-12-30,1760.7469671772324,313.68757983842215,1820.0,Normal
2019-11-24,2020-01-06,1805.0,336.82903960438716,1870.0,Normal
2019-12-01,2020-01-13,1963.883755734234,389.7303800752853,2000.0,Normal
2019-12-08,2020-01-20,2000.0,409.89613734004814,2000.0,Normal
2019-12-15,2020-01-27,2000.0,394.25599893174376,2000.0,Normal
2019-12-22,2020-02-03,1955.0,399.3721645518839,1980.0,Normal
2019-12-29,2020-02-10,1800.0,378.4667323285351,1920.0,Normal
2020-01-05,2020-02-17,1800.0,350.8161836520496,1640.0,Normal
2020-01-12,2020-02-24,1600.0,344.65397923875435,1580.0,Normal
2020-01-19,2020-03-02,1560.0,328.02768166089965,1520.0,Normal
2020-01-26,2020-03-09,1450.0,277.6470588235294,1400.0,Normal
2020-02-02,2020-03-16,1450.0,262.94117647058823,1300.0,Normal
2020-02-09,2020-03-23,1450.0,265.99348158783846,1280.0,Normal
2020-02-16,2020-03-30,1465.0,261.9472573146844,1280.0,Normal
2020-02-23,2020-04-06,1487.5,256.15253252832827,1280.0,Normal
2020-03-01,2020-04-13,1600.0,436.2575587457987,1460.0,Normal
2020-03-08,2020-04-20,1716.89831195593,450.61305237426757,1580.0,Normal
2020-03-15,2020-04-27,1729.475012106578,432.7652209534435,1620.0,Normal
2020-03-22,2020-05-04,1778.100254268868,418.6599463969299,1760.0,Normal
2020-03-29,2020-05-11,1790.0,392.71519834495354,1800.0,Normal
2020-04-05,2020-05-18,1790.0,320.4583894984708,1800.0,Normal
2020-04-12,2020-05-25,1812.499999990625,358.37622299965716,1826.6666666416668,Normal
2020-04-19,2020-06-01,1820.0,353.0181168927011,1840.0,Normal
2020-04-26,2020-06-08,1840.0019829370567,348.84856244327455,1840.0,Normal
2020-05-03,2020-06-15,1873.4319493519984,337.89830785219186,1840.0,Normal
2020-05-10,2020-06-22,1960.0,333.79883791872123,1960.0,Normal
2020-05-17,2020-06-29,2030.0,360.98030298703196,2080.0,Normal
2020-05-24,2020-07-06,2055.522226536589,340.2520345132194,2100.0,Normal
2020-05-31,2020-07-13,2095.0,332.68512110726647,2120.0,Normal
2020-06-07,2020-07-20,2110.0,320.84380839515956,2120.0,Normal
2020-06-14,2020-07-27,2200.0,336.2090971305271,2200.0,Normal
2020-06-21,2020-08-03,2368.2208767116454,362.7165822628479,2400.0,Normal
2020-06-28,2020-08-10,2480.0,348.3579190196718,2480.0,Normal
2020-07-05,2020-08-17,2650.0,437.76209372904935,2480.0,Normal
2020-07-12,2020-08-24,2650.0,428.82306604546596,2480.0,Normal
2020-07-19,2020-08-31,2700.0,433.8532173058278,2480.0,Normal
2020-07-26,2020-09-07,2495.0,416.67722121363397,2480.0,Normal
2020-08-02,2020-09-14,2610.0,445.66930857026773,2540.0,Normal
2020-08-09,2020-09-21,2741.7499999955,492.2141935077906,2748.8888864197556,Normal
2020-08-16,2020-09-28,2810.0,538.8856273315602,2820.0,Normal
2020-08-23,2020-10-05,2915.2768091017338,495.83242579367567,2840.0,Normal
2020-08-30,2020-10-12,2918.0328516100303,485.8862774196652,2840.0,Normal
2020-09-06,2020-10-19,3030.0,496.6586424324379,2840.0,Normal
2020-09-13,2020-10-26,3030.0,478.06597059007873,2860.0,Normal
2020-09-20,2020-11-02,3030.455929732798,465.9388355895494,2860.0,Normal
2020-09-27,2020-11-09,3100.0,470.4769741953069,2860.0,Normal
2020-10-04,2020-11-16,3230.0,519.8090329226984,2940.0,Normal
2020-10-11,2020-11-23,3600.0,481.4939155496324,3320.0,Normal
2020-10-18,2020-11-30,3650.0,529.5071560421949,3440.0,Normal
2020-10-25,2020-12-07,3650.0,575.0812747148052,3500.0,Normal
2020-11-01,2020-12-14,3650.0,583.5408195866436,3500.0,Normal
2020-11-08,2020-12-21,3650.0,617.4000089513967,3440.0,Normal
2020-11-15,2020-12-28,3000.0,673.9063360889477,2600.0,Normal
2020-11-22,2021-01-04,2350.0,557.3635343318438,2300.0,Normal
2020-11-29,2021-01-11,2000.0,487.37637138487025,2100.0,Normal
2020-12-06,2021-01-18,1830.0,442.22269619118754,1900.0,Normal
2020-12-13,2021-01-25,1800.0,436.51235559083864,1800.0,Normal
2020-12-20,2021-02-01,1500.0,432.6677994707855,1120.0,Normal
2020-12-27,2021-02-08,1050.0,427.41726000311417,840.0,Normal
2021-01-03,2021-02-15,829.8387081165457,454.16096178791224,800.0,Normal
2021-01-10,2021-02-22,800.0,490.84330091514084,767.6190475986393,Normal
2021-01-17,2021-03-01,800.0,505.03544376917233,720.0,Normal
2021-01-24,2021-03-08,837.5,518.6826746000436,720.0,Normal
2021-01-31,2021-03-15,850.0,513.0706555906927,720.0,Normal
2021-02-07,2021-03-22,860.0,508.04556926251627,760.0,Normal
2021-02-14,2021-03-29,890.0,435.31998349765763,800.0,Normal
2021-02-21,2021-04-05,910.0,359.5171155208194,820.0,Normal
2021-02-28,2021-04-12,1020.0,370.13265977445303,900.0,Normal
2021-03-07,2021-04-19,1070.0,316.8885496320093,1040.0,Normal
2021-03-14,2021-04-26,1075.0,323.5380096972503,1040.0,Normal
2021-03-21,2021-05-03,1095.0,307.0324424780016,1080.0,Normal
2021-03-28,2021-05-10,1110.0,310.6136885852468,1120.0,Normal
2021-04-04,2021-05-17,1160.0,296.2454346185571,1120.0,Normal
2021-04-11,2021-05-24,1239.0082640530018,304.6504690224905,1200.0,Normal
2021-04-18,2021-05-31,1334.4716883756823,318.34367332772825,1216.7222225808978,Normal
2021-04-25,2021-06-07,1353.479952428684,311.32114934497406,1216.7222225808978,Normal
2021-05-02,2021-06-14,1353.479952428684,299.88158189701625,1216.7222225808978,Normal
2021-05-09,2021-06-21,1339.3970788692627,294.64236898674346,1201.777778043017,Normal
2021-05-16,2021-06-28,1320.0,282.40939760729844,1180.0,Normal
2021-05-23,2021-07-05,1285.0,286.32983493533953,1160.0,Normal
2021-05-30,2021-07-12,1325.0,325.71533516988063,1120.0,Normal
2021-06-06,2021-07-19,1325.0,336.18365472910926,1100.0,Normal
2021-06-13,2021-07-26,1325.0,352.81698805306644,1020.0,Normal
2021-06-20,2021-08-02,1275.0,339.0339761139394,1020.0,Normal
2021-06-27,2021-08-09,1275.0,344.79795433068983,1020.0,Normal
2021-07-04,2021-08-16,1275.0,345.64969064426214,1020.0,Normal
2021-07-11,2021-08-23,1252.5,351.3970433835436,1040.0,Normal
2021-07-18,2021-08-30,1252.5,355.0566979360478,1040.0,Normal
2021-07-25,2021-09-06,1250.0,353.8807729952575,1040.0,Normal
2021-08-01,2021-09-13,1250.0,358.68540257708753,1040.0,Normal
2021-08-08,2021-09-20,1250.0,364.5990848536717,1040.0,Normal
2021-08-15,2021-09-27,1250.0,371.23232323232327,1040.0,Normal
2021-08-22,2021-10-04,1250.0,373.9944903581267,1060.0,Normal
2021-08-29,2021-10-11,1240.0,376.93296602387517,1060.0,Normal
2021-09-05,2021-10-18,1250.0,371.41108050272425,1100.0,Normal
2021-09-12,2021-10-25,1270.0,374.35445362718093,1140.0,Normal
2021-09-19,2021-11-01,1360.0,365.9982032039903,1220.0,Normal
2021-09-26,2021-11-08,1370.0,370.00331809995225,1240.0,Normal
2021-10-03,2021-11-15,1500.0,423.2678298139528,1280.0,Normal
2021-10-10,2021-11-22,1525.0,474.3801652892562,1280.0,Normal
2021-10-17,2021-11-29,1575.0,479.52177396554214,1280.0,Normal
2021-10-24,2021-12-06,1625.0,486.606322970559,1300.0,Normal
2021-10-31,2021-12-13,1630.2788666643855,494.748290140761,1300.0,Normal
2021-11-07,2021-12-20,1613.7240424109586,471.3770000803671,1300.0,Normal
2021-11-14,2021-12-27,1639.9068341995358,480.6799668202368,1500.0,Normal
2021-11-21,2022-01-03,1804.933801646721,499.4295837027021,1694.4412069554971,Normal
2021-11-28,2022-01-10,1809.484811986841,494.7880696125842,1705.8467607997022,Normal
2021-12-05,2022-01-17,1835.4229716404734,495.41958326034495,1742.3266571235424,Normal
2021-12-12,2022-01-24,1831.5423630940263,500.82633305187716,1735.3569785741984,Normal
2021-12-19,2022-01-31,1814.3536728157555,496.50641076207376,1704.9152560824402,Normal
2021-12-26,2022-02-07,1800.1761593435504,491.8032677898512,1697.5212706138911,Normal
>>>>>>> 6ac9248b3ef33a88bcb4b748e11d3743f40f9979
