<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:b5720b51c1fdce61b37ea86158e6b2dfedec6bf29a1899f8c476a8f6c9290ed7
size 4555
=======
DATE,VOLATILITY,VOLATILITY_SAMEMONTH,VOLATILITY_LASTMONTH,VOLATILITY_LASTYEAR,VOLATILITY_SUM,PRICE_SAMEMONTH,PRICE_LASTMONTH,PRICE_LASTYEAR,PRICE_SUM,SUM
2016-01-01,0.0246886378313176,0.0,0.0,0.0,0.0,0,0,0,0,0.0
2016-02-01,0.05657934250456766,0.0,0.0,0.0,0.0,0,0,0,0,0.0
2016-03-01,0.008457418734672597,0.0,0.0,0.0,0.0,0,0,0,0,0.0
2016-04-01,0.02136014201495476,0.0,0.0,0.0,0.0,0,0,0,0,0.0
2016-05-01,0.0730438760707297,0.0,0.0,0.0,0.0,0,0,0,0,0.0
2016-06-01,0.03352104275352279,0.0,0.0,0.0,0.0,0,0,0,0,0.0
2016-07-01,0.04027733602210495,0.0,0.0,0.0,0.0,0,0,0,0,0.0
2016-08-01,0.019294888720596724,0.0,0.0,0.0,0.0,0,0,0,0,0.0
2016-09-01,0.03309484798278383,0.0,0.0,0.0,0.0,0,0,0,0,0.0
2016-10-01,0.24504098776561264,1.0,1.0,0.0,2.0,0,0,0,0,2.0
2016-11-01,0.16085685367212316,2.0,2.0,0.0,4.0,0,0,0,0,4.0
2016-12-01,0.19667105344191305,3.0,3.0,0.0,6.0,0,0,0,0,6.0
2017-01-01,0.1849569136704869,4.0,4.0,0.0,8.0,0,0,0,0,8.0
2017-02-01,0.048846451502791606,4.0,4.0,0.0,8.0,0,0,0,0,8.0
2017-03-01,0.07395214815080947,5.0,4.0,0.0,9.0,0,0,0,0,9.0
2017-04-01,0.13160983668961976,6.0,5.0,1.0,12.0,0,0,0,0,12.0
2017-05-01,1.2099925040521204,7.0,6.0,2.0,15.0,0,0,0,0,15.0
2017-06-01,0.035937135465561154,7.0,6.0,2.0,15.0,0,0,0,0,15.0
2017-07-01,0.055195821506947636,7.0,6.0,2.0,15.0,0,0,0,0,15.0
2017-08-01,0.1821043989127282,7.0,6.0,3.0,16.0,0,0,0,0,16.0
2017-09-01,0.19226251556819668,8.0,6.0,4.0,18.0,0,0,0,0,18.0
2017-10-01,0.3449823713302657,8.0,6.0,5.0,19.0,0,0,0,0,19.0
2017-11-01,0.06773947364230568,7.0,5.0,5.0,17.0,2,0,0,2,19.0
2017-12-01,0.0392788468622343,6.0,4.0,5.0,15.0,3,0,3,6,21.0
2018-01-01,0.0200017939682178,5.0,3.0,5.0,13.0,3,0,8,11,24.0
2018-02-01,0.1019502422263668,5.0,3.0,5.0,13.0,3,0,12,15,28.0
2018-03-01,0.2725979178858529,5.0,4.0,6.0,15.0,3,0,16,19,34.0
2018-04-01,0.15537352485758826,5.0,3.0,6.0,14.0,0,0,17,17,31.0
2018-05-01,0.0942535010474126,4.0,2.0,5.0,11.0,0,3,13,16,27.0
2018-06-01,0.1610172359916964,4.0,3.0,5.0,12.0,1,3,9,13,25.0
2018-07-01,0.09891590134255544,4.0,3.0,6.0,13.0,5,3,4,12,25.0
2018-08-01,0.04134581165373648,4.0,3.0,5.0,12.0,9,3,0,12,24.0
2018-09-01,0.022427195761708343,3.0,3.0,4.0,10.0,9,2,0,11,21.0
2018-10-01,0.0283801687634254,2.0,2.0,3.0,7.0,9,0,0,9,16.0
2018-11-01,0.04714354218529331,2.0,2.0,3.0,7.0,6,0,0,6,13.0
2018-12-01,0.08719673138964977,2.0,2.0,3.0,7.0,2,0,0,2,9.0
2019-01-01,0.15914869714725588,2.0,2.0,4.0,8.0,0,0,4,4,12.0
2019-02-01,0.053499066206309086,2.0,2.0,4.0,8.0,0,0,8,8,16.0
2019-03-01,0.16292101007353546,2.0,2.0,4.0,8.0,1,0,12,13,21.0
2019-04-01,0.05973901913727581,1.0,2.0,3.0,6.0,1,0,16,17,23.0
2019-05-01,0.02524050334489677,1.0,2.0,3.0,6.0,1,0,15,16,22.0
2019-06-01,0.028270337881194527,1.0,1.0,3.0,5.0,1,0,11,12,17.0
2019-07-01,0.15774392056009615,1.0,2.0,3.0,6.0,3,0,6,9,15.0
2019-08-01,0.21771064651186486,1.0,2.0,4.0,7.0,2,0,2,4,11.0
2019-09-01,0.12020546572773375,1.0,2.0,4.0,7.0,2,0,0,2,9.0
2019-10-01,0.04806080692584325,1.0,2.0,4.0,7.0,2,2,0,4,11.0
2019-11-01,0.09853304874213137,1.0,2.0,4.0,7.0,2,4,4,10,17.0
2019-12-01,0.1043673753885898,1.0,2.0,4.0,7.0,0,4,8,12,19.0
2020-01-01,0.2407639399729085,1.0,2.0,4.0,7.0,0,4,13,17,24.0
2020-02-01,0.15115560704845768,1.0,2.0,5.0,8.0,0,4,17,21,29.0
2020-03-01,0.04174519716737278,0.0,1.0,4.0,5.0,0,5,19,24,29.0
2020-04-01,0.16380726586414487,0.0,2.0,5.0,7.0,0,8,17,25,32.0
2020-05-01,0.14642195218315204,0.0,2.0,6.0,8.0,0,8,13,21,29.0
2020-06-01,0.11463774807363307,0.0,2.0,6.0,8.0,0,9,8,17,25.0
2020-07-01,0.07290895409966615,0.0,1.0,5.0,6.0,0,7,4,11,17.0
2020-08-01,0.05215560475532451,0.0,1.0,4.0,5.0,0,3,0,3,8.0
2020-09-01,0.25619443653216106,0.0,2.0,5.0,7.0,0,1,0,1,8.0
2020-10-01,0.18857173169087946,0.0,2.0,6.0,8.0,0,1,0,1,9.0
2020-11-01,0.07080167032849496,0.0,2.0,6.0,8.0,0,0,0,0,8.0
2020-12-01,0.18036494940691805,0.0,2.0,7.0,9.0,0,1,0,1,10.0
2021-01-01,0.09558759951382446,0.0,2.0,6.0,8.0,0,1,1,2,10.0
2021-02-01,0.054160375234285824,0.0,2.0,5.0,7.0,0,1,5,6,13.0
2021-03-01,0.21811021335551944,0.0,3.0,6.0,9.0,0,1,5,6,15.0
