<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:6e3cbb0f9d87630b94a717429db5386b63d84049a7eb4a2b59493db0de293334
size 1816
=======
DATE,DISPERSION
2016-01-01,0.02444912110326275
2016-02-01,0.02483703784015584
2016-03-01,0.02547360677360641
2016-04-01,0.02482937022080146
2016-05-01,0.024249541153913996
2016-06-01,0.02327257171484145
2016-07-01,0.022841910108555016
2016-08-01,0.020942391095097664
2016-09-01,0.021039995972728966
2016-10-01,0.021346863799329374
2016-11-01,0.02098413844316521
2016-12-01,0.020690536935852526
2017-01-01,0.021662578619769203
2017-02-01,0.02133930762309098
2017-03-01,0.02135571636050465
2017-04-01,0.02128110449847652
2017-05-01,0.020509859066114532
2017-06-01,0.01838845026751438
2017-07-01,0.017848042873027117
2017-08-01,0.016741889843737135
2017-09-01,0.01741060817475245
2017-10-01,0.017378933234351843
2017-11-01,0.0184126087503051
2017-12-01,0.019194187759229486
2018-01-01,0.019202651715180544
2018-02-01,0.019647404357440806
2018-03-01,0.019293955467397296
2018-04-01,0.022049636857718224
2018-05-01,0.021914074349463426
2018-06-01,0.0220512216864192
2018-07-01,0.022287880243292504
2018-08-01,0.019818489873349165
2018-09-01,0.017200404958898963
2018-10-01,0.0159462863696215
2018-11-01,0.014345512282381885
2018-12-01,0.014636588544339895
2019-01-01,0.015048018715419494
2019-02-01,0.014695433809778462
2019-03-01,0.014854571380485716
2019-04-01,0.014918178221822434
2019-05-01,0.0148713553580591
2019-06-01,0.014999932262660437
2019-07-01,0.015201263868112618
2019-08-01,0.01492958073190487
2019-09-01,0.014466133247606776
2019-10-01,0.014320989927576648
2019-11-01,0.013431266218119322
2019-12-01,0.01251350331220038
2020-01-01,0.012766416280960381
2020-02-01,0.0126563255952238
2020-03-01,0.013146634956268421
2020-04-01,0.013192587625709597
2020-05-01,0.014442710347395051
2020-06-01,0.012478159927677838
2020-07-01,0.01089429962379833
2020-08-01,0.012722233069103334
2020-09-01,0.012075171691215393
>>>>>>> 6ac9248b3ef33a88bcb4b748e11d3743f40f9979
