<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:71f9fbb7f9732d0c30e448450fc480fc595f8bc3112fa544847ec013ce8e539e
size 2096
=======
DATE,DISPERSION
2016-01-01,0.017803536837843525
2016-02-01,0.020287081996100194
2016-03-01,0.020341185432800554
2016-04-01,0.0198853731361942
2016-05-01,0.01696864916730126
2016-06-01,0.015187693479627094
2016-07-01,0.015329140389237194
2016-08-01,0.017834936980567467
2016-09-01,0.020417002154523207
2016-10-01,0.019292008079858345
2016-11-01,0.01969248449422082
2016-12-01,0.02111239686143325
2017-01-01,0.02517969578958305
2017-02-01,0.025738257416350982
2017-03-01,0.028264008298323866
2017-04-01,0.028343183060461997
2017-05-01,0.031075805555252467
2017-06-01,0.032074803291937
2017-07-01,0.031338811874592476
2017-08-01,0.027978915889821855
2017-09-01,0.02702875223972195
2017-10-01,0.023548017894676275
2017-11-01,0.022852793004585658
2017-12-01,0.022633618873519057
2018-01-01,0.022925813144564277
2018-02-01,0.021795041720582664
2018-03-01,0.02249436729257603
2018-04-01,0.02271365233651557
2018-05-01,0.02222653133566027
2018-06-01,0.02382789400945748
2018-07-01,0.02217235796465201
2018-08-01,0.02027483409756327
2018-09-01,0.019678137837166588
2018-10-01,0.01967806910848865
2018-11-01,0.01977553561237264
2018-12-01,0.020392316708745483
2019-01-01,0.021072746923761217
2019-02-01,0.02003341324864795
2019-03-01,0.01559168851515394
2019-04-01,0.015676177009704747
2019-05-01,0.01525916942889425
2019-06-01,0.016118111983305056
2019-07-01,0.01760538130330915
2019-08-01,0.017458160529227586
2019-09-01,0.01682728735170399
2019-10-01,0.0191481396572829
2019-11-01,0.020935308199278628
2019-12-01,0.022732918902589497
2020-01-01,0.02008828025159698
2020-02-01,0.018820152499011682
2020-03-01,0.019318082070789517
2020-04-01,0.024058217877357495
2020-05-01,0.024491713055673246
2020-06-01,0.025067910255696324
2020-07-01,0.02450962751997442
2020-08-01,0.025236398371213036
2020-09-01,0.023687526801625565
2020-10-01,0.022168774441764988
2020-11-01,0.02035018735020229
2020-12-01,0.02175364135624814
2021-01-01,0.022669336491250528
2021-02-01,0.0236696118098426
2021-03-01,0.022957120237069813
2021-04-01,0.02353779703473191
2021-05-01,0.025132339084052383
2021-06-01,0.025251190749228304
>>>>>>> 6ac9248b3ef33a88bcb4b748e11d3743f40f9979
