<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:c9810f5d0b6be566d0c5a38f6342886ed3cf2c851f309ee085aa4a27ebf5b3c7
size 1489
=======
STARTDATE,ENDDATE,lastMonth,lastYear,SameMonth,MAXMINRATIO,STATENAME,MANDINAME
2021-12-26,2022-02-07,Anomaly,Anomaly,Anomaly,1.0107911820119562,PUNJAB,BATHINDA
2021-12-26,2022-02-07,Anomaly,Anomaly,Normal,1.0006913119056215,PUNJAB,CHANDIGARH
2021-12-26,2022-02-07,Anomaly,Anomaly,Normal,1.0001448305221998,UTTAR PRADESH,VARANASI
2021-12-26,2022-02-07,Anomaly,Normal,Anomaly,1.0007650928583205,WEST BENGAL,PURULIA
2021-12-26,2022-02-07,Anomaly,Normal,Anomaly,1.0002428783535842,UTTAR PRADESH,GORAKHPUR
2021-12-26,2022-02-07,Normal,Anomaly,Normal,1.000938045863906,WEST BENGAL,KOLKATA
2021-12-26,2022-02-07,Normal,Normal,Normal,1.0085780940906073,WEST BENGAL,RAIGANJ
2021-12-26,2022-02-07,Normal,Normal,Normal,1.007496425023783,PUNJAB,AMRITSAR
2021-12-26,2022-02-07,Normal,Normal,Normal,1.004065161447102,UTTAR PRADESH,JHANSI
2021-12-26,2022-02-07,Normal,Normal,Normal,1.0018853691142997,UTTAR PRADESH,MEERUT
2021-12-26,2022-02-07,Normal,Normal,Normal,1.0004748416742386,PUNJAB,PANCHKULA
2021-12-26,2022-02-07,Normal,Normal,Normal,0.999983385420332,PUNJAB,LUDHIANA
2021-12-26,2022-02-07,Normal,Normal,Normal,0.9999415310435976,UTTAR PRADESH,LUCKNOW
2021-12-26,2022-02-07,Normal,Normal,Normal,0.9999099667630142,UTTAR PRADESH,AGRA
2021-12-26,2022-02-07,Normal,Normal,Normal,,UTTAR PRADESH,ALLAHABAD
2021-12-26,2022-02-07,Normal,Normal,Normal,,WEST BENGAL,KHARAGPUR
2021-12-26,2022-02-07,Normal,Normal,Normal,,WEST BENGAL,MALDA
2021-12-26,2022-02-07,Normal,Normal,Normal,,WEST BENGAL,SILIGURI
>>>>>>> 6ac9248b3ef33a88bcb4b748e11d3743f40f9979
