<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:fa9d6f55fc64859dde9dd3499ecdb89153c32bcacfcd67fba1296b2281aac157
size 1792
=======
Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal),
Ajaygarh,13/02/2019,0.8,Kala Masoor New,3920,4475,3920,
Alampur,28/02/2019,0.2,Kala Masoor New,3000,3005,3002,
Bijawar,20/02/2019,4.3,Masoor Gola,3700,3700,3700,
Daloda,01/02/2019,1.6,Masoor Gola,3700,3850,3750,
,02/02/2019,0.4,Masoor Gola,3600,3840,3750,
,04/02/2019,0.8,Masoor Gola,3500,3800,3700,
,06/02/2019,1,Masoor Gola,3500,3850,3700,
,11/02/2019,1.3,Masoor Gola,3600,3810,3700,
,12/02/2019,0.8,Masoor Gola,3500,3700,3600,
,13/02/2019,0.3,Masoor Gola,3500,3800,3700,
,15/02/2019,1,Masoor Gola,3500,3820,3650,
,18/02/2019,1.6,Masoor Gola,3400,3750,3600,
,20/02/2019,3.5,Masoor Gola,3400,3600,3500,
,21/02/2019,1.3,Masoor Gola,3450,3700,3640,
,22/02/2019,2.5,Masoor Gola,3510,3720,3650,
,25/02/2019,9,Masoor Gola,3350,3670,3550,
,26/02/2019,6,Masoor Gola,3350,3550,3450,
Isagarh,27/02/2019,7.1,Kala Masoor New,3150,3560,3500,
,28/02/2019,1.4,Kala Masoor New,3500,3610,3550,
Jaisinagar,13/02/2019,21,Masur Dal,3510,3615,3560,
,16/02/2019,21.1,Masur Dal,3600,3790,3710,
,18/02/2019,20,Masur Dal,3500,3690,3610,
Kesli,20/02/2019,45, ,NR,NR,NR,
Ujjain,01/02/2019,0.1,Masoor Gola,3760,3760,3760,
,05/02/2019,0.9,Masoor Gola,3781,3800,3800,
,06/02/2019,0.1,Masoor Gola,3400,3400,3400,
,07/02/2019,0.4,Masoor Gola,3700,3791,3791,
,08/02/2019,0.2,Masoor Gola,3700,3801,3801,
,12/02/2019,1,Masoor Gola,3606,3606,3606,
,13/02/2019,0.6,Masoor Gola,3300,3550,3550,
,15/02/2019,0.1,Masoor Gola,3470,3470,3470,
,16/02/2019,0.1,Masoor Gola,3487,3487,3487,
,18/02/2019,0.7,Masoor Gola,2780,3201,3201,
,21/02/2019,1.5,Masoor Gola,3340,3450,3360,
,25/02/2019,0.1,Masoor Gola,2601,2601,2601,
,26/02/2019,0.3,Masoor Gola,3046,3430,3430,
,28/02/2019,1.3,Masoor Gola,2000,3400,3301,
>>>>>>> 6ac9248b3ef33a88bcb4b748e11d3743f40f9979
