<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:a1d57b5d0667cb17e283a75499635d5ca44795024ee4f1f01d849f27b63b83ea
size 165525
=======
Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal)
Achalda,01/10/2019,6,Badshah,600,700,650
,03/10/2019,7.2,Badshah,600,700,660
,04/10/2019,8,Badshah,600,700,670
,05/10/2019,5,Badshah,700,820,800
,07/10/2019,6,Badshah,780,850,800
,08/10/2019,5,Badshah,750,820,800
,09/10/2019,6,Badshah,780,850,800
,10/10/2019,6,Badshah,780,850,800
,11/10/2019,5,Badshah,780,840,800
,12/10/2019,5,Badshah,800,890,860
,14/10/2019,6,Badshah,800,980,850
,15/10/2019,5,Badshah,800,900,850
,16/10/2019,4,Badshah,800,900,860
,17/10/2019,4,Badshah,800,950,900
,18/10/2019,5,Badshah,890,950,900
,19/10/2019,4,Badshah,800,950,890
,21/10/2019,5,Badshah,800,980,890
,22/10/2019,4,Badshah,800,980,900
,24/10/2019,4,Badshah,800,950,900
,25/10/2019,3,Badshah,800,980,900
,26/10/2019,3,Badshah,850,920,900
,28/10/2019,3,Badshah,800,940,900
,29/10/2019,2,Badshah,890,920,900
,30/10/2019,1.4,Badshah,900,940,920
,31/10/2019,1.5,Badshah,800,920,900
Achnera,01/10/2019,34,Desi,760,840,800
,02/10/2019,33,Desi,790,850,820
,04/10/2019,33,Desi,790,830,810
,05/10/2019,34,Desi,780,850,820
,06/10/2019,34,Desi,800,860,830
,07/10/2019,33,Desi,800,880,840
,08/10/2019,33,Desi,800,880,840
,09/10/2019,34,Desi,800,880,840
,11/10/2019,34,Desi,820,880,850
,12/10/2019,35,Desi,840,920,880
,13/10/2019,34,Desi,840,900,870
,14/10/2019,34,Desi,830,890,860
,15/10/2019,34,Desi,800,900,850
,16/10/2019,32,Desi,840,900,870
,18/10/2019,34,Desi,830,900,870
,19/10/2019,33,Desi,800,900,850
,20/10/2019,33,Desi,800,900,850
,21/10/2019,32,Desi,820,900,860
,22/10/2019,33,Desi,830,890,860
,23/10/2019,32,Desi,840,900,870
,25/10/2019,33,Desi,840,900,870
,26/10/2019,33,Desi,840,900,870
,27/10/2019,34,Desi,830,890,860
,28/10/2019,33,Desi,840,900,870
,29/10/2019,32,Desi,850,950,900
,30/10/2019,33,Desi,850,950,900
Agra,02/10/2019,1480,Desi,700,850,780
,03/10/2019,1580,Desi,700,850,785
,04/10/2019,1580,Desi,720,880,800
,05/10/2019,1580,Desi,750,900,810
,07/10/2019,1555,,NR,NR,NR
,08/10/2019,1555,Desi,750,900,810
,09/10/2019,1555,Desi,750,950,840
,10/10/2019,1545,Desi,750,950,850
,11/10/2019,1508,Desi,750,950,860
,12/10/2019,1530,Desi,800,950,870
,14/10/2019,1595,Desi,780,950,865
,15/10/2019,1615,Desi,750,950,840
,16/10/2019,1625,Desi,750,950,845
,17/10/2019,1595,Desi,780,920,850
,18/10/2019,1590,Desi,750,940,840
,19/10/2019,1550,Desi,780,920,860
,21/10/2019,1581,Desi,780,950,850
,22/10/2019,1625,Desi,780,930,850
,23/10/2019,1625,Desi,800,950,870
,24/10/2019,1662,Desi,800,950,865
,25/10/2019,1655,Desi,800,950,880
,26/10/2019,1638,Desi,800,950,875
,30/10/2019,1475,Desi,800,980,890
,31/10/2019,1475,Desi,800,1000,895
Ahirora,01/10/2019,8,Other,700,900,800
,03/10/2019,8,Other,700,900,800
,04/10/2019,7,Other,700,900,800
,05/10/2019,5,Other,700,900,800
,06/10/2019,6,Other,700,900,800
,07/10/2019,8,Other,700,900,800
,08/10/2019,7,Other,700,900,800
,10/10/2019,6,Other,700,900,800
,11/10/2019,7,Other,700,900,800
,12/10/2019,15,Other,700,900,800
,13/10/2019,8,Other,700,900,800
,14/10/2019,6,Other,700,900,800
,15/10/2019,7,Other,700,900,800
