<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:03db19c31072a67ec12328f4ab4390d57895a19a6b63d483af09cd17ec63054f
size 185798
=======
Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal)
Achalda,02/12/2019,16,Badshah,780,850,810
,03/12/2019,40,Badshah,780,820,800
,04/12/2019,30,Badshah,780,830,800
,05/12/2019,40,Badshah,780,820,800
,06/12/2019,20,Badshah,780,820,800
,07/12/2019,10,Badshah,800,900,850
,09/12/2019,20,Badshah,780,820,800
,10/12/2019,15,Badshah,800,890,860
,11/12/2019,20,Badshah,800,900,850
,12/12/2019,20,Badshah,800,900,860
,13/12/2019,20,Badshah,850,890,870
,14/12/2019,20,Badshah,850,950,900
,16/12/2019,10,Badshah,850,920,900
,17/12/2019,15,Badshah,850,920,900
,18/12/2019,20,Badshah,1300,1400,1350
,19/12/2019,10,Badshah,1250,1320,1300
,20/12/2019,10,Badshah,1400,1500,1440
,21/12/2019,40,Badshah,1460,1500,1480
,23/12/2019,10,Badshah,1450,1540,1500
,24/12/2019,20,Badshah,1450,1560,1500
,25/12/2019,25,Badshah,1450,1540,1500
,26/12/2019,10,Badshah,1450,1560,1520
,27/12/2019,12,Badshah,1450,1540,1500
,28/12/2019,20,Badshah,1400,1460,1450
,30/12/2019,20,Badshah,1200,1300,1250
,31/12/2019,20,,NR,NR,NR
Achnera,01/12/2019,34,Desi,840,920,880
,02/12/2019,32,Desi,860,920,890
,03/12/2019,33,Desi,860,920,890
,04/12/2019,32,Desi,850,950,900
,06/12/2019,34,Desi,850,930,890
,07/12/2019,35,Desi,870,930,900
,08/12/2019,32,Desi,880,960,920
,09/12/2019,30,Desi,880,940,910
,10/12/2019,32,Desi,900,940,920
,11/12/2019,30,Desi,980,1060,1020
,13/12/2019,30,Desi,870,930,900
,14/12/2019,30,Desi,900,980,940
,15/12/2019,31,Desi,900,1000,950
,16/12/2019,35,Desi,900,980,940
,17/12/2019,32,Desi,1200,1300,1250
,18/12/2019,30,Desi,1250,1350,1300
,20/12/2019,30,Desi,1250,1350,1300
,21/12/2019,30,Desi,1300,1400,1350
,22/12/2019,30,Desi,1250,1350,1300
,23/12/2019,30,Desi,1250,1350,1300
,24/12/2019,32,Desi,1250,1350,1300
,25/12/2019,30,Desi,1300,1400,1350
,27/12/2019,30,Desi,1300,1360,1330
,28/12/2019,32,Desi,1250,1350,1300
,29/12/2019,34,Desi,1250,1350,1300
,30/12/2019,30,Desi,1300,1380,1340
,31/12/2019,31,Desi,1300,1400,1350
Agra,02/12/2019,1620,Desi,780,920,845
,03/12/2019,1640,Desi,750,950,840
,04/12/2019,1660,Desi,750,900,830
,05/12/2019,1660,Desi,800,950,880
,06/12/2019,1675,Desi,800,950,870
,07/12/2019,1610,Desi,800,950,880
,09/12/2019,1673,Desi,950,1080,1010
,10/12/2019,1650,Desi,930,1080,1020
,11/12/2019,1840,Desi,950,1100,1030
,12/12/2019,1770,Desi,950,1100,1020
,13/12/2019,1725,Desi,950,1100,1025
,14/12/2019,1720,Desi,1150,1380,1235
,16/12/2019,1705,Desi,1350,1550,1440
,17/12/2019,1450,Desi,1400,1550,1480
,18/12/2019,1415,Desi,1400,1600,1500
,19/12/2019,1405,Desi,1480,1620,1550
,20/12/2019,1435,Desi,1400,1600,1500
,21/12/2019,1435,Desi,1400,1600,1500
,23/12/2019,1450,Desi,1400,1550,1480
,24/12/2019,1470,Desi,1380,1520,1450
,26/12/2019,1419.5,Desi,1350,1550,1440
,27/12/2019,1390,Desi,1350,1550,1450
,28/12/2019,1385,Desi,1400,1550,1480
,30/12/2019,1403,Desi,1300,1450,1380
,31/12/2019,1360,Desi,1380,1550,1450
Ahirora,08/12/2019,0.06,Other,900,1000,1000
Ajuha,07/12/2019,13,Potato,1200,1300,1225
,08/12/2019,14,Potato,1200,1250,1225
,09/12/2019,13,Potato,1225,1300,1250
,10/12/2019,14,Potato,1200,1300,1250
,11/12/2019,13,Potato,1250,1300,1275
,12/12/2019,12,Potato,1250,1400,1300
,14/12/2019,13,Potato,1250,1400,1300
,15/12/2019,14,Potato,1250,1400,1300
,16/12/2019,13,Potato,1300,1400,1350
,17/12/2019,14,Potato,1325,1400,1350
,18/12/2019,13,Potato,1300,1400,1350
,19/12/2019,12,Potato,1300,1400,1350
,21/12/2019,13,Potato,1300,1400,1350
,22/12/2019,12,Potato,1300,1400,1350
,23/12/2019,13,Potato,1350,1500,1400
,24/12/2019,12,Potato,1350,1450,1400
,25/12/2019,13,Potato,1450,1550,1500
,26/12/2019,14,Potato,1450,1550,1500
,28/12/2019,13,Potato,1450,1600,1500
,29/12/2019,13,Potato,1450,1600,1500
,30/12/2019,14,Potato,1450,1600,1500
,31/12/2019,15,Potato,1450,1600,1500
Akbarpur,01/12/2019,10.5,Potato,1000,1050,1030
,02/12/2019,10.5,Potato,1000,1050,1020
,04/12/2019,11.5,Potato,1050,1125,1110
,05/12/2019,12,Potato,1040,1120,1100
,07/12/2019,12,Potato,1000,1120,1110
,08/12/2019,16,Potato,1300,1370,1350
,09/12/2019,13,Potato,1400,1480,1450
,11/12/2019,21,Potato,1400,1460,1450
,12/12/2019,11.8,Potato,1400,1525,1510
,13/12/2019,11.2,Potato,1500,1530,1520
,15/12/2019,11,Potato,1680,1720,1710
,16/12/2019,13,Potato,1700,1780,1770
,18/12/2019,16,Potato,1700,1720,1710
,19/12/2019,11.2,Potato,1650,1700,1680
,20/12/2019,14,Potato,1680,1750,1730
,21/12/2019,12,Potato,1700,1750,1730
,22/12/2019,15,Potato,1600,1750,1730
,23/12/2019,15,Potato,1600,1735,1720
,26/12/2019,20.5,Potato,1600,1680,1625
,27/12/2019,24,Potato,1500,1650,1630
,28/12/2019,21,Potato,1600,1620,1610
,29/12/2019,11.4,Potato,1400,1620,1550
,30/12/2019,11.6,Potato,1500,1570,1560
Aliganj,02/12/2019,15,Local,800,1000,900
,03/12/2019,32.5,Local,800,1000,900
,04/12/2019,13,Local,800,1000,900
,05/12/2019,75,Local,800,1000,900
,06/12/2019,15,Local,600,800,700
,07/12/2019,68.5,Local,800,1000,900
,08/12/2019,17,Local,800,1000,900
,09/12/2019,89.5,Local,800,1000,900
,10/12/2019,87,Local,800,1000,900
,12/12/2019,147,Local,800,1000,900
,13/12/2019,172,Local,800,1000,900
,14/12/2019,7,Local,800,1000,900
,15/12/2019,56,Local,800,1000,900
,16/12/2019,148.6,Local,1000,1200,1100
,17/12/2019,220,Local,1000,1200,1100
,18/12/2019,240,Local,800,1000,900
,19/12/2019,187,Local,1000,1200,1100
,20/12/2019,198,Local,800,1000,900
,21/12/2019,187,Local,1000,1200,1100
,22/12/2019,57,Local,800,1000,900
,23/12/2019,187,Local,1000,1200,1100
,24/12/2019,75.8,Local,1000,1200,1100
,25/12/2019,126,Local,1000,1200,1100
,26/12/2019,133.7,Local,1000,1200,1100
,27/12/2019,150.7,Local,1000,1200,1100
,28/12/2019,140,Local,1000,1200,1100
,29/12/2019,89,Local,1000,1200,1100
,30/12/2019,125,Local,1000,1200,1100
,31/12/2019,150,Local,1000,1200,1100
Aligarh,02/12/2019,200,Desi,850,950,900
,04/12/2019,210,Desi,850,950,900
,05/12/2019,250,Desi,900,1000,950
,06/12/2019,270,Desi,900,1000,950
,07/12/2019,250,Desi,900,1000,950
,09/12/2019,200,Desi,1000,1100,1050
,10/12/2019,250,Desi,1050,1150,1100
,11/12/2019,270,Desi,1050,1150,1100
,13/12/2019,270,Desi,1200,1300,1250
,14/12/2019,250,Desi,1300,1400,1350
,16/12/2019,200,Desi,1350,1450,1400
,17/12/2019,170,Desi,1550,1650,1600
,18/12/2019,150,Desi,1650,1750,1700
,20/12/2019,150,Desi,1700,1800,1750
,21/12/2019,200,Desi,1650,1750,1700
,23/12/2019,250,Desi,1700,1800,1750
