<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:9edacb927babd105ec338515f1f94f6ae2ec548dd77206ce57956d0146db6d0f
size 168341
=======
Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal)
Achalda,14/06/2019,2.6,Desi,800,802,801
Achnera,01/06/2019,31,Desi,800,880,840
,02/06/2019,33,Desi,800,860,830
,03/06/2019,34,Desi,820,870,850
,04/06/2019,33,Desi,800,880,840
,05/06/2019,33,Desi,830,890,860
,07/06/2019,34,Desi,800,880,840
,08/06/2019,33,Desi,830,900,870
,09/06/2019,33,Desi,830,890,860
,10/06/2019,32,Desi,830,890,860
,11/06/2019,33,Desi,820,880,850
,12/06/2019,34,Desi,820,880,850
,14/06/2019,31,Desi,830,870,850
,15/06/2019,30,Desi,830,890,860
,16/06/2019,30,Desi,830,890,860
,17/06/2019,33,Desi,820,880,850
,18/06/2019,35,Desi,830,890,860
,19/06/2019,34,Desi,820,880,850
,21/06/2019,35,Desi,830,900,870
,22/06/2019,32,Desi,830,890,860
,23/06/2019,33,Desi,800,880,840
,24/06/2019,34,Desi,830,890,860
,25/06/2019,30,Desi,830,890,860
,26/06/2019,31,Desi,840,880,860
,28/06/2019,34,Desi,840,880,860
,29/06/2019,33,Desi,840,890,870
,30/06/2019,32,Desi,840,920,880
Agra,03/06/2019,1570,Desi,700,850,780
,04/06/2019,1613,Desi,740,900,800
,05/06/2019,1478,Desi,750,900,810
,06/06/2019,1550,Desi,700,900,800
,07/06/2019,1550,Desi,750,900,810
,08/06/2019,1500,Desi,750,980,820
,10/06/2019,1510,Desi,700,950,810
,11/06/2019,1400,Desi,750,950,820
,12/06/2019,1300,Desi,750,950,840
,13/06/2019,678,Desi,750,980,830
,14/06/2019,1350,Desi,780,980,840
,15/06/2019,1460,Desi,780,950,830
,17/06/2019,1350,Desi,800,980,850
,18/06/2019,1430,Desi,780,980,840
,19/06/2019,1420,Desi,780,1000,850
,20/06/2019,1350,Desi,800,1000,860
,21/06/2019,1380,Desi,800,1050,870
,22/06/2019,1360,Desi,800,1050,880
,24/06/2019,1360,Desi,820,1000,875
,25/06/2019,1300,Desi,830,1050,890
,26/06/2019,1360,Desi,850,1000,880
,27/06/2019,1100,Desi,800,1000,885
,28/06/2019,1350,Desi,820,1040,880
,29/06/2019,1300,Desi,750,900,820
Ahirora,01/06/2019,9,Other,800,1000,900
,02/06/2019,8,Other,800,1000,900
,03/06/2019,10,Other,800,1000,900
,04/06/2019,15,Other,800,1000,900
,06/06/2019,9,,NR,NR,NR
,07/06/2019,10,,NR,NR,NR
,08/06/2019,8,,NR,NR,NR
,09/06/2019,8,Other,800,1000,900
,10/06/2019,9,Other,800,1000,900
,11/06/2019,10,Other,800,1000,900
,13/06/2019,9,Other,800,1000,900
,14/06/2019,9,Other,800,1000,900
,15/06/2019,10,Other,800,1000,900
,16/06/2019,8,Other,800,1000,900
,17/06/2019,10,Other,800,1000,900
,18/06/2019,9,Other,800,1000,900
,20/06/2019,8,Other,800,1000,900
,21/06/2019,9,Other,800,1000,900
,22/06/2019,5,Other,800,1000,900
,23/06/2019,9,Other,800,1000,900
