<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:776108344b019e0f0cf1248d25198b35369e844a16e4820a6b7f8e526b425ddc
size 183557
=======
Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal)
Achalda,02/03/2019,3.5,Desi,400,500,450
,03/03/2019,4.8,Desi,400,500,450
,05/03/2019,3.8,Desi,400,510,500
,06/03/2019,3.5,Desi,400,550,500
,07/03/2019,4.2,Desi,400,450,440
,08/03/2019,3.2,Desi,400,450,441
,11/03/2019,12,Desi,300,350,330
,12/03/2019,5.5,Desi,300,450,440
,13/03/2019,3.9,Desi,400,420,410
,14/03/2019,1.9,Desi,400,450,420
,15/03/2019,2.5,Desi,300,500,450
,16/03/2019,2,Desi,300,330,320
,18/03/2019,4,Desi,300,360,350
,23/03/2019,4.3,Desi,400,500,450
,25/03/2019,2.5,Desi,400,510,500
,27/03/2019,4.5,Desi,300,450,400
,28/03/2019,4,Desi,400,510,500
,29/03/2019,3.5,Desi,400,510,500
Achnera,01/03/2019,73,Desi,500,580,540
,02/03/2019,74,,NR,NR,NR
,03/03/2019,74,Desi,500,580,540
,04/03/2019,77,Desi,500,560,530
,05/03/2019,76,Desi,500,580,540
,06/03/2019,74,Desi,500,600,550
,08/03/2019,78,Desi,500,600,550
,09/03/2019,78,Desi,500,580,540
,10/03/2019,78,Desi,500,600,550
,11/03/2019,70,Desi,540,600,570
,12/03/2019,70,Desi,500,600,550
,13/03/2019,70,Desi,500,600,550
,15/03/2019,74,Desi,500,600,550
,16/03/2019,74,Desi,500,600,550
,17/03/2019,72,Desi,500,600,550
,18/03/2019,75,Desi,500,600,550
,19/03/2019,65,Desi,550,610,580
,20/03/2019,65,Desi,500,600,550
,22/03/2019,50,Desi,580,640,620
,23/03/2019,50,Desi,500,600,550
,24/03/2019,55,Desi,500,580,540
,25/03/2019,50,Desi,500,600,550
,26/03/2019,55,Desi,500,600,550
,27/03/2019,55,Desi,500,600,550
,29/03/2019,55,Desi,500,580,540
,30/03/2019,54,Desi,500,580,540
,31/03/2019,50,Desi,500,580,540
Agra,02/03/2019,1050,Desi,450,600,520
,04/03/2019,1060,Desi,450,650,540
,05/03/2019,1120,Desi,450,600,530
,06/03/2019,1178,Desi,450,600,520
,07/03/2019,1165,Desi,480,650,540
,08/03/2019,1195,Desi,420,620,530
,09/03/2019,605,Desi,460,650,550
,11/03/2019,1170,Desi,450,650,560
,12/03/2019,1308,Desi,450,650,560
,13/03/2019,1338,Desi,450,650,570
,14/03/2019,1675,Desi,540,700,610
,15/03/2019,1540,Desi,550,750,640
,16/03/2019,1520,Desi,550,750,650
,18/03/2019,1600,Desi,520,700,610
,19/03/2019,1625,Desi,500,700,600
,20/03/2019,1475,Desi,550,750,650
,22/03/2019,1380,Desi,450,750,540
,23/03/2019,1270,Desi,550,750,650
,25/03/2019,1490,Desi,500,700,600
,26/03/2019,1530,Desi,500,700,610
,27/03/2019,1600,Desi,500,650,580
,28/03/2019,1590,Desi,450,650,550
,29/03/2019,1500,Desi,450,650,560
,30/03/2019,1520,Desi,500,650,580
Ahirora,01/03/2019,9,Other,600,700,650
,02/03/2019,15,Other,600,800,700
,03/03/2019,15,Other,600,700,650
,04/03/2019,5,Other,600,700,650
,05/03/2019,9,Other,600,800,700
,07/03/2019,15,Other,600,800,700
,08/03/2019,15,Other,600,700,650
,09/03/2019,15,Other,600,700,650
,10/03/2019,15,Other,600,700,650
,11/03/2019,9,Other,600,700,650
,12/03/2019,19,Other,600,700,650
,14/03/2019,15,Other,600,700,650
,15/03/2019,15,Other,600,700,650
,16/03/2019,20,Other,600,700,650
,17/03/2019,15,Other,600,700,650
,18/03/2019,20,Other,600,700,650
,19/03/2019,15,Other,600,700,650
