<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:9b0baad4d9d73b31d3beb722f5c8d7a5208a59a1dbfca0f634c0f9c8cedd507a
size 119406
=======
Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal),
Achalda,01/05/2020,14,Badshah,1400,1500,1470,
,02/05/2020,15,Badshah,1400,1500,1480,
,04/05/2020,12,Badshah,1400,1500,1450,
,05/05/2020,12,Badshah,1400,1500,1460,
,06/05/2020,10,Badshah,1400,1500,1460,
,07/05/2020,12,Badshah,1400,1500,1470,
,08/05/2020,10,Badshah,1400,1500,1460,
,09/05/2020,14,Badshah,1450,1550,1500,
,11/05/2020,10,Badshah,1400,1500,1460,
,12/05/2020,12,Badshah,1400,1500,1470,
,13/05/2020,14,Badshah,1450,1520,1500,
,14/05/2020,10,Badshah,1450,1550,1500,
,15/05/2020,10,Badshah,1500,1600,1550,
,16/05/2020,12,Badshah,1450,1520,1500,
,17/05/2020,12,Badshah,1500,1600,1550,
,18/05/2020,14,Badshah,1500,1600,1560,
,19/05/2020,10,Badshah,1500,1600,1550,
Achnera,01/05/2020,30,Desi,1250,1350,1300,
,02/05/2020,30,Desi,1250,1350,1300,
,03/05/2020,31,Desi,1250,1350,1300,
,04/05/2020,30,Desi,1250,1350,1300,
,05/05/2020,30,Desi,1250,1350,1300,
,06/05/2020,30,Desi,1250,1350,1300,
,08/05/2020,33,Desi,1220,1320,1270,
,09/05/2020,34,Desi,1250,1350,1300,
,10/05/2020,33,Desi,1240,1340,1290,
,11/05/2020,30,Desi,1260,1340,1300,
,12/05/2020,31,Desi,1270,1350,1310,
,13/05/2020,33,Desi,1270,1370,1320,
,15/05/2020,34,Desi,1280,1380,1320,
,16/05/2020,30,Desi,1330,1390,1360,
,17/05/2020,34,Desi,1200,1280,1240,
,18/05/2020,35,Desi,1200,1280,1240,
,19/05/2020,35,Desi,1200,1260,1230,
Agra,02/05/2020,551,Desi,1280,1400,1325,
,04/05/2020,658,Desi,1280,1400,1340,
,05/05/2020,745,Desi,1250,1400,1330,
,06/05/2020,800,Desi,1260,1400,1330,
,07/05/2020,980,Desi,1280,1400,1325,
,08/05/2020,1050,Desi,1300,1400,1340,
,09/05/2020,1160,Desi,1260,1400,1330,
,11/05/2020,1030,Desi,1280,1400,1325,
,12/05/2020,500,Desi,1280,1400,1335,
,13/05/2020,678,Desi,1250,1400,1330,
,14/05/2020,830,Desi,1250,1400,1330,
,15/05/2020,760,Desi,1260,1390,1325,
,16/05/2020,720,Desi,1260,1400,1330,
,17/05/2020,200,Desi,1280,1400,1340,
,18/05/2020,1000,Desi,1250,1400,1330,
,19/05/2020,980, ,NR,NR,NR,
Ajuha,02/05/2020,13,Potato,1525,1600,1550,
,03/05/2020,14,Potato,1525,1600,1550,
,04/05/2020,13,Potato,1530,1600,1560,
,05/05/2020,14,Potato,1450,1600,1500,
,06/05/2020,16,Potato,1475,1600,1500,
,07/05/2020,15,Potato,1450,1600,1500,
,09/05/2020,16,Potato,1500,1600,1525,
,10/05/2020,15,Potato,1500,1600,1525,
,11/05/2020,17,Potato,1500,1600,1525,
,12/05/2020,18,Potato,1450,1550,1500,
,13/05/2020,15,Potato,1450,1600,1500,
,14/05/2020,16,Potato,1450,1600,1500,
,16/05/2020,15,Potato,1500,1600,1525,
,17/05/2020,16,Potato,1500,1600,1525,
,18/05/2020,15,Potato,1500,1600,1525,
,19/05/2020,14,Potato,1500,1600,1525,
Akbarpur,01/05/2020,7.5,Potato,1520,1650,1600,
,02/05/2020,8.2,Potato,1550,1635,1600,
,04/05/2020,7.2,Potato,1560,1630,1610,
,06/05/2020,8.2,Potato,1500,1650,1580,
,08/05/2020,7,Potato,1500,1650,1580,
,10/05/2020,7,Potato,1500,1640,1570,
,11/05/2020,7.2,Potato,1500,1650,1575,
,13/05/2020,8.2,Potato,1500,1585,1555,
,14/05/2020,7.2,Potato,1500,1585,1555,
,15/05/2020,7.5,Potato,1500,1560,1540,
,16/05/2020,6.8,Potato,1500,1570,1540,
,18/05/2020,7,Potato,1500,1575,1560,
,19/05/2020,7.5,Potato,1500,1575,1565,
Aliganj,01/05/2020,48, ,NR,NR,NR,
,02/05/2020,48,Local,1000,1200,1100,
,03/05/2020,47,Local,1000,1200,1100,
,04/05/2020,44,Local,1000,1200,1100,
,05/05/2020,7,Local,1200,1400,1300,
,06/05/2020,15,Local,1100,1300,1200,
,07/05/2020,8,Local,1200,1400,1300,
,08/05/2020,15,Local,1100,1300,1200,
,09/05/2020,25,Local,1100,1300,1200,
,10/05/2020,40,Local,1100,1300,1200,
,11/05/2020,13,Local,1200,1400,1300,
,12/05/2020,23,Local,1200,1400,1300,
,13/05/2020,12,Local,1200,1400,1300,
,14/05/2020,17,Local,1200,1400,1300,
,15/05/2020,25,Local,1200,1400,1300,
,16/05/2020,25.5,Local,1200,1400,1300,
,17/05/2020,20,Local,1200,1400,1300,
,18/05/2020,26,Local,1200,1400,1300,
,19/05/2020,26,Local,1100,1300,1200,
Aligarh,01/05/2020,90,Desi,1450,1550,1500,
,02/05/2020,100,Desi,1450,1550,1500,
,04/05/2020,120,Desi,1400,1500,1450,
,05/05/2020,140,Desi,1400,1500,1450,
,06/05/2020,120,Desi,1420,1500,1460,
,07/05/2020,150,Desi,1450,1550,1500,
,08/05/2020,120,Desi,1450,1550,1500,
,09/05/2020,140,Desi,1400,1500,1450,
,11/05/2020,120,Desi,1400,1500,1450,
,12/05/2020,120,Desi,1400,1500,1450,
,13/05/2020,120,Desi,1400,1500,1450,
,14/05/2020,140,Desi,1400,1500,1450,
,15/05/2020,150,Desi,1350,1450,1400,
,16/05/2020,140,Desi,1400,1500,1450,
,18/05/2020,150,Desi,1400,1500,1450,
,19/05/2020,140,Desi,1450,2550,2500,
