<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:dafb8e8457a7c010c6a2cf70d6e62dffdcf5fedfb8e53a07301d405a894900d2
size 167543
=======
Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal)
Achalda,06/08/2019,2,Desi,600,720,610
,07/08/2019,1.8,Desi,600,614,610
,09/08/2019,3.2,Desi,400,600,500
Achnera,02/08/2019,31,Desi,830,870,850
,03/08/2019,33,Desi,820,880,850
,04/08/2019,34,Desi,800,880,840
,05/08/2019,33,Desi,800,880,840
,06/08/2019,34,Desi,800,880,840
,07/08/2019,34,Desi,800,860,830
,09/08/2019,34,Desi,800,860,830
,10/08/2019,34,Desi,780,860,820
,11/08/2019,32,,NR,NR,NR
,12/08/2019,31,,NR,NR,NR
,13/08/2019,30,Desi,800,880,840
,14/08/2019,30,Desi,800,880,840
,16/08/2019,34,Desi,740,820,780
,17/08/2019,31,Desi,740,800,770
,18/08/2019,33,Desi,740,800,770
,19/08/2019,35,Desi,740,800,770
,20/08/2019,32,Desi,740,800,770
,21/08/2019,35,Desi,710,790,750
,23/08/2019,34,Desi,700,800,750
,24/08/2019,33,Desi,700,800,750
,25/08/2019,35,Desi,700,760,730
,26/08/2019,33,Desi,720,780,750
,27/08/2019,34,Desi,700,780,740
,28/08/2019,34,Desi,700,760,730
,30/08/2019,33,Desi,700,780,740
,31/08/2019,32,Desi,700,780,740
Agra,02/08/2019,1300,Desi,750,900,825
,03/08/2019,1290,Desi,750,950,830
,05/08/2019,1270,Desi,780,900,825
,06/08/2019,780,Desi,750,920,830
,07/08/2019,1159,Desi,750,900,830
,08/08/2019,1270,Desi,750,900,825
,09/08/2019,1400,Desi,700,880,800
,10/08/2019,1376,Desi,750,880,810
,12/08/2019,1355,Desi,720,880,780
,13/08/2019,1388,Desi,650,800,725
,14/08/2019,1430,Desi,680,800,730
,16/08/2019,1435,Desi,700,850,780
,17/08/2019,1475,Desi,700,850,780
,19/08/2019,1450,Desi,650,850,750
,20/08/2019,1475,Desi,650,810,730
,21/08/2019,1533,Desi,640,800,710
,22/08/2019,1520,Desi,650,800,730
,23/08/2019,1465,Desi,650,800,720
,24/08/2019,1437,Desi,650,800,725
,26/08/2019,1370,Desi,650,850,750
,27/08/2019,1310,Desi,680,900,770
,28/08/2019,1210,Desi,700,850,780
,29/08/2019,1220,Desi,720,860,790
,30/08/2019,1258,Desi,650,850,750
,31/08/2019,1285,Desi,650,820,740
Ahirora,01/08/2019,15,Other,800,1000,900
,02/08/2019,10,Other,800,1000,900
,03/08/2019,7,Other,800,1000,900
,04/08/2019,7,Other,800,1000,900
,05/08/2019,9,Other,800,1000,900
,06/08/2019,8,Other,800,1000,900
,08/08/2019,8,Other,800,1000,900
,09/08/2019,7,Other,800,1000,900
,10/08/2019,8,Other,800,1000,900
,11/08/2019,9,Other,800,1000,900
,13/08/2019,8,Other,800,1000,900
,16/08/2019,7,Other,800,1000,900
,17/08/2019,9,Other,800,1000,900
,18/08/2019,9,Other,800,1000,900
,19/08/2019,7,Other,800,1000,900
,20/08/2019,8,Other,700,900,800
,23/08/2019,8,Other,800,1000,900
,25/08/2019,7,Other,800,1000,900
,26/08/2019,6,Other,800,1000,900
,27/08/2019,9,Other,700,900,800
,29/08/2019,7,Other,700,900,800
,30/08/2019,8,Other,700,900,800
,31/08/2019,6,Other,600,800,700
Ajuha,01/08/2019,13,Potato,940,1020,980
,03/08/2019,12,Potato,950,1000,970
,04/08/2019,14,Potato,950,990,970
,05/08/2019,13,Potato,950,1020,970
,06/08/2019,12,Potato,940,990,970
,07/08/2019,13,Potato,940,1000,970
,08/08/2019,13.5,Potato,950,1020,970
,10/08/2019,14,Potato,950,1000,980
,11/08/2019,12,Potato,960,1020,980
,12/08/2019,11,Potato,950,1020,980
,13/08/2019,12,Potato,960,1000,980
,14/08/2019,14,Potato,950,1020,980
,17/08/2019,13,Potato,940,1020,970
,18/08/2019,12,Potato,940,1020,970
,19/08/2019,11,Potato,950,1020,975
,20/08/2019,13,Potato,950,1020,975
,21/08/2019,12,Potato,950,1020,975
,22/08/2019,14,Potato,950,1020,975
,24/08/2019,13,Potato,910,1000,950
,25/08/2019,14,Potato,900,950,920
,26/08/2019,15,Potato,850,950,900
,27/08/2019,14,Potato,875,950,900
,28/08/2019,13,Potato,850,950,900
,29/08/2019,14,Potato,800,900,850
,31/08/2019,13,Potato,820,900,850
Akbarpur,01/08/2019,36,Potato,780,860,820
,02/08/2019,39,Potato,760,850,810
,03/08/2019,33,Potato,750,850,800
,04/08/2019,36,Potato,760,860,810
,05/08/2019,30,Potato,780,860,820
,07/08/2019,23,Potato,800,870,830
,08/08/2019,21,Potato,800,880,840
,09/08/2019,36,Potato,780,860,820
,10/08/2019,30,Potato,770,850,810
,11/08/2019,27,Potato,770,850,800
,14/08/2019,30,Potato,775,835,805
,16/08/2019,32,Potato,770,850,810
,18/08/2019,39,Potato,750,850,800
,19/08/2019,44,Potato,770,860,820
,20/08/2019,40,Potato,810,880,850
,21/08/2019,35,Potato,780,860,810
,22/08/2019,40,Potato,780,860,820
,23/08/2019,36,Potato,800,860,830
,24/08/2019,32,Potato,800,880,840
,25/08/2019,34,Potato,820,900,860
,26/08/2019,38,Potato,840,940,880
,27/08/2019,46,Potato,800,870,830
,28/08/2019,38,Potato,730,790,770
,29/08/2019,36,Potato,700,780,740
,30/08/2019,40,,NR,NR,NR
,31/08/2019,43,,NR,NR,NR
Aliganj,01/08/2019,24,Local,600,800,700
,02/08/2019,12,Local,600,800,700
,03/08/2019,10,Local,600,800,700
,04/08/2019,28,Local,700,900,800
,05/08/2019,25,Local,700,900,800
,06/08/2019,26,Local,600,800,700
,07/08/2019,23,Local,600,800,700
,08/08/2019,26,Local,600,800,700
,09/08/2019,20,Local,600,800,700
,10/08/2019,20,Local,600,800,700
,11/08/2019,34,Local,600,800,700
,13/08/2019,15,Local,600,800,700
,14/08/2019,12,Local,600,800,700
,16/08/2019,10.5,Local,600,800,700
,17/08/2019,28,Local,600,800,700
,18/08/2019,57.2,Local,600,800,700
,19/08/2019,56,Local,600,800,700
,21/08/2019,20,Local,600,800,700
,22/08/2019,26,Local,600,800,700
,24/08/2019,20,Local,600,800,700
,25/08/2019,20,Local,600,800,700
,26/08/2019,15,Local,600,800,700
,28/08/2019,25,Local,600,800,700
,29/08/2019,15,Local,600,800,700
,31/08/2019,20,Local,600,800,700
Aligarh,01/08/2019,150,Desi,750,850,800
,02/08/2019,160,Desi,750,850,800
,03/08/2019,140,Desi,750,850,800
,05/08/2019,120,Desi,750,850,800
,06/08/2019,150,Desi,700,800,750
,07/08/2019,130,Desi,700,800,750
,08/08/2019,150,Desi,700,800,740
,09/08/2019,200,Desi,650,750,700
,10/08/2019,160,Desi,650,750,700
,13/08/2019,160,Desi,650,750,700
,14/08/2019,150,Desi,650,710,680
,16/08/2019,180,Desi,600,700,650
,17/08/2019,140,Desi,650,750,700
,19/08/2019,150,Desi,650,750,700
,20/08/2019,160,Desi,650,700,680
,21/08/2019,160,Desi,650,700,680
,22/08/2019,130,Desi,650,750,700
,23/08/2019,160,Desi,700,800,750
,24/08/2019,150,Desi,700,800,750
,26/08/2019,140,Desi,750,850,800
,27/08/2019,140,Desi,700,800,750
,28/08/2019,150,Desi,700,800,750
,29/08/2019,160,Desi,725,800,750
