<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:7c66277441a2c62f114fd42d591ef568df9b9f0996a6336f69623fec3c941160
size 74883
=======
Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal),
Achalda,15/02/2017,1940,Desi,NR,NR,390,
,28/02/2017,1050,Desi,NR,NR,385,
Achnera,01/02/2017,140,Desi,NR,NR,430,
,02/02/2017,145,Desi,NR,NR,440,
,04/02/2017,140,Desi,NR,NR,390,
,05/02/2017,135,Desi,NR,NR,390,
,06/02/2017,130,Desi,NR,NR,400,
,07/02/2017,175,Desi,NR,NR,400,
,08/02/2017,170,Desi,NR,NR,390,
,09/02/2017,145,Desi,NR,NR,400,
,10/02/2017,190,Desi,NR,NR,400,
,11/02/2017,185,Desi,NR,NR,390,
,12/02/2017,190,Desi,NR,NR,430,
,13/02/2017,185,Desi,NR,NR,440,
,14/02/2017,210,Desi,NR,NR,460,
,15/02/2017,195,Desi,NR,NR,430,
,16/02/2017,225,Desi,NR,NR,430,
,17/02/2017,190,Desi,NR,NR,430,
,18/02/2017,190,Desi,NR,NR,430,
,19/02/2017,190,Desi,NR,NR,450,
,20/02/2017,195,Desi,NR,NR,440,
,21/02/2017,210,Desi,NR,NR,440,
,24/02/2017,470,Desi,NR,NR,430,
,25/02/2017,230,Desi,NR,NR,450,
,28/02/2017,210,Desi,NR,NR,440,
Agra,02/02/2017,1900,Local,NR,NR,470,
,04/02/2017,2020,Local,NR,NR,430,
,06/02/2017,2000,Local,NR,NR,420,
,07/02/2017,2100,Local,NR,NR,410,
,08/02/2017,2140,Local,NR,NR,410,
,10/02/2017,2000,Local,NR,NR,430,
,13/02/2017,2070,Local,NR,NR,420,
,14/02/2017,1950,Local,NR,NR,450,
,15/02/2017,1985,Local,NR,NR,440,
,16/02/2017,1955,Local,NR,NR,450,
,17/02/2017,2100,Local,NR,NR,425,
,18/02/2017,2170,Local,NR,NR,410,
,20/02/2017,2360,Local,NR,NR,390,
