<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:76734ec63dc93c7659c1dfc6f3a5f81875cf3c025689058758790e09057b3197
size 175969
=======
Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal)
Achalda,01/02/2019,6,Desi,300,375,350
,02/02/2019,10,Desi,300,360,350
,04/02/2019,5.2,Desi,400,455,450
,05/02/2019,13,Desi,400,420,410
,07/02/2019,5.5,Desi,450,460,456
,08/02/2019,4,Desi,500,505,501
,09/02/2019,3.5,Desi,400,460,450
,11/02/2019,3.5,Desi,400,415,410
,13/02/2019,5.5,Desi,380,430,420
,14/02/2019,3.5,Desi,300,353,350
,15/02/2019,5.5,Desi,300,400,350
,18/02/2019,4.6,Desi,300,333,330
,21/02/2019,7.5,Desi,400,475,450
,22/02/2019,5,Desi,350,390,375
,23/02/2019,2.54,Desi,400,500,450
,25/02/2019,3.5,Desi,400,475,450
,28/02/2019,5.5,Desi,300,400,350
Achnera,01/02/2019,75,Desi,500,580,540
,02/02/2019,75,Desi,500,580,540
,03/02/2019,76,Desi,500,580,540
,04/02/2019,76,Desi,500,540,520
,05/02/2019,76,Desi,500,560,530
,06/02/2019,77,Desi,500,560,530
,08/02/2019,75,Desi,500,540,520
,09/02/2019,76,Desi,500,540,520
,10/02/2019,70,Desi,500,540,520
,11/02/2019,73,Desi,480,540,510
,12/02/2019,75,Desi,480,540,510
,13/02/2019,72,Desi,480,540,510
,15/02/2019,70,Desi,500,580,540
,16/02/2019,74,Desi,500,580,540
,17/02/2019,74,Desi,500,580,540
,18/02/2019,75,Desi,520,570,550
,19/02/2019,75,Desi,500,580,540
,20/02/2019,70,Desi,500,560,530
,22/02/2019,74,Desi,500,560,530
,23/02/2019,75,Desi,500,560,530
,26/02/2019,70,Desi,500,600,550
,27/02/2019,70,Desi,500,580,540
Agra,02/02/2019,1128,Desi,450,650,530
,04/02/2019,1160,Desi,450,630,540
,05/02/2019,1205,Desi,420,600,510
,06/02/2019,1270,Desi,400,600,500
,07/02/2019,1150,Desi,480,620,560
