<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:9e9910eaa8faf53c57200c44cb565a3ec58ace9431a10b929044c1fbd44459ec
size 21995
=======
STARTDATE,ENDDATE,MEAN,STD,VALUE,lastYear
2017-01-01,2017-02-13,14.231531170276538,4.521847226359928,18.753378396636467,Normal
2017-01-08,2017-02-20,16.558008120595826,5.679384782171638,19.657847448222004,Normal
2017-01-15,2017-02-27,16.84745440332402,5.426268864143653,19.535086903831306,Normal
2017-01-22,2017-03-06,17.330750910214316,5.755945841853258,19.825333115703934,Normal
2017-01-29,2017-03-13,17.27108801808276,5.596023086579159,19.57165655920737,Normal
2017-02-05,2017-03-20,17.096244946301603,4.856093431513725,18.55385352896684,Normal
2017-02-12,2017-03-27,16.465594693255202,4.624874997075278,17.691984841481993,Normal
2017-02-19,2017-04-03,13.813751248105076,3.0283346049552,16.023146458757246,Normal
2017-02-26,2017-04-10,12.392972027251936,2.6530099299827388,14.227042562931643,Normal
2017-03-05,2017-04-17,10.442910110127228,2.2984025583125773,12.599646001409502,Normal
2017-03-12,2017-04-24,9.433659238771384,2.215288050593096,11.541371531425087,Normal
2017-03-19,2017-05-01,9.343195495020206,2.951473805863565,12.209820815671652,Normal
2017-03-26,2017-05-08,8.987040192158227,2.9788412303013017,11.876108694938223,Normal
2017-04-02,2017-05-15,9.102570495472621,3.42391698816115,12.436714756112467,Normal
2017-04-09,2017-05-22,9.722604177107417,4.005903509051605,13.638734958637718,Normal
2017-04-16,2017-05-29,9.909535995289238,4.211017145415242,14.035325867728629,Normal
2017-04-23,2017-06-05,10.257656624943538,4.184137775069542,14.140658036128137,Normal
2017-04-30,2017-06-12,9.836963413051281,3.741950728047203,13.277777777213542,Normal
2017-05-07,2017-06-19,9.089920033284232,3.3480850169051624,12.199368686553031,Normal
2017-05-14,2017-06-26,7.958101851466048,2.6446759259960717,10.09595959564394,Normal
2017-05-21,2017-07-03,6.754197253868719,1.988506638635368,7.833241119968201,Normal
2017-05-28,2017-07-10,5.904838027325625,1.9172442696055256,6.225598807909493,Normal
2017-06-04,2017-07-17,7.093027615379928,3.750645590642132,4.6769779840181,Normal
2017-06-11,2017-07-24,6.041807263535656,3.3774014297378723,3.062638156714451,Normal
2017-06-18,2017-07-31,5.865141364211735,3.585394621749177,2.3138376515534667,Normal
2017-06-25,2017-08-07,6.20775500057537,3.7098264399309953,2.5842921970080117,Normal
2017-07-02,2017-08-14,7.099620735529505,3.9551012657942195,3.901337651553466,Normal
2017-07-09,2017-08-21,7.772593615388056,3.7370469420129138,4.87191030973878,Normal
2017-07-16,2017-08-28,7.53919076872102,2.568177061407226,5.80737734367743,Normal
2017-07-23,2017-09-04,7.170332010250542,1.3284128193217233,6.696464645474274,Normal
2017-07-30,2017-09-11,8.184421307798182,1.3951241467472713,8.458964645474275,Normal
2017-08-06,2017-09-18,8.819364489616364,1.481771873593862,9.672032827292457,Normal
2017-08-13,2017-09-25,9.149430777304277,1.5814404341422168,10.326767675528725,Normal
2017-08-20,2017-10-02,9.082385322758824,1.7962131614149441,10.569949493710544,Normal
2017-08-27,2017-10-09,9.445098850038686,2.1505450886805364,11.433396463656093,Normal
2017-09-03,2017-10-16,9.263280668220505,2.2187269068623547,11.262941918201546,Normal
2017-09-10,2017-10-23,12.499907431379114,5.497020337445205,10.736426766497,Normal
2017-09-17,2017-10-30,13.880195719045338,6.855368413415342,10.065972221042456,Normal
2017-09-24,2017-11-06,13.781474128415901,6.834771822652737,9.060290403286775,Normal
