<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:30ec45b21ff51b91a3e26f5c3a10b32f1264a47e0f8dc85490e43707e7a522ae
size 19196
=======
STARTDATE,ENDDATE,lastMonth,lastYear,SameMonth,MAXMINRATIO
2016-01-01,2016-02-13,,,Normal,4.369538077403246
2016-01-08,2016-02-20,,,Normal,5.8236272878535775
2016-01-15,2016-02-27,,,Normal,5.740162481289447
2016-01-22,2016-03-05,,,Normal,2.191113816253909
2016-01-29,2016-03-12,,,Normal,1.8259281802115912
2016-02-01,2016-03-15,Normal,,Normal,1.8259281802115912
2016-02-08,2016-03-22,Anomaly,,Normal,1.996007984031936
2016-02-15,2016-03-29,Anomaly,,Normal,1.996007984031936
2016-02-22,2016-04-05,Anomaly,,Normal,1.5968063872255491
2016-02-29,2016-04-12,Anomaly,,Normal,1.5968063872255491
2016-03-07,2016-04-19,Normal,,Normal,2.6946107784431144
2016-03-14,2016-04-26,Normal,,Normal,2.9940119760479043
2016-03-21,2016-05-03,Normal,,Normal,2.9940119760479043
2016-03-28,2016-05-10,Normal,,Normal,6.67165669130489
2016-04-04,2016-05-17,Normal,,Normal,7.984031936127744
2016-04-11,2016-05-24,Normal,,Normal,6.7192505057505025
2016-04-18,2016-05-31,Anomaly,,Normal,3.330557868442964
2016-04-25,2016-06-07,Anomaly,,Normal,2.8551034975017844
2016-05-02,2016-06-14,Anomaly,,Normal,2.9980013324450367
2016-05-09,2016-06-21,Anomaly,,Normal,1.4749262536873156
2016-05-16,2016-06-28,Anomaly,,Normal,1.2853470437017995
2016-05-23,2016-07-05,Anomaly,,Normal,1.4995001666111296
2016-05-30,2016-07-12,Anomaly,,Normal,2.7636647848203824
2016-06-06,2016-07-19,Normal,,Normal,3.458877786318217
2016-06-13,2016-07-26,Normal,,Normal,3.458877786318217
2016-06-20,2016-08-02,Normal,,Normal,4.4955044955044965
2016-06-27,2016-08-09,Anomaly,,Normal,6.6555740432612325
2016-07-04,2016-08-16,Anomaly,,Normal,5.9880239520958085
2016-07-11,2016-08-23,Anomaly,,Anomaly,3.992015968063872
2016-07-18,2016-08-30,Anomaly,,Normal,3.992015968063872
2016-07-25,2016-09-06,Anomaly,,Normal,3.2712353120918656
2016-08-01,2016-09-13,Anomaly,,Normal,2.4937655860349133
2016-08-08,2016-09-20,Anomaly,,Normal,2.6578073089701
2016-08-15,2016-09-27,Anomaly,,Normal,2.6578073089701
2016-08-22,2016-10-04,Normal,,Normal,4.410031079169332
2016-08-29,2016-10-11,Normal,,Normal,6.644518272425248
2016-09-05,2016-10-18,Normal,,Normal,6.644518272425248
2016-09-12,2016-10-25,Normal,,Normal,6.644518272425248
2016-09-19,2016-11-01,Normal,,Normal,6.644518272425248
2016-09-26,2016-11-08,Normal,,Normal,3.3277870216306162
2016-10-03,2016-11-15,Normal,,Normal,3.992015968063872
2016-10-10,2016-11-22,Normal,,Normal,4.9875311720698265
2016-10-17,2016-11-29,Normal,,Normal,3.740648379052369
2016-10-24,2016-12-06,Normal,,Normal,2.4937655860349133
2016-10-31,2016-12-13,Normal,,Normal,2.4937655860349133
2016-11-07,2016-12-20,Normal,,Normal,1.4962593516209477
2016-11-14,2016-12-27,Normal,,Normal,1.2468827930174564
2016-11-21,2017-01-03,Normal,,Normal,1.2468827930174564
2016-11-28,2017-01-10,Normal,,Normal,1.2468827930174564
2016-12-05,2017-01-17,Normal,,Normal,1.2468827930174564
2016-12-12,2017-01-24,Normal,,Normal,0.998003992015968
2016-12-19,2017-01-31,Normal,,Normal,0.998003992015968
2016-12-26,2017-02-07,Normal,,Normal,3.992015968063872
2017-01-01,2017-02-13,Normal,Normal,Anomaly,6.082571693178741
2017-01-08,2017-02-20,Normal,Anomaly,Normal,6.3872255489021965
2017-01-15,2017-02-27,Normal,Normal,Normal,6.3872255489021965
2017-01-22,2017-03-06,Anomaly,Anomaly,Anomaly,6.3872255489021965
2017-01-29,2017-03-13,Anomaly,Anomaly,Anomaly,6.3872255489021965
2017-02-05,2017-03-20,Anomaly,Anomaly,Anomaly,2.5579536370903275
2017-02-12,2017-03-27,Anomaly,Anomaly,Anomaly,1.453884597910041
2017-02-19,2017-04-03,Anomaly,Anomaly,Anomaly,1.6561882209662906
2017-02-26,2017-04-10,Anomaly,Anomaly,Anomaly,1.73217854763491
2017-03-05,2017-04-17,Anomaly,Anomaly,Anomaly,1.73217854763491
2017-03-12,2017-04-24,Anomaly,Anomaly,Anomaly,2.1255336499923634
2017-03-19,2017-05-01,Normal,Normal,Normal,3.1100478381708454
2017-03-26,2017-05-08,Normal,Normal,Normal,3.2459425717852683
2017-04-02,2017-05-15,Normal,Normal,Normal,3.067047075606277
2017-04-09,2017-05-22,Normal,Normal,Normal,2.9957203994293864
2017-04-16,2017-05-29,Normal,Normal,Normal,2.7104136947218262
2017-04-23,2017-06-05,Normal,Normal,Normal,2.425106990014265
2017-04-30,2017-06-12,Normal,Normal,Normal,2.425106990014265
2017-05-07,2017-06-19,Normal,Normal,Normal,2.425106990014265
2017-05-14,2017-06-26,Normal,Normal,Normal,2.425106990014265
2017-05-21,2017-07-03,Normal,Normal,Normal,2.425106990014265
2017-05-28,2017-07-10,Normal,Normal,Normal,7.9151061197503125
2017-06-04,2017-07-17,Normal,Normal,Normal,7.892107892107892
2017-06-11,2017-07-24,Normal,Normal,Anomaly,7.211120764552562
2017-06-18,2017-07-31,Anomaly,Normal,Normal,6.7640276710222915
2017-06-25,2017-08-07,Anomaly,Anomaly,Normal,5.915303607502562
2017-07-02,2017-08-14,Anomaly,Anomaly,Normal,5.862758161225848
2017-07-09,2017-08-21,Anomaly,Anomaly,Normal,2.1994501374656337
2017-07-16,2017-08-28,Normal,Anomaly,Normal,2.1994501374656337
2017-07-23,2017-09-04,Normal,Anomaly,Normal,2.1994501374656337
2017-07-30,2017-09-11,Normal,Anomaly,Normal,1.8099641756200269
2017-08-06,2017-09-18,Normal,Anomaly,Normal,2.5206431986093003
2017-08-13,2017-09-25,Normal,Anomaly,Normal,2.7245680849446248
2017-08-20,2017-10-02,Normal,Anomaly,Normal,2.8676731951981282
2017-08-27,2017-10-09,Normal,Normal,Normal,2.898550724637681
2017-09-03,2017-10-16,Normal,Normal,Normal,2.898550724637681
2017-09-10,2017-10-23,Normal,Normal,Normal,2.4246162032064817
2017-09-17,2017-10-30,Normal,Normal,Normal,1.262493424513414
2017-09-24,2017-11-06,Normal,Normal,Normal,1.262493424513414
2017-10-01,2017-11-13,Normal,Normal,Normal,1.7885323513940032
2017-10-08,2017-11-20,Normal,Normal,Normal,2.3145712782745917
2017-10-15,2017-11-27,Normal,Normal,Normal,2.3145712782745917
2017-10-22,2017-12-04,Normal,Normal,Normal,2.3145712782745917
2017-10-29,2017-12-11,Normal,Anomaly,Normal,2.0455602045560206
2017-11-05,2017-12-18,Normal,Anomaly,Normal,3.614336282715088
2017-11-12,2017-12-25,Normal,Anomaly,Normal,5.493133583021224
