<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:7b0ea89b9a7e46e2c892cbca5f27e6a22b23dc53f7364f3f1ae7ca2d39dc9b7b
size 19125
=======
STARTDATE,ENDDATE,lastMonth,lastYear,SameMonth,MAXMINRATIO
2016-01-01,2016-02-13,,,Normal,1.9505233111322549
2016-01-08,2016-02-20,,,Normal,2.0532741398446173
2016-01-15,2016-02-27,,,Normal,2.3041474654377883
2016-01-22,2016-03-05,,,Normal,2.3961661341853038
2016-01-29,2016-03-12,,,Normal,2.4714828897338403
2016-02-01,2016-03-15,Normal,,Normal,2.594810379241517
2016-02-08,2016-03-22,Anomaly,,Normal,2.2954091816367264
2016-02-15,2016-03-29,Anomaly,,Normal,2.328159645232816
2016-02-22,2016-04-05,Anomaly,,Normal,1.88470066518847
2016-02-29,2016-04-12,Normal,,Normal,1.88470066518847
2016-03-07,2016-04-19,Normal,,Normal,2.528564911521837
2016-03-14,2016-04-26,Normal,,Normal,2.6607538802660757
2016-03-21,2016-05-03,Normal,,Normal,2.6607538802660757
2016-03-28,2016-05-10,Normal,,Normal,2.6607538802660757
2016-04-04,2016-05-17,Normal,,Normal,1.9966722129783692
2016-04-11,2016-05-24,Normal,,Normal,1.49812734082397
2016-04-18,2016-05-31,Normal,,Normal,1.3986013986013983
2016-04-25,2016-06-07,Normal,,Normal,1.7282717282717284
2016-05-02,2016-06-14,Normal,,Normal,1.998001998001998
2016-05-09,2016-06-21,Normal,,Normal,2.797202797202797
2016-05-16,2016-06-28,Normal,,Normal,3.360581289736603
2016-05-23,2016-07-05,Normal,,Normal,3.633060853769301
2016-05-30,2016-07-12,Normal,,Normal,3.074558032282859
2016-06-06,2016-07-19,Normal,,Normal,2.498438475952529
2016-06-13,2016-07-26,Normal,,Normal,2.1609940572663424
2016-06-20,2016-08-02,Normal,,Normal,1.738374619730552
2016-06-27,2016-08-09,Normal,,Normal,2.317497103128621
2016-07-04,2016-08-16,Normal,,Normal,2.9607698001480385
2016-07-11,2016-08-23,Normal,,Normal,2.8867505551443373
2016-07-18,2016-08-30,Normal,,Normal,2.780191138140747
2016-07-25,2016-09-06,Normal,,Normal,2.780191138140747
2016-08-01,2016-09-13,Normal,,Normal,2.041702867072112
