<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:c665614334a4eaa8e5a0ad54fd98385931e68979c2e84bb93d2b5fb260d43b3e
size 19160
=======
STARTDATE,ENDDATE,lastMonth,lastYear,SameMonth,MAXMINRATIO
2016-01-01,2016-02-13,,,Normal,2.3015531937819866
2016-01-08,2016-02-20,,,Normal,2.3035296695586114
2016-01-15,2016-02-27,,,Normal,2.278401997503121
2016-01-22,2016-03-05,,,Normal,2.278401997503121
2016-01-29,2016-03-12,,,Normal,1.7290886392009988
2016-02-01,2016-03-15,Normal,,Normal,1.6024208457272913
2016-02-08,2016-03-22,Normal,,Normal,1.5978695073235685
2016-02-15,2016-03-29,Normal,,Normal,1.4647137150466043
2016-02-22,2016-04-05,Normal,,Normal,1.4647137150466043
2016-02-29,2016-04-12,Normal,,Normal,1.4647137150466043
2016-03-07,2016-04-19,Normal,,Normal,1.4647137150466043
2016-03-14,2016-04-26,Normal,,Normal,1.4647137150466043
2016-03-21,2016-05-03,Normal,,Normal,1.4647137150466043
2016-03-28,2016-05-10,Normal,,Normal,1.5605493133583022
2016-04-04,2016-05-17,Normal,,Anomaly,1.5605493133583022
2016-04-11,2016-05-24,Normal,,Normal,1.5682271039319384
2016-04-18,2016-05-31,Normal,,Normal,1.5682271039319384
2016-04-25,2016-06-07,Normal,,Anomaly,1.5682271039319384
2016-05-02,2016-06-14,Normal,,Anomaly,2.4652530073810066
2016-05-09,2016-06-21,Normal,,Anomaly,3.0737251237065992
2016-05-16,2016-06-28,Normal,,Normal,4.6199970481834916
2016-05-23,2016-07-05,Normal,,Normal,4.931335830212236
2016-05-30,2016-07-12,Normal,,Normal,4.483541430192963
2016-06-06,2016-07-19,Normal,,Normal,3.7583254043767838
2016-06-13,2016-07-26,Normal,,Normal,2.035033487892839
2016-06-20,2016-08-02,Normal,,Normal,1.6451478550603915
2016-06-27,2016-08-09,Normal,,Normal,1.5793682526989203
2016-07-04,2016-08-16,Normal,,Normal,2.2272986864648767
2016-07-11,2016-08-23,Normal,,Normal,2.4817117668249677
2016-07-18,2016-08-30,Normal,,Normal,2.8850957535387183
2016-07-25,2016-09-06,Normal,,Normal,2.3892267593397047
2016-08-01,2016-09-13,Normal,,Normal,2.324066029539531
2016-08-08,2016-09-20,Normal,,Normal,2.2589052997393573
2016-08-15,2016-09-27,Normal,,Normal,1.5685233475083993
2016-08-22,2016-10-04,Normal,,Normal,1.611413416231099
2016-08-29,2016-10-11,Normal,,Normal,1.611413416231099
2016-09-05,2016-10-18,Normal,,Normal,1.5163297045101092
2016-09-12,2016-10-25,Normal,,Normal,1.4988470407378942
2016-09-19,2016-11-01,Normal,,Normal,1.2991339107261826
2016-09-26,2016-11-08,Normal,,Normal,1.8553758325404377
2016-10-03,2016-11-15,Normal,,Normal,1.9480519480519483
2016-10-10,2016-11-22,Normal,,Normal,2.4668752913391847
2016-10-17,2016-11-29,Normal,,Normal,2.4352486850399644
2016-10-24,2016-12-06,Normal,,Normal,2.118982622047761
2016-10-31,2016-12-13,Normal,,Normal,2.095262670288341
2016-11-07,2016-12-20,Normal,,Normal,1.7310252996005326
2016-11-14,2016-12-27,Normal,,Normal,1.908957415565345
2016-11-21,2017-01-03,Normal,,Normal,2.1630615640599
2016-11-28,2017-01-10,Normal,,Normal,2.2489864431995295
2016-12-05,2017-01-17,Normal,,Normal,1.9965277777777777
2016-12-12,2017-01-24,Normal,,Normal,1.5249537892791127
2016-12-19,2017-01-31,Normal,,Normal,1.6488162345412056
2016-12-26,2017-02-07,Normal,,Normal,1.3989955929440534
2017-01-01,2017-02-13,Normal,Normal,Normal,1.4553014553014554
2017-01-08,2017-02-20,Normal,Anomaly,Normal,1.9943019943019944
2017-01-15,2017-02-27,Normal,Normal,Normal,2.0527859237536656
2017-01-22,2017-03-06,Normal,Normal,Normal,1.6495601172470673
2017-01-29,2017-03-13,Anomaly,Normal,Normal,1.6129032258064515
2017-02-05,2017-03-20,Anomaly,Normal,Normal,3.5190615835777126
2017-02-12,2017-03-27,Normal,Normal,Normal,3.5190615835777126
2017-02-19,2017-04-03,Normal,Normal,Normal,3.5190615835777126
2017-02-26,2017-04-10,Normal,Normal,Normal,3.2345013477088953
2017-03-05,2017-04-17,Normal,Normal,Normal,3.1088082901554404
2017-03-12,2017-04-24,Normal,Normal,Normal,2.2284122562674096
2017-03-19,2017-05-01,Normal,Normal,Normal,1.6436336675120244
2017-03-26,2017-05-08,Normal,Normal,Normal,1.7149719343311227
2017-04-02,2017-05-15,Normal,Normal,Normal,1.7927837280848034
2017-04-09,2017-05-22,Normal,Anomaly,Normal,1.9717042598297936
2017-04-16,2017-05-29,Normal,Normal,Normal,2.9940119760479043
2017-04-23,2017-06-05,Normal,Normal,Normal,2.9940119760479043
2017-04-30,2017-06-12,Normal,Anomaly,Normal,2.9940119760479043
