<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:a9edd5b596f6aef95de4ee18c74a88f4452aefcc0c2808f3da72e57d1a0a1ab1
size 22148
=======
STARTDATE,ENDDATE,MEAN,STD,VALUE,lastYear
2017-01-01,2017-02-13,1.772664138658429,0.39846681131009876,1.5754419164425506,Normal
2017-01-08,2017-02-20,1.963005048033429,0.46380772068509885,1.6663510073516414,Normal
2017-01-15,2017-02-27,2.1214420977489756,0.5177624463476153,1.6884469674526519,Normal
2017-01-22,2017-03-06,2.2639120560843136,0.5598536168268923,1.7698863617329545,Normal
2017-01-29,2017-03-13,2.3517502603429135,0.6263714730323073,1.7405303018939393,Normal
2017-02-05,2017-03-20,2.343227533070186,0.6633032912141256,1.6950757564393937,Normal
2017-02-12,2017-03-27,2.262261623766209,0.6107464728192392,1.6751893923768935,Normal
2017-02-19,2017-04-03,2.114534322697315,0.572867657167012,1.5842803014678026,Normal
2017-02-26,2017-04-10,1.952602532857118,0.5302540491449967,1.4706439378314393,Normal
2017-03-05,2017-04-17,1.8440340896051135,0.5716856063702652,1.3229166651041664,Normal
2017-03-12,2017-04-24,1.8743371199081438,0.6000946967111742,1.3248106050662878,Normal
2017-03-19,2017-05-01,1.9422032816505679,0.5770517675445076,1.4119318177556819,Normal
2017-03-26,2017-05-08,1.9033775237907193,0.5874684344952652,1.374053029308712,Normal
2017-04-02,2017-05-15,1.8870422957544977,0.5884627528723959,1.3754734823271781,Normal
2017-04-09,2017-05-22,1.8330650230272254,0.5344854801451233,1.43229166414536,Normal
2017-04-16,2017-05-29,1.7849589623757098,0.48978850992542616,1.4644886332741478,Normal
2017-04-23,2017-06-05,1.6948389848940453,0.39682762377898884,1.5582386328480111,Normal
2017-04-30,2017-06-12,1.4945022971853716,0.3044454815248603,1.4730113601207384,Normal
2017-05-07,2017-06-19,1.4035932062762806,0.24762729970667846,1.46732954193892,Normal
2017-05-14,2017-06-26,1.3325704802819625,0.19478639033167833,1.4142992408972537,Normal
2017-05-21,2017-07-03,1.2537352532755703,0.15430343551988857,1.3418560596117424,Normal
2017-05-28,2017-07-10,1.2747579803096614,0.17674656383305437,1.3134469687026515,Normal
2017-06-04,2017-07-17,1.2744423238702673,0.18211272557547875,1.2073863632102273,Normal
2017-06-11,2017-07-24,1.28648989800947,0.23172343091733252,1.1470959592803032,Normal
2017-06-18,2017-07-31,1.4285353525549243,0.3055870672809689,1.2039141410984848,Normal
2017-06-25,2017-08-07,1.479671716191288,0.3283143400082416,1.2152777774621213,Normal
2017-07-02,2017-08-14,1.848832041457706,0.6438131052247783,1.257575701148366,Normal
2017-07-09,2017-08-21,1.910533458607195,0.6750094690916687,1.26499373981941,Normal
2017-07-16,2017-08-28,1.9345098937827236,0.657792775715395,1.300505050189394,Normal
2017-07-23,2017-09-04,1.9941689844077233,0.6691564122210768,1.3488005043087121,Normal
2017-07-30,2017-09-11,1.9532914595260946,0.6162839375288421,1.3437499995738635,Normal
2017-08-06,2017-09-18,1.9518710047675718,0.6205453009521376,1.3806818173295456,Normal
2017-08-13,2017-09-25,1.681795246655198,0.36562105849632953,1.3806818173295454,Normal
2017-08-20,2017-10-02,1.619806609916562,0.32635969448496593,1.4465909076931818,Normal
2017-08-27,2017-10-09,1.5798674221944444,0.33365530233964663,1.4437499981761364,Normal
2017-09-03,2017-10-16,1.5614015131745582,0.3776893933197602,1.5630681799943182,Normal
2017-09-10,2017-10-23,1.5874431797702018,0.39520833221654056,1.7117424222765152,Normal
2017-09-17,2017-10-30,1.7138636341025886,0.513106059702336,2.012878785912879,Normal
2017-09-24,2017-11-06,1.7910416648712122,0.5921780293598485,2.203219695429924,Normal
2017-10-01,2017-11-13,1.9993371200160985,0.7493371208683712,2.6748106045208333,Normal
2017-10-08,2017-11-20,2.174621210746212,0.8962121206893939,2.988446968225379,Normal
2017-10-15,2017-11-27,2.4331439384450757,1.140530302507576,3.5424242413787876,Normal
2017-10-22,2017-12-04,2.366540375034426,1.065088411372771,3.400378786833333,Normal
2017-10-29,2017-12-11,2.3987899671261776,1.0717698212202043,3.424999999522727,Normal
2017-11-05,2017-12-18,2.5834490580352685,1.091656184856568,3.6295454540681815,Normal
2017-11-12,2017-12-25,2.6260626943989047,1.088815275765659,3.6693181813409086,Normal
2017-11-19,2018-01-01,2.6508417162048046,1.155669062506137,3.8006313123383832,Normal
2017-11-26,2018-01-08,2.684132980751283,1.237084140448278,4.057449494633838,Anomaly
2017-12-03,2018-01-15,2.944354240205439,1.519249643830502,4.75063131238952,Anomaly
2017-12-10,2018-01-22,3.1947751305510095,1.9366111515498177,5.622790402765941,Anomaly
2017-12-17,2018-01-29,3.1838804691185087,2.085668139010126,5.872790402765941,Anomaly
2017-12-24,2018-02-05,3.159574913480093,2.216430115312853,6.083964644941603,Anomaly
2017-12-31,2018-02-12,3.38779461044979,2.3943762088772957,6.635101008577967,Anomaly
2018-01-07,2018-02-19,3.5087962942460873,2.3262956079025696,6.662878786671402,Anomaly
2018-01-14,2018-02-26,3.4553300849655417,2.1172976766930023,6.196969695762311,Anomaly
2018-01-21,2018-03-05,3.293365612894277,1.749907351573256,5.333333332552083,Anomaly
2018-01-28,2018-03-12,3.1041340118629206,1.4953405374973057,4.5785984840317235,Normal
2018-02-04,2018-03-19,2.939361284211405,1.3716485227960065,4.108901513766572,Normal
2018-02-11,2018-03-26,2.5072274459104267,0.927580344699689,2.9715909079545453,Normal
2018-02-18,2018-04-02,2.1622148191269677,0.676364522648784,2.23106060435606,Normal
2018-02-25,2018-04-09,2.0037552233567655,0.6429021148332313,2.0208333316287876,Normal
2018-03-04,2018-04-16,2.0052398975523986,0.7313208764998271,2.3219696952651514,Normal
2018-03-11,2018-04-23,2.006502523815025,0.7618005563582748,2.276515149810606,Normal
2018-03-18,2018-04-30,2.4182870356912876,1.1751819902961607,3.3818181801363636,Normal
2018-03-25,2018-05-07,2.4681607728756316,1.251971522066923,3.586363634681818,Normal
2018-04-01,2018-05-14,2.53539562102904,1.3369282617563665,3.8193181801363636,Normal
2018-04-08,2018-05-21,2.5822706209356587,1.4001877751980756,4.057954544025253,Anomaly
2018-04-15,2018-05-28,2.5470433483674766,1.4115119380856465,4.046590907661616,Anomaly
2018-04-22,2018-06-04,2.6414246613567447,1.5548694061466437,4.518181816752525,Anomaly
2018-04-29,2018-06-11,2.358456076435029,1.2933434028857382,4.018181816752525,Anomaly
2018-05-06,2018-06-18,2.2898954705562407,1.338351162930191,4.022727271843434,Anomaly
2018-05-13,2018-06-25,2.4199459766484126,1.558279107178889,4.549242423926768,Anomaly
2018-05-20,2018-07-02,2.2766063302401105,1.4962290288228892,4.339393938714647,Anomaly
2018-05-27,2018-07-09,2.3826353528348188,1.607133461834229,4.608333332969696,Anomaly
2018-06-03,2018-07-16,2.481572660236744,1.7713363885438809,4.895833332969697,Anomaly
2018-06-10,2018-07-23,2.2767466324690657,1.562526452615098,4.259469696606061,Anomaly
2018-06-17,2018-07-30,2.1941498308750003,1.3999172658279277,3.753787878424242,Anomaly
2018-06-24,2018-08-06,2.0975589217840906,1.2435570003668708,3.350378787515152,Anomaly
2018-07-01,2018-08-13,2.2878998307329543,1.3619318134742373,3.196969696606061,Normal
