<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:98ab75dc1d87dcec7621ea7d8b90d297666301f9e4a7c3f0b5f8326f441f47c9
size 19120
=======
STARTDATE,ENDDATE,lastMonth,lastYear,SameMonth,MAXMINRATIO
2016-01-01,2016-02-13,,,Normal,1.998001998001998
2016-01-08,2016-02-20,,,Normal,1.998001998001998
2016-01-15,2016-02-27,,,Normal,1.9422863485016648
2016-01-22,2016-03-05,,,Normal,1.5538290788013318
2016-01-29,2016-03-12,,,Normal,1.6574585635887418
2016-02-01,2016-03-15,Normal,,Normal,1.6574585635887418
2016-02-08,2016-03-22,Normal,,Normal,1.5299617510049923
2016-02-15,2016-03-29,Normal,,Normal,1.5299617510049923
2016-02-22,2016-04-05,Normal,,Normal,1.3981358189081226
2016-02-29,2016-04-12,Normal,,Normal,1.3981358189081226
2016-03-07,2016-04-19,Normal,,Normal,1.3315579227696406
2016-03-14,2016-04-26,Normal,,Normal,1.3981358189081226
2016-03-21,2016-05-03,Normal,,Normal,1.7976031957390146
2016-03-28,2016-05-10,Normal,,Normal,2.0639147802929427
2016-04-04,2016-05-17,Normal,,Normal,1.9975031210986267
2016-04-11,2016-05-24,Normal,,Normal,2.247191011235955
2016-04-18,2016-05-31,Normal,,Normal,2.1151586368977675
2016-04-25,2016-06-07,Normal,,Normal,1.997780244173141
2016-05-02,2016-06-14,Normal,,Normal,1.9364833462432225
2016-05-09,2016-06-21,Normal,,Normal,2.382782475019216
2016-05-16,2016-06-28,Normal,,Normal,2.368615840118431
2016-05-23,2016-07-05,Normal,,Normal,2.013930950938825
2016-05-30,2016-07-12,Normal,,Normal,2.013930950938825
2016-06-06,2016-07-19,Normal,,Normal,1.954732510288066
2016-06-13,2016-07-26,Normal,,Normal,1.5106769650159018
2016-06-20,2016-08-02,Normal,,Normal,1.2783544790465209
2016-06-27,2016-08-09,Normal,,Normal,1.5860488639038244
2016-07-04,2016-08-16,Normal,,Normal,1.898793298948305
2016-07-11,2016-08-23,Normal,,Normal,2.1585710107654257
2016-07-18,2016-08-30,Normal,,Normal,2.1226371884638118
2016-07-25,2016-09-06,Normal,,Normal,2.2049971601016787
2016-08-01,2016-09-13,Normal,,Normal,1.998519615099926
2016-08-08,2016-09-20,Normal,,Normal,1.601862622980884
2016-08-15,2016-09-27,Normal,,Normal,1.315504557845638
2016-08-22,2016-10-04,Normal,,Normal,1.2298232129131437
2016-08-29,2016-10-11,Normal,,Normal,1.2575975808779905
2016-09-05,2016-10-18,Normal,,Normal,1.2575975808779905
2016-09-12,2016-10-25,Normal,,Normal,1.2759415833973866
2016-09-19,2016-11-01,Normal,,Normal,1.2759415833973866
2016-09-26,2016-11-08,Normal,,Normal,1.5077202543142598
2016-10-03,2016-11-15,Normal,,Normal,1.6583416583416584
2016-10-10,2016-11-22,Normal,,Normal,1.6959927347416504
2016-10-17,2016-11-29,Normal,,Normal,1.6959927347416504
2016-10-24,2016-12-06,Normal,,Normal,1.5938244977090208
