<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:1a8b465bddd1e9565eccc6427252061e3b08289265a0eb11721ca2280c123399
size 19106
=======
STARTDATE,ENDDATE,lastMonth,lastYear,SameMonth,MAXMINRATIO
2016-01-01,2016-02-13,,,Normal,1.5391156462585034
2016-01-08,2016-02-20,,,Normal,1.2407289304470488
2016-01-15,2016-02-27,,,Normal,1.2310437109723462
2016-01-22,2016-03-05,,,Normal,1.2241224122412242
2016-01-29,2016-03-12,,,Normal,1.252302025782689
2016-02-01,2016-03-15,Normal,,Normal,1.2580943570767809
2016-02-08,2016-03-22,Normal,,Normal,1.223155929038282
2016-02-15,2016-03-29,Normal,,Normal,1.234684260131951
2016-02-22,2016-04-05,Normal,,Normal,1.2252591894439209
2016-02-29,2016-04-12,Normal,,Normal,1.0658184102811812
2016-03-07,2016-04-19,Normal,,Normal,1.0508953817153628
2016-03-14,2016-04-26,Normal,,Normal,1.0603204524033931
2016-03-21,2016-05-03,Normal,,Normal,1.0838831291234683
2016-03-28,2016-05-10,Normal,,Normal,1.1726078799249529
2016-04-04,2016-05-17,Normal,,Normal,1.1671335200746966
2016-04-11,2016-05-24,Normal,,Normal,1.2950971322849214
2016-04-18,2016-05-31,Normal,,Normal,1.2832263978001832
2016-04-25,2016-06-07,Normal,,Normal,1.2715712988192551
2016-05-02,2016-06-14,Normal,,Normal,1.3146362839614374
2016-05-09,2016-06-21,Normal,,Normal,1.4986967854039963
2016-05-16,2016-06-28,Normal,,Normal,2.953953084274544
2016-05-23,2016-07-05,Normal,,Normal,2.9548989113530326
2016-05-30,2016-07-12,Normal,,Anomaly,3.005443234836703
2016-06-06,2016-07-19,Normal,,Normal,3.0103684198345046
2016-06-13,2016-07-26,Normal,,Normal,2.9823212913143737
2016-06-20,2016-08-02,Normal,,Normal,2.254503195816386
2016-06-27,2016-08-09,Normal,,Normal,1.9390304847576207
2016-07-04,2016-08-16,Normal,,Normal,2.15435868961688
2016-07-11,2016-08-23,Normal,,Normal,2.15435868961688
2016-07-18,2016-08-30,Normal,,Normal,2.109938922820655
2016-07-25,2016-09-06,Normal,,Normal,1.9663502764901664
2016-08-01,2016-09-13,Normal,,Normal,1.82441253481816
2016-08-08,2016-09-20,Normal,,Normal,1.279707495429616
2016-08-15,2016-09-27,Normal,,Normal,1.1882998171846435
2016-08-22,2016-10-04,Normal,,Normal,2.3465703971119134
2016-08-29,2016-10-11,Normal,,Normal,2.3465703971119134
2016-09-05,2016-10-18,Normal,,Normal,2.3465703971119134
2016-09-12,2016-10-25,Normal,,Normal,2.166064981949458
2016-09-19,2016-11-01,Normal,,Normal,2.166064981949458
2016-09-26,2016-11-08,Normal,,Normal,2.166064981949458
2016-10-03,2016-11-15,Normal,,Normal,1.997780244173141
2016-10-10,2016-11-22,Normal,,Normal,2.247191011235955
2016-10-17,2016-11-29,Normal,,Normal,2.247191011235955
2016-10-24,2016-12-06,Normal,,Normal,1.7478152309612984
2016-10-31,2016-12-13,Normal,,Normal,2.329450915141431
2016-11-07,2016-12-20,Normal,,Normal,2.415578013412398
2016-11-14,2016-12-27,Normal,,Normal,2.9106029106029108
2016-11-21,2017-01-03,Normal,,Normal,2.702702702702702
2016-11-28,2017-01-10,Normal,,Normal,3.703703703703704
2016-12-05,2017-01-17,Normal,,Normal,3.703703703703704
2016-12-12,2017-01-24,Normal,,Normal,3.133903133903134
2016-12-19,2017-01-31,Normal,,Normal,4.2735042735042725
2016-12-26,2017-02-07,Normal,,Normal,4.2735042735042725
2017-01-01,2017-02-13,Normal,Normal,Anomaly,4.983388704318936
2017-01-08,2017-02-20,Normal,Anomaly,Normal,5.096262741089717
2017-01-15,2017-02-27,Normal,Anomaly,Normal,5.096262741089717
2017-01-22,2017-03-06,Normal,Anomaly,Normal,5.096262741089717
2017-01-29,2017-03-13,Anomaly,Normal,Normal,3.2276330693568207
2017-02-05,2017-03-20,Anomaly,Normal,Normal,2.446206115723064
2017-02-12,2017-03-27,Normal,Normal,Normal,2.446206115723064
2017-02-19,2017-04-03,Normal,Normal,Normal,2.446206115723064
2017-02-26,2017-04-10,Normal,Normal,Normal,2.369077306880865
2017-03-05,2017-04-17,Normal,Normal,Normal,2.4937655861903845
2017-03-12,2017-04-24,Normal,Normal,Normal,2.4937655860349133
2017-03-19,2017-05-01,Normal,Normal,Normal,2.347417840375587
2017-03-26,2017-05-08,Normal,Normal,Normal,1.996007984031936
2017-04-02,2017-05-15,Normal,Normal,Normal,1.6638935108153081
2017-04-09,2017-05-22,Normal,Normal,Normal,1.6415868673050615
