<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:ab65cca39103ea431778107aa317a5a92ff72c02879aaa882b9ed1dff890b90b
size 19241
=======
STARTDATE,ENDDATE,lastMonth,lastYear,SameMonth,MAXMINRATIO
2016-01-01,2016-02-13,,,Normal,14.83447155829066
2016-01-08,2016-02-20,,,Anomaly,12.011136648809536
2016-01-15,2016-02-27,,,Anomaly,9.950248756218905
2016-01-22,2016-03-05,,,Anomaly,4.975124378109452
2016-01-29,2016-03-12,,,Anomaly,2.695959031775648
2016-02-01,2016-03-15,Anomaly,,Anomaly,2.695959031775648
2016-02-08,2016-03-22,Anomaly,,Anomaly,2.3233830845771144
2016-02-15,2016-03-29,Anomaly,,Anomaly,2.3233830845771144
2016-02-22,2016-04-05,Anomaly,,Anomaly,3.9800995024875614
2016-02-29,2016-04-12,Anomaly,,Normal,3.9800995024875614
2016-03-07,2016-04-19,Anomaly,,Normal,4.680728289574505
2016-03-14,2016-04-26,Normal,,Normal,4.957627118644068
2016-03-21,2016-05-03,Normal,,Normal,6.864406779661017
2016-03-28,2016-05-10,Normal,,Normal,7.593283582089553
2016-04-04,2016-05-17,Normal,,Normal,5.520169851380042
2016-04-11,2016-05-24,Normal,,Normal,4.3261231281198
2016-04-18,2016-05-31,Anomaly,,Normal,2.985074626865672
2016-04-25,2016-06-07,Anomaly,,Normal,2.897102897102897
2016-05-02,2016-06-14,Normal,,Normal,2.412129565816678
2016-05-09,2016-06-21,Normal,,Normal,2.498215560314061
2016-05-16,2016-06-28,Normal,,Normal,2.498215560314061
2016-05-23,2016-07-05,Normal,,Normal,2.831715210355987
2016-05-30,2016-07-12,Normal,,Anomaly,2.831715210355987
2016-06-06,2016-07-19,Normal,,Anomaly,2.831715210355987
2016-06-13,2016-07-26,Normal,,Anomaly,4.186602870813397
2016-06-20,2016-08-02,Normal,,Normal,3.53356890459364
2016-06-27,2016-08-09,Anomaly,,Normal,4.184549356223176
2016-07-04,2016-08-16,Anomaly,,Normal,5.357142857142857
2016-07-11,2016-08-23,Anomaly,,Anomaly,4.955357142857143
2016-07-18,2016-08-30,Anomaly,,Normal,4.613095238095238
