<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:32b3690cd3c2cec63c49c58a2f2d4c659b6c72f27a06f86d1b4b5685bd0fc884
size 17632
=======
STARTDATE,ENDDATE,lastMonth,lastYear,SameMonth,MAXMINRATIO
2016-01-01,2016-02-13,,,Normal,1.1094122248688467
2016-01-08,2016-02-20,,,Anomaly,1.1109876680368849
2016-01-15,2016-02-27,,,Anomaly,1.1263073209975865
2016-01-22,2016-03-05,,,Anomaly,1.130075144480528
2016-01-29,2016-03-12,,,Anomaly,1.1345691957856745
2016-02-01,2016-03-15,Anomaly,,Anomaly,1.1444404288639922
2016-02-08,2016-03-22,Anomaly,,Anomaly,1.1462016827216193
2016-02-15,2016-03-29,Anomaly,,Anomaly,1.1218144128764784
2016-02-22,2016-04-05,Anomaly,,Anomaly,1.1201925071602281
2016-02-29,2016-04-12,Anomaly,,Anomaly,1.0828527569215536
2016-03-07,2016-04-19,Anomaly,,Anomaly,1.0641828818022163
2016-03-14,2016-04-26,Anomaly,,Anomaly,1.0952993403344449
2016-03-21,2016-05-03,Anomaly,,Anomaly,1.1201925071602281
2016-03-28,2016-05-10,Anomaly,,Anomaly,1.1201925071602281
2016-04-04,2016-05-17,Anomaly,,Anomaly,1.1109739538328602
2016-04-11,2016-05-24,Normal,,Anomaly,1.058698976590989
2016-04-18,2016-05-31,Normal,,Normal,1.058698976590989
2016-04-25,2016-06-07,Normal,,Normal,1.0363489809264854
2016-05-02,2016-06-14,Anomaly,,Anomaly,0.9998889012331964
2016-05-09,2016-06-21,Anomaly,,Normal,0.9998889012331964
2016-05-16,2016-06-28,Anomaly,,Anomaly,0.9998889012331964
2016-05-23,2016-07-05,Anomaly,,Anomaly,0.9998889012331964
2016-05-30,2016-07-12,Anomaly,,Anomaly,0.9998889012331964
2016-06-06,2016-07-19,Anomaly,,Anomaly,1.033218531274303
2016-06-13,2016-07-26,Anomaly,,Anomaly,1.0554382846350403
2016-06-20,2016-08-02,Anomaly,,Anomaly,1.0665481613154093
2016-06-27,2016-08-09,Anomaly,,Anomaly,1.0665481613154093
2016-07-04,2016-08-16,Normal,,Anomaly,1.0665481613154093
2016-07-11,2016-08-23,Normal,,Anomaly,1.0665481613154093
2016-07-18,2016-08-30,Normal,,Anomaly,1.04336485164656
2016-07-25,2016-09-06,Normal,,Anomaly,1.0104199557941271
2016-08-01,2016-09-13,Anomaly,,Anomaly,1.0104199557941271
2016-08-08,2016-09-20,Anomaly,,Anomaly,0.9998947479212714
2016-08-15,2016-09-27,Anomaly,,Anomaly,0.9998947479212714
2016-08-22,2016-10-04,Anomaly,,Anomaly,0.9998947479212714
2016-08-29,2016-10-11,Anomaly,,Anomaly,0.9998947479212714
2016-09-05,2016-10-18,Anomaly,,Anomaly,0.9998947479212714
2016-09-12,2016-10-25,Anomaly,,Anomaly,0.9998947479212714
2016-09-19,2016-11-01,Anomaly,,Anomaly,0.9998947479212714
2016-09-26,2016-11-08,Anomaly,,Anomaly,0.9998947479212714
2016-10-03,2016-11-15,Anomaly,,Anomaly,1.0104199557941271
2016-10-10,2016-11-22,Anomaly,,Anomaly,1.0104199557941271
2016-10-17,2016-11-29,Anomaly,,Anomaly,1.0209451636669824
2016-10-24,2016-12-06,Anomaly,,Anomaly,1.0209451636669824
2016-10-31,2016-12-13,Anomaly,,Anomaly,1.0209451636669824
2016-11-07,2016-12-20,Anomaly,,Anomaly,1.0209451636669824
2016-11-14,2016-12-27,Anomaly,,Anomaly,1.0209451636669824
2016-11-21,2017-01-03,Anomaly,,Anomaly,1.0209451636669824
2016-11-28,2017-01-10,Anomaly,,Anomaly,1.0209451636669824
2016-12-05,2017-01-17,Anomaly,,Anomaly,1.0104199557941271
2016-12-12,2017-01-24,Anomaly,,Anomaly,1.0213955488657134
2016-12-19,2017-01-31,Anomaly,,Anomaly,1.0213955488657134
2016-12-26,2017-02-07,Anomaly,,Anomaly,1.0213955488657134
2017-01-01,2017-02-13,Anomaly,Anomaly,Anomaly,1.0324964677752415
2017-01-08,2017-02-20,Anomaly,Anomaly,Anomaly,1.0426956426326492
2017-01-15,2017-02-27,Anomaly,Anomaly,Anomaly,1.079422792864447
2017-01-22,2017-03-06,Anomaly,Anomaly,Anomaly,1.1340080477990488
2017-01-29,2017-03-13,Anomaly,Anomaly,Anomaly,1.1340080477990488
2017-02-05,2017-03-20,Anomaly,Anomaly,Anomaly,1.1340080477990488
2017-02-12,2017-03-27,Anomaly,Anomaly,Anomaly,1.1218144128764784
2017-02-19,2017-04-03,Anomaly,Anomaly,Anomaly,1.1448568928860454
2017-02-26,2017-04-10,Anomaly,Anomaly,Anomaly,1.0998625171853518
2017-03-05,2017-04-17,Anomaly,Anomaly,Anomaly,1.0498687664041997
2017-03-12,2017-04-24,Anomaly,Anomaly,Anomaly,1.0498687664041997
2017-03-19,2017-05-01,Anomaly,Anomaly,Anomaly,1.037370328708911
2017-03-26,2017-05-08,Anomaly,Anomaly,Anomaly,1.0248718910136232
2017-04-02,2017-05-15,Anomaly,Anomaly,Anomaly,1.0248718910136232
2017-04-09,2017-05-22,Anomaly,Anomaly,Anomaly,1.0248718910136232
2017-04-16,2017-05-29,Anomaly,Anomaly,Anomaly,1.0248718910136232
2017-04-23,2017-06-05,Anomaly,Anomaly,Anomaly,0.9998780636507744
2017-04-30,2017-06-12,Anomaly,Anomaly,Anomaly,0.9998780636507744
2017-05-07,2017-06-19,Anomaly,Anomaly,Anomaly,0.9998780636507744
2017-05-14,2017-06-26,Anomaly,Anomaly,Anomaly,0.9998780636507744
2017-05-21,2017-07-03,Anomaly,Anomaly,Anomaly,0.9998780636507744
2017-05-28,2017-07-10,Anomaly,Anomaly,Anomaly,0.9998780636507744
2017-06-04,2017-07-17,Anomaly,Anomaly,Anomaly,0.9998780636507744
2017-06-11,2017-07-24,Anomaly,Anomaly,Anomaly,0.9998780636507744
2017-06-18,2017-07-31,Anomaly,Anomaly,Anomaly,0.9998780636507744
2017-06-25,2017-08-07,Anomaly,Anomaly,Anomaly,1.0364589684184855
2017-07-02,2017-08-14,Anomaly,Anomaly,Anomaly,1.0364589684184855
2017-07-09,2017-08-21,Anomaly,Anomaly,Anomaly,1.0364589684184855
2017-07-16,2017-08-28,Anomaly,Anomaly,Anomaly,1.0364589684184855
2017-07-23,2017-09-04,Anomaly,Anomaly,Anomaly,1.0364589684184855
2017-07-30,2017-09-11,Anomaly,Anomaly,Anomaly,1.0364589684184855
2017-08-06,2017-09-18,Anomaly,Anomaly,Anomaly,1.0364589684184855
2017-08-13,2017-09-25,Anomaly,Anomaly,Anomaly,1.0364589684184855
2017-08-20,2017-10-02,Anomaly,Anomaly,Anomaly,1.0364589684184855
2017-08-27,2017-10-09,Anomaly,Anomaly,Anomaly,1.0364589684184855
2017-09-03,2017-10-16,Anomaly,Anomaly,Anomaly,1.0364589684184855
2017-09-10,2017-10-23,Anomaly,Anomaly,Anomaly,1.0364589684184855
2017-09-17,2017-10-30,Anomaly,Anomaly,Anomaly,0.9998780636507744
2017-09-24,2017-11-06,Anomaly,Anomaly,Anomaly,1.012071698573345
2017-10-01,2017-11-13,Anomaly,Anomaly,Anomaly,1.012071698573345
2017-10-08,2017-11-20,Anomaly,Anomaly,Anomaly,1.012071698573345
2017-10-15,2017-11-27,Anomaly,Anomaly,Anomaly,1.012071698573345
2017-10-22,2017-12-04,Anomaly,Anomaly,Anomaly,1.012071698573345
2017-10-29,2017-12-11,Anomaly,Anomaly,Anomaly,1.012071698573345
2017-11-05,2017-12-18,Anomaly,Anomaly,Anomaly,1.0239730152993616
2017-11-12,2017-12-25,Anomaly,Anomaly,Anomaly,1.0239730152993616
2017-11-19,2018-01-01,Anomaly,Anomaly,Anomaly,1.0239730152993616
2017-11-26,2018-01-08,Anomaly,Anomaly,Anomaly,1.0239730152993616
2017-12-03,2018-01-15,Anomaly,Anomaly,Anomaly,1.0239730152993616
2017-12-10,2018-01-22,Anomaly,Anomaly,Anomaly,1.0239730152993616
2017-12-17,2018-01-29,Anomaly,Anomaly,Anomaly,1.0239730152993616
2017-12-24,2018-02-05,Anomaly,Anomaly,Anomaly,1.0239730152993616
2017-12-31,2018-02-12,Anomaly,Anomaly,Anomaly,1.0239730152993616
2018-01-07,2018-02-19,Anomaly,Anomaly,Anomaly,1.0239730152993616
2018-01-14,2018-02-26,Anomaly,Anomaly,Anomaly,1.0119262739428985
2018-01-21,2018-03-05,Anomaly,Anomaly,Anomaly,0.999880966551601
2018-01-28,2018-03-12,Anomaly,Anomaly,Anomaly,0.999880966551601
2018-02-04,2018-03-19,Anomaly,Anomaly,Anomaly,1.011784311391501
2018-02-11,2018-03-26,Anomaly,Anomaly,Anomaly,1.011784311391501
2018-02-18,2018-04-02,Anomaly,Anomaly,Anomaly,1.011784311391501
2018-02-25,2018-04-09,Anomaly,Anomaly,Anomaly,1.011784311391501
2018-03-04,2018-04-16,Anomaly,Anomaly,Anomaly,1.011784311391501
2018-03-11,2018-04-23,Anomaly,Anomaly,Anomaly,1.0239730152993616
2018-03-18,2018-04-30,Anomaly,Anomaly,Anomaly,1.0239730152993616
2018-03-25,2018-05-07,Anomaly,Anomaly,Anomaly,1.0119262739428985
2018-04-01,2018-05-14,Anomaly,Anomaly,Anomaly,1.0119262739428985
2018-04-08,2018-05-21,Anomaly,Anomaly,Anomaly,1.0119262739428985
2018-04-15,2018-05-28,Anomaly,Anomaly,Anomaly,1.0119262739428985
2018-04-22,2018-06-04,Anomaly,Anomaly,Anomaly,0.9998795325864354
2018-04-29,2018-06-11,Anomaly,Anomaly,Anomaly,0.9998795325864354
2018-05-06,2018-06-18,Anomaly,Anomaly,Anomaly,0.9998795325864354
2018-05-13,2018-06-25,Anomaly,Anomaly,Anomaly,0.9998795325864354
2018-05-20,2018-07-02,Anomaly,Anomaly,Anomaly,0.9998795325864354
2018-05-27,2018-07-09,Anomaly,Anomaly,Anomaly,1.0480664980122876
2018-06-03,2018-07-16,Anomaly,Anomaly,Anomaly,1.0480664980122876
2018-06-10,2018-07-23,Anomaly,Anomaly,Anomaly,1.0721599807252138
2018-06-17,2018-07-30,Anomaly,Anomaly,Anomaly,1.0721599807252138
2018-06-24,2018-08-06,Anomaly,Anomaly,Anomaly,1.0721599807252138
2018-07-01,2018-08-13,Anomaly,Anomaly,Anomaly,1.0721599807252138
2018-07-08,2018-08-20,Anomaly,Anomaly,Anomaly,1.0593976907511011
2018-07-15,2018-08-27,Anomaly,Anomaly,Anomaly,1.0593976907511011
2018-07-22,2018-09-03,Anomaly,Anomaly,Anomaly,1.0593976907511011
2018-07-29,2018-09-10,Anomaly,Anomaly,Anomaly,1.0593976907511011
2018-08-05,2018-09-17,Anomaly,Normal,Anomaly,1.0593976907511011
2018-08-12,2018-09-24,Anomaly,Normal,Anomaly,1.0593976907511011
2018-08-19,2018-10-01,Anomaly,Normal,Anomaly,1.0228709343753593
2018-08-26,2018-10-08,Anomaly,Normal,Anomaly,0.9998850706815308
2018-09-02,2018-10-15,Anomaly,Normal,Anomaly,1.0573497299161017
2018-09-09,2018-10-22,Anomaly,Normal,Anomaly,1.0573497299161017
2018-09-16,2018-10-29,Anomaly,Anomaly,Anomaly,1.0573497299161017
2018-09-23,2018-11-05,Normal,Normal,Anomaly,1.0573497299161017
2018-09-30,2018-11-12,Normal,Normal,Anomaly,1.0573497299161017
2018-10-07,2018-11-19,Normal,Normal,Anomaly,1.0573497299161017
2018-10-14,2018-11-26,Normal,Normal,Anomaly,0.9998913161612868
2018-10-21,2018-12-03,Anomaly,Normal,Anomaly,0.9998913161612868
2018-10-28,2018-12-10,Anomaly,Normal,Anomaly,0.9998913161612868
2018-11-04,2018-12-17,Anomaly,Normal,Anomaly,1.0107597000326052
2018-11-11,2018-12-24,Anomaly,Normal,Anomaly,1.0107597000326052
2018-11-18,2018-12-31,Anomaly,Normal,Anomaly,1.0107597000326052
2018-11-25,2019-01-07,Anomaly,Normal,Anomaly,1.0107597000326052
2018-12-02,2019-01-14,Anomaly,Normal,Anomaly,1.0107597000326052
2018-12-09,2019-01-21,Anomaly,Normal,Anomaly,1.0688426617630158
2018-12-16,2019-01-28,Anomaly,Normal,Anomaly,1.0688426617630158
2018-12-23,2019-02-04,Anomaly,Normal,Anomaly,1.060633424990116
2018-12-30,2019-02-11,Anomaly,Normal,Anomaly,1.0573497299161017
2019-01-06,2019-02-18,Anomaly,Normal,Anomaly,1.0573497299161017
2019-01-13,2019-02-25,Anomaly,Normal,Anomaly,1.0573497299161017
2019-01-20,2019-03-04,Anomaly,Anomaly,Anomaly,1.015847476308243
2019-01-27,2019-03-11,Anomaly,Anomaly,Anomaly,0.9998850706815308
2019-02-03,2019-03-18,Anomaly,Anomaly,Anomaly,0.9998850706815308
2019-02-10,2019-03-25,Anomaly,Normal,Anomaly,1.0343638662222734
2019-02-17,2019-04-01,Anomaly,Normal,Anomaly,1.0343638662222734
2019-02-24,2019-04-08,Anomaly,Normal,Anomaly,1.0842067220816771
2019-03-03,2019-04-15,Anomaly,Normal,Anomaly,1.0974271430313376
2019-03-10,2019-04-22,Anomaly,Normal,Anomaly,1.0974271430313376
2019-03-17,2019-04-29,Anomaly,Anomaly,Anomaly,1.0974271430313376
2019-03-24,2019-05-06,Anomaly,Anomaly,Anomaly,1.0974271430313376
2019-03-31,2019-05-13,Anomaly,Anomaly,Anomaly,1.0608462382636263
2019-04-07,2019-05-20,Anomaly,Anomaly,Anomaly,1.012071698573345
2019-04-14,2019-05-27,Anomaly,Anomaly,Anomaly,0.9998780636507744
2019-04-21,2019-06-03,Anomaly,Anomaly,Anomaly,1.0364589684184855
2019-04-28,2019-06-10,Anomaly,Anomaly,Anomaly,1.0364589684184855
2019-05-05,2019-06-17,Anomaly,Anomaly,Anomaly,1.0364589684184855
2019-05-12,2019-06-24,Anomaly,Anomaly,Anomaly,1.0364589684184855
2019-05-19,2019-07-01,Anomaly,Anomaly,Anomaly,1.0608462382636263
2019-05-26,2019-07-08,Anomaly,Anomaly,Anomaly,1.0872657808969397
2019-06-02,2019-07-15,Anomaly,Anomaly,Anomaly,1.0691798991042707
2019-06-09,2019-07-22,Anomaly,Anomaly,Anomaly,1.058698976590989
2019-06-16,2019-07-29,Anomaly,Anomaly,Anomaly,1.058698976590989
2019-06-23,2019-08-05,Anomaly,Anomaly,Anomaly,1.058698976590989
2019-06-30,2019-08-12,Anomaly,Anomaly,Anomaly,1.0410106797011454
2019-07-07,2019-08-19,Anomaly,Anomaly,Anomaly,1.0343638662222734
2019-07-14,2019-08-26,Anomaly,Anomaly,Anomaly,1.0343638662222734
2019-07-21,2019-09-02,Anomaly,Anomaly,Anomaly,1.0343638662222734
2019-07-28,2019-09-09,Anomaly,Anomaly,Anomaly,1.0343638662222734
2019-08-04,2019-09-16,Anomaly,Anomaly,Anomaly,1.0343638662222734
2019-08-11,2019-09-23,Anomaly,Anomaly,Anomaly,1.0343638662222734
2019-08-18,2019-09-30,Anomaly,Anomaly,Anomaly,0.9998850706815308
2019-08-25,2019-10-07,Anomaly,Anomaly,Anomaly,0.9998850706815308
2019-09-01,2019-10-14,Anomaly,Anomaly,Anomaly,0.9998850706815308
2019-09-08,2019-10-21,Anomaly,Anomaly,Anomaly,0.9998850706815308
2019-09-15,2019-10-28,Anomaly,Anomaly,Anomaly,0.9998850706815308
2019-09-22,2019-11-04,Anomaly,Anomaly,Anomaly,0.9998850706815308
2019-09-29,2019-11-11,Anomaly,Anomaly,Anomaly,0.9998850706815308
2019-10-06,2019-11-18,Anomaly,Anomaly,Anomaly,0.9998850706815308
2019-10-13,2019-11-25,Anomaly,Anomaly,Anomaly,0.9998850706815308
2019-10-20,2019-12-02,Anomaly,Anomaly,Anomaly,0.9998850706815308
2019-10-27,2019-12-09,Anomaly,Anomaly,Anomaly,0.9998850706815308
2019-11-03,2019-12-16,Anomaly,Anomaly,Anomaly,0.9998850706815308
2019-11-10,2019-12-23,Anomaly,Anomaly,Anomaly,1.040931256109692
2019-11-17,2019-12-30,Anomaly,Anomaly,Anomaly,1.1033214573037582
2019-11-24,2020-01-06,Anomaly,Anomaly,Anomaly,1.1952649120790713
2019-12-01,2020-01-13,Anomaly,Anomaly,Anomaly,1.1952649120790713
2019-12-08,2020-01-20,Normal,Normal,Anomaly,1.1952649120790713
2019-12-15,2020-01-27,Normal,Normal,Anomaly,1.1952649120790713
2019-12-22,2020-02-03,Normal,Normal,Anomaly,1.1762010680944903
2019-12-29,2020-02-10,Normal,Normal,Anomaly,1.1062652909264972
2020-01-05,2020-02-17,Normal,Normal,Anomaly,1.1303119226171068
2020-01-12,2020-02-24,Anomaly,Normal,Anomaly,1.1194435387457884
2020-01-19,2020-03-02,Anomaly,Normal,Anomaly,1.0651016193891971
2020-01-26,2020-03-09,Anomaly,Normal,Anomaly,1.04336485164656
2020-02-02,2020-03-16,Anomaly,Normal,Anomaly,1.04336485164656
2020-02-09,2020-03-23,Anomaly,Normal,Anomaly,1.1033214573037582
2020-02-16,2020-03-30,Anomaly,Normal,Anomaly,1.091828525456844
2020-02-23,2020-04-06,Anomaly,Normal,Anomaly,1.1033214573037582
2020-03-01,2020-04-13,Anomaly,Normal,Anomaly,1.1033214573037582
2020-03-08,2020-04-20,Anomaly,Normal,Anomaly,1.1033214573037582
2020-03-15,2020-04-27,Anomaly,Normal,Anomaly,1.1148143891506723
2020-03-22,2020-05-04,Anomaly,Normal,Anomaly,1.0836778013629762
2020-03-29,2020-05-11,Anomaly,Normal,Anomaly,1.0542332355178785
2020-04-05,2020-05-18,Anomaly,Normal,Anomaly,1.0542332355178785
2020-04-12,2020-05-25,Anomaly,Normal,Anomaly,1.0542332355178785
2020-04-19,2020-06-01,Anomaly,Normal,Anomaly,1.0542332355178785
2020-04-26,2020-06-08,Anomaly,Normal,Anomaly,1.0542332355178785
2020-05-03,2020-06-15,Anomaly,Normal,Anomaly,1.0107597000326052
2020-05-10,2020-06-22,Anomaly,Normal,Anomaly,1.04336485164656
2020-05-17,2020-06-29,Anomaly,Normal,Anomaly,1.04336485164656
2020-05-24,2020-07-06,Anomaly,Normal,Anomaly,1.0977067710031518
2020-05-31,2020-07-13,Anomaly,Normal,Anomaly,1.0977067710031518
2020-06-07,2020-07-20,Anomaly,Normal,Anomaly,1.1289108697989465
2020-06-14,2020-07-27,Normal,Normal,Normal,1.1289108697989465
2020-06-21,2020-08-03,Normal,Normal,Normal,1.1826685302655628
2020-06-28,2020-08-10,Normal,Normal,Normal,1.1457139881262368
2020-07-05,2020-08-17,Normal,Normal,Normal,1.1166379047812405
2020-07-12,2020-08-24,Normal,Normal,Normal,1.0890010890010893
2020-07-19,2020-08-31,Normal,Normal,Normal,1.0587216201271843
2020-07-26,2020-09-07,Normal,Normal,Normal,1.047519283877726
2020-08-02,2020-09-14,Normal,Normal,Normal,1.0185134399240259
2020-08-09,2020-09-21,Normal,Normal,Normal,1.0132176997087028
2020-08-16,2020-09-28,Normal,Anomaly,Normal,1.0082532562503506
2020-08-23,2020-10-05,Normal,Anomaly,Normal,1.0039530933170415
2020-08-30,2020-10-12,Normal,Anomaly,Normal,1.0003625264782725
2020-09-06,2020-10-19,Normal,Normal,Normal,
2020-09-13,2020-10-26,Normal,Normal,Normal,
2020-09-20,2020-11-02,Normal,Normal,Normal,
2020-09-27,2020-11-09,Normal,Normal,Normal,
2020-10-04,2020-11-16,Normal,Normal,Normal,
2020-10-11,2020-11-23,Normal,Normal,Normal,
2020-10-18,2020-11-30,Normal,Normal,Normal,
2020-10-25,2020-12-07,Normal,Normal,Normal,
2020-11-01,2020-12-14,Normal,Normal,Normal,
2020-11-08,2020-12-21,Normal,Normal,Normal,
2020-11-15,2020-12-28,Normal,Normal,Normal,
2020-11-22,2021-01-04,Normal,Normal,Normal,
2020-11-29,2021-01-11,Normal,Normal,Normal,
2020-12-06,2021-01-18,Normal,Normal,Normal,
2020-12-13,2021-01-25,Normal,Normal,Normal,
2020-12-20,2021-02-01,Normal,Normal,Normal,
2020-12-27,2021-02-08,Normal,Normal,Normal,
2021-01-03,2021-02-15,Normal,Normal,Normal,
2021-01-10,2021-02-22,Normal,Normal,Normal,
2021-01-17,2021-03-01,Normal,Normal,Normal,
2021-01-24,2021-03-08,Normal,Normal,Normal,
2021-01-31,2021-03-15,Normal,Normal,Normal,
2021-02-07,2021-03-22,Normal,Normal,Normal,
2021-02-14,2021-03-29,Normal,Normal,Normal,
2021-02-21,2021-04-05,Normal,Normal,Normal,
2021-02-28,2021-04-12,Normal,Normal,Normal,
2021-03-07,2021-04-19,Normal,Normal,Normal,
2021-03-14,2021-04-26,Normal,Normal,Normal,
2021-03-21,2021-05-03,Normal,Normal,Normal,
2021-03-28,2021-05-10,Normal,Normal,Normal,
2021-04-04,2021-05-17,Normal,Normal,Normal,
2021-04-11,2021-05-24,Normal,Normal,Normal,
2021-04-18,2021-05-31,Normal,Normal,Normal,
2021-04-25,2021-06-07,Normal,Normal,Normal,
2021-05-02,2021-06-14,Normal,Normal,Normal,
2021-05-09,2021-06-21,Normal,Normal,Normal,
2021-05-16,2021-06-28,Normal,Normal,Normal,
2021-05-23,2021-07-05,Normal,Normal,Normal,
2021-05-30,2021-07-12,Normal,Normal,Normal,
2021-06-06,2021-07-19,Normal,Normal,Normal,
2021-06-13,2021-07-26,Normal,Normal,Normal,
2021-06-20,2021-08-02,Normal,Normal,Normal,
2021-06-27,2021-08-09,Normal,Normal,Normal,
2021-07-04,2021-08-16,Normal,Normal,Normal,
2021-07-11,2021-08-23,Normal,Normal,Normal,
2021-07-18,2021-08-30,Normal,Normal,Normal,
2021-07-25,2021-09-06,Normal,Normal,Normal,
2021-08-01,2021-09-13,Normal,Normal,Normal,
2021-08-08,2021-09-20,Normal,Normal,Normal,
2021-08-15,2021-09-27,Normal,Normal,Normal,
>>>>>>> 6ac9248b3ef33a88bcb4b748e11d3743f40f9979
