<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:4d3bbc8ff894c5c5a49db260d6e9f145031e4eb1e60a0b8db74dd1cb8f352487
size 20497
=======
STARTDATE,ENDDATE,MEAN,STD,VALUE,lastYear
2017-01-01,2017-02-13,3.4640151503945713,0.9640151503945706,4.428030300789142,Normal
2017-01-08,2017-02-20,3.4977904028645836,0.9977904028645832,4.495580805729166,Normal
2017-01-15,2017-02-27,3.614267675378788,1.1142676753787877,4.728535350757576,Normal
2017-01-22,2017-03-06,3.7499999988636366,1.2499999988636363,4.999999997727273,Normal
2017-01-29,2017-03-13,3.8727483062570354,1.372748306257035,5.24549661251407,Normal
2017-02-05,2017-03-20,4.006271033316694,1.506271033316694,5.5125420666333875,Normal
2017-02-12,2017-03-27,4.068771033316694,1.568771033316694,5.6375420666333875,Normal
2017-02-19,2017-04-03,4.16820285171158,1.6682028517115803,5.83640570342316,Normal
2017-02-26,2017-04-10,4.213657397166126,1.7136573971661258,5.927314794332251,Normal
2017-03-05,2017-04-17,4.273316488288285,1.7733164882882848,6.04663297657657,Normal
2017-03-12,2017-04-24,4.307407397379194,1.807407397379194,6.114814794758388,Normal
2017-03-19,2017-05-01,4.346590908664773,1.8465909086647727,6.193181817329545,Normal
2017-03-26,2017-05-08,4.306818181392045,1.8068181813920454,6.1136363627840895,Normal
2017-04-02,2017-05-15,4.25757575686553,1.7575757568655304,6.015151513731061,Normal
2017-04-09,2017-05-22,4.25757575686553,1.7575757568655304,6.015151513731061,Normal
2017-04-16,2017-05-29,4.33112373671875,1.83112373671875,6.1622474734375,Normal
2017-04-23,2017-06-05,4.387941918252841,1.887941918252841,6.275883836505682,Normal
2017-04-30,2017-06-12,4.433396463707386,1.9333964637073864,6.366792927414773,Normal
2017-05-07,2017-06-19,4.516729796756629,2.016729796756629,6.533459593513258,Normal
2017-05-14,2017-06-26,4.5797979785492435,2.0797979785492426,6.659595957098485,Normal
2017-05-21,2017-07-03,4.621085857439394,2.121085857439394,6.742171714878788,Normal
2017-05-28,2017-07-10,4.6438131301666665,2.1438131301666665,6.787626260333334,Anomaly
2017-06-04,2017-07-17,4.6753787868901515,2.1753787868901515,6.850757573780302,Normal
2017-06-11,2017-07-24,4.80606060535606,2.3060606053560604,7.112121210712121,Anomaly
2017-06-18,2017-07-31,4.899810605142992,2.3998106051429926,7.299621210285985,Anomaly
2017-06-25,2017-08-07,5.043749999366478,2.543749999366477,7.587499998732955,Normal
2017-07-02,2017-08-14,5.191224746922033,2.6912247469220323,7.882449493844065,Normal
2017-07-09,2017-08-21,5.309974746890783,2.809974746890783,8.119949493781567,Normal
2017-07-16,2017-08-28,5.338383837799873,2.838383837799874,8.176767675599747,Normal
2017-07-23,2017-09-04,5.418560605224116,2.9185606052241155,8.337121210448233,Anomaly
2017-07-30,2017-09-11,5.432449493955176,2.932449493955177,8.364898987910353,Normal
2017-08-06,2017-09-18,5.4239267668955184,2.923926766895518,8.347853533791037,Normal
2017-08-13,2017-09-25,5.529040403259153,3.0290404032591542,8.558080806518307,Normal
2017-08-20,2017-10-02,5.562815655729167,3.062815655729166,8.625631311458333,Normal
2017-08-27,2017-10-09,5.656565655942234,3.156565655942235,8.813131311884469,Normal
2017-09-03,2017-10-16,5.571338383214962,3.071338383214962,8.642676766429924,Normal
2017-09-10,2017-10-23,5.593434343063447,3.0934343430634472,8.686868686126894,Normal
2017-09-17,2017-10-30,5.619318181605113,3.1193181816051134,8.738636363210226,Normal
2017-09-24,2017-11-06,5.573863636150568,3.073863636150568,8.647727272301136,Normal
2017-10-01,2017-11-13,5.3778409085937495,2.87784090859375,8.255681817187499,Normal
2017-10-08,2017-11-20,5.3352272724431815,2.8352272724431815,8.170454544886365,Anomaly
2017-10-15,2017-11-27,5.295454545170454,2.7954545451704544,8.09090909034091,Anomaly
