<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:e13101c8dc107b489b35b4e9d1921e15a3ddef104e5963247f517f0bb5686d8c
size 17993
=======
STARTDATE,ENDDATE,lastMonth,lastYear,SameMonth,MAXMINRATIO
2016-01-01,2016-02-13,,,Normal,1.0998900109989
2016-01-08,2016-02-20,,,Normal,1.0998900109989
2016-01-15,2016-02-27,,,Normal,1.0998900109989
2016-01-22,2016-03-05,,,Normal,1.0998900109989
2016-01-29,2016-03-12,,,Normal,1.0998900109989
2016-02-01,2016-03-15,Normal,,Normal,1.0998900109989
2016-02-08,2016-03-22,Normal,,Normal,0.999900009999
2016-02-15,2016-03-29,Normal,,Normal,1.0525207872855489
2016-02-22,2016-04-05,Normal,,Normal,1.1109876680368849
2016-02-29,2016-04-12,Normal,,Normal,1.1109876680368849
2016-03-07,2016-04-19,Normal,,Normal,1.1109876680368849
2016-03-14,2016-04-26,Anomaly,,Normal,1.1109876680368849
2016-03-21,2016-05-03,Anomaly,,Normal,1.1109876680368849
2016-03-28,2016-05-10,Normal,,Normal,2.1586003181095204
2016-04-04,2016-05-17,Normal,,Normal,2.1586003181095204
2016-04-11,2016-05-24,Normal,,Normal,2.2722108611679164
2016-04-18,2016-05-31,Normal,,Normal,2.499431947284708
2016-04-25,2016-06-07,Normal,,Normal,2.499431947284708
2016-05-02,2016-06-14,Normal,,Normal,2.499431947284708
2016-05-09,2016-06-21,Anomaly,,Anomaly,1.1577728660141038
2016-05-16,2016-06-28,Anomaly,,Anomaly,1.1577728660141038
2016-05-23,2016-07-05,Anomaly,,Anomaly,1.1577728660141038
2016-05-30,2016-07-12,Anomaly,,Anomaly,0.9999090991728024
2016-06-06,2016-07-19,Anomaly,,Anomaly,0.9999090991728024
2016-06-13,2016-07-26,Anomaly,,Anomaly,0.9999090991728024
2016-06-20,2016-08-02,Anomaly,,Anomaly,0.9999090991728024
2016-06-27,2016-08-09,Anomaly,,Anomaly,0.9999090991728024
2016-07-04,2016-08-16,Anomaly,,Normal,0.9999090991728024
2016-07-11,2016-08-23,Anomaly,,Normal,0.9999090991728024
2016-07-18,2016-08-30,Anomaly,,Normal,1.018089264612308
2016-07-25,2016-09-06,Anomaly,,Normal,1.018089264612308
2016-08-01,2016-09-13,Normal,,Normal,1.018089264612308
2016-08-08,2016-09-20,Anomaly,,Normal,1.018089264612308
2016-08-15,2016-09-27,Normal,,Normal,1.018089264612308
2016-08-22,2016-10-04,Normal,,Normal,1.018089264612308
2016-08-29,2016-10-11,Normal,,Normal,1.0156236052066778
2016-09-05,2016-10-18,Normal,,Normal,1.0177662708686723
2016-09-12,2016-10-25,Normal,,Normal,1.0177662708686723
2016-09-19,2016-11-01,Normal,,Normal,1.0177662708686723
2016-09-26,2016-11-08,Normal,,Normal,1.0177662708686723
2016-10-03,2016-11-15,Normal,,Normal,1.0177662708686723
2016-10-10,2016-11-22,Normal,,Normal,1.0062671020420146
2016-10-17,2016-11-29,Normal,,Normal,1.0177662708686723
2016-10-24,2016-12-06,Normal,,Normal,1.0177662708686723
2016-10-31,2016-12-13,Normal,,Normal,1.0177662708686723
2016-11-07,2016-12-20,Normal,,Normal,1.0177662708686723
2016-11-14,2016-12-27,Normal,,Normal,1.0177662708686723
2016-11-21,2017-01-03,Normal,,Normal,1.0362694300518134
2016-11-28,2017-01-10,Normal,,Normal,1.018089264612308
2016-12-05,2017-01-17,Normal,,Normal,1.018089264612308
2016-12-12,2017-01-24,Normal,,Normal,1.0369410239792611
2016-12-19,2017-01-31,Normal,,Normal,1.0369410239792611
2016-12-26,2017-02-07,Normal,,Normal,1.056504103386473
2017-01-01,2017-02-13,Normal,Normal,Normal,1.037637958683143
2017-01-08,2017-02-20,Normal,Normal,Normal,1.0575906162868955
2017-01-15,2017-02-27,Normal,Normal,Normal,1.078325654347613
2017-01-22,2017-03-06,Normal,Normal,Normal,1.058719733359475
2017-01-29,2017-03-13,Normal,Normal,Normal,1.058719733359475
2017-02-05,2017-03-20,Normal,Normal,Normal,1.07989201079892
2017-02-12,2017-03-27,Normal,Normal,Normal,1.05989401059894
2017-02-19,2017-04-03,Normal,Normal,Normal,1.0611162126313642
2017-02-26,2017-04-10,Normal,Normal,Normal,1.0407101316192224
2017-03-05,2017-04-17,Normal,Normal,Normal,1.0407101316192224
2017-03-12,2017-04-24,Normal,Normal,Normal,1.0407101316192224
2017-03-19,2017-05-01,Normal,Normal,Normal,1.1234692731153804
2017-03-26,2017-05-08,Normal,Normal,Normal,1.1234692731153804
2017-04-02,2017-05-15,Normal,Normal,Normal,1.1009998876530729
2017-04-09,2017-05-22,Normal,Normal,Normal,1.1009998876530729
2017-04-16,2017-05-29,Normal,Normal,Normal,1.1009998876530729
2017-04-23,2017-06-05,Normal,Normal,Normal,1.1009998876530729
2017-04-30,2017-06-12,Normal,Normal,Normal,1.0651016193891971
2017-05-07,2017-06-19,Normal,Normal,Normal,1.04336485164656
2017-05-14,2017-06-26,Normal,Anomaly,Normal,1.0216280839039236
2017-05-21,2017-07-03,Normal,Normal,Normal,1.0216280839039236
2017-05-28,2017-07-10,Normal,Normal,Normal,1.0216280839039236
2017-06-04,2017-07-17,Normal,Normal,Normal,1.0161063668792565
2017-06-11,2017-07-24,Normal,Normal,Normal,1.01064401677239
2017-06-18,2017-07-31,Normal,Normal,Normal,1.01064401677239
2017-06-25,2017-08-07,Normal,Normal,Normal,1.01064401677239
2017-07-02,2017-08-14,Normal,Anomaly,Normal,1.01064401677239
2017-07-09,2017-08-21,Normal,Anomaly,Normal,1.0160197828190518
2017-07-16,2017-08-28,Normal,Anomaly,Normal,1.0105871029836382
2017-07-23,2017-09-04,Normal,Anomaly,Normal,1.0105871029836382
2017-07-30,2017-09-11,Normal,Anomaly,Normal,1.0052122114668651
2017-08-06,2017-09-18,Normal,Anomaly,Normal,1.0052122114668651
2017-08-13,2017-09-25,Normal,Anomaly,Normal,1.0052122114668651
2017-08-20,2017-10-02,Normal,Anomaly,Normal,1.0084602080314389
2017-08-27,2017-10-09,Normal,Anomaly,Normal,1.1073247372820192
2017-09-03,2017-10-16,Normal,Anomaly,Normal,1.1073247372820192
2017-09-10,2017-10-23,Normal,Anomaly,Normal,1.1161492849668644
2017-09-17,2017-10-30,Normal,Anomaly,Normal,1.1161492849668644
2017-09-24,2017-11-06,Normal,Anomaly,Normal,1.1161492849668644
2017-10-01,2017-11-13,Normal,Anomaly,Normal,1.1161492849668644
2017-10-08,2017-11-20,Normal,Anomaly,Normal,1.0156825597305548
2017-10-15,2017-11-27,Normal,Anomaly,Normal,1.0156825597305548
2017-10-22,2017-12-04,Normal,Anomaly,Normal,1.0051036350380171
2017-10-29,2017-12-11,Normal,Anomaly,Normal,1.0051036350380171
2017-11-05,2017-12-18,Normal,Anomaly,Normal,1.0077075304655765
2017-11-12,2017-12-25,Normal,Anomaly,Normal,1.010311425893136
2017-11-19,2018-01-01,Normal,Anomaly,Normal,1.0050771940731529
2017-11-26,2018-01-08,Normal,Anomaly,Normal,1.0050771940731529
2017-12-03,2018-01-15,Normal,Normal,Normal,1.0050771940731529
2017-12-10,2018-01-22,Normal,Normal,Normal,1.0050771940731529
2017-12-17,2018-01-29,Normal,Normal,Normal,1.0024803637866888
2017-12-24,2018-02-05,Normal,Normal,Normal,0.9998969178435212
2017-12-31,2018-02-12,Normal,Normal,Normal,1.005051025667457
2018-01-07,2018-02-19,Normal,Normal,Normal,1.005051025667457
2018-01-14,2018-02-26,Normal,Normal,Normal,1.005051025667457
2018-01-21,2018-03-05,Normal,Normal,Normal,1.005051025667457
2018-01-28,2018-03-12,Normal,Normal,Normal,1.005051025667457
2018-02-04,2018-03-19,Normal,Normal,Normal,1.0155192167482554
2018-02-11,2018-03-26,Normal,Normal,Normal,1.0155192167482554
2018-02-18,2018-04-02,Normal,Normal,Normal,1.0262077676034105
2018-02-25,2018-04-09,Normal,Normal,Normal,1.0262077676034105
2018-03-04,2018-04-16,Normal,Normal,Normal,1.0262077676034105
2018-03-11,2018-04-23,Normal,Normal,Normal,1.0318051271141369
2018-03-18,2018-04-30,Normal,Normal,Normal,1.0211679608552282
2018-03-25,2018-05-07,Normal,Normal,Normal,1.0211679608552282
2018-04-01,2018-05-14,Normal,Normal,Normal,1.0105307945963196
2018-04-08,2018-05-21,Normal,Normal,Normal,1.0105307945963196
2018-04-15,2018-05-28,Normal,Normal,Normal,1.0105307945963196
2018-04-22,2018-06-04,Normal,Normal,Normal,1.0052122114668651
2018-04-29,2018-06-11,Normal,Normal,Normal,1.0105307945963196
2018-05-06,2018-06-18,Normal,Normal,Normal,1.0105307945963196
2018-05-13,2018-06-25,Normal,Normal,Normal,1.0105307945963196
2018-05-20,2018-07-02,Normal,Normal,Normal,1.0105307945963196
2018-05-27,2018-07-09,Normal,Normal,Normal,1.0105307945963196
2018-06-03,2018-07-16,Normal,Normal,Normal,1.0131900861610468
2018-06-10,2018-07-23,Normal,Normal,Normal,1.0025260498894852
2018-06-17,2018-07-30,Normal,Normal,Normal,1.0104199557941271
2018-06-24,2018-08-06,Normal,Normal,Normal,1.0104199557941271
2018-07-01,2018-08-13,Normal,Normal,Normal,1.0104199557941271
2018-07-08,2018-08-20,Normal,Normal,Normal,1.0209451636669824
2018-07-15,2018-08-27,Normal,Normal,Normal,1.0208901952550913
2018-07-22,2018-09-03,Normal,Normal,Normal,1.0235145916439221
2018-07-29,2018-09-10,Normal,Normal,Normal,1.0155192167482554
2018-08-05,2018-09-17,Normal,Normal,Normal,1.0155192167482554
2018-08-12,2018-09-24,Normal,Normal,Normal,1.0207270076033748
2018-08-19,2018-10-01,Normal,Normal,Normal,1.0102051334913926
2018-08-26,2018-10-08,Normal,Normal,Normal,1.0101789019123997
2018-09-02,2018-10-15,Normal,Normal,Normal,1.0101528048405293
2018-09-09,2018-10-22,Normal,Normal,Normal,1.0101528048405293
2018-09-16,2018-10-29,Normal,Normal,Normal,1.0101528048405293
2018-09-23,2018-11-05,Normal,Normal,Normal,1.0049994898479746
2018-09-30,2018-11-12,Normal,Normal,Normal,1.0101010101010102
