<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:d2003df893d55797c49a09b7de0dc624a278e38dff09aa5de410b87673f50a43
size 200146
=======
STARTDATE,ENDDATE,lastMonth,lastYear,SameMonth,MAXMINRATIO,STATENAME,MANDINAME
2021-01-24,2021-03-08,Anomaly,Anomaly,Anomaly,7.175942100884275,WEST BENGAL,KASIPUR
2021-01-31,2021-03-15,Anomaly,Anomaly,Anomaly,7.172529793416048,WEST BENGAL,KASIPUR
2021-01-17,2021-03-01,Anomaly,Anomaly,Anomaly,6.873078598039976,WEST BENGAL,KASIPUR
2018-06-17,2018-07-30,Anomaly,Anomaly,Anomaly,3.427347375937165,UTTAR PRADESH,CHHIBRAMAU(KANNUJ)
2018-06-24,2018-08-06,Anomaly,Anomaly,Anomaly,3.427347375937165,UTTAR PRADESH,CHHIBRAMAU(KANNUJ)
2018-06-10,2018-07-23,Anomaly,Anomaly,Anomaly,3.2309889325240984,UTTAR PRADESH,CHHIBRAMAU(KANNUJ)
2019-11-10,2019-12-23,Anomaly,Anomaly,Anomaly,3.2309889325240984,UTTAR PRADESH,RAATH
2019-11-03,2019-12-16,Anomaly,Anomaly,Anomaly,3.1774366297750802,UTTAR PRADESH,RAATH
2018-06-03,2018-07-16,Anomaly,Anomaly,Anomaly,3.163156015708676,UTTAR PRADESH,CHHIBRAMAU(KANNUJ)
2018-05-27,2018-07-09,Anomaly,Anomaly,Anomaly,3.147680876593416,UTTAR PRADESH,CHHIBRAMAU(KANNUJ)
2019-10-27,2019-12-09,Anomaly,Anomaly,Anomaly,3.106033559443056,UTTAR PRADESH,RAATH
2019-10-06,2019-11-18,Anomaly,Anomaly,Anomaly,3.034630489111032,UTTAR PRADESH,RAATH
2019-10-13,2019-11-25,Anomaly,Anomaly,Anomaly,3.034630489111032,UTTAR PRADESH,RAATH
2019-10-20,2019-12-02,Anomaly,Anomaly,Anomaly,3.034630489111032,UTTAR PRADESH,RAATH
2020-11-22,2021-01-04,Anomaly,Anomaly,Anomaly,3.021059020731919,WEST BENGAL,KASIPUR
2020-11-15,2020-12-28,Anomaly,Anomaly,Anomaly,2.9591673265752307,WEST BENGAL,KASIPUR
2020-11-29,2021-01-11,Anomaly,Anomaly,Anomaly,2.791168591030554,WEST BENGAL,KASIPUR
2020-11-08,2020-12-21,Anomaly,Anomaly,Anomaly,2.7362759713843054,WEST BENGAL,KASIPUR
2017-08-13,2017-09-25,Anomaly,Anomaly,Anomaly,2.7135104255926876,UTTAR PRADESH,CHHIBRAMAU(KANNUJ)
2017-09-03,2017-10-16,Anomaly,Anomaly,Anomaly,2.7050867391943547,UTTAR PRADESH,CHHIBRAMAU(KANNUJ)
2017-09-03,2017-10-16,Anomaly,Anomaly,Anomaly,2.655420181193377,UTTAR PRADESH,RAATH
2017-09-10,2017-10-23,Anomaly,Anomaly,Anomaly,2.655420181193377,UTTAR PRADESH,RAATH
2017-09-17,2017-10-30,Anomaly,Anomaly,Anomaly,2.655420181193377,UTTAR PRADESH,RAATH
2017-09-24,2017-11-06,Anomaly,Anomaly,Anomaly,2.624179943767573,UTTAR PRADESH,RAATH
2017-10-01,2017-11-13,Anomaly,Anomaly,Anomaly,2.624179943767573,UTTAR PRADESH,RAATH
2017-10-08,2017-11-20,Anomaly,Anomaly,Anomaly,2.624179943767573,UTTAR PRADESH,RAATH
2018-05-20,2018-07-02,Anomaly,Anomaly,Anomaly,2.5798885957197304,UTTAR PRADESH,CHHIBRAMAU(KANNUJ)
2017-09-10,2017-10-23,Anomaly,Anomaly,Anomaly,2.558071155542488,UTTAR PRADESH,CHHIBRAMAU(KANNUJ)
2017-09-17,2017-10-30,Anomaly,Anomaly,Anomaly,2.558071155542488,UTTAR PRADESH,CHHIBRAMAU(KANNUJ)
2017-09-24,2017-11-06,Anomaly,Anomaly,Anomaly,2.4992649220817404,UTTAR PRADESH,CHHIBRAMAU(KANNUJ)
2017-10-01,2017-11-13,Anomaly,Anomaly,Anomaly,2.4992649220817404,UTTAR PRADESH,CHHIBRAMAU(KANNUJ)
2017-10-08,2017-11-20,Anomaly,Anomaly,Anomaly,2.4992649220817404,UTTAR PRADESH,CHHIBRAMAU(KANNUJ)
2018-03-25,2018-05-07,Anomaly,Anomaly,Anomaly,2.4992649220817404,UTTAR PRADESH,CHHIBRAMAU(KANNUJ)
2018-04-01,2018-05-14,Anomaly,Anomaly,Anomaly,2.4992649220817404,UTTAR PRADESH,CHHIBRAMAU(KANNUJ)
2018-04-08,2018-05-21,Anomaly,Anomaly,Anomaly,2.4992649220817404,UTTAR PRADESH,CHHIBRAMAU(KANNUJ)
2018-04-15,2018-05-28,Anomaly,Anomaly,Anomaly,2.4992649220817404,UTTAR PRADESH,CHHIBRAMAU(KANNUJ)
2018-05-27,2018-07-09,Anomaly,Anomaly,Anomaly,2.476872575350641,UTTAR PRADESH,RAATH
2018-03-18,2018-04-30,Anomaly,Anomaly,Anomaly,2.4698618053513672,UTTAR PRADESH,CHHIBRAMAU(KANNUJ)
2020-11-01,2020-12-14,Anomaly,Anomaly,Anomaly,2.4632355878486982,WEST BENGAL,KASIPUR
2018-04-15,2018-05-28,Anomaly,Anomaly,Anomaly,2.4619516562220234,UTTAR PRADESH,RAATH
2018-04-22,2018-06-04,Anomaly,Anomaly,Anomaly,2.447030737093405,UTTAR PRADESH,RAATH
2018-04-29,2018-06-11,Anomaly,Anomaly,Anomaly,2.447030737093405,UTTAR PRADESH,RAATH
2018-05-06,2018-06-18,Anomaly,Anomaly,Anomaly,2.447030737093405,UTTAR PRADESH,RAATH
2018-05-13,2018-06-25,Anomaly,Anomaly,Anomaly,2.447030737093405,UTTAR PRADESH,RAATH
2018-05-20,2018-07-02,Anomaly,Anomaly,Anomaly,2.447030737093405,UTTAR PRADESH,RAATH
2018-03-11,2018-04-23,Anomaly,Anomaly,Anomaly,2.4022346368715084,UTTAR PRADESH,CHHIBRAMAU(KANNUJ)
2018-03-04,2018-04-16,Anomaly,Anomaly,Anomaly,2.387533078506322,UTTAR PRADESH,CHHIBRAMAU(KANNUJ)
2020-12-06,2021-01-18,Anomaly,Anomaly,Anomaly,2.3477385009843457,WEST BENGAL,KASIPUR
2020-10-25,2020-12-07,Anomaly,Anomaly,Anomaly,2.195643063264647,WEST BENGAL,KASIPUR
2020-12-13,2021-01-25,Anomaly,Anomaly,Anomaly,2.019455632694154,WEST BENGAL,KASIPUR
2020-12-20,2021-02-01,Anomaly,Anomaly,Anomaly,1.6701064354987625,WEST BENGAL,KASIPUR
2020-12-27,2021-02-08,Anomaly,Anomaly,Anomaly,1.3706158108399944,WEST BENGAL,KASIPUR
2021-01-10,2021-02-22,Anomaly,Anomaly,Anomaly,1.367158300342841,WEST BENGAL,KASIPUR
2021-04-04,2021-05-17,Anomaly,Anomaly,Anomaly,1.1863781712728312,WEST BENGAL,KASIPUR
2021-03-28,2021-05-10,Anomaly,Anomaly,Anomaly,1.1798123854485778,WEST BENGAL,KASIPUR
2021-01-03,2021-02-15,Anomaly,Anomaly,Anomaly,1.1625547144485344,WEST BENGAL,KASIPUR
2017-08-20,2017-10-02,Anomaly,Anomaly,Anomaly,1.1583953176441897,UTTAR PRADESH,CHHIBRAMAU(KANNUJ)
2017-08-27,2017-10-09,Anomaly,Anomaly,Anomaly,1.1583953176441897,UTTAR PRADESH,CHHIBRAMAU(KANNUJ)
2020-06-07,2020-07-20,Anomaly,Anomaly,Anomaly,1.146479076396662,UTTAR PRADESH,PRATAPGARH
2019-11-17,2019-12-30,Anomaly,Anomaly,Anomaly,1.117146031354154,UTTAR PRADESH,RAATH
2019-12-01,2020-01-13,Anomaly,Anomaly,Anomaly,1.109620777953908,UTTAR PRADESH,RAATH
2019-12-08,2020-01-20,Anomaly,Anomaly,Anomaly,1.109620777953908,UTTAR PRADESH,RAATH
2019-12-15,2020-01-27,Anomaly,Anomaly,Anomaly,1.109620777953908,UTTAR PRADESH,RAATH
2019-12-22,2020-02-03,Anomaly,Anomaly,Anomaly,1.109620777953908,UTTAR PRADESH,RAATH
2019-12-29,2020-02-10,Anomaly,Anomaly,Anomaly,1.109620777953908,UTTAR PRADESH,RAATH
2020-01-05,2020-02-17,Anomaly,Anomaly,Anomaly,1.109620777953908,UTTAR PRADESH,RAATH
2018-03-04,2018-04-16,Anomaly,Anomaly,Anomaly,1.1054527387902124,UTTAR PRADESH,KAYAMGANJ
2018-03-11,2018-04-23,Anomaly,Anomaly,Anomaly,1.1054527387902124,UTTAR PRADESH,KAYAMGANJ
2021-03-21,2021-05-03,Anomaly,Anomaly,Anomaly,1.1051662134900446,UTTAR PRADESH,CHHIBRAMAU(KANNUJ)
2019-11-24,2020-01-06,Anomaly,Anomaly,Anomaly,1.1035239604926228,UTTAR PRADESH,RAATH
2018-02-25,2018-04-09,Anomaly,Anomaly,Anomaly,1.0992423301453236,UTTAR PRADESH,KAYAMGANJ
2020-06-14,2020-07-27,Anomaly,Anomaly,Anomaly,1.0976895404745834,UTTAR PRADESH,PRATAPGARH
2018-02-18,2018-04-02,Anomaly,Anomaly,Anomaly,1.080611104210657,UTTAR PRADESH,KAYAMGANJ
2019-11-17,2019-12-30,Anomaly,Anomaly,Anomaly,1.0780918333147134,UTTAR PRADESH,CHHIBRAMAU(KANNUJ)
2019-11-24,2020-01-06,Anomaly,Anomaly,Anomaly,1.0780918333147134,UTTAR PRADESH,CHHIBRAMAU(KANNUJ)
2020-02-09,2020-03-23,Anomaly,Anomaly,Anomaly,1.0777308761251283,UTTAR PRADESH,RAATH
2020-01-19,2020-03-02,Anomaly,Anomaly,Anomaly,1.0730398731861968,UTTAR PRADESH,RAATH
2017-02-19,2017-04-03,Anomaly,Anomaly,Anomaly,1.0723252971868682,UTTAR PRADESH,KAYAMGANJ
2020-02-16,2020-03-30,Anomaly,Anomaly,Anomaly,1.0722024348515489,UTTAR PRADESH,RAATH
2020-02-23,2020-04-06,Anomaly,Anomaly,Anomaly,1.070050286516197,UTTAR PRADESH,RAATH
2017-08-20,2017-10-02,Anomaly,Anomaly,Anomaly,1.068798090465893,UTTAR PRADESH,KAYAMGANJ
2017-08-27,2017-10-09,Anomaly,Anomaly,Anomaly,1.0673536989326462,UTTAR PRADESH,KAYAMGANJ
2017-03-26,2017-05-08,Anomaly,Anomaly,Anomaly,1.0645806375720503,UTTAR PRADESH,KAYAMGANJ
2017-04-02,2017-05-15,Anomaly,Anomaly,Anomaly,1.0645806375720503,UTTAR PRADESH,KAYAMGANJ
2018-02-11,2018-03-26,Anomaly,Anomaly,Anomaly,1.0619798782759906,UTTAR PRADESH,KAYAMGANJ
2017-08-13,2017-09-25,Anomaly,Anomaly,Anomaly,1.0615973336625109,UTTAR PRADESH,KAYAMGANJ
2017-04-09,2017-05-22,Anomaly,Anomaly,Anomaly,1.0593976907511011,UTTAR PRADESH,KAYAMGANJ
2020-01-26,2020-03-09,Anomaly,Anomaly,Anomaly,1.0593976907511011,UTTAR PRADESH,RAATH
2020-06-21,2020-08-03,Anomaly,Anomaly,Anomaly,1.0573132208944942,UTTAR PRADESH,PRATAPGARH
2018-04-22,2018-06-04,Anomaly,Anomaly,Anomaly,1.0570824524312896,UTTAR PRADESH,CHHIBRAMAU(KANNUJ)
2020-02-02,2020-03-16,Anomaly,Anomaly,Anomaly,1.0552108445670134,UTTAR PRADESH,RAATH
2018-01-21,2018-03-05,Anomaly,Anomaly,Anomaly,1.0551410627144788,UTTAR PRADESH,KAYAMGANJ
2018-01-28,2018-03-12,Anomaly,Anomaly,Anomaly,1.0551410627144788,UTTAR PRADESH,KAYAMGANJ
2018-02-04,2018-03-19,Anomaly,Anomaly,Anomaly,1.0551410627144788,UTTAR PRADESH,KAYAMGANJ
2017-09-03,2017-10-16,Anomaly,Anomaly,Anomaly,1.0544176463458974,UTTAR PRADESH,KAYAMGANJ
2017-09-10,2017-10-23,Anomaly,Anomaly,Anomaly,1.0544176463458974,UTTAR PRADESH,KAYAMGANJ
2018-01-14,2018-02-26,Anomaly,Anomaly,Anomaly,1.0540349122995043,UTTAR PRADESH,CHHIBRAMAU(KANNUJ)
2018-01-21,2018-03-05,Anomaly,Anomaly,Anomaly,1.0540349122995043,UTTAR PRADESH,CHHIBRAMAU(KANNUJ)
2018-01-28,2018-03-12,Anomaly,Anomaly,Anomaly,1.0540349122995043,UTTAR PRADESH,CHHIBRAMAU(KANNUJ)
