<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:02780a12ab6e5032fe80ad51a3a0050e485a9c9c2e92c8817669c8123929d2c9
size 18587
=======
STARTDATE,ENDDATE,lastMonth,lastYear,SameMonth,MAXMINRATIO
2016-01-01,2016-02-13,,,Anomaly,1.0554382846350403
2016-01-08,2016-02-20,,,Anomaly,1.061333929169925
2016-01-15,2016-02-27,,,Anomaly,1.0511395377466235
2016-01-22,2016-03-05,,,Anomaly,1.0501619930763326
2016-01-29,2016-03-12,,,Anomaly,1.0581156943566277
2016-02-01,2016-03-15,Anomaly,,Anomaly,1.0589408176249628
2016-02-08,2016-03-22,Anomaly,,Anomaly,4.367973927256093
2016-02-15,2016-03-29,Anomaly,,Anomaly,4.320495949785918
2016-02-22,2016-04-05,Anomaly,,Anomaly,4.320495949785918
2016-02-29,2016-04-12,Anomaly,,Anomaly,4.29675696105083
2016-03-07,2016-04-19,Anomaly,,Anomaly,4.237387285767858
2016-03-14,2016-04-26,Anomaly,,Anomaly,4.177818803147075
2016-03-21,2016-05-03,Anomaly,,Anomaly,3.0783755741691636
2016-03-28,2016-05-10,Anomaly,,Anomaly,1.0294639687610934
2016-04-04,2016-05-17,Anomaly,,Anomaly,1.0294639687610934
2016-04-11,2016-05-24,Anomaly,,Anomaly,1.0294639687610934
2016-04-18,2016-05-31,Anomaly,,Anomaly,1.0294639687610934
2016-04-25,2016-06-07,Anomaly,,Anomaly,1.0234090107046228
2016-05-02,2016-06-14,Anomaly,,Anomaly,1.0234090107046228
2016-05-09,2016-06-21,Anomaly,,Anomaly,1.0234090107046228
2016-05-16,2016-06-28,Anomaly,,Anomaly,1.0234090107046228
2016-05-23,2016-07-05,Anomaly,,Anomaly,1.0234090107046228
2016-05-30,2016-07-12,Anomaly,,Anomaly,1.011645688742501
2016-06-06,2016-07-19,Anomaly,,Anomaly,2.645339895416795
2016-06-13,2016-07-26,Anomaly,,Anomaly,2.645339895416795
2016-06-20,2016-08-02,Anomaly,,Anomaly,2.645339895416795
2016-06-27,2016-08-09,Anomaly,,Anomaly,2.645339895416795
2016-07-04,2016-08-16,Anomaly,,Anomaly,2.645339895416795
2016-07-11,2016-08-23,Anomaly,,Anomaly,2.645593211158161
2016-07-18,2016-08-30,Anomaly,,Anomaly,2.6469842492901923
2016-07-25,2016-09-06,Anomaly,,Anomaly,1.0113502390068798
2016-08-01,2016-09-13,Anomaly,,Anomaly,1.0122745317541957
2016-08-08,2016-09-20,Anomaly,,Anomaly,1.0122745317541957
2016-08-15,2016-09-27,Anomaly,,Anomaly,1.0122745317541957
2016-08-22,2016-10-04,Anomaly,,Anomaly,1.0122745317541957
2016-08-29,2016-10-11,Anomaly,,Anomaly,1.0119492898339346
2016-09-05,2016-10-18,Anomaly,,Anomaly,1.011645688742501
2016-09-12,2016-10-25,Anomaly,,Anomaly,1.0057303239387203
2016-09-19,2016-11-01,Anomaly,,Anomaly,1.0057303239387203
2016-09-26,2016-11-08,Anomaly,,Anomaly,1.0057303239387203
2016-10-03,2016-11-15,Anomaly,,Anomaly,1.0057303239387203
2016-10-10,2016-11-22,Anomaly,,Anomaly,1.0236876562314008
2016-10-17,2016-11-29,Anomaly,,Anomaly,1.0615973336625109
2016-10-24,2016-12-06,Anomaly,,Anomaly,1.0615973336625109
2016-10-31,2016-12-13,Anomaly,,Anomaly,1.0615973336625109
2016-11-07,2016-12-20,Anomaly,,Anomaly,1.0615973336625109
2016-11-14,2016-12-27,Anomaly,,Anomaly,1.0615973336625109
2016-11-21,2017-01-03,Anomaly,,Anomaly,1.0615973336625109
2016-11-28,2017-01-10,Anomaly,,Anomaly,1.027870234702948
2016-12-05,2017-01-17,Anomaly,,Anomaly,1.027870234702948
2016-12-12,2017-01-24,Anomaly,,Anomaly,1.0202195006479344
2016-12-19,2017-01-31,Anomaly,,Anomaly,1.014218915418856
2016-12-26,2017-02-07,Anomaly,,Anomaly,1.0386549813246229
2017-01-01,2017-02-13,Anomaly,Anomaly,Anomaly,1.0386549813246229
2017-01-08,2017-02-20,Anomaly,Anomaly,Anomaly,1.036019756655825
2017-01-15,2017-02-27,Anomaly,Anomaly,Anomaly,1.036019756655825
2017-01-22,2017-03-06,Anomaly,Anomaly,Anomaly,1.0317030074636255
2017-01-29,2017-03-13,Anomaly,Anomaly,Anomaly,1.0317030074636255
2017-02-05,2017-03-20,Anomaly,Anomaly,Anomaly,1.0317030074636255
2017-02-12,2017-03-27,Anomaly,Anomaly,Anomaly,1.0317030074636255
2017-02-19,2017-04-03,Anomaly,Anomaly,Anomaly,1.0279192894334346
2017-02-26,2017-04-10,Anomaly,Anomaly,Anomaly,1.0255258849217093
2017-03-05,2017-04-17,Anomaly,Anomaly,Anomaly,1.025525884918639
2017-03-12,2017-04-24,Anomaly,Anomaly,Anomaly,1.019287386613546
2017-03-19,2017-05-01,Anomaly,Anomaly,Anomaly,1.0178421745898696
2017-03-26,2017-05-08,Anomaly,Anomaly,Anomaly,1.0239730152993616
2017-04-02,2017-05-15,Anomaly,Anomaly,Anomaly,1.0239730152993616
2017-04-09,2017-05-22,Anomaly,Anomaly,Anomaly,1.0239730152993616
2017-04-16,2017-05-29,Anomaly,Anomaly,Anomaly,1.0364589684184855
2017-04-23,2017-06-05,Anomaly,Anomaly,Anomaly,1.0364589684184855
2017-04-30,2017-06-12,Anomaly,Anomaly,Anomaly,1.0364589684184855
2017-05-07,2017-06-19,Anomaly,Anomaly,Anomaly,1.0303621509572003
2017-05-14,2017-06-26,Anomaly,Anomaly,Anomaly,1.0303621509572003
2017-05-21,2017-07-03,Anomaly,Anomaly,Anomaly,1.0303621509572003
2017-05-28,2017-07-10,Anomaly,Anomaly,Anomaly,1.0303621509572003
2017-06-04,2017-07-17,Anomaly,Anomaly,Anomaly,1.0303621509572003
2017-06-11,2017-07-24,Anomaly,Anomaly,Anomaly,1.0303621509572003
2017-06-18,2017-07-31,Anomaly,Anomaly,Anomaly,1.0303621509572003
2017-06-25,2017-08-07,Anomaly,Anomaly,Anomaly,1.0303621509572003
2017-07-02,2017-08-14,Anomaly,Anomaly,Anomaly,1.0430811010986298
2017-07-09,2017-08-21,Anomaly,Anomaly,Anomaly,1.0245648685347488
2017-07-16,2017-08-28,Anomaly,Anomaly,Anomaly,1.0245648685347488
2017-07-23,2017-09-04,Anomaly,Anomaly,Anomaly,1.0307369460560425
2017-07-30,2017-09-11,Anomaly,Anomaly,Anomaly,1.0307369460560425
2017-08-06,2017-09-18,Anomaly,Anomaly,Anomaly,1.0430811010986298
2017-08-13,2017-09-25,Anomaly,Anomaly,Anomaly,1.0364589684184855
2017-08-20,2017-10-02,Anomaly,Anomaly,Anomaly,1.0364589684184855
2017-08-27,2017-10-09,Anomaly,Anomaly,Anomaly,1.0364589684184855
2017-09-03,2017-10-16,Anomaly,Anomaly,Anomaly,2.655420181193377
2017-09-10,2017-10-23,Anomaly,Anomaly,Anomaly,2.655420181193377
2017-09-17,2017-10-30,Anomaly,Anomaly,Anomaly,2.655420181193377
2017-09-24,2017-11-06,Anomaly,Anomaly,Anomaly,2.6241799437675732
2017-10-01,2017-11-13,Anomaly,Anomaly,Anomaly,2.6241799437675732
2017-10-08,2017-11-20,Anomaly,Anomaly,Anomaly,2.6241799437675732
2017-10-15,2017-11-27,Anomaly,Anomaly,Anomaly,1.024265333495915
2017-10-22,2017-12-04,Anomaly,Anomaly,Anomaly,1.0247651583446775
2017-10-29,2017-12-11,Anomaly,Anomaly,Anomaly,1.0247651583446775
2017-11-05,2017-12-18,Anomaly,Anomaly,Anomaly,1.0247651583446775
2017-11-12,2017-12-25,Anomaly,Anomaly,Anomaly,1.0247651583446775
2017-11-19,2018-01-01,Anomaly,Anomaly,Anomaly,1.0125655731262888
2017-11-26,2018-01-08,Anomaly,Anomaly,Anomaly,1.0182799656483867
2017-12-03,2018-01-15,Anomaly,Anomaly,Anomaly,1.0182799656483867
2017-12-10,2018-01-22,Anomaly,Anomaly,Anomaly,1.0182799656483867
2017-12-17,2018-01-29,Anomaly,Anomaly,Anomaly,1.0245648685347488
2017-12-24,2018-02-05,Anomaly,Anomaly,Anomaly,1.0245648685347488
2017-12-31,2018-02-12,Anomaly,Anomaly,Anomaly,1.0245648685347488
2018-01-07,2018-02-19,Anomaly,Anomaly,Anomaly,1.0245648685347488
2018-01-14,2018-02-26,Anomaly,Anomaly,Anomaly,1.0245648685347488
2018-01-21,2018-03-05,Anomaly,Anomaly,Anomaly,1.0245648685347488
2018-01-28,2018-03-12,Anomaly,Anomaly,Anomaly,1.0245648685347488
2018-02-04,2018-03-19,Anomaly,Anomaly,Anomaly,1.0122207134921617
2018-02-11,2018-03-26,Anomaly,Anomaly,Anomaly,1.0122207134921617
2018-02-18,2018-04-02,Anomaly,Anomaly,Anomaly,1.0273851972203976
2018-02-25,2018-04-09,Anomaly,Anomaly,Anomaly,1.0273851972203976
2018-03-04,2018-04-16,Anomaly,Anomaly,Anomaly,1.0273851972203976
2018-03-11,2018-04-23,Anomaly,Anomaly,Anomaly,1.0336497411058878
2018-03-18,2018-04-30,Anomaly,Anomaly,Anomaly,1.0336497411058878
2018-03-25,2018-05-07,Anomaly,Anomaly,Anomaly,1.0336497411058878
2018-04-01,2018-05-14,Anomaly,Anomaly,Anomaly,1.0336497411058878
2018-04-08,2018-05-21,Anomaly,Anomaly,Anomaly,1.0216954933144309
2018-04-15,2018-05-28,Anomaly,Anomaly,Anomaly,2.4619516562220234
2018-04-22,2018-06-04,Anomaly,Anomaly,Anomaly,2.447030737093405
2018-04-29,2018-06-11,Anomaly,Anomaly,Anomaly,2.447030737093405
2018-05-06,2018-06-18,Anomaly,Anomaly,Anomaly,2.447030737093405
2018-05-13,2018-06-25,Anomaly,Anomaly,Anomaly,2.447030737093405
2018-05-20,2018-07-02,Anomaly,Anomaly,Anomaly,2.447030737093405
2018-05-27,2018-07-09,Anomaly,Anomaly,Anomaly,2.476872575350641
2018-06-03,2018-07-16,Anomaly,Anomaly,Anomaly,1.024265333495915
2018-06-10,2018-07-23,Anomaly,Anomaly,Anomaly,1.0364589684184855
2018-06-17,2018-07-30,Anomaly,Anomaly,Anomaly,1.048652603341056
2018-06-24,2018-08-06,Anomaly,Anomaly,Anomaly,1.048652603341056
2018-07-01,2018-08-13,Anomaly,Anomaly,Anomaly,1.048652603341056
2018-07-08,2018-08-20,Anomaly,Anomaly,Anomaly,1.048652603341056
2018-07-15,2018-08-27,Anomaly,Anomaly,Anomaly,1.036019756655825
2018-07-22,2018-09-03,Anomaly,Anomaly,Anomaly,1.036019756655825
2018-07-29,2018-09-10,Anomaly,Anomaly,Anomaly,1.036019756655825
2018-08-05,2018-09-17,Anomaly,Anomaly,Anomaly,1.036019756655825
2018-08-12,2018-09-24,Anomaly,Anomaly,Anomaly,1.036019756655825
2018-08-19,2018-10-01,Anomaly,Anomaly,Anomaly,1.036019756655825
2018-08-26,2018-10-08,Anomaly,Anomaly,Anomaly,1.0260989105549598
2018-09-02,2018-10-15,Anomaly,Anomaly,Anomaly,1.0119262739428985
2018-09-09,2018-10-22,Anomaly,Anomaly,Anomaly,1.0119262739428985
2018-09-16,2018-10-29,Anomaly,Anomaly,Anomaly,1.0119262739428985
2018-09-23,2018-11-05,Anomaly,Anomaly,Anomaly,1.0119262739428985
2018-09-30,2018-11-12,Anomaly,Anomaly,Anomaly,1.0119262739428985
2018-10-07,2018-11-19,Anomaly,Anomaly,Anomaly,1.0119262739428985
2018-10-14,2018-11-26,Anomaly,Anomaly,Anomaly,1.0119262739428985
2018-10-21,2018-12-03,Anomaly,Anomaly,Anomaly,1.0119262739428985
2018-10-28,2018-12-10,Anomaly,Anomaly,Anomaly,1.0119262739428985
2018-11-04,2018-12-17,Anomaly,Anomaly,Anomaly,1.024265333495915
2018-11-11,2018-12-24,Anomaly,Anomaly,Anomaly,1.024265333495915
2018-11-18,2018-12-31,Anomaly,Anomaly,Anomaly,1.024265333495915
2018-11-25,2019-01-07,Anomaly,Anomaly,Anomaly,1.024265333495915
2018-12-02,2019-01-14,Anomaly,Anomaly,Anomaly,1.024265333495915
2018-12-09,2019-01-21,Anomaly,Anomaly,Anomaly,1.024265333495915
2018-12-16,2019-01-28,Anomaly,Anomaly,Anomaly,1.024265333495915
2018-12-23,2019-02-04,Anomaly,Anomaly,Anomaly,1.024265333495915
2018-12-30,2019-02-11,Anomaly,Anomaly,Anomaly,1.012071698573345
2019-01-06,2019-02-18,Anomaly,Anomaly,Anomaly,1.01816851603463
2019-01-13,2019-02-25,Anomaly,Anomaly,Anomaly,1.024265333495915
2019-01-20,2019-03-04,Anomaly,Anomaly,Anomaly,1.0119262739428985
2019-01-27,2019-03-11,Anomaly,Anomaly,Anomaly,1.0119262739428985
2019-02-03,2019-03-18,Anomaly,Anomaly,Anomaly,1.0119262739428985
2019-02-10,2019-03-25,Anomaly,Anomaly,Anomaly,1.0119262739428985
2019-02-17,2019-04-01,Anomaly,Anomaly,Anomaly,1.01794964462113
