<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:e1014c026480201344f8c07de303b2528f7616543d0d63fb30e31b309815e625
size 4539
=======
DATE,VOLATILITY,VOLATILITY_SAMEMONTH,VOLATILITY_LASTMONTH,VOLATILITY_LASTYEAR,VOLATILITY_SUM,PRICE_SAMEMONTH,PRICE_LASTMONTH,PRICE_LASTYEAR,PRICE_SUM,SUM
2016-01-01,0.6138349494972258,1.0,0.0,0.0,1.0,0,0,0,0,1.0
2016-02-01,0.2498920348081417,1.0,0.0,0.0,1.0,0,0,0,0,1.0
2016-03-01,0.21769098756658115,1.0,0.0,0.0,1.0,2,0,0,2,3.0
2016-04-01,0.4112412943538552,2.0,1.0,0.0,3.0,7,3,0,10,13.0
2016-05-01,0.1600492603816202,2.0,1.0,0.0,3.0,8,6,0,14,17.0
2016-06-01,0.25120710856751594,2.0,1.0,0.0,3.0,8,7,0,15,18.0
2016-07-01,0.2246328712215977,2.0,1.0,0.0,3.0,8,8,0,16,19.0
2016-08-01,0.2526959676315826,2.0,1.0,0.0,3.0,6,7,0,13,16.0
2016-09-01,0.1572943525154604,2.0,1.0,0.0,3.0,4,7,0,11,14.0
2016-10-01,0.28697952852672026,2.0,2.0,0.0,4.0,4,10,0,14,18.0
2016-11-01,0.11602167947868385,2.0,2.0,0.0,4.0,4,8,0,12,16.0
2016-12-01,0.1933736724396628,2.0,2.0,0.0,4.0,3,8,0,11,15.0
2017-01-01,0.4511232909485286,1.0,3.0,0.0,4.0,1,7,0,8,12.0
2017-02-01,0.17215563805193496,1.0,3.0,0.0,4.0,0,2,0,2,6.0
2017-03-01,0.12355722135498065,1.0,3.0,0.0,4.0,0,0,0,0,4.0
2017-04-01,0.3854846862497511,1.0,3.0,1.0,5.0,0,0,0,0,5.0
2017-05-01,0.2555258986333144,1.0,3.0,1.0,5.0,0,0,0,0,5.0
2017-06-01,0.261529199136519,1.0,3.0,1.0,5.0,1,0,3,4,9.0
2017-07-01,0.21185404123606005,1.0,3.0,1.0,5.0,1,0,5,6,11.0
2017-08-01,0.21552812014413075,2.0,3.0,1.0,6.0,2,4,5,11,17.0
2017-09-01,0.3560191390609383,2.0,4.0,1.0,7.0,5,7,5,17,24.0
2017-10-01,0.3575899528350258,2.0,3.0,2.0,7.0,6,11,5,22,29.0
2017-11-01,0.2166813148667241,2.0,3.0,2.0,7.0,8,15,1,24,31.0
2017-12-01,0.7775815551655607,3.0,4.0,3.0,10.0,9,14,0,23,33.0
2018-01-01,0.2524608296530053,3.0,3.0,3.0,9.0,12,11,0,23,32.0
2018-02-01,0.16892382775650164,3.0,3.0,3.0,9.0,10,11,0,21,30.0
2018-03-01,0.4272056318265324,4.0,4.0,4.0,12.0,10,11,1,22,34.0
2018-04-01,0.2071531133607712,3.0,3.0,3.0,9.0,6,10,1,17,26.0
2018-05-01,0.3516803485117179,4.0,4.0,3.0,11.0,4,11,1,16,27.0
2018-06-01,0.22397155848322786,4.0,4.0,3.0,11.0,0,9,1,10,21.0
2018-07-01,0.46905556190253495,5.0,5.0,3.0,13.0,0,4,0,4,17.0
2018-08-01,0.3410786412778212,5.0,6.0,4.0,15.0,0,2,2,4,19.0
2018-09-01,0.17874467012048573,5.0,5.0,4.0,14.0,2,2,6,10,24.0
2018-10-01,0.1913066356537708,6.0,5.0,3.0,14.0,7,7,9,23,37.0
2018-11-01,0.2604028652397081,7.0,6.0,3.0,16.0,9,11,12,32,48.0
2018-12-01,0.23706872738874804,6.0,6.0,3.0,15.0,9,14,16,39,54.0
2019-01-01,0.3636473365084089,7.0,7.0,3.0,17.0,9,14,17,40,57.0
2019-02-01,0.13434666748680232,7.0,7.0,3.0,17.0,5,10,13,28,45.0
2019-03-01,0.2358540248685594,6.0,6.0,2.0,14.0,1,7,12,20,34.0
