<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:c15b9401d3295910f7ffe3f2aee43311e3e84b955ea20f3e50a93766a7347486
size 4565
=======
DATE,VOLATILITY,VOLATILITY_SAMEMONTH,VOLATILITY_LASTMONTH,VOLATILITY_LASTYEAR,VOLATILITY_SUM,PRICE_SAMEMONTH,PRICE_LASTMONTH,PRICE_LASTYEAR,PRICE_SUM,SUM
2016-01-01,0.37822771404374195,0.0,0.0,0.0,0.0,0,0,0,0,0.0
2016-02-01,0.3080342273261136,0.0,0.0,0.0,0.0,0,0,0,0,0.0
2016-03-01,0.11016204747211472,0.0,0.0,0.0,0.0,0,0,0,0,0.0
2016-04-01,0.3819401030456992,1.0,1.0,0.0,2.0,0,3,0,3,5.0
2016-05-01,0.32299935181941863,2.0,1.0,0.0,3.0,0,4,0,4,7.0
2016-06-01,0.13788480726223504,2.0,1.0,0.0,3.0,0,4,0,4,7.0
2016-07-01,0.3294586600155928,3.0,1.0,0.0,4.0,0,8,0,8,12.0
2016-08-01,0.5044633337783518,4.0,2.0,0.0,6.0,0,9,0,9,15.0
2016-09-01,0.15993642332396876,4.0,2.0,0.0,6.0,0,8,0,8,14.0
2016-10-01,0.22299535133049936,4.0,3.0,0.0,7.0,0,12,0,12,19.0
2016-11-01,0.14597255219720934,4.0,3.0,0.0,7.0,0,11,0,11,18.0
2016-12-01,0.10410145350967448,4.0,3.0,0.0,7.0,0,6,0,6,13.0
2017-01-01,0.14718991741585513,4.0,3.0,0.0,7.0,0,6,0,6,13.0
2017-02-01,0.3298317842455884,5.0,3.0,0.0,8.0,0,2,0,2,10.0
2017-03-01,0.1305005179285758,5.0,3.0,0.0,8.0,1,0,1,2,10.0
2017-04-01,0.15359891007776424,4.0,2.0,0.0,6.0,1,0,1,2,8.0
2017-05-01,0.23635621239203705,3.0,2.0,0.0,5.0,1,0,1,2,7.0
2017-06-01,0.6643388181870921,4.0,3.0,1.0,8.0,1,0,1,2,10.0
2017-07-01,0.2982883885069214,4.0,3.0,1.0,8.0,0,0,2,2,10.0
2017-08-01,0.2386000548440685,4.0,2.0,1.0,7.0,1,2,3,6,13.0
