<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:dc8239f1dbdf1035d8eb5b4c925f6bc3e9f772fed702bf499a8c058d75827ae9
size 666176
=======
MANDINAME,DATE,ARRIVAL,MIN,MAX,PRICE,MANDICODE
JHARGRAM,2016-01-15,5.6,11500.0,11800.0,11600.0,3372
KASIPUR,2016-01-15,1.2,12266.0,12266.0,12266.0,958
KATWA,2016-01-15,9.0,10500.0,11500.0,11000.0,800
SAINTHIA,2016-01-15,10.7,10880.0,10950.0,10910.0,876
BIRBHUM,2016-01-16,13.9,10890.0,11000.0,10930.0,795
DURGAPUR,2016-01-16,45.0,10000.0,12000.0,11000.0,782
JHARGRAM,2016-01-16,5.1,11400.0,11700.0,11500.0,3372
KASIPUR,2016-01-16,1.0,12266.0,12266.0,12266.0,958
KATWA,2016-01-16,8.0,10500.0,11500.0,11000.0,800
PURULIA,2016-01-16,0.2,,,,342
SAINTHIA,2016-01-16,10.85,10870.0,10940.0,10900.0,876
DURGAPUR,2016-01-17,44.0,10000.0,12000.0,11000.0,782
JHARGRAM,2016-01-17,5.4,11400.0,11700.0,11500.0,3372
KATWA,2016-01-17,6.0,10500.0,11500.0,11000.0,800
BALARAMPUR,2016-01-18,0.4,11000.0,11033.0,11000.0,956
BIRBHUM,2016-01-18,14.4,10860.0,10960.0,10900.0,795
DURGAPUR,2016-01-18,43.0,10000.0,12000.0,11000.0,782
JHARGRAM,2016-01-18,5.0,11400.0,11700.0,11500.0,3372
KASIPUR,2016-01-18,1.1,12266.0,12266.0,12266.0,958
KATWA,2016-01-18,9.0,10500.0,11500.0,11000.0,800
PURULIA,2016-01-18,4.0,11900.0,12000.0,12000.0,342
SAINTHIA,2016-01-18,11.1,10850.0,10940.0,10880.0,876
BALARAMPUR,2016-01-19,0.42,,,,956
BIRBHUM,2016-01-19,14.3,10870.0,10970.0,10910.0,795
DURGAPUR,2016-01-19,42.0,10000.0,12000.0,11000.0,782
KASIPUR,2016-01-19,1.0,12266.0,12266.0,12266.0,958
KATWA,2016-01-19,8.0,10500.0,11500.0,11000.0,800
PURULIA,2016-01-19,4.5,,,,342
SAINTHIA,2016-01-19,11.4,10840.0,10930.0,10880.0,876
BALARAMPUR,2016-01-20,43.0,10266.0,10300.0,10266.0,956
BIRBHUM,2016-01-20,14.15,10880.0,10980.0,10920.0,795
DURGAPUR,2016-01-20,44.0,10000.0,12000.0,11000.0,782
JHARGRAM,2016-01-20,4.0,11700.0,11900.0,11800.0,3372
KASIPUR,2016-01-20,1.1,12266.0,12266.0,12266.0,958
KATWA,2016-01-20,8.0,10500.0,11500.0,11000.0,800
PURULIA,2016-01-20,5.0,,,,342
SAINTHIA,2016-01-20,11.2,10850.0,10940.0,10880.0,876
BALARAMPUR,2016-01-21,0.42,10266.0,10300.0,10266.0,956
BIRBHUM,2016-01-21,14.6,10870.0,10960.0,10910.0,795
DURGAPUR,2016-01-21,43.0,10000.0,12000.0,11000.0,782
JHARGRAM,2016-01-21,4.4,11700.0,12000.0,11800.0,3372
KASIPUR,2016-01-21,1.3,12266.0,12266.0,12266.0,958
KATWA,2016-01-21,6.5,10500.0,11500.0,11000.0,800
PURULIA,2016-01-21,4.0,12000.0,12100.0,12000.0,342
SAINTHIA,2016-01-21,11.5,,,,876
BALARAMPUR,2016-01-22,0.44,,,,956
BIRBHUM,2016-01-22,14.4,10880.0,10960.0,10915.0,795
DURGAPUR,2016-01-22,43.5,10000.0,12000.0,11000.0,782
JHARGRAM,2016-01-22,4.8,11400.0,11700.0,11500.0,3372
KASIPUR,2016-01-22,1.0,12266.0,12266.0,12266.0,958
KATWA,2016-01-22,8.0,10500.0,11500.0,11000.0,800
PURULIA,2016-01-22,5.0,12000.0,12200.0,12000.0,342
SAINTHIA,2016-01-22,11.1,10860.0,10940.0,10900.0,876
DURGAPUR,2016-01-23,44.0,9800.0,10800.0,10000.0,782
JHARGRAM,2016-01-23,5.3,11400.0,11700.0,11500.0,3372
KASIPUR,2016-01-23,1.0,12266.0,12266.0,12266.0,958
KATWA,2016-01-23,4.0,10000.0,12000.0,11000.0,800
BIRBHUM,2016-01-24,14.25,10900.0,10970.0,10930.0,795
DURGAPUR,2016-01-24,43.0,9800.0,10800.0,10000.0,782
JHARGRAM,2016-01-24,4.9,11400.0,11700.0,11500.0,3372
KATWA,2016-01-24,9.0,10500.0,11500.0,11000.0,800
PURULIA,2016-01-24,6.0,,,,342
SAINTHIA,2016-01-24,11.0,10880.0,10970.0,10930.0,876
BIRBHUM,2016-01-25,14.0,10900.0,10990.0,10950.0,795
DURGAPUR,2016-01-25,43.5,9800.0,10800.0,10000.0,782
JHARGRAM,2016-01-25,6.2,11800.0,12100.0,11900.0,3372
KATWA,2016-01-25,9.0,10500.0,11500.0,11000.0,800
PURULIA,2016-01-25,6.5,,,,342
SAINTHIA,2016-01-25,11.35,10870.0,10960.0,10915.0,876
BIRBHUM,2016-01-26,14.0,10910.0,11000.0,10950.0,795
DURGAPUR,2016-01-26,44.0,9800.0,10800.0,10000.0,782
KATWA,2016-01-26,8.0,10500.0,11500.0,11000.0,800
PURULIA,2016-01-26,5.0,,,,342
SAINTHIA,2016-01-26,11.8,10850.0,10960.0,10900.0,876
BALARAMPUR,2016-01-27,0.46,10333.0,10366.0,10333.0,956
BIRBHUM,2016-01-27,14.25,10900.0,11000.0,10950.0,795
DURGAPUR,2016-01-27,43.0,9800.0,10800.0,10000.0,782
JHARGRAM,2016-01-27,4.8,11800.0,12100.0,12000.0,3372
KASIPUR,2016-01-27,1.2,11800.0,11800.0,11800.0,958
KATWA,2016-01-27,9.0,10500.0,11500.0,11000.0,800
PURULIA,2016-01-27,5.0,,,,342
SAINTHIA,2016-01-27,11.8,10840.0,10950.0,10900.0,876
BALARAMPUR,2016-01-28,0.47,10333.0,10366.0,10333.0,956
DURGAPUR,2016-01-28,43.5,9800.0,10800.0,10000.0,782
JHARGRAM,2016-01-28,6.0,11900.0,12200.0,12000.0,3372
KASIPUR,2016-01-28,1.4,11800.0,11800.0,11800.0,958
KATWA,2016-01-28,8.0,10500.0,11500.0,11000.0,800
PURULIA,2016-01-28,6.0,,,,342
SAINTHIA,2016-01-28,12.0,10830.0,10940.0,10885.0,876
DURGAPUR,2016-01-29,43.5,9800.0,10800.0,10000.0,782
JHARGRAM,2016-01-29,6.4,11900.0,12200.0,12000.0,3372
KASIPUR,2016-01-29,1.1,11800.0,11800.0,11800.0,958
KATWA,2016-01-29,9.0,10500.0,11500.0,11000.0,800
PURULIA,2016-01-29,6.0,11333.0,11500.0,11333.0,342
DURGAPUR,2016-01-30,43.5,9800.0,10800.0,10000.0,782
JHARGRAM,2016-01-30,6.5,11400.0,11700.0,11600.0,3372
KASIPUR,2016-01-30,1.3,11800.0,11800.0,11800.0,958
DURGAPUR,2016-01-31,45.0,9800.0,10800.0,10000.0,782
JHARGRAM,2016-01-31,5.3,11900.0,12100.0,12000.0,3372
KATWA,2016-01-31,7.5,10500.0,11500.0,11000.0,800
PURULIA,2016-01-31,5.0,11333.0,11400.0,11333.0,342
BALARAMPUR,2016-02-01,0.45,,,,956
BIRBHUM,2016-02-01,14.7,10880.0,11000.0,10940.0,795
DURGAPUR,2016-02-01,43.0,9800.0,10800.0,10000.0,782
JHARGRAM,2016-02-01,5.3,11900.0,12200.0,12000.0,3372
KASIPUR,2016-02-01,1.1,11800.0,11800.0,11800.0,958
KATWA,2016-02-01,5.0,10500.0,11500.0,11000.0,800
PURULIA,2016-02-01,5.0,11333.0,11400.0,11333.0,342
SAINTHIA,2016-02-01,11.7,10860.0,10940.0,10900.0,876
BALARAMPUR,2016-02-02,0.46,9933.0,10000.0,9966.0,956
BIRBHUM,2016-02-02,14.55,10885.0,11010.0,10940.0,795
DURGAPUR,2016-02-02,43.5,9800.0,10800.0,10000.0,782
KASIPUR,2016-02-02,1.2,11800.0,11800.0,11800.0,958
KATWA,2016-02-02,9.0,10500.0,11500.0,11000.0,800
PURULIA,2016-02-02,6.0,,,,342
SAINTHIA,2016-02-02,11.9,10850.0,10935.0,10900.0,876
BALARAMPUR,2016-02-03,0.44,9933.0,10000.0,9966.0,956
DURGAPUR,2016-02-03,44.0,9800.0,10800.0,10000.0,782
JHARGRAM,2016-02-03,4.1,12400.0,12600.0,12500.0,3372
KASIPUR,2016-02-03,1.1,11800.0,11800.0,11800.0,958
KATWA,2016-02-03,9.0,10500.0,11500.0,11000.0,800
PURULIA,2016-02-03,5.5,11400.0,11460.0,11400.0,342
BALARAMPUR,2016-02-04,0.42,9933.0,10000.0,9966.0,956
DURGAPUR,2016-02-04,43.0,9800.0,10800.0,10000.0,782
JHARGRAM,2016-02-04,6.0,12400.0,12700.0,12500.0,3372
KASIPUR,2016-02-04,1.4,11800.0,11800.0,11800.0,958
KATWA,2016-02-04,9.0,10000.0,11000.0,10500.0,800
PURULIA,2016-02-04,5.0,11400.0,11460.0,11400.0,342
SAMSI,2016-02-04,5.0,10900.0,11100.0,11000.0,877
BALARAMPUR,2016-02-05,0.42,9933.0,10000.0,9966.0,956
BIRBHUM,2016-02-05,14.7,10900.0,11000.0,10950.0,795
DURGAPUR,2016-02-05,43.5,9800.0,10800.0,10000.0,782
JHARGRAM,2016-02-05,5.2,12400.0,12700.0,12500.0,3372
KASIPUR,2016-02-05,1.1,11800.0,11800.0,11800.0,958
KATWA,2016-02-05,8.0,10000.0,11000.0,10500.0,800
PURULIA,2016-02-05,5.5,11400.0,11500.0,11460.0,342
SAINTHIA,2016-02-05,11.7,10870.0,10955.0,10920.0,876
BALARAMPUR,2016-02-06,0.4,9933.0,10000.0,9966.0,956
BIRBHUM,2016-02-06,14.8,10900.0,11000.0,10950.0,795
DURGAPUR,2016-02-06,43.0,9800.0,10800.0,10000.0,782
JHARGRAM,2016-02-06,5.8,12400.0,12600.0,12500.0,3372
PURULIA,2016-02-06,6.0,11300.0,11333.0,11300.0,342
SAINTHIA,2016-02-06,11.6,10880.0,10960.0,10920.0,876
BIRBHUM,2016-02-07,15.0,10900.0,11000.0,10950.0,795
DURGAPUR,2016-02-07,43.5,9800.0,10800.0,10000.0,782
KATWA,2016-02-07,9.0,10000.0,11000.0,10500.0,800
SAINTHIA,2016-02-07,11.5,10890.0,10960.0,10920.0,876
BALARAMPUR,2016-02-08,0.45,9766.0,9833.0,9800.0,956
DURGAPUR,2016-02-08,42.0,9800.0,10800.0,10000.0,782
KASIPUR,2016-02-08,1.2,11600.0,11600.0,11600.0,958
KATWA,2016-02-08,9.6,9500.0,10500.0,10000.0,800
PURULIA,2016-02-08,5.5,11300.0,11333.0,11300.0,342
BALARAMPUR,2016-02-09,0.46,9766.0,9833.0,9800.0,956
BIRBHUM,2016-02-09,14.8,10920.0,11020.0,10960.0,795
DURGAPUR,2016-02-09,43.0,9800.0,10800.0,10000.0,782
KASIPUR,2016-02-09,1.1,11600.0,11600.0,11600.0,958
KATWA,2016-02-09,9.0,9500.0,10500.0,10000.0,800
PURULIA,2016-02-09,6.0,11200.0,11300.0,11200.0,342
SAINTHIA,2016-02-09,11.2,10910.0,10980.0,10940.0,876
BALARAMPUR,2016-02-10,0.44,9733.0,9800.0,9766.0,956
BIRBHUM,2016-02-10,14.6,10950.0,11040.0,10980.0,795
KASIPUR,2016-02-10,1.0,11600.0,11600.0,11600.0,958
KATWA,2016-02-10,9.0,9500.0,10500.0,10000.0,800
PURULIA,2016-02-10,5.0,11200.0,11300.0,11200.0,342
SAINTHIA,2016-02-10,11.0,10930.0,11000.0,10960.0,876
BALARAMPUR,2016-02-11,0.43,9733.0,9800.0,9766.0,956
BIRBHUM,2016-02-11,14.5,10950.0,11050.0,11000.0,795
KASIPUR,2016-02-11,1.4,11600.0,11600.0,11600.0,958
KATWA,2016-02-11,7.0,9500.0,10500.0,10000.0,800
PURULIA,2016-02-11,6.5,11200.0,11300.0,11200.0,342
SAINTHIA,2016-02-11,11.0,10930.0,11000.0,10960.0,876
BALARAMPUR,2016-02-12,0.45,9800.0,9866.0,9833.0,956
BIRBHUM,2016-02-12,14.3,10960.0,11060.0,11000.0,795
KASIPUR,2016-02-12,1.1,11600.0,11600.0,11600.0,958
KATWA,2016-02-12,9.0,9500.0,10500.0,10000.0,800
PURULIA,2016-02-12,5.5,11200.0,11300.0,11200.0,342
SAINTHIA,2016-02-12,11.0,10950.0,11000.0,10965.0,876
BIRBHUM,2016-02-13,14.7,10930.0,11020.0,10970.0,795
DURGAPUR,2016-02-13,43.5,9800.0,10500.0,10000.0,782
KASIPUR,2016-02-13,1.0,11600.0,11600.0,11600.0,958
KATWA,2016-02-13,9.0,9500.0,10500.0,10000.0,800
SAINTHIA,2016-02-13,11.4,10930.0,10980.0,10960.0,876
BIRBHUM,2016-02-14,15.0,10900.0,11000.0,10960.0,795
DURGAPUR,2016-02-14,42.0,9800.0,10500.0,10000.0,782
PURULIA,2016-02-14,0.3,11200.0,11300.0,11200.0,342
SAINTHIA,2016-02-14,12.05,10890.0,10960.0,10930.0,876
BALARAMPUR,2016-02-15,0.41,9800.0,9866.0,9833.0,956
BIRBHUM,2016-02-15,15.5,10860.0,10970.0,10920.0,795
DURGAPUR,2016-02-15,43.0,9800.0,10500.0,10000.0,782
KASIPUR,2016-02-15,1.0,11600.0,11600.0,11600.0,958
PURULIA,2016-02-15,5.0,11200.0,11300.0,11200.0,342
SAINTHIA,2016-02-15,12.4,10860.0,10930.0,10900.0,876
BALARAMPUR,2016-02-16,0.46,9800.0,9866.0,9833.0,956
BIRBHUM,2016-02-16,15.7,10840.0,10960.0,10900.0,795
DURGAPUR,2016-02-16,43.5,9800.0,10800.0,10000.0,782
KASIPUR,2016-02-16,1.2,11400.0,11400.0,11400.0,958
PURULIA,2016-02-16,5.0,11200.0,11300.0,11200.0,342
SAINTHIA,2016-02-16,12.65,10850.0,10920.0,10880.0,876
BALARAMPUR,2016-02-17,0.45,9800.0,9866.0,9833.0,956
BIRBHUM,2016-02-17,16.0,10840.0,10940.0,10880.0,795
DURGAPUR,2016-02-17,42.0,9800.0,10800.0,10000.0,782
KASIPUR,2016-02-17,1.2,11200.0,11200.0,11200.0,958
KATWA,2016-02-17,9.0,9500.0,10500.0,10000.0,800
PURULIA,2016-02-17,7.0,11000.0,11100.0,11000.0,342
SAINTHIA,2016-02-17,12.7,10830.0,10900.0,10870.0,876
BALARAMPUR,2016-02-18,0.43,9800.0,9866.0,9833.0,956
BIRBHUM,2016-02-18,16.4,10780.0,10860.0,10820.0,795
DURGAPUR,2016-02-18,43.0,9800.0,10800.0,10000.0,782
KASIPUR,2016-02-18,1.4,11200.0,11200.0,11200.0,958
KATWA,2016-02-18,9.0,9500.0,10500.0,10000.0,800
PURULIA,2016-02-18,6.0,11000.0,11100.0,11000.0,342
SAINTHIA,2016-02-18,13.0,10800.0,10880.0,10850.0,876
BALARAMPUR,2016-02-19,0.41,9800.0,9866.0,9833.0,956
BIRBHUM,2016-02-19,16.1,10800.0,10870.0,10830.0,795
DURGAPUR,2016-02-19,43.5,9800.0,10800.0,10000.0,782
KASIPUR,2016-02-19,1.0,11200.0,11200.0,11200.0,958
KATWA,2016-02-19,9.0,,,,800
PURULIA,2016-02-19,5.0,11000.0,11150.0,11000.0,342
SAINTHIA,2016-02-19,13.5,10770.0,10860.0,10800.0,876
BALARAMPUR,2016-02-20,0.4,9800.0,9866.0,9833.0,956
BIRBHUM,2016-02-20,16.4,,,,795
DURGAPUR,2016-02-20,43.0,9800.0,10800.0,10000.0,782
KASIPUR,2016-02-20,1.2,11200.0,11200.0,11200.0,958
KATWA,2016-02-20,9.0,,,,800
SAINTHIA,2016-02-20,13.8,,,,876
BIRBHUM,2016-02-21,16.7,,,,795
DURGAPUR,2016-02-21,42.0,9800.0,10800.0,10000.0,782
KATWA,2016-02-21,9.0,9500.0,10500.0,10000.0,800
PURULIA,2016-02-21,6.0,11000.0,11100.0,11100.0,342
SAINTHIA,2016-02-21,14.0,,,,876
BALARAMPUR,2016-02-22,0.42,9800.0,9866.0,9833.0,956
BIRBHUM,2016-02-22,16.5,10780.0,10850.0,10820.0,795
DURGAPUR,2016-02-22,44.0,9800.0,10800.0,10000.0,782
KASIPUR,2016-02-22,1.1,11200.0,11200.0,11200.0,958
KATWA,2016-02-22,9.0,9500.0,10500.0,10000.0,800
PURULIA,2016-02-22,5.5,11000.0,11100.0,11000.0,342
SAINTHIA,2016-02-22,14.3,10740.0,10820.0,10770.0,876
BALARAMPUR,2016-02-23,0.43,9933.0,10000.0,9966.0,956
BIRBHUM,2016-02-23,16.3,10780.0,10850.0,10820.0,795
DURGAPUR,2016-02-23,43.5,9800.0,10800.0,10000.0,782
KASIPUR,2016-02-23,1.2,11200.0,11200.0,11200.0,958
KATWA,2016-02-23,9.0,9500.0,10500.0,10000.0,800
PURULIA,2016-02-23,5.0,11100.0,11200.0,11100.0,342
SAINTHIA,2016-02-23,14.0,10760.0,10820.0,10780.0,876
BALARAMPUR,2016-02-24,0.41,9933.0,10000.0,9966.0,956
DURGAPUR,2016-02-24,45.0,9800.0,10800.0,10000.0,782
JHARGRAM,2016-02-24,5.4,11800.0,12100.0,12000.0,3372
KASIPUR,2016-02-24,1.0,11200.0,11200.0,11200.0,958
KATWA,2016-02-24,9.0,,,,800
PURULIA,2016-02-24,5.0,11000.0,11200.0,11100.0,342
BALARAMPUR,2016-02-25,0.4,9933.0,10000.0,9966.0,956
BIRBHUM,2016-02-25,16.5,10770.0,10830.0,10790.0,795
DURGAPUR,2016-02-25,44.0,9800.0,10800.0,10000.0,782
JHARGRAM,2016-02-25,4.5,11800.0,12100.0,12000.0,3372
KATWA,2016-02-25,9.0,,,,800
PURULIA,2016-02-25,5.5,11200.0,11300.0,11200.0,342
SAINTHIA,2016-02-25,14.35,10740.0,10800.0,10765.0,876
BIRBHUM,2016-02-26,16.6,10760.0,10820.0,10780.0,795
DURGAPUR,2016-02-26,43.5,9800.0,10800.0,10000.0,782
JHARGRAM,2016-02-26,5.0,11700.0,12000.0,11800.0,3372
KATWA,2016-02-26,9.8,9500.0,10500.0,10000.0,800
PURULIA,2016-02-26,4.5,11000.0,11200.0,11100.0,342
SAINTHIA,2016-02-26,14.2,10750.0,10810.0,10770.0,876
BALARAMPUR,2016-02-27,0.42,9933.0,10000.0,9966.0,956
BIRBHUM,2016-02-27,16.5,10760.0,10820.0,10780.0,795
DURGAPUR,2016-02-27,43.0,9800.0,10800.0,10000.0,782
JHARGRAM,2016-02-27,5.2,11700.0,12000.0,11800.0,3372
KASIPUR,2016-02-27,1.2,11200.0,11200.0,11200.0,958
KATWA,2016-02-27,9.0,9500.0,10500.0,10000.0,800
SAINTHIA,2016-02-27,14.0,10770.0,10830.0,10790.0,876
BIRBHUM,2016-02-28,16.4,10760.0,10820.0,10780.0,795
DURGAPUR,2016-02-28,44.0,9800.0,10800.0,10000.0,782
JHARGRAM,2016-02-28,5.8,11900.0,12100.0,12000.0,3372
KATWA,2016-02-28,9.0,9500.0,10500.0,10000.0,800
SAINTHIA,2016-02-28,13.8,10780.0,10830.0,10800.0,876
BALARAMPUR,2016-02-29,0.44,9833.0,9900.0,9866.0,956
DURGAPUR,2016-02-29,43.0,9800.0,10800.0,10000.0,782
JHARGRAM,2016-02-29,5.5,,,,3372
KASIPUR,2016-02-29,1.0,11200.0,11200.0,11200.0,958
KATWA,2016-02-29,9.0,9500.0,10500.0,10000.0,800
PURULIA,2016-02-29,5.0,11200.0,11300.0,11300.0,342
BALARAMPUR,2016-03-01,0.45,9833.0,9900.0,9866.0,956
BIRBHUM,2016-03-01,16.0,10850.0,10960.0,10900.0,795
DURGAPUR,2016-03-01,43.5,9800.0,10800.0,10000.0,782
KASIPUR,2016-03-01,1.1,10666.0,10666.0,10666.0,958
KATWA,2016-03-01,9.0,9500.0,10500.0,10000.0,800
PURULIA,2016-03-01,4.5,11200.0,11300.0,11300.0,342
SAINTHIA,2016-03-01,13.6,,,,876
BALARAMPUR,2016-03-02,0.42,9833.0,9900.0,9866.0,956
BIRBHUM,2016-03-02,15.7,10880.0,11000.0,10930.0,795
DURGAPUR,2016-03-02,43.0,9500.0,10500.0,10000.0,782
JHARGRAM,2016-03-02,5.6,11800.0,12100.0,12000.0,3372
KASIPUR,2016-03-02,1.2,10666.0,10666.0,10666.0,958
KATWA,2016-03-02,9.0,9500.0,10500.0,10000.0,800
PURULIA,2016-03-02,5.5,11200.0,11300.0,11300.0,342
SAINTHIA,2016-03-02,13.3,,,,876
BALARAMPUR,2016-03-03,0.41,,,,956
DURGAPUR,2016-03-03,43.0,,,,782
JHARGRAM,2016-03-03,5.4,11800.0,12100.0,12000.0,3372
KASIPUR,2016-03-03,1.3,10666.0,10666.0,10666.0,958
KATWA,2016-03-03,9.0,9500.0,10500.0,10000.0,800
PURULIA,2016-03-03,5.0,11200.0,11300.0,11300.0,342
BALARAMPUR,2016-03-04,0.42,9833.0,9900.0,9866.0,956
DURGAPUR,2016-03-04,45.0,9300.0,10000.0,9500.0,782
JHARGRAM,2016-03-04,5.0,11800.0,12100.0,12000.0,3372
KASIPUR,2016-03-04,1.0,10666.0,10666.0,10666.0,958
