<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:dbe98fb26f3e8534a10c59f3ddb7075c430a08c76e429bd9c6dee153b80af26c
size 627467
=======
MANDINAME,DATE,ARRIVAL,MIN,MAX,PRICE,MANDICODE
BAREILLY,2016-12-09,14.0,,,7750.0,282
BAREILLY,2016-12-19,6.0,,,7650.0,282
BAREILLY,2016-12-21,16.0,,,7600.0,282
BAREILLY,2016-12-24,6.0,,,7550.0,282
BAREILLY,2016-12-26,4.0,,,7525.0,282
BAREILLY,2016-12-27,3.0,,,7550.0,282
BAREILLY,2016-12-28,114.5,,,7500.0,282
BAREILLY,2017-01-02,18.0,7500.0,7800.0,7650.0,282
BAREILLY,2017-01-03,12.0,,,7625.0,282
BAREILLY,2017-01-04,1.2,,,7615.0,282
BAREILLY,2017-01-06,16.0,,,7600.0,282
BAREILLY,2017-01-07,9.5,,,7610.0,282
BAREILLY,2017-01-09,18.0,,,7600.0,282
BAREILLY,2017-01-11,36.0,,,7500.0,282
BAREILLY,2017-01-17,16.5,,,7450.0,282
BAREILLY,2017-01-20,31.5,,,7350.0,282
BAREILLY,2017-01-31,32.0,,,7200.0,282
BAREILLY,2017-02-02,24.0,7100.0,7250.0,7175.0,282
BAREILLY,2017-02-06,56.0,,,7000.0,282
BAREILLY,2017-02-07,10.0,,,6950.0,282
BAREILLY,2017-02-09,45.0,,,7000.0,282
BAREILLY,2017-02-18,28.0,,,7050.0,282
BAREILLY,2017-02-20,36.0,,,7000.0,282
BAREILLY,2017-02-28,98.0,,,6650.0,282
BAREILLY,2017-03-18,29.5,6700.0,7000.0,6875.0,282
BAREILLY,2017-03-21,68.0,6650.0,7000.0,6800.0,282
BAREILLY,2017-03-22,54.0,6600.0,7000.0,6800.0,282
BAREILLY,2017-03-23,68.0,,,6825.0,282
BAREILLY,2017-03-24,81.0,,,6800.0,282
LUCKNOW,2017-03-24,21.5,6600.0,6720.0,6650.0,584
BAREILLY,2017-03-25,74.0,,,6700.0,282
BAREILLY,2017-03-27,126.0,,,6500.0,282
BAREILLY,2017-03-28,168.0,,,6450.0,282
BAREILLY,2017-04-01,74.0,6300.0,6400.0,6350.0,282
BAREILLY,2017-04-03,63.0,,,6500.0,282
BAREILLY,2017-04-06,46.0,,,6600.0,282
JAHANGIRABAD,2017-04-06,3.0,,,6550.0,656
LUCKNOW,2017-04-06,21.0,6600.0,6750.0,6685.0,584
BAREILLY,2017-04-07,38.0,,,6650.0,282
BULAND SHAHR,2017-04-08,1.5,5500.0,6000.0,5860.0,404
BULAND SHAHR,2017-04-10,1.6,5500.0,6600.0,5850.0,404
BULAND SHAHR,2017-04-11,1.4,5200.0,5800.0,5450.0,404
BAREILLY,2017-04-12,61.0,,,6850.0,282
BULAND SHAHR,2017-04-12,1.5,5100.0,5500.0,5400.0,404
JAHANGIRABAD,2017-04-12,2.0,,,6550.0,656
SAHARANPUR,2017-04-12,6.0,,,6550.0,318
BAREILLY,2017-04-13,124.0,,,6900.0,282
BULAND SHAHR,2017-04-13,1.8,5100.0,5500.0,5400.0,404
SAHARANPUR,2017-04-13,6.5,,,6560.0,318
BULAND SHAHR,2017-04-14,2.0,4800.0,5200.0,4960.0,404
SAHARANPUR,2017-04-14,8.0,,,6550.0,318
BULAND SHAHR,2017-04-15,2.0,4800.0,5200.0,4950.0,404
SAHARANPUR,2017-04-15,7.0,,,6500.0,318
BULAND SHAHR,2017-04-17,2.0,4800.0,5200.0,4950.0,404
BAREILLY,2017-04-18,18.0,,,6900.0,282
BULAND SHAHR,2017-04-18,1.8,4800.0,5200.0,4960.0,404
JAHANGIRABAD,2017-04-18,2.0,,,6670.0,656
SAHARANPUR,2017-04-18,5.0,,,6500.0,318
BULAND SHAHR,2017-04-19,2.0,4800.0,5200.0,4930.0,404
LUCKNOW,2017-04-19,24.5,6450.0,6600.0,6500.0,584
SAHARANPUR,2017-04-19,4.5,,,6550.0,318
BAREILLY,2017-04-20,87.0,,,6900.0,282
BULAND SHAHR,2017-04-20,1.5,4800.0,5400.0,4900.0,404
BAREILLY,2017-04-21,65.0,,,6850.0,282
BULAND SHAHR,2017-04-21,1.0,4800.0,5200.0,4950.0,404
GOLAGOKARNATH,2017-04-21,20.0,,,6200.0,1107
BAREILLY,2017-04-22,43.0,,,6825.0,282
BULAND SHAHR,2017-04-22,1.5,4800.0,5200.0,4960.0,404
GOLAGOKARNATH,2017-04-22,35.0,,,6200.0,1107
BAREILLY,2017-04-24,98.0,,,6900.0,282
BULAND SHAHR,2017-04-24,1.8,4800.0,5200.0,4950.0,404
GOLAGOKARNATH,2017-04-24,10.0,,,6150.0,1107
SAHARANPUR,2017-04-24,5.0,,,6650.0,318
BAREILLY,2017-04-25,27.5,,,7000.0,282
BULAND SHAHR,2017-04-25,1.0,5000.0,6000.0,5300.0,404
GOLAGOKARNATH,2017-04-25,5.0,,,6140.0,1107
JAHANGIRABAD,2017-04-25,2.0,,,6450.0,656
SAHARANPUR,2017-04-25,7.0,,,6660.0,318
BULAND SHAHR,2017-04-26,1.0,5000.0,6000.0,5320.0,404
SAHARANPUR,2017-04-26,5.0,,,6650.0,318
BAREILLY,2017-04-27,34.0,6950.0,7100.0,7025.0,282
BULAND SHAHR,2017-04-27,1.5,5000.0,6000.0,5300.0,404
GOLAGOKARNATH,2017-04-28,40.0,6100.0,6190.0,6160.0,1107
SAHARANPUR,2017-04-28,5.0,,,6650.0,318
BULAND SHAHR,2017-04-29,1.5,5000.0,6000.0,5460.0,404
DADRI,2017-04-29,5.0,,,6700.0,736
GOLAGOKARNATH,2017-04-29,15.0,6110.0,6140.0,6130.0,1107
LUCKNOW,2017-04-29,33.0,5700.0,6000.0,5800.0,584
SAHARANPUR,2017-04-29,4.5,,,6640.0,318
GOLAGOKARNATH,2017-04-30,15.0,6100.0,6150.0,6120.0,1107
BAREILLY,2017-05-01,34.0,6800.0,7150.0,6950.0,282
BULAND SHAHR,2017-05-01,1.0,5500.0,6100.0,5650.0,404
DADRI,2017-05-01,6.0,,,,736
GOLAGOKARNATH,2017-05-01,25.0,6120.0,6170.0,6150.0,1107
SAHARANPUR,2017-05-01,3.0,6200.0,7120.0,6650.0,318
BULAND SHAHR,2017-05-02,1.2,5500.0,6100.0,5650.0,404
DADRI,2017-05-02,8.0,,,,736
GOLAGOKARNATH,2017-05-02,15.0,6090.0,6140.0,6110.0,1107
JAHANGIRABAD,2017-05-02,2.0,6000.0,6100.0,6050.0,656
LUCKNOW,2017-05-02,29.5,5800.0,5900.0,5850.0,584
SAHARANPUR,2017-05-02,4.0,,,6650.0,318
BAREILLY,2017-05-03,28.0,6800.0,7050.0,6900.0,282
BULAND SHAHR,2017-05-03,1.5,5500.0,6100.0,5630.0,404
BAREILLY,2017-05-04,34.0,6850.0,7200.0,7000.0,282
BULAND SHAHR,2017-05-04,1.5,5500.0,6100.0,5625.0,404
GOLAGOKARNATH,2017-05-04,15.0,6135.0,6170.0,6150.0,1107
SAHARANPUR,2017-05-04,4.0,,,6650.0,318
BULAND SHAHR,2017-05-05,1.0,5400.0,6000.0,5500.0,404
DADRI,2017-05-05,9.0,,,,736
GOLAGOKARNATH,2017-05-05,20.0,6125.0,6165.0,6160.0,1107
BULAND SHAHR,2017-05-06,1.2,5400.0,6000.0,5500.0,404
SAHARANPUR,2017-05-06,6.5,,,6650.0,318
DADRI,2017-05-07,12.0,,,,736
GOLAGOKARNATH,2017-05-07,30.0,5940.0,6000.0,5970.0,1107
GOLAGOKARNATH,2017-05-08,44.0,5900.0,5960.0,5910.0,1107
SAHARANPUR,2017-05-08,5.0,,,6660.0,318
BULAND SHAHR,2017-05-09,1.0,,,,404
DADRI,2017-05-09,9.0,,,,736
GOLAGOKARNATH,2017-05-09,50.0,5940.0,5990.0,5960.0,1107
SAHARANPUR,2017-05-09,5.5,,,6660.0,318
BULAND SHAHR,2017-05-10,1.6,5400.0,6000.0,5800.0,404
BULAND SHAHR,2017-05-11,1.5,5400.0,6000.0,5800.0,404
GOLAGOKARNATH,2017-05-11,25.0,5860.0,5950.0,5910.0,1107
JAHANGIRABAD,2017-05-11,1.5,,,5500.0,656
SAHARANPUR,2017-05-11,6.5,,,6720.0,318
DADRI,2017-05-12,11.0,,,,736
GOLAGOKARNATH,2017-05-12,35.0,5890.0,5960.0,5920.0,1107
BULAND SHAHR,2017-05-13,1.0,5400.0,6000.0,5825.0,404
GOLAGOKARNATH,2017-05-13,50.0,5910.0,5950.0,5920.0,1107
DADRI,2017-05-14,12.0,,,,736
GOLAGOKARNATH,2017-05-14,25.0,5860.0,5950.0,5910.0,1107
BULAND SHAHR,2017-05-15,1.0,5400.0,6000.0,5650.0,404
DADRI,2017-05-15,7.0,,,,736
GOLAGOKARNATH,2017-05-15,50.0,5900.0,5950.0,5910.0,1107
SAHARANPUR,2017-05-15,3.0,,,6740.0,318
BULAND SHAHR,2017-05-16,1.0,5400.0,6000.0,5630.0,404
GOLAGOKARNATH,2017-05-16,20.0,5900.0,5950.0,5910.0,1107
BULAND SHAHR,2017-05-17,1.5,5400.0,6000.0,5670.0,404
LUCKNOW,2017-05-17,21.5,5550.0,5700.0,5620.0,584
SAHARANPUR,2017-05-17,3.0,,,6770.0,318
BULAND SHAHR,2017-05-18,1.6,5400.0,6000.0,5675.0,404
DADRI,2017-05-18,8.0,,,,736
GOLAGOKARNATH,2017-05-18,18.0,,,5900.0,1107
JAHANGIRABAD,2017-05-18,1.5,5650.0,5750.0,5700.0,656
LUCKNOW,2017-05-18,20.5,5400.0,5600.0,5500.0,584
SAHARANPUR,2017-05-18,3.5,,,6770.0,318
BULAND SHAHR,2017-05-19,1.6,5400.0,6000.0,5670.0,404
GOLAGOKARNATH,2017-05-19,20.0,5870.0,5920.0,5900.0,1107
LUCKNOW,2017-05-19,21.5,5400.0,5550.0,5500.0,584
SAHARANPUR,2017-05-19,7.5,,,6780.0,318
BULAND SHAHR,2017-05-20,1.4,5500.0,6200.0,5700.0,404
DADRI,2017-05-20,6.0,,,,736
GOLAGOKARNATH,2017-05-20,30.0,5880.0,5910.0,5900.0,1107
SAHARANPUR,2017-05-20,8.0,,,6780.0,318
DADRI,2017-05-21,9.0,,,,736
GOLAGOKARNATH,2017-05-21,25.0,5900.0,5940.0,5920.0,1107
BULAND SHAHR,2017-05-22,1.5,5500.0,6200.0,5730.0,404
GOLAGOKARNATH,2017-05-22,38.0,5910.0,5970.0,5920.0,1107
LUCKNOW,2017-05-22,21.0,5400.0,5600.0,5500.0,584
SAHARANPUR,2017-05-22,6.0,,,6775.0,318
BULAND SHAHR,2017-05-23,1.0,5500.0,6200.0,5720.0,404
DADRI,2017-05-23,7.0,,,,736
GOLAGOKARNATH,2017-05-23,20.0,5900.0,5960.0,5950.0,1107
LUCKNOW,2017-05-23,24.0,5400.0,5600.0,5500.0,584
SAHARANPUR,2017-05-23,5.0,,,6775.0,318
BULAND SHAHR,2017-05-24,1.0,5400.0,6000.0,5600.0,404
LUCKNOW,2017-05-24,21.5,5400.0,5600.0,5500.0,584
BULAND SHAHR,2017-05-25,1.5,5400.0,6000.0,5620.0,404
DADRI,2017-05-25,9.0,,,,736
GOLAGOKARNATH,2017-05-25,50.0,5910.0,5950.0,5930.0,1107
JAHANGIRABAD,2017-05-25,1.5,6000.0,6100.0,6055.0,656
SAHARANPUR,2017-05-25,6.5,,,6780.0,318
BAREILLY,2017-05-26,21.0,6600.0,6900.0,6750.0,282
BULAND SHAHR,2017-05-26,1.2,5400.0,6200.0,5610.0,404
GOLAGOKARNATH,2017-05-26,70.0,5910.0,5950.0,5930.0,1107
LUCKNOW,2017-05-26,23.0,5300.0,5500.0,5400.0,584
SAHARANPUR,2017-05-26,6.0,,,6770.0,318
BAREILLY,2017-05-27,11.0,6700.0,6800.0,6745.0,282
DADRI,2017-05-27,8.0,,,,736
GOLAGOKARNATH,2017-05-27,50.0,5870.0,5930.0,5890.0,1107
SAHARANPUR,2017-05-27,7.5,,,6780.0,318
BULAND SHAHR,2017-05-29,1.0,5400.0,6200.0,5615.0,404
DADRI,2017-05-29,6.0,,,,736
GOLAGOKARNATH,2017-05-29,25.0,5875.0,5910.0,5895.0,1107
SAHARANPUR,2017-05-29,8.5,,,6785.0,318
BULAND SHAHR,2017-05-30,1.5,5400.0,6200.0,5600.0,404
GOLAGOKARNATH,2017-05-30,20.0,5860.0,5900.0,5880.0,1107
BAREILLY,2017-05-31,21.0,6700.0,6850.0,6775.0,282
BULAND SHAHR,2017-05-31,1.0,5400.0,6200.0,5600.0,404
SAHARANPUR,2017-05-31,6.5,,,6770.0,318
BULAND SHAHR,2017-06-01,1.2,5400.0,6000.0,5550.0,404
DADRI,2017-06-01,7.0,6000.0,6450.0,6220.0,736
GOLAGOKARNATH,2017-06-01,10.0,5870.0,5910.0,5890.0,1107
JAHANGIRABAD,2017-06-01,2.0,6000.0,6100.0,6040.0,656
SAHARANPUR,2017-06-01,6.0,6000.0,7050.0,6760.0,318
BULAND SHAHR,2017-06-02,1.0,5350.0,6100.0,5560.0,404
GOLAGOKARNATH,2017-06-02,15.0,5870.0,5910.0,5900.0,1107
SAHARANPUR,2017-06-02,4.0,,,6760.0,318
GOLAGOKARNATH,2017-06-03,5.0,5800.0,5870.0,5830.0,1107
GOLAGOKARNATH,2017-06-04,20.0,5760.0,5840.0,5800.0,1107
BULAND SHAHR,2017-06-05,1.5,5250.0,6000.0,5500.0,404
SAHARANPUR,2017-06-05,5.0,,,6770.0,318
BULAND SHAHR,2017-06-06,2.0,5200.0,5800.0,5520.0,404
DADRI,2017-06-06,8.0,5900.0,6400.0,6150.0,736
GOLAGOKARNATH,2017-06-06,15.0,5680.0,5720.0,5700.0,1107
SAHARANPUR,2017-06-06,4.0,,,6800.0,318
BULAND SHAHR,2017-06-07,1.0,5200.0,5800.0,5500.0,404
SAHARANPUR,2017-06-07,4.0,,,6810.0,318
BULAND SHAHR,2017-06-08,1.0,5200.0,5800.0,5500.0,404
DADRI,2017-06-08,9.0,5850.0,6350.0,6100.0,736
GOLAGOKARNATH,2017-06-08,15.0,5630.0,5690.0,5670.0,1107
JAHANGIRABAD,2017-06-08,2.0,6100.0,6200.0,6150.0,656
SAHARANPUR,2017-06-08,4.5,,,6820.0,318
BULAND SHAHR,2017-06-09,1.2,5200.0,5800.0,5500.0,404
GOLAGOKARNATH,2017-06-09,10.0,5600.0,5680.0,5640.0,1107
SAHARANPUR,2017-06-09,4.0,,,6810.0,318
BULAND SHAHR,2017-06-10,1.8,5000.0,5500.0,5220.0,404
DADRI,2017-06-10,5.0,5900.0,6350.0,6120.0,736
GOLAGOKARNATH,2017-06-10,10.0,5600.0,5650.0,5630.0,1107
GOLAGOKARNATH,2017-06-11,25.0,5500.0,5580.0,5540.0,1107
BULAND SHAHR,2017-06-12,1.5,5000.0,5500.0,5200.0,404
DADRI,2017-06-12,7.0,5850.0,6350.0,6100.0,736
GOLAGOKARNATH,2017-06-12,18.0,5600.0,5680.0,5630.0,1107
SAHARANPUR,2017-06-12,2.5,,,6815.0,318
BULAND SHAHR,2017-06-13,1.0,5000.0,5400.0,5210.0,404
DADRI,2017-06-13,8.0,5800.0,6300.0,6050.0,736
GOLAGOKARNATH,2017-06-13,10.0,5570.0,5610.0,5590.0,1107
SAHARANPUR,2017-06-13,3.0,,,6810.0,318
SAHARANPUR,2017-06-14,3.5,,,6850.0,318
BULAND SHAHR,2017-06-15,1.0,5000.0,5500.0,5210.0,404
GOLAGOKARNATH,2017-06-15,15.0,5500.0,5545.0,5540.0,1107
JAHANGIRABAD,2017-06-15,1.5,6000.0,6100.0,6050.0,656
SAHARANPUR,2017-06-15,4.0,,,6850.0,318
DADRI,2017-06-16,6.0,5850.0,6300.0,6080.0,736
GOLAGOKARNATH,2017-06-16,20.0,5430.0,5480.0,5450.0,1107
BULAND SHAHR,2017-06-17,1.6,5000.0,5300.0,5240.0,404
DADRI,2017-06-17,9.0,5850.0,6250.0,6050.0,736
GOLAGOKARNATH,2017-06-17,15.0,5400.0,5420.0,5410.0,1107
SAHARANPUR,2017-06-17,4.5,,,6840.0,318
TULSIPUR,2017-06-17,90.0,,,,326
GOLAGOKARNATH,2017-06-18,30.0,5370.0,5415.0,5400.0,1107
DADRI,2017-06-19,8.0,,,6080.0,736
GOLAGOKARNATH,2017-06-19,20.0,5350.0,5400.0,5370.0,1107
MISRIKH,2017-06-19,2.1,3700.0,3800.0,3750.0,1092
SAHARANPUR,2017-06-19,7.0,,,6840.0,318
BULAND SHAHR,2017-06-20,1.4,4800.0,5400.0,5100.0,404
DADRI,2017-06-20,9.0,,,6050.0,736
GOLAGOKARNATH,2017-06-20,10.0,5320.0,5360.0,5350.0,1107
SAHARANPUR,2017-06-20,6.0,,,6850.0,318
SHAMLI,2017-06-20,61.0,,,,966
TULSIPUR,2017-06-20,7.5,,,,326
BULAND SHAHR,2017-06-21,1.5,4800.0,5400.0,5150.0,404
SAHARANPUR,2017-06-21,5.0,,,6860.0,318
TULSIPUR,2017-06-21,7.5,,,,326
BULAND SHAHR,2017-06-22,1.0,4800.0,5450.0,5200.0,404
GOLAGOKARNATH,2017-06-22,20.0,5270.0,5350.0,5300.0,1107
SAHARANPUR,2017-06-22,6.0,,,6860.0,318
TULSIPUR,2017-06-22,9.1,,,,326
BULAND SHAHR,2017-06-23,1.8,4800.0,5400.0,5160.0,404
DADRI,2017-06-23,8.0,5900.0,6250.0,6070.0,736
SAHARANPUR,2017-06-23,5.0,,,6870.0,318
SHAMLI,2017-06-23,38.0,,,,966
TULSIPUR,2017-06-23,9.5,,,,326
BULAND SHAHR,2017-06-24,1.2,4800.0,5400.0,5150.0,404
DADRI,2017-06-24,6.0,,,6100.0,736
DOHARIGHAT,2017-06-24,10.0,,,,809
GOLAGOKARNATH,2017-06-24,7.0,,,5300.0,1107
SAHARANPUR,2017-06-24,6.5,,,6870.0,318
TULSIPUR,2017-06-24,9.5,,,,326
DOHARIGHAT,2017-06-25,0.5,,,,809
GOLAGOKARNATH,2017-06-25,7.0,,,5280.0,1107
DADRI,2017-06-26,8.0,,,6120.0,736
PANCHPEDWA,2017-06-26,160.0,,,,549
BULAND SHAHR,2017-06-27,1.5,4800.0,5400.0,5150.0,404
SAHARANPUR,2017-06-27,8.0,,,6865.0,318
BULAND SHAHR,2017-06-28,1.0,4800.0,5400.0,5140.0,404
JAHANGIRABAD,2017-06-28,4.5,5980.0,6100.0,6040.0,656
SAHARANPUR,2017-06-28,5.0,,,6860.0,318
BULAND SHAHR,2017-06-29,2.0,4800.0,5400.0,5100.0,404
DADRI,2017-06-29,6.0,,,6150.0,736
SAHARANPUR,2017-06-29,4.0,,,6860.0,318
TULSIPUR,2017-06-29,9.5,,,,326
BULAND SHAHR,2017-06-30,1.8,4800.0,5400.0,5100.0,404
SAHARANPUR,2017-06-30,3.5,,,6850.0,318
TULSIPUR,2017-06-30,9.9,,,,326
BULAND SHAHR,2017-07-01,2.5,4800.0,5400.0,5200.0,404
DADRI,2017-07-01,7.0,,,,736
SAHARANPUR,2017-07-01,5.0,,,,318
DADRI,2017-07-03,5.0,,,,736
SAHARANPUR,2017-07-03,7.5,,,6850.0,318
BULAND SHAHR,2017-07-04,1.8,4850.0,5500.0,5250.0,404
DOHARIGHAT,2017-07-04,1.2,,,,809
JAHANGIRABAD,2017-07-04,3.5,6030.0,6075.0,6060.0,656
SAHARANPUR,2017-07-04,9.0,,,6850.0,318
TULSIPUR,2017-07-04,11.5,,,,326
BULAND SHAHR,2017-07-05,1.5,4850.0,5500.0,5260.0,404
DOHARIGHAT,2017-07-05,0.3,,,,809
JAHANGIRABAD,2017-07-05,4.0,6030.0,6065.0,6050.0,656
MISRIKH,2017-07-05,0.5,3800.0,3800.0,3800.0,1092
SAHARANPUR,2017-07-05,8.0,,,6855.0,318
TULSIPUR,2017-07-05,10.5,,,,326
BULAND SHAHR,2017-07-06,2.2,4860.0,5500.0,5300.0,404
DADRI,2017-07-06,6.0,,,,736
JAHANGIRABAD,2017-07-06,5.0,6025.0,6060.0,6050.0,656
SAHARANPUR,2017-07-06,6.0,,,5850.0,318
TULSIPUR,2017-07-06,18.5,,,,326
DADRI,2017-07-07,5.0,,,,736
SAHARANPUR,2017-07-07,5.0,,,6860.0,318
TULSIPUR,2017-07-07,10.15,,,,326
DADRI,2017-07-08,7.0,,,,736
JAHANGIRABAD,2017-07-08,4.0,6025.0,6065.0,6055.0,656
VARIPAAL,2017-07-08,0.4,,,,568
DADRI,2017-07-10,6.0,,,,736
MISRIKH,2017-07-10,0.3,3900.0,3900.0,3900.0,1092
SAHARANPUR,2017-07-10,9.5,,,6860.0,318
BAREILLY,2017-07-11,24.0,5800.0,6000.0,5900.0,282
JAHANGIRABAD,2017-07-11,2.0,6000.0,6100.0,6050.0,656
SAHARANPUR,2017-07-11,7.0,,,6850.0,318
SHAMLI,2017-07-11,14.4,,,5400.0,966
TULSIPUR,2017-07-11,10.5,,,,326
BULAND SHAHR,2017-07-12,1.5,5000.0,5600.0,5460.0,404
SAHARANPUR,2017-07-12,6.0,,,6870.0,318
TULSIPUR,2017-07-12,10.15,,,,326
BULAND SHAHR,2017-07-13,1.5,5200.0,5700.0,5400.0,404
DADRI,2017-07-13,8.0,,,,736
MISRIKH,2017-07-13,0.2,3600.0,3600.0,3600.0,1092
SAHARANPUR,2017-07-13,5.0,,,6825.0,318
TULSIPUR,2017-07-13,10.05,,,,326
BULAND SHAHR,2017-07-14,1.6,5200.0,5700.0,5440.0,404
DADRI,2017-07-14,7.0,,,,736
SAHARANPUR,2017-07-14,4.0,,,6820.0,318
TULSIPUR,2017-07-14,12.5,,,,326
BULAND SHAHR,2017-07-15,1.0,5200.0,5700.0,5430.0,404
SAHARANPUR,2017-07-15,7.5,,,6830.0,318
VARIPAAL,2017-07-15,0.7,,,,568
BULAND SHAHR,2017-07-17,1.4,5200.0,5700.0,5450.0,404
DADRI,2017-07-17,6.0,,,,736
JAHANGIRABAD,2017-07-17,1.8,6000.0,6100.0,6035.0,656
MISRIKH,2017-07-17,0.4,3550.0,3600.0,3570.0,1092
SAHARANPUR,2017-07-17,6.5,,,6840.0,318
TULSIPUR,2017-07-17,11.5,,,,326
BULAND SHAHR,2017-07-18,1.2,5100.0,5600.0,5360.0,404
PAYAGPUR,2017-07-18,6.7,,,,550
SAHARANPUR,2017-07-18,5.0,,,6835.0,318
TULSIPUR,2017-07-18,9.0,,,,326
VARIPAAL,2017-07-18,1.0,,,,568
MISRIKH,2017-07-19,0.2,3400.0,3500.0,3450.0,1092
PANCHPEDWA,2017-07-19,10.0,,,,549
SAHARANPUR,2017-07-19,4.0,,,6835.0,318
TULSIPUR,2017-07-19,10.5,,,,326
DADRI,2017-07-20,7.0,,,,736
SAHARANPUR,2017-07-20,4.0,,,6835.0,318
TULSIPUR,2017-07-20,0.99,,,,326
PAYAGPUR,2017-07-21,0.66,,,,550
SAHARANPUR,2017-07-21,4.5,,,6835.0,318
TULSIPUR,2017-07-21,0.9,,,,326
DADRI,2017-07-22,6.0,,,,736
PAYAGPUR,2017-07-22,0.6,4000.0,4200.0,4100.0,550
SAHARANPUR,2017-07-22,5.0,,,6835.0,318
TULSIPUR,2017-07-22,1.1,,,,326
BULAND SHAHR,2017-07-24,1.0,5000.0,5600.0,5340.0,404
DADRI,2017-07-24,8.0,,,,736
JAHANGIRABAD,2017-07-24,2.0,5450.0,5560.0,5510.0,656
PAYAGPUR,2017-07-24,1.71,,,,550
SAHARANPUR,2017-07-24,16.0,,,6840.0,318
BULAND SHAHR,2017-07-25,1.2,5000.0,5600.0,5330.0,404
SAHARANPUR,2017-07-25,8.0,,,6850.0,318
TULSIPUR,2017-07-25,1.1,,,,326
BULAND SHAHR,2017-07-26,1.0,5000.0,5600.0,5325.0,404
PAYAGPUR,2017-07-26,0.52,3800.0,4100.0,3950.0,550
SAHARANPUR,2017-07-26,7.5,,,6850.0,318
DADRI,2017-07-27,9.0,,,,736
MISRIKH,2017-07-27,0.2,3350.0,3400.0,3380.0,1092
PAYAGPUR,2017-07-27,0.67,3800.0,4000.0,4000.0,550
SAHARANPUR,2017-07-27,9.0,,,6850.0,318
BULAND SHAHR,2017-07-28,1.2,5000.0,5600.0,5350.0,404
DADRI,2017-07-28,5.0,,,,736
MISRIKH,2017-07-28,0.2,3300.0,3320.0,3310.0,1092
PAYAGPUR,2017-07-28,0.67,,,,550
SAHARANPUR,2017-07-28,9.0,,,6860.0,318
BULAND SHAHR,2017-07-29,1.5,5000.0,5600.0,5260.0,404
DADRI,2017-07-29,6.0,,,,736
MISRIKH,2017-07-29,0.2,3300.0,3320.0,3310.0,1092
SAHARANPUR,2017-07-29,10.0,,,6860.0,318
VARIPAAL,2017-07-30,2.7,,,,568
BULAND SHAHR,2017-07-31,1.0,5000.0,5600.0,5300.0,404
DADRI,2017-07-31,5.0,,,,736
JAHANGIRABAD,2017-07-31,2.0,5400.0,5500.0,5450.0,656
MISRIKH,2017-07-31,0.2,3300.0,3310.0,3305.0,1092
SAHARANPUR,2017-07-31,12.0,,,6860.0,318
BULAND SHAHR,2017-08-01,1.0,5000.0,5600.0,5250.0,404
DADRI,2017-08-01,4.0,5950.0,6350.0,6150.0,736
MIHIPURWA,2017-08-01,7.0,,,,1093
MISRIKH,2017-08-01,0.5,2900.0,2920.0,2910.0,1092
SAHARANPUR,2017-08-01,10.0,,,6850.0,318
BULAND SHAHR,2017-08-02,1.5,5000.0,5600.0,5260.0,404
MISRIKH,2017-08-02,0.4,3200.0,3220.0,3210.0,1092
SAHARANPUR,2017-08-02,5.0,,,6850.0,318
BULAND SHAHR,2017-08-03,1.0,5000.0,5600.0,5200.0,404
DADRI,2017-08-03,6.0,5900.0,6320.0,6120.0,736
MISRIKH,2017-08-03,0.4,3400.0,3420.0,3410.0,1092
