<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:b0dd472c48800020c5cb8bb95ed5941838a7cce8602d5c834752d5ccb47b8fc4
size 4545
=======
DATE,VOLATILITY,VOLATILITY_SAMEMONTH,VOLATILITY_LASTMONTH,VOLATILITY_LASTYEAR,VOLATILITY_SUM,PRICE_SAMEMONTH,PRICE_LASTMONTH,PRICE_LASTYEAR,PRICE_SUM,SUM
2016-01-01,0.11171504851381207,0.0,0.0,0.0,0.0,0,0,0,0,0.0
2016-02-01,0.1640449942569109,0.0,1.0,0.0,1.0,0,0,0,0,1.0
2016-03-01,0.08806182540126001,0.0,1.0,0.0,1.0,0,0,0,0,1.0
2016-04-01,0.01860057369777653,0.0,1.0,0.0,1.0,0,1,0,1,2.0
2016-05-01,0.008188833263772897,0.0,1.0,0.0,1.0,0,5,0,5,6.0
2016-06-01,0.023085744445152958,0.0,1.0,0.0,1.0,0,7,0,7,8.0
2016-07-01,0.025793848148805143,0.0,1.0,0.0,1.0,0,7,0,7,8.0
2016-08-01,0.015437469878984294,0.0,1.0,0.0,1.0,0,7,0,7,8.0
2016-09-01,0.03119493965261655,0.0,1.0,0.0,1.0,0,4,0,4,5.0
2016-10-01,0.020635154385968385,0.0,1.0,0.0,1.0,0,1,0,1,2.0
2016-11-01,0.1347908844960683,0.0,2.0,0.0,2.0,0,0,0,0,2.0
2016-12-01,0.13967084477241726,0.0,2.0,0.0,2.0,0,1,0,1,3.0
2017-01-01,0.11924671077107148,0.0,2.0,0.0,2.0,0,5,0,5,7.0
2017-02-01,0.06727738039842494,0.0,1.0,0.0,1.0,0,10,0,10,11.0
2017-03-01,0.03710054184182437,0.0,1.0,0.0,1.0,0,10,0,10,11.0
2017-04-01,0.13337789695135593,0.0,1.0,1.0,2.0,0,10,3,13,15.0
2017-05-01,0.014031964714249064,0.0,1.0,1.0,2.0,0,7,3,10,12.0
2017-06-01,0.03604231163721442,0.0,1.0,1.0,2.0,0,3,3,6,8.0
2017-07-01,0.061843458159432436,0.0,1.0,1.0,2.0,0,0,4,4,6.0
2017-08-01,0.5010552388799774,0.0,2.0,2.0,4.0,0,0,8,8,12.0
2017-09-01,0.06722495270696424,0.0,2.0,3.0,5.0,0,0,10,10,15.0
2017-10-01,0.058915725125389125,0.0,2.0,3.0,5.0,0,0,14,14,19.0
2017-11-01,0.04473611486765408,0.0,1.0,3.0,4.0,0,0,19,19,23.0
2017-12-01,0.17522253969223173,0.0,2.0,3.0,5.0,0,0,20,20,25.0
2018-01-01,0.14878369630349444,0.0,2.0,3.0,5.0,0,0,16,16,21.0
2018-02-01,0.24393127345407106,1.0,3.0,4.0,8.0,0,3,11,14,22.0
2018-03-01,0.10576183924691132,1.0,3.0,4.0,8.0,2,5,7,14,22.0
2018-04-01,0.09943819518670803,1.0,3.0,3.0,7.0,2,5,2,9,16.0
2018-05-01,0.032640475084663945,1.0,3.0,3.0,7.0,2,5,0,7,14.0
2018-06-01,0.02200009434512544,1.0,3.0,3.0,7.0,2,6,0,8,15.0
2018-07-01,0.023097742504047968,1.0,3.0,3.0,7.0,2,1,0,3,10.0
2018-08-01,0.0416753678589008,1.0,2.0,2.0,5.0,0,1,0,1,6.0
2018-09-01,0.01054536919512585,1.0,2.0,1.0,4.0,0,1,0,1,5.0
2018-10-01,0.03529356773083508,1.0,2.0,1.0,4.0,0,1,0,1,5.0
2018-11-01,0.13776266859598826,1.0,3.0,2.0,6.0,0,0,0,0,6.0
2018-12-01,0.16284441320928827,1.0,2.0,2.0,5.0,0,0,0,0,5.0
2019-01-01,0.071451513486287,1.0,2.0,2.0,5.0,0,2,0,2,7.0
2019-02-01,0.0629908650972044,0.0,1.0,1.0,2.0,1,6,0,7,9.0
2019-03-01,0.1654667543645895,1.0,2.0,1.0,4.0,1,10,0,11,15.0
2019-04-01,0.06460588074393135,1.0,2.0,1.0,4.0,1,13,0,14,18.0
2019-05-01,0.0242823491781944,1.0,2.0,1.0,4.0,1,13,0,14,18.0
2019-06-01,0.011172037648485195,1.0,2.0,1.0,4.0,1,10,0,11,15.0
2019-07-01,0.04080033643660042,1.0,2.0,1.0,4.0,0,5,0,5,9.0
2019-08-01,0.03219801620169499,1.0,2.0,1.0,4.0,0,1,0,1,5.0
2019-09-01,0.018641660036649403,1.0,2.0,1.0,4.0,0,0,0,0,4.0
2019-10-01,0.09633357229080416,1.0,2.0,1.0,4.0,0,0,0,0,4.0
2019-11-01,0.06748920191505038,1.0,1.0,0.0,2.0,0,1,0,1,3.0
2019-12-01,0.1265188395260647,1.0,1.0,0.0,2.0,0,1,0,1,3.0
2020-01-01,0.20090148976306368,2.0,1.0,0.0,3.0,0,1,0,1,4.0
2020-02-01,0.07617505967257295,2.0,1.0,0.0,3.0,0,3,3,6,9.0
2020-03-01,0.08695198448561549,1.0,0.0,0.0,1.0,0,2,7,9,10.0
2020-04-01,0.09417751501770492,1.0,0.0,0.0,1.0,0,4,12,16,17.0
2020-05-01,0.04054573854316098,1.0,0.0,0.0,1.0,0,4,16,20,21.0
2020-06-01,0.09451774780687766,1.0,0.0,0.0,1.0,0,3,20,23,24.0
2020-07-01,0.05247715936324675,1.0,0.0,0.0,1.0,0,2,20,22,23.0
2020-08-01,0.0,1.0,0.0,0.0,1.0,0,1,20,21,22.0
2020-09-01,0.08062583110460488,1.0,0.0,0.0,1.0,0,0,20,20,21.0
2020-10-01,0.042522413219882815,1.0,0.0,0.0,1.0,0,0,20,20,21.0
2020-11-01,0.041329595431397366,1.0,0.0,0.0,1.0,0,0,20,20,21.0
