<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:563715b7683b464d7001f996ecaed5f65d656afaeb0ca979e3c5da727cc73b9d
size 100617
=======
DATE,VOLATILITY,VOLATILITY_SAMEMONTH,VOLATILITY_LASTMONTH,VOLATILITY_LASTYEAR,VOLATILITY_SUM,PRICE_SAMEMONTH,PRICE_LASTMONTH,PRICE_LASTYEAR,PRICE_SUM,SUM,STATENAME,MANDINAME
2016-01-01,0.29581560489245623,1.0,0.0,0.0,1.0,0,0,0,0,1.0,WEST BENGAL,DURGAPUR
2016-01-01,0.1759944602180033,1.0,0.0,0.0,1.0,0,0,0,0,1.0,PUNJAB,MALERKOTLA
2016-01-01,0.08294040566931524,0.0,0.0,0.0,0.0,0,0,0,0,0.0,UTTAR PRADESH,LAKHIMPUR
2016-01-01,0.0944760263935864,0.0,0.0,0.0,0.0,0,0,0,0,0.0,WEST BENGAL,KALYANI
2016-01-01,0.09301780157761837,0.0,0.0,0.0,0.0,0,0,0,0,0.0,UTTAR PRADESH,BASTI
2016-01-01,0.07006159768351529,0.0,0.0,0.0,0.0,0,0,0,0,0.0,UTTAR PRADESH,LUCKNOW
2016-01-01,0.10109216999340648,0.0,0.0,0.0,0.0,0,0,0,0,0.0,PUNJAB,BARNALA
2016-01-01,0.08203140780421203,0.0,0.0,0.0,0.0,0,0,0,0,0.0,WEST BENGAL,ULUBERIA
2016-01-01,0.11171504851381207,0.0,0.0,0.0,0.0,0,0,0,0,0.0,WEST BENGAL,KATWA
2016-01-01,0.12970543166914214,0.0,0.0,0.0,0.0,0,0,0,0,0.0,WEST BENGAL,BISHNUPUR(BANKURA)
2016-01-01,0.11231984422852398,0.0,0.0,0.0,0.0,0,0,0,0,0.0,WEST BENGAL,ISLAMPUR
2016-01-01,0.05808201333643868,0.0,0.0,0.0,0.0,0,0,0,0,0.0,WEST BENGAL,SHEORAPHULY
2016-01-01,0.05539587980659566,0.0,0.0,0.0,0.0,0,0,0,0,0.0,NCT OF DELHI,AZADPUR
2016-01-01,0.07185012779600826,0.0,0.0,0.0,0.0,0,0,0,0,0.0,UTTAR PRADESH,FAIZABAD
2016-01-01,0.08895445527454199,0.0,0.0,0.0,0.0,0,0,0,0,0.0,PUNJAB,ZIRA
2016-01-01,0.13176445675039514,0.0,0.0,0.0,0.0,0,0,0,0,0.0,PUNJAB,AJNALA
