<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:795fe0a553c590f8508131eb576a0f1395b18c529af17c694cd1456a01ea3e61
size 24177
=======
DATE,DISPERSION,COMMODITY
2018-02-01,0.0064395807305595775,GREEN GRAM DAL (MOONG DAL)
2018-02-01,0.0050797232843524465,MUSTARD OIL
2018-03-01,0.04178323749330489,TOMATO
2018-03-01,0.02823518725110156,POTATO
2018-03-01,0.02268407359349621,ONION
2018-03-01,0.02060495512745273,RICE
2018-03-01,0.02047508686817698,AVG
2018-03-01,0.019527578505023555,MASUR DAL
2018-03-01,0.005570180698354857,GREEN GRAM DAL (MOONG DAL)
2018-03-01,0.004920395408505049,MUSTARD OIL
2018-04-01,0.02818427911366312,POTATO
2018-04-01,0.02698670040349599,TOMATO
2018-04-01,0.022799018353159815,RICE
2018-04-01,0.01974495681399121,MASUR DAL
2018-04-01,0.018882747008607204,ONION
2018-04-01,0.0180382229371756,AVG
2018-04-01,0.004899782144418868,MUSTARD OIL
2018-04-01,0.0047700767228930074,GREEN GRAM DAL (MOONG DAL)
2018-05-01,0.037860459298275216,POTATO
2018-05-01,0.026874177900254103,TOMATO
2018-05-01,0.0219952295355708,RICE
2018-05-01,0.01945813291920054,AVG
2018-05-01,0.01944595707551253,MASUR DAL
2018-05-01,0.018773111272580183,ONION
2018-05-01,0.006090454306523028,GREEN GRAM DAL (MOONG DAL)
2018-05-01,0.005167541045687938,MUSTARD OIL
2018-06-01,0.03651450531224368,POTATO
2018-06-01,0.03446096283814282,TOMATO
2018-06-01,0.021935958846318,RICE
2018-06-01,0.02069724510684913,MASUR DAL
2018-06-01,0.02019840718105039,AVG
2018-06-01,0.013321830602281391,ONION
2018-06-01,0.008732620611328498,GREEN GRAM DAL (MOONG DAL)
2018-06-01,0.005725726950189232,MUSTARD OIL
2018-07-01,0.058750174022819526,TOMATO
2018-07-01,0.0327910505607625,POTATO
2018-07-01,0.023359270031759655,AVG
2018-07-01,0.022413920769785732,RICE
2018-07-01,0.018280749826189824,MASUR DAL
2018-07-01,0.017531800426486718,ONION
2018-07-01,0.006895097947468653,MUSTARD OIL
2018-07-01,0.006852096668804611,GREEN GRAM DAL (MOONG DAL)
2018-08-01,0.04199133927945267,TOMATO
2018-08-01,0.03332254381416085,POTATO
2018-08-01,0.02140903481320632,RICE
2018-08-01,0.020974440069563647,AVG
2018-08-01,0.018792580755380664,ONION
2018-08-01,0.01657464730925801,MASUR DAL
2018-08-01,0.008998460446305175,MUSTARD OIL
2018-08-01,0.0057324740691818594,GREEN GRAM DAL (MOONG DAL)
2018-09-01,0.03655734214404025,POTATO
2018-09-01,0.02837744043448235,TOMATO
2018-09-01,0.019030080033524643,AVG
2018-09-01,0.01862440351705004,ONION
2018-09-01,0.0174786199700261,RICE
2018-09-01,0.01638184784948863,MASUR DAL
2018-09-01,0.009780025425073878,MUSTARD OIL
2018-09-01,0.006010880894511258,GREEN GRAM DAL (MOONG DAL)
2018-10-01,0.041830875925704815,TOMATO
2018-10-01,0.041651007435537735,POTATO
2018-10-01,0.020837961228810296,AVG
2018-10-01,0.016313797251104347,RICE
2018-10-01,0.016116271822701363,MASUR DAL
2018-10-01,0.016024311044049392,ONION
2018-10-01,0.009229203166566582,MUSTARD OIL
2018-10-01,0.004700261956007831,GREEN GRAM DAL (MOONG DAL)
2018-11-01,0.04382930586039761,TOMATO
2018-11-01,0.036045398395266964,POTATO
2018-11-01,0.02044299267270031,AVG
2018-11-01,0.01954132294290081,ONION
2018-11-01,0.015997366208145226,RICE
2018-11-01,0.01558975569661484,MASUR DAL
2018-11-01,0.00867191119985758,MUSTARD OIL
2018-11-01,0.003425888405719136,GREEN GRAM DAL (MOONG DAL)
2018-12-01,0.04106090332533924,TOMATO
2018-12-01,0.02016109934896795,POTATO
2018-12-01,0.019356486378708286,ONION
2018-12-01,0.01769708059217322,AVG
2018-12-01,0.01712620077185777,RICE
2018-12-01,0.015524770251575181,MASUR DAL
2018-12-01,0.007963107936240516,MUSTARD OIL
2018-12-01,0.002686996132523589,GREEN GRAM DAL (MOONG DAL)
2019-01-01,0.038911405660103884,TOMATO
2019-01-01,0.02045308049531893,POTATO
2019-01-01,0.01665838334326692,AVG
2019-01-01,0.016610126920628746,RICE
2019-01-01,0.015982005646301457,MASUR DAL
2019-01-01,0.013358446692415987,ONION
2019-01-01,0.008383914718116083,MUSTARD OIL
2019-01-01,0.002909703269983361,GREEN GRAM DAL (MOONG DAL)
2019-02-01,0.04249494191575392,TOMATO
2019-02-01,0.029027915389062294,POTATO
2019-02-01,0.018646936103426406,AVG
2019-02-01,0.01582615086141853,RICE
2019-02-01,0.015806095500501955,ONION
2019-02-01,0.015619441619443074,MASUR DAL
2019-02-01,0.008662812003464299,MUSTARD OIL
2019-02-01,0.0030911954343407736,GREEN GRAM DAL (MOONG DAL)
2019-03-01,0.04542144708134934,TOMATO
2019-03-01,0.027872374667876718,POTATO
2019-03-01,0.01826125067243502,AVG
2019-03-01,0.01649377469242361,RICE
2019-03-01,0.014441902813351063,ONION
2019-03-01,0.012208683663647128,MASUR DAL
2019-03-01,0.0087666741400095,MUSTARD OIL
2019-03-01,0.0026238976483877853,GREEN GRAM DAL (MOONG DAL)
2019-04-01,0.020547779171307352,POTATO
2019-04-01,0.017645002451050443,ONION
2019-04-01,0.017162509439943626,RICE
2019-04-01,0.016940150536327376,TOMATO
2019-04-01,0.013619222843328838,AVG
2019-04-01,0.011608689937965476,MASUR DAL
2019-04-01,0.008728629389687553,MUSTARD OIL
2019-04-01,0.00270179897702004,GREEN GRAM DAL (MOONG DAL)
2019-05-01,0.029115707696967023,POTATO
2019-05-01,0.01968264779653021,ONION
2019-05-01,0.016988261691643615,RICE
2019-05-01,0.01583373496839055,TOMATO
2019-05-01,0.015404685003870723,AVG
2019-05-01,0.012229848042486356,MASUR DAL
2019-05-01,0.009543802548147556,MUSTARD OIL
2019-05-01,0.0044387922829297564,GREEN GRAM DAL (MOONG DAL)
2019-06-01,0.02455558942714326,POTATO
2019-06-01,0.0208724817213437,ONION
2019-06-01,0.017434288575290103,RICE
2019-06-01,0.015032246687349853,AVG
2019-06-01,0.013495893021029376,TOMATO
2019-06-01,0.013211804052861051,MASUR DAL
2019-06-01,0.00947636950584638,MUSTARD OIL
2019-06-01,0.006179300507935104,GREEN GRAM DAL (MOONG DAL)
2019-07-01,0.03485811697208945,TOMATO
2019-07-01,0.028637738714498158,POTATO
2019-07-01,0.02099155290561609,ONION
2019-07-01,0.0185471518978212,AVG
2019-07-01,0.017834674364019268,RICE
2019-07-01,0.012762175186164564,MASUR DAL
2019-07-01,0.009291420631295807,MUSTARD OIL
2019-07-01,0.005454384511065076,GREEN GRAM DAL (MOONG DAL)
2019-08-01,0.0373890739831035,TOMATO
2019-08-01,0.02459897094950712,POTATO
2019-08-01,0.020229583228154487,ONION
2019-08-01,0.017758666911655313,AVG
2019-08-01,0.016629122961552598,RICE
2019-08-01,0.01259922053579611,MASUR DAL
2019-08-01,0.00805202331080032,MUSTARD OIL
2019-08-01,0.004812673412673048,GREEN GRAM DAL (MOONG DAL)
2019-09-01,0.04503550443988137,TOMATO
2019-09-01,0.019666065889867586,POTATO
2019-09-01,0.017111566175465862,AVG
2019-09-01,0.01589874826676049,RICE
2019-09-01,0.01213267858417127,MASUR DAL
2019-09-01,0.011818059258872195,ONION
2019-09-01,0.008656101294557655,MUSTARD OIL
2019-09-01,0.006573805494150468,GREEN GRAM DAL (MOONG DAL)
2019-10-01,0.03727042576278135,TOMATO
2019-10-01,0.019359724855539256,POTATO
2019-10-01,0.01698416357260785,AVG
2019-10-01,0.01543782361657311,RICE
2019-10-01,0.015188054367430641,ONION
2019-10-01,0.014900837217206012,MASUR DAL
2019-10-01,0.009710904120251563,MUSTARD OIL
2019-10-01,0.007021375068473019,GREEN GRAM DAL (MOONG DAL)
2019-11-01,0.03311440117736597,TOMATO
2019-11-01,0.02310070991803635,POTATO
2019-11-01,0.017960790417315544,AVG
2019-11-01,0.017794284321696784,MASUR DAL
2019-11-01,0.016618661698941092,RICE
2019-11-01,0.013223016045659331,ONION
2019-11-01,0.012170832681551077,GREEN GRAM DAL (MOONG DAL)
2019-11-01,0.009703627077958205,MUSTARD OIL
2019-12-01,0.0256500127938992,TOMATO
2019-12-01,0.022029468776199768,POTATO
2019-12-01,0.020116046679464115,MASUR DAL
2019-12-01,0.017199308371508976,RICE
2019-12-01,0.01668099512338372,AVG
2019-12-01,0.011916704025693012,ONION
2019-12-01,0.01120506971539452,GREEN GRAM DAL (MOONG DAL)
2019-12-01,0.008650355501526463,MUSTARD OIL
2020-01-01,0.020434650267115783,POTATO
2020-01-01,0.020400590350365757,TOMATO
2020-01-01,0.01754592178332054,MASUR DAL
2020-01-01,0.016993844588797213,RICE
2020-01-01,0.0158676175519996,AVG
2020-01-01,0.013457298845847242,GREEN GRAM DAL (MOONG DAL)
2020-01-01,0.011739767811709064,ONION
2020-01-01,0.010501249216841587,MUSTARD OIL
2020-02-01,0.022967848887989323,TOMATO
2020-02-01,0.01648984607523601,RICE
2020-02-01,0.016123269724574604,MASUR DAL
2020-02-01,0.014766897763724312,AVG
2020-02-01,0.01382448014073341,GREEN GRAM DAL (MOONG DAL)
2020-02-01,0.013307898778446944,POTATO
2020-02-01,0.011361189651102544,ONION
2020-02-01,0.00929375108798736,MUSTARD OIL
2020-03-01,0.03418186814148681,TOMATO
2020-03-01,0.020163201104875763,POTATO
2020-03-01,0.01761194270691804,AVG
2020-03-01,0.01705007547948605,RICE
2020-03-01,0.01618413416441792,MASUR DAL
2020-03-01,0.014857012837669704,GREEN GRAM DAL (MOONG DAL)
2020-03-01,0.01359723054511366,ONION
2020-03-01,0.007250076675376388,MUSTARD OIL
2020-04-01,0.04402642997117895,TOMATO
2020-04-01,0.021964385080246847,POTATO
2020-04-01,0.021152411256502444,MASUR DAL
2020-04-01,0.02101972516295008,AVG
2020-04-01,0.019880141486610905,GREEN GRAM DAL (MOONG DAL)
2020-04-01,0.016338403025942867,ONION
2020-04-01,0.015899577351926944,RICE
2020-04-01,0.007876727968241619,MUSTARD OIL
2020-05-01,0.03777849059483882,TOMATO
2020-05-01,0.029900110590286362,ONION
2020-05-01,0.02192782981230773,AVG
2020-05-01,0.021904445292065627,GREEN GRAM DAL (MOONG DAL)
2020-05-01,0.020748376855277625,MASUR DAL
2020-05-01,0.017989600507787716,POTATO
2020-05-01,0.017388130616228292,RICE
2020-05-01,0.00778565422966967,MUSTARD OIL
2020-06-01,0.037651185042825164,TOMATO
2020-06-01,0.029337221395367607,POTATO
2020-06-01,0.028522065482544788,ONION
2020-06-01,0.02226921464236872,AVG
2020-06-01,0.02126282747020751,MASUR DAL
2020-06-01,0.020198483136255687,GREEN GRAM DAL (MOONG DAL)
2020-06-01,0.011114652619336468,RICE
2020-06-01,0.007798067350043778,MUSTARD OIL
2020-07-01,0.032093673044128024,TOMATO
2020-07-01,0.032058724160689174,POTATO
2020-07-01,0.02051024886911773,AVG
2020-07-01,0.02021650966013966,MASUR DAL
2020-07-01,0.01970435890067352,ONION
2020-07-01,0.018513147781340143,GREEN GRAM DAL (MOONG DAL)
2020-07-01,0.011295656984429218,MUSTARD OIL
2020-07-01,0.009689671552424409,RICE
2020-08-01,0.04051059097106339,TOMATO
2020-08-01,0.033286592176693434,POTATO
2020-08-01,0.022304060947648457,AVG
2020-08-01,0.02145728371152419,MASUR DAL
2020-08-01,0.019107007206299303,ONION
2020-08-01,0.018484858520324287,GREEN GRAM DAL (MOONG DAL)
2020-08-01,0.012353102786698121,MUSTARD OIL
2020-08-01,0.010928991260936495,RICE
2020-09-01,0.03630842468883574,TOMATO
2020-09-01,0.03416092967697719,POTATO
2020-09-01,0.029296269925273996,ONION
2020-09-01,0.02330071336671415,AVG
2020-09-01,0.01882037587145921,MASUR DAL
2020-09-01,0.017703203112243594,GREEN GRAM DAL (MOONG DAL)
2020-09-01,0.015765107226902227,MUSTARD OIL
2020-09-01,0.011050683065307088,RICE
2020-10-01,0.03658109233471052,TOMATO
2020-10-01,0.031293441228497094,POTATO
2020-10-01,0.02064519118887969,AVG
2020-10-01,0.017023096536885853,ONION
2020-10-01,0.016889255601394725,MUSTARD OIL
2020-10-01,0.01666245141894846,MASUR DAL
2020-10-01,0.014786739400064513,GREEN GRAM DAL (MOONG DAL)
2020-10-01,0.01128026180165669,RICE
2020-11-01,0.04217129756908824,TOMATO
2020-11-01,0.03228856882575955,POTATO
2020-11-01,0.021317688240639284,AVG
2020-11-01,0.017903122061284547,MUSTARD OIL
2020-11-01,0.016101792157948245,MASUR DAL
2020-11-01,0.015743891243714826,ONION
2020-11-01,0.013535092536252949,GREEN GRAM DAL (MOONG DAL)
2020-11-01,0.011480053290426643,RICE
2020-12-01,0.04847583913911692,TOMATO
2020-12-01,0.022589496047462892,POTATO
2020-12-01,0.021364682784926172,AVG
2020-12-01,0.018917531905382763,MUSTARD OIL
2020-12-01,0.018826999913992584,MASUR DAL
2020-12-01,0.015340841742812913,ONION
2020-12-01,0.013539299107458384,GREEN GRAM DAL (MOONG DAL)
2020-12-01,0.011862771638256742,RICE
2021-01-01,0.09560873501580414,POTATO
2021-01-01,0.043471624028073565,TOMATO
2021-01-01,0.0301949039528161,AVG
2021-01-01,0.018427768673298348,MASUR DAL
2021-01-01,0.01804642165150757,MUSTARD OIL
2021-01-01,0.015464446699466554,RICE
2021-01-01,0.013844252481144877,GREEN GRAM DAL (MOONG DAL)
2021-01-01,0.006501079120417643,ONION
2021-02-01,0.04722329474021642,POTATO
2021-02-01,0.026519603903163318,RICE
2021-02-01,0.022952174014806825,AVG
2021-02-01,0.018562616478055356,ONION
2021-02-01,0.01808879723986603,MASUR DAL
2021-02-01,0.017951953197350434,MUSTARD OIL
2021-02-01,0.016722534410564514,TOMATO
2021-02-01,0.0155964181344317,GREEN GRAM DAL (MOONG DAL)
2021-03-01,0.03555543421132504,POTATO
2021-03-01,0.03377254344484382,TOMATO
2021-03-01,0.03109090482861257,RICE
2021-03-01,0.023639798086715322,AVG
2021-03-01,0.019690978883968282,MUSTARD OIL
2021-03-01,0.016033255148316508,MASUR DAL
2021-03-01,0.015879139171327564,ONION
2021-03-01,0.01345633091861348,GREEN GRAM DAL (MOONG DAL)
2021-04-01,0.03938542226892533,TOMATO
2021-04-01,0.029572575606204892,RICE
2021-04-01,0.02399208901967016,POTATO
2021-04-01,0.021971950760138786,AVG
2021-04-01,0.021934775264093355,MUSTARD OIL
2021-04-01,0.016912724321225762,MASUR DAL
2021-04-01,0.013919770892319432,ONION
2021-04-01,0.008086297948532578,GREEN GRAM DAL (MOONG DAL)
2021-05-01,0.03629338710520783,TOMATO
2021-05-01,0.026824326006244462,RICE
2021-05-01,0.02658842523155376,MUSTARD OIL
2021-05-01,0.019417669829698538,AVG
2021-05-01,0.015277223122936362,MASUR DAL
2021-05-01,0.014469675477708327,POTATO
2021-05-01,0.009950179951826362,ONION
2021-05-01,0.006520471912412657,GREEN GRAM DAL (MOONG DAL)
2021-06-01,0.03248264372153064,TOMATO
2021-06-01,0.02441612520992981,MUSTARD OIL
2021-06-01,0.020799398672231083,RICE
2021-06-01,0.017510036531080058,AVG
2021-06-01,0.014711727870501594,POTATO
2021-06-01,0.012716322680534041,ONION
2021-06-01,0.011934434241422109,MASUR DAL
2021-06-01,0.005509603321411148,GREEN GRAM DAL (MOONG DAL)
2021-07-01,0.05688086586168309,TOMATO
2021-07-01,0.024116326098785033,MUSTARD OIL
2021-07-01,0.020518838990868475,AVG
2021-07-01,0.016845996272222434,POTATO
2021-07-01,0.014029848875579176,RICE
2021-07-01,0.013803177632796494,ONION
2021-07-01,0.010881376356467264,MASUR DAL
2021-07-01,0.0070742818385458265,GREEN GRAM DAL (MOONG DAL)
2021-08-01,0.04860579821812922,TOMATO
2021-08-01,0.027102191143615808,MUSTARD OIL
2021-08-01,0.02102390832927473,AVG
2021-08-01,0.020163682501954067,POTATO
2021-08-01,0.015737102164990302,RICE
2021-08-01,0.015139299475455168,ONION
2021-08-01,0.013007399029889115,MASUR DAL
2021-08-01,0.00741188577088942,GREEN GRAM DAL (MOONG DAL)
2021-09-01,0.04611642543240994,TOMATO
2021-09-01,0.02954803715400925,MUSTARD OIL
2021-09-01,0.02261656496341088,ONION
2021-09-01,0.022327812867520662,AVG
2021-09-01,0.02146277130860107,POTATO
2021-09-01,0.016162996115349257,RICE
2021-09-01,0.013579220609426786,MASUR DAL
2021-09-01,0.006808674489437446,GREEN GRAM DAL (MOONG DAL)
2021-10-01,0.03158493204281286,MUSTARD OIL
2021-10-01,0.02188973894872846,TOMATO
2021-10-01,0.01845263694370546,POTATO
2021-10-01,0.017764171241901754,AVG
2021-10-01,0.016843980422757792,RICE
2021-10-01,0.014723015144624369,ONION
2021-10-01,0.013372090074634236,MASUR DAL
2021-10-01,0.0074828051160490934,GREEN GRAM DAL (MOONG DAL)
2021-11-01,0.030522686509354618,MUSTARD OIL
2021-11-01,0.026775251996916504,POTATO
2021-11-01,0.025040694819086943,TOMATO
2021-11-01,0.019413010150701727,AVG
2021-11-01,0.017738006504900934,RICE
2021-11-01,0.015853201560127574,ONION
2021-11-01,0.01218787073047073,MASUR DAL
2021-11-01,0.007773358934054764,GREEN GRAM DAL (MOONG DAL)
2021-12-01,0.027081259476544432,MUSTARD OIL
2021-12-01,0.02415094002279274,TOMATO
2021-12-01,0.02125257432116677,ONION
2021-12-01,0.018286871187467343,RICE
2021-12-01,0.017957127296285052,AVG
2021-12-01,0.01604731450089984,POTATO
2021-12-01,0.012814619544323865,MASUR DAL
2021-12-01,0.006066312020800381,GREEN GRAM DAL (MOONG DAL)
2022-01-01,0.027481386912235662,TOMATO
2022-01-01,0.025803584944562682,MUSTARD OIL
2022-01-01,0.021472654249964227,ONION
2022-01-01,0.018685126848461155,RICE
