<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:99cccd5a1cd2f9e2e27f3ea51cfeb264b19231a1fca90bbe3c31683bffe91e51
size 3572
=======
DATE,MEAN,STD
2016-01-01,0.732498240766782,0.31013101987256214
2016-02-01,0.6902643112624934,0.327506029712714
2016-03-01,0.678807928348709,0.29758043097921244
2016-04-01,0.6525448636186051,0.2498428831440571
2016-05-01,0.6865636813960518,0.2636199434640186
2016-06-01,0.6767730304779526,0.2576749538687437
2016-07-01,0.7062977294524398,0.2779749553681455
2016-08-01,0.745044045547634,0.3541672862656828
2016-09-01,0.7137705446945473,0.3312626751435278
2016-10-01,0.7695534278095583,0.3371449296810479
2016-11-01,0.7301117200476498,0.40516539114265243
2016-12-01,0.7244555380410531,0.45421480512351586
2017-01-01,0.7126358222784678,0.42557526381357413
2017-02-01,0.6706324218497624,0.38157573812619633
2017-03-01,0.6360381280571936,0.3249886315530966
2017-04-01,0.654559158019476,0.3313043114108079
2017-05-01,0.6899821212475034,0.3329692493717487
2017-06-01,0.7583436782732881,0.3943418086778418
2017-07-01,0.7660412014281944,0.3178295938977565
2017-08-01,0.7316537976547179,0.3276409123808758
2017-09-01,0.7218621421189557,0.36271848347962
2017-10-01,0.7311014153902544,0.4018220044170717
2017-11-01,0.8035784862476844,0.4340249806701498
2017-12-01,0.8143279676371538,0.5243228307067462
2018-01-01,0.7635880070102439,0.5268118545243646
2018-02-01,0.6541958425947466,0.34186706151488105
2018-03-01,0.6760839721485713,0.3778830036757685
2018-04-01,0.7699839713410612,0.5486249652947004
2018-05-01,0.8266407350169728,0.5804921389228641
2018-06-01,0.8525290272132915,0.6193058908864101
2018-07-01,0.9375662040475101,0.6608432183493479
2018-08-01,0.8988624746028965,0.6221720000429299
2018-09-01,0.7110732690101209,0.3584561927303697
2018-10-01,0.8619430234318236,0.6076702667769458
2018-11-01,0.8755994459003879,0.6376458403969566
2018-12-01,0.8925465342366599,0.7059759649789427
2019-01-01,0.9188257519951846,0.7477748104499041
2019-02-01,0.9264589400116263,0.7554912012403809
2019-03-01,0.8735563665609136,0.6354319170967291
2019-04-01,0.8376780111859996,0.5364612724182135
2019-05-01,0.8924008656473108,0.6497974467664459
2019-06-01,0.893645584477016,0.6580503031761662
2019-07-01,0.9873608307224082,0.8040298345054401
2019-08-01,0.948641232585464,0.7533508476173136
2019-09-01,0.9459686753685437,0.7310172181689204
2019-10-01,0.9788456881900903,0.7833057085795977
2019-11-01,1.097706506627385,0.9361274676489985
2019-12-01,1.179895102642755,1.0962143875583765
2020-01-01,1.0461058663401883,0.9239614341471852
2020-02-01,1.2491617252107372,1.2514520325610787
2020-03-01,1.1947432769671342,1.1871338141720305
2020-04-01,2.0563489345300496,2.6636634660666125
2020-05-01,1.6242375345512836,1.816109052403231
2020-06-01,0.8522771266156548,0.5540005758295492
2020-07-01,0.9510831158502835,0.5608575952845611
2020-08-01,1.1586466266028537,0.9986420130926438
2020-09-01,1.5561490120584835,1.6615034791593253
2020-10-01,1.6971654895760993,1.9179962607688312
2020-11-01,1.3517006776314222,1.3930802163832823
2020-12-01,1.339265773038345,1.472693035423507
2021-01-01,1.1960595229313196,1.1572484676683827
2021-02-01,1.235809260632838,1.2402181157870535
2021-03-01,1.0980867253160824,1.0022757085354512
2021-04-01,1.0627292448684749,0.9380684185762505
2021-05-01,1.2063987076813523,1.1514236873326846
2021-06-01,1.0855016096161823,0.9544606436330577
2021-07-01,1.06782161300175,0.8306851154369154
2021-08-01,1.0676746700176738,0.9019736146370836
2021-09-01,1.080595961737725,0.934330511741232
2021-10-01,1.116424287601458,0.8954419590920382
2021-11-01,1.3993700855675537,1.384966274653029
2021-12-01,1.649809557741107,1.93737957096324
2022-01-01,3.186719254509339,4.600182238747137
>>>>>>> 6ac9248b3ef33a88bcb4b748e11d3743f40f9979
