<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:14e7019958f1b71d4c98d06a220a346220f7f6a94f1479f2556303190813e81d
size 426215
=======
STARTDATE,ENDDATE,lastMonth,lastYear,SameMonth,MAXMINRATIO,STATENAME,MANDINAME
2017-10-29,2017-12-11,Anomaly,Anomaly,Anomaly,3.081818938558849,KARNATAKA,BANGALORE
2017-11-05,2017-12-18,Anomaly,Anomaly,Anomaly,3.081818938558849,KARNATAKA,BANGALORE
2017-11-12,2017-12-25,Anomaly,Anomaly,Anomaly,3.081818938558849,KARNATAKA,BANGALORE
2017-10-29,2017-12-11,Anomaly,Anomaly,Anomaly,3.081818938558849,KARNATAKA,HUBLI (AMARAGOL)
2017-11-05,2017-12-18,Anomaly,Anomaly,Anomaly,3.081818938558849,KARNATAKA,HUBLI (AMARAGOL)
2017-11-12,2017-12-25,Anomaly,Anomaly,Anomaly,3.081818938558849,KARNATAKA,HUBLI (AMARAGOL)
2019-10-20,2019-12-02,Anomaly,Anomaly,Anomaly,2.930024129610479,KARNATAKA,BANGALORE
2019-10-20,2019-12-02,Anomaly,Anomaly,Anomaly,2.930024129610479,KARNATAKA,HUBLI (AMARAGOL)
2017-09-24,2017-11-06,Anomaly,Anomaly,Anomaly,2.498750624687656,UTTAR PRADESH,GAZIPUR
2019-08-25,2019-10-07,Anomaly,Anomaly,Anomaly,2.4269390201372505,UTTAR PRADESH,BAHRAICH
2019-08-25,2019-10-07,Anomaly,Anomaly,Anomaly,2.4269390201372505,UTTAR PRADESH,BARABANKI
2019-08-25,2019-10-07,Anomaly,Anomaly,Anomaly,2.4269390201372505,UTTAR PRADESH,GONDA
2019-08-25,2019-10-07,Anomaly,Anomaly,Anomaly,2.4269390201372505,UTTAR PRADESH,LAKHIMPUR
2019-08-25,2019-10-07,Anomaly,Anomaly,Anomaly,2.4269390201372505,UTTAR PRADESH,LUCKNOW
2019-08-11,2019-09-23,Anomaly,Anomaly,Anomaly,2.331778814123917,KARNATAKA,BELGAUM
2019-08-11,2019-09-23,Anomaly,Anomaly,Anomaly,2.331778814123917,KARNATAKA,DAVANGERE
2019-08-11,2019-09-23,Anomaly,Anomaly,Anomaly,2.309568998343949,MAHARASHTRA,LASALGAON
2019-12-08,2020-01-20,Anomaly,Anomaly,Anomaly,2.2687944626033456,NCT OF DELHI,AZADPUR
2019-08-18,2019-09-30,Anomaly,Anomaly,Anomaly,2.2683583237216456,MAHARASHTRA,LASALGAON
2017-09-24,2017-11-06,Anomaly,Anomaly,Anomaly,2.2488755622188905,UTTAR PRADESH,BAHRAICH
2017-10-01,2017-11-13,Anomaly,Anomaly,Anomaly,2.2488755622188905,UTTAR PRADESH,BAHRAICH
2017-09-24,2017-11-06,Anomaly,Anomaly,Anomaly,2.2488755622188905,UTTAR PRADESH,BARABANKI
2017-10-01,2017-11-13,Anomaly,Anomaly,Anomaly,2.2488755622188905,UTTAR PRADESH,BARABANKI
2017-09-24,2017-11-06,Anomaly,Anomaly,Anomaly,2.2488755622188905,UTTAR PRADESH,GONDA
2017-10-01,2017-11-13,Anomaly,Anomaly,Anomaly,2.2488755622188905,UTTAR PRADESH,GONDA
2017-09-24,2017-11-06,Anomaly,Anomaly,Anomaly,2.2488755622188905,UTTAR PRADESH,LAKHIMPUR
2017-10-01,2017-11-13,Anomaly,Anomaly,Anomaly,2.2488755622188905,UTTAR PRADESH,LAKHIMPUR
2017-09-24,2017-11-06,Anomaly,Anomaly,Anomaly,2.2488755622188905,UTTAR PRADESH,LUCKNOW
2017-10-01,2017-11-13,Anomaly,Anomaly,Anomaly,2.2488755622188905,UTTAR PRADESH,LUCKNOW
2019-08-18,2019-09-30,Anomaly,Anomaly,Anomaly,2.199120351859256,UTTAR PRADESH,AZAMGARH
2019-08-18,2019-09-30,Anomaly,Anomaly,Anomaly,2.199120351859256,UTTAR PRADESH,BASTI
2019-08-18,2019-09-30,Anomaly,Anomaly,Anomaly,2.199120351859256,UTTAR PRADESH,MIRZAPUR
2019-10-27,2019-12-09,Anomaly,Anomaly,Anomaly,2.137562489225996,MAHARASHTRA,LASALGAON
2019-08-11,2019-09-23,Anomaly,Anomaly,Anomaly,2.099876433709042,NCT OF DELHI,AZADPUR
2018-02-25,2018-04-09,Anomaly,Anomaly,Anomaly,2.098950524737631,KARNATAKA,BANGALORE
2018-03-04,2018-04-16,Anomaly,Anomaly,Anomaly,2.098950524737631,KARNATAKA,BANGALORE
2018-03-11,2018-04-23,Anomaly,Anomaly,Anomaly,2.098950524737631,KARNATAKA,BANGALORE
2018-02-25,2018-04-09,Anomaly,Anomaly,Anomaly,2.098950524737631,KARNATAKA,HUBLI (AMARAGOL)
2018-03-04,2018-04-16,Anomaly,Anomaly,Anomaly,2.098950524737631,KARNATAKA,HUBLI (AMARAGOL)
