<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:1c24fc309ce9be1f787f88cee0e6ce18ffa8ce22e512af472d8ade93d92a2562
size 93836
=======
DATE,ARRIVAL,MEAN,STD
2016-01-01,65.0,65.0,0.0
2016-01-02,70.0,70.0,0.0
2016-01-03,68.75,68.75,0.0
2016-01-04,67.5,67.5,0.0
2016-01-05,68.0,68.0,0.0
2016-01-06,695.0,695.0,0.0
2016-01-07,70.0,70.0,0.0
2016-01-08,6.799999999999998,6.799999999999998,0.0
2016-01-09,58.5,58.5,0.0
2016-01-10,58.25,58.25,0.0
2016-01-11,58.0,58.0,0.0
2016-01-12,59.0,59.0,0.0
2016-01-13,60.0,60.0,0.0
2016-01-14,55.0,55.0,0.0
2016-01-15,55.0,55.0,0.0
2016-01-16,55.0,55.0,0.0
2016-01-17,53.25,53.25,0.0
2016-01-18,51.5,51.5,0.0
2016-01-19,59.0,59.0,0.0
2016-01-20,56.0,56.0,0.0
2016-01-21,60.0,60.0,0.0
2016-01-22,58.0,58.0,0.0
2016-01-23,54.0,54.0,0.0
2016-01-24,56.0,56.0,0.0
2016-01-25,58.0,58.0,0.0
2016-01-26,57.0,57.0,0.0
2016-01-27,56.0,56.0,0.0
2016-01-28,55.0,55.0,0.0
2016-01-29,65.0,65.0,0.0
2016-01-30,69.0,69.0,0.0
2016-01-31,62.75,62.75,0.0
2016-02-01,56.5,56.5,0.0
2016-02-02,53.0,53.0,0.0
2016-02-03,60.0,60.0,0.0
2016-02-04,70.0,70.0,0.0
2016-02-05,65.0,65.0,0.0
2016-02-06,75.0,75.0,0.0
2016-02-07,72.5,72.5,0.0
2016-02-08,70.0,70.0,0.0
2016-02-09,76.0,76.0,0.0
2016-02-10,69.0,69.0,0.0
2016-02-11,74.0,74.0,0.0
2016-02-12,72.0,72.0,0.0
2016-02-13,70.0,70.0,0.0
2016-02-14,69.0,69.0,0.0
2016-02-15,68.0,68.0,0.0
2016-02-16,62.0,62.0,0.0
2016-02-17,72.5,72.5,0.0
2016-02-18,68.0,68.0,0.0
2016-02-19,75.0,75.0,0.0
2016-02-20,67.5,67.5,0.0
2016-02-21,71.75,71.75,0.0
2016-02-22,76.0,76.0,0.0
2016-02-23,72.5,72.5,0.0
