<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:805b7514fd57a94609d3e95246585f4d995cfdfa0bd7f5d66f6962213e57a796
size 17204
=======
Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal),
Bagepalli,02/05/2018,12,Tomato,300,630,510,
,03/05/2018,12,Tomato,280,620,485,
,07/05/2018,11,Tomato,300,650,510,
,08/05/2018,12,Tomato,300,680,540,
,09/05/2018,13,Tomato,300,680,540,
,10/05/2018,12,Tomato,350,800,610,
,14/05/2018,11,Tomato,320,740,650,
,15/05/2018,11,Tomato,320,740,550,
,16/05/2018,13,Tomato,350,700,535,
,17/05/2018,13,Tomato,300,740,580,
,19/05/2018,11,Tomato,310,920,625,
,21/05/2018,10,Tomato,350,980,710,
,22/05/2018,11,Tomato,310,980,650,
,23/05/2018,11,Tomato,320,940,755,
,24/05/2018,11,Tomato,350,950,740,
,26/05/2018,10,Tomato,380,950,775,
,28/05/2018,12,Tomato,350,1000,755,
,29/05/2018,12,Tomato,340,1010,755,
,30/05/2018,13,Tomato,345,1100,750,
,31/05/2018,14,Tomato,320,1040,810,
Bangarpet,01/05/2018,5,Tomato,200,400,300,
,02/05/2018,2,Tomato,200,400,300,
,03/05/2018,2,Tomato,200,400,300,
,04/05/2018,4,Tomato,200,400,300,
,05/05/2018,3,Tomato,280,450,350,
,07/05/2018,5,Tomato,200,400,300,
,08/05/2018,4,Tomato,200,500,400,
,09/05/2018,2,Tomato,200,300,280,
,10/05/2018,3,Tomato,180,350,250,
,11/05/2018,3,Tomato,250,600,450,
,12/05/2018,3,Tomato,250,500,450,
,14/05/2018,4,Tomato,280,480,350,
,15/05/2018,4,Tomato,200,500,300,
,16/05/2018,2,Tomato,200,500,450,
,17/05/2018,1,Tomato,200,500,380,
,18/05/2018,2,Tomato,200,500,480,
,19/05/2018,5,Tomato,200,600,480,
,21/05/2018,4,Tomato,250,650,480,
,22/05/2018,2,Tomato,200,600,450,
,23/05/2018,2,Tomato,200,500,450,
,24/05/2018,1,Tomato,280,550,480,
,25/05/2018,2,Tomato,200,500,380,
,26/05/2018,4,Tomato,200,600,500,
,28/05/2018,1,Tomato,200,600,500,
,29/05/2018,2,Tomato,200,600,450,
,30/05/2018,2,Tomato,200,800,500,
,31/05/2018,1,Tomato,250,950,600,
Binny Mill (F&V), Bangalore,02/05/2018,56,Tomato,1000,1200,1100,
,05/05/2018,62,Tomato,1000,1400,1200,
,07/05/2018,55,Tomato,800,1200,1000,
,08/05/2018,52,Tomato,800,1000,900,
,09/05/2018,49,Tomato,700,900,800,
,10/05/2018,48,Tomato,700,800,750,
,11/05/2018,26,Tomato,700,800,750,
,14/05/2018,52,Tomato,800,1200,1000,
,21/05/2018,47,Tomato,800,1000,900,
,23/05/2018,51,Tomato,800,1000,900,
,26/05/2018,53,Tomato,800,1000,900,
,28/05/2018,45,Tomato,800,1000,900,
,29/05/2018,52,Tomato,700,900,800,
