<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:890cdfcd5f5611ec5099c40af048a54995d8136e7e01a6e7df58934dd4ae3b09
size 15386
=======
Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal),
Arasikere,13/06/2016,1,Tomato,3000,3000,3000,
Bagepalli,01/06/2016,2,Tomato,2800,4800,4200,
,02/06/2016,2,Tomato,2800,5200,4100,
,04/06/2016,3,Tomato,2900,5100,4550,
,06/06/2016,2,Tomato,2900,5600,5100,
,07/06/2016,3,Tomato,3200,5600,4850,
,08/06/2016,2,Tomato,3500,5900,4650,
,09/06/2016,3,Tomato,3200,5800,4550,
,11/06/2016,3,Tomato,2800,5800,4600,
,14/06/2016,3,Tomato,3200,5800,4650,
,15/06/2016,3,Tomato,2500,5400,4650,
,16/06/2016,3,Tomato,22,3800,3200,
,18/06/2016,3,Tomato,2200,3400,3200,
,20/06/2016,3,Tomato,2100,3200,2900,
,21/06/2016,3,Tomato,2400,3200,2800,
,22/06/2016,2,Tomato,1800,2600,2450,
,23/06/2016,3,Tomato,2400,3200,3000,
,25/06/2016,3,Tomato,2600,3600,3200,
,27/06/2016,4,Tomato,2200,3300,2800,
,28/06/2016,4,Tomato,1800,2900,2400,
,29/06/2016,4,Tomato,1800,3000,2600,
,30/06/2016,4,Tomato,1800,2800,2600,
Binny Mill (F&V), Bangalore,01/06/2016,39,Tomato,3000,3500,3300,
,03/06/2016,37,Tomato,3000,3500,3300,
,04/06/2016,37,Tomato,3000,3500,3300,
,06/06/2016,43,Tomato,3500,4000,3800,
,07/06/2016,37,Tomato,4000,5000,4500,
,08/06/2016,36,Tomato,5000,6500,5500,
,09/06/2016,35,Tomato,5000,7000,6000,
,10/06/2016,42,Tomato,5000,7000,6000,
,13/06/2016,43,Tomato,5000,7000,6000,
,14/06/2016,32,Tomato,6000,7000,6500,
,15/06/2016,33,Tomato,5000,6000,5500,
,17/06/2016,34,Tomato,5000,7000,6000,
,18/06/2016,36,Tomato,4000,5000,4500,
,20/06/2016,40,Tomato,3500,4500,4000,
,21/06/2016,43,Tomato,3500,4500,4000,
,22/06/2016,49,Tomato,3500,4500,4000,
,23/06/2016,42,Tomato,3000,4000,3500,
,24/06/2016,44,Tomato,3000,3500,3200,
,25/06/2016,43,Tomato,3000,3400,3200,
,27/06/2016,46,Tomato,3500,4000,3800,
,28/06/2016,45,Tomato,3000,3500,3200,
,29/06/2016,46,Tomato,2500,3000,2800,
,30/06/2016,49,Tomato,2500,3000,2800,
Channapatana,01/06/2016,1,Tomato,3000,5000,4000,
,02/06/2016,1,Tomato,4000,4800,4400,
,03/06/2016,1,Tomato,3500,4500,4000,
,04/06/2016,1,Tomato,4000,5000,4500,
,06/06/2016,1,Tomato,5000,6000,5500,
,07/06/2016,1,Tomato,5000,7000,6000,
,09/06/2016,1,Tomato,6000,7000,6500,
,11/06/2016,1,Tomato,6000,7000,6500,
,13/06/2016,1,Tomato,5000,7000,6000,
,15/06/2016,1,Tomato,5000,6000,5500,
,16/06/2016,1,Tomato,5000,6500,5750,
,17/06/2016,1,Tomato,4000,4600,4300,
,18/06/2016,1,Tomato,3000,4000,3500,
,20/06/2016,1,Tomato,2500,3500,3000,
,21/06/2016,1,Tomato,2500,3000,2750,
,22/06/2016,1,Tomato,2500,3000,2750,
,23/06/2016,1,Tomato,2500,3500,3000,
,24/06/2016,1,Tomato,2000,3000,2500,
,25/06/2016,1,Tomato,2000,2500,2250,
,27/06/2016,1,Tomato,1600,2600,2100,
,28/06/2016,1,Tomato,1800,2200,2000,
,29/06/2016,1,Tomato,2000,2600,2300,
,30/06/2016,1,Tomato,2200,2800,2500,
Chickkaballapura,01/06/2016,35,Tomato,500,3850,2900,
,03/06/2016,23,Tomato,1000,4000,3000,
,04/06/2016,23,Tomato,1000,4200,3300,
,05/06/2016,23,Tomato,1000,5300,4200,
,06/06/2016,28,Tomato,1000,5500,4000,
,07/06/2016,22,Tomato,1000,5600,4000,
,08/06/2016,20,Tomato,1000,6400,4500,
,10/06/2016,18,Tomato,1000,6500,5000,
,11/06/2016,23,Tomato,1000,5700,4500,
,12/06/2016,26,Tomato,1000,6200,5100,
,13/06/2016,29,Tomato,1000,6600,5000,
,14/06/2016,32,Tomato,1000,7700,5500,
,15/06/2016,58,Tomato,1000,5200,4500,
