<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:95f83639c63eebb01a90e87a17b43a83bedd77f82a8c2587940ce440f0831a23
size 61811
=======
Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal)
Alipurduar,01/11/2019,10,Jyoti,1230,1270,1250
,,,Red,1425,1475,1450
,03/11/2019,10,Jyoti,1230,1270,1250
,,,Red,1425,1475,1450
,04/11/2019,10,Jyoti,1280,1320,1300
,,,Red,1475,1525,1500
,05/11/2019,10,Jyoti,1280,1320,1300
,,,Red,1475,1525,1500
,06/11/2019,10,Jyoti,1380,1420,1400
,,,Red,1580,1620,1600
,07/11/2019,10,Jyoti,1380,1420,1400
,,,Red,1580,1620,1600
,08/11/2019,10,Jyoti,1380,1420,1400
,,,Red,1580,1620,1600
,09/11/2019,10,Jyoti,1380,1420,1400
,,,Red,1580,1620,1600
,10/11/2019,10,Jyoti,1330,1370,1350
,,,Red,1525,1575,1550
,11/11/2019,10,Jyoti,1330,1370,1350
,,,Red,1525,1575,1550
,12/11/2019,10,Jyoti,1380,1420,1400
,,,Red,1575,1625,1600
,13/11/2019,10,Jyoti,1380,1420,1400
,,,Red,1575,1625,1600
,14/11/2019,10,Jyoti,1230,1270,1250
,,,Red,1480,1520,1500
,15/11/2019,10,Jyoti,1170,1230,1200
,,,Red,1480,1520,1500
,16/11/2019,10,Jyoti,1170,1230,1200
,,,Red,1480,1520,1500
,17/11/2019,10,Jyoti,1170,1230,1200
,,,Red,1480,1520,1500
,18/11/2019,10,Jyoti,1170,1230,1200
,,,Red,1480,1520,1500
,19/11/2019,10,Jyoti,1170,1230,1200
,,,Red,1480,1520,1500
,20/11/2019,10,Jyoti,1170,1230,1200
,,,Red,1480,1520,1500
,22/11/2019,10,Jyoti,1050,1120,1100
,,,Red,1330,1370,1350
,23/11/2019,10,Jyoti,1050,1120,1100
,,,Red,1330,1370,1350
,25/11/2019,10,Jyoti,1080,1120,1100
,,,Red,1320,1360,1340
,26/11/2019,10,Jyoti,1080,1120,1100
,,,Red,1380,1420,1400
,27/11/2019,10,Jyoti,1080,1120,1100
,,,Red,1380,1420,1400
,28/11/2019,10,Jyoti,1080,1120,1100
