<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:84323448a6f03a5107ddebdb2ae82bf48b427eb79ca8f27225be98048389af0e
size 65010
=======
Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal)
Alipurduar,01/07/2019,10,Jyoti,875,925,900
,,,Red,1000,1100,1050
,02/07/2019,10,Jyoti,875,925,900
,,,Red,1000,1100,1050
,03/07/2019,10,Jyoti,875,925,900
,,,Red,1050,1150,1100
,04/07/2019,10,Jyoti,875,925,900
,,,Red,1050,1150,1100
,08/07/2019,10,Jyoti,880,920,900
,,,Red,1000,1100,1050
,09/07/2019,10,Jyoti,880,920,900
,,,Red,1050,1150,1100
,10/07/2019,10,Jyoti,880,920,900
,,,Red,1050,1150,1100
,11/07/2019,10,Jyoti,880,920,900
,,,Red,1050,1150,1100
,12/07/2019,10,Jyoti,880,920,900
,,,Red,1300,1350,1320
,15/07/2019,10,Jyoti,900,940,920
,,,Red,1300,1340,1320
,17/07/2019,10,Jyoti,930,970,950
,,,Red,1320,1370,1350
,18/07/2019,10,Jyoti,920,950,940
,,,Red,1320,1350,1340
,19/07/2019,10,Jyoti,920,950,940
,,,Red,1320,1350,1340
,23/07/2019,10,Jyoti,920,960,940
,,,Red,1340,1380,1360
,24/07/2019,10,Jyoti,920,950,940
,,,Red,1340,1380,1360
,25/07/2019,10,Jyoti,920,950,940
,,,Red,1340,1380,1360
,26/07/2019,10,Jyoti,920,950,940
,,,Red,1340,1380,1360
Asansol,01/07/2019,97,Jyoti,940,980,960
,02/07/2019,94.8,Jyoti,940,980,960
,03/07/2019,92,Jyoti,960,1000,980
,04/07/2019,90.1,Jyoti,960,1000,980
,05/07/2019,84.5,Jyoti,1000,1020,1000
,06/07/2019,81.5,Jyoti,1000,1040,1020
,07/07/2019,12,Jyoti,1000,1040,1020
,08/07/2019,82,Jyoti,960,1000,980
,09/07/2019,80,Jyoti,980,1000,980
,10/07/2019,76.7,Jyoti,960,1000,980
,11/07/2019,75,Jyoti,980,1000,980
,12/07/2019,73,Jyoti,960,1000,980
,13/07/2019,72,Jyoti,960,1000,980
,14/07/2019,16,Jyoti,960,1000,980
,15/07/2019,69,Jyoti,980,1000,980
,16/07/2019,68.1,Jyoti,960,1000,980
,17/07/2019,64,Jyoti,980,1020,1000
,18/07/2019,64,Jyoti,980,1020,1000
,19/07/2019,63.1,Jyoti,980,1000,980
,20/07/2019,62.8,Jyoti,960,1000,980
,21/07/2019,12,Jyoti,960,1000,980
,22/07/2019,60,Jyoti,960,1000,980
,23/07/2019,62,Jyoti,940,980,960
,24/07/2019,61,Jyoti,940,980,960
,25/07/2019,60,Jyoti,940,980,960
,26/07/2019,58.8,Jyoti,940,980,960
,27/07/2019,57.5,Jyoti,940,980,960
,28/07/2019,10,Jyoti,940,980,960
,29/07/2019,54,Jyoti,960,1000,980
,30/07/2019,52.6,Jyoti,960,1000,980
,31/07/2019,51.74,Jyoti,960,1000,980
Balarampur,01/07/2019,15.35,Other,800,830,820
,02/07/2019,15.25,Other,800,830,820
,03/07/2019,15.25,Other,810,830,820
,04/07/2019,15.25,Other,800,830,820
,05/07/2019,15.35,Other,800,830,820
,06/07/2019,15.25,Other,810,830,820
,07/07/2019,15.15,Other,820,840,830
,08/07/2019,15.3,Other,810,830,820
,09/07/2019,15.25,Other,810,840,820
,10/07/2019,15.3,Other,810,840,820
,11/07/2019,25.25,Other,830,850,840
,12/07/2019,15.35,Other,820,850,840
,13/07/2019,15.25,Other,820,840,830
,14/07/2019,15.45,Other,800,830,820
,15/07/2019,15.35,Other,820,840,830
,16/07/2019,15.45,Other,800,830,820
,17/07/2019,15.45,Other,800,820,810
,19/07/2019,15.44,Other,800,820,810
,20/07/2019,15.45,Other,800,830,820
,21/07/2019,15.35,Other,800,830,820
,22/07/2019,15.55,Other,790,820,800
,23/07/2019,15.45,Other,800,820,810
,24/07/2019,15.55,Other,780,810,800
,25/07/2019,15.45,Other,800,820,810
,26/07/2019,15.35,Other,800,840,820
,27/07/2019,15.25,Other,820,840,830
,28/07/2019,15.15,Other,830,850,840
,29/07/2019,15.25,Other,840,860,850
,30/07/2019,15.2,Other,840,860,850
,31/07/2019,15.15,Other,840,860,850
Balurghat,01/07/2019,5.3,Local,800,900,850
,02/07/2019,5.1,Local,750,850,800
,03/07/2019,4.8,Local,800,900,850
,04/07/2019,4.2,Local,780,850,800
,06/07/2019,4,Local,800,900,850
,07/07/2019,3.8,Local,830,900,850
,08/07/2019,3.5,Local,860,925,880
,09/07/2019,3.3,Local,800,900,850
,10/07/2019,3.5,Local,830,900,850
,11/07/2019,3.1,Local,850,900,875
,13/07/2019,3.4,Local,830,870,850
,15/07/2019,3.7,Local,810,850,830
,16/07/2019,3.9,Local,830,870,850
,17/07/2019,3.8,Local,800,900,850
,18/07/2019,3.5,Local,850,900,870
,19/07/2019,3.8,Local,800,900,850
,20/07/2019,3.7,Local,750,900,780
,21/07/2019,3.6,Local,750,850,800
,22/07/2019,3.7,Local,800,900,850
,23/07/2019,3.9,Local,830,870,850
,24/07/2019,3.8,Local,800,850,820
,25/07/2019,4,Local,830,900,850
,26/07/2019,4.2,Local,850,900,870
,27/07/2019,4.3,Local,800,870,850
,28/07/2019,4,Local,800,850,830
,29/07/2019,4.2,Local,830,870,850
,30/07/2019,3.9,Local,800,900,850
,31/07/2019,3.8,Local,850,900,870
Bankura Sadar,02/07/2019,21,Jyoti,820,870,850
,03/07/2019,22,Jyoti,830,860,850
,09/07/2019,22,Jyoti,830,850,840
,10/07/2019,21,Jyoti,830,855,850
,11/07/2019,20,Jyoti,830,850,840
,12/07/2019,22,Jyoti,820,840,830
,15/07/2019,21,Jyoti,820,840,830
,16/07/2019,22,Jyoti,810,830,820
,17/07/2019,21,Jyoti,810,830,820
,19/07/2019,22,Jyoti,810,830,820
,24/07/2019,23,Jyoti,810,830,820
,25/07/2019,21,Jyoti,820,840,830
,26/07/2019,23,,NR,NR,NR
,30/07/2019,20,Jyoti,830,840,835
,31/07/2019,22,Jyoti,830,840,835
Bara Bazar (Posta Bazar),01/07/2019,7.5,Jyoti,1000,1020,1020
,,,Other,920,940,920
,02/07/2019,6.5,Jyoti,1000,1020,1000
,,,Other,920,940,930
,03/07/2019,6,Jyoti,1000,1020,1000
,,,Other,920,940,920
,04/07/2019,7,Jyoti,1000,1020,1000
,,,Other,920,940,930
,05/07/2019,5,Jyoti,1000,1020,1000
,,,Other,920,940,920
,06/07/2019,6,Jyoti,1000,1020,1000
,,,Other,920,940,920
,08/07/2019,5,Jyoti,1000,1020,1000
,,,Other,920,940,920
,09/07/2019,7.5,Jyoti,1000,1020,1020
,,,Other,920,940,930
,10/07/2019,6,Jyoti,1000,1030,1020
,,,Other,920,940,930
,11/07/2019,5,Jyoti,1000,1020,1020
,,,Other,900,920,920
,12/07/2019,6,Jyoti,1020,1040,1040
,,,Other,920,940,940
,13/07/2019,5,Jyoti,1020,1040,1020
,,,Other,920,940,940
,15/07/2019,6,Jyoti,1000,1030,1020
,,,Other,920,940,940
,16/07/2019,5,Jyoti,1020,1040,1040
,,,Other,920,960,940
,17/07/2019,7.5,Jyoti,1020,1040,1040
,,,Other,920,940,930
,18/07/2019,7.5,Jyoti,1000,1040,1020
,,,Other,920,960,940
,19/07/2019,5,Jyoti,1000,1020,1020
,,,Other,920,940,940
,20/07/2019,5,Jyoti,1020,1040,1040
,,,Other,920,950,940
,22/07/2019,6,Jyoti,1000,1020,1020
,,,Other,900,920,900
,23/07/2019,5,Jyoti,980,1020,1000
,,,Other,860,880,870
,25/07/2019,6,Jyoti,980,1000,1000
,,,Other,840,860,850
