<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:e5013cdb983b4cc7b7ac8e190b0ff1a9921904e1b026b8381db6351b1e12458e
size 63987
=======
Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal)
Alipurduar,02/05/2019,10,Jyoti,620,700,650
,,,Red,1000,1100,1050
,03/05/2019,10,Jyoti,620,675,650
,,,Red,1000,1100,1050
,04/05/2019,10,Jyoti,620,700,650
,,,Red,1000,1100,1050
,06/05/2019,10,Jyoti,620,700,650
,,,Red,1000,1100,1050
,07/05/2019,10,Jyoti,620,675,650
,,,Red,1000,1100,1050
,08/05/2019,10,Jyoti,650,700,680
,,,Red,1000,1100,1050
,09/05/2019,10,Jyoti,650,700,680
,,,Red,1000,1100,1050
,10/05/2019,10,Jyoti,650,700,680
,,,Red,1000,1100,1050
,13/05/2019,10,Jyoti,650,700,680
,,,Red,1000,1100,1050
,14/05/2019,10,Jyoti,650,700,680
,,,Red,1000,1100,1050
,15/05/2019,10,Jyoti,650,700,680
,,,Red,1000,1100,1050
,16/05/2019,10,Jyoti,650,700,680
,,,Red,1050,1150,1100
,17/05/2019,10,Jyoti,650,700,680
,,,Red,1050,1150,1100
,20/05/2019,10,Jyoti,650,700,680
,,,Red,1050,1150,1100
,21/05/2019,10,Jyoti,625,675,650
,,,Red,1000,1100,1050
,22/05/2019,10,Jyoti,625,660,650
,,,Red,975,1025,1000
,23/05/2019,10,Jyoti,650,700,675
,,,Red,1000,1100,1050
,24/05/2019,10,Jyoti,650,700,675
,,,Red,1000,1100,1050
,27/05/2019,20,Jyoti,650,700,680
,,,Red,1000,1100,1050
,28/05/2019,10,Jyoti,650,725,700
,,,Red,1050,1150,1100
,29/05/2019,10,Jyoti,675,750,700
,,,Red,1050,1150,1100
,30/05/2019,10,Jyoti,760,800,775
,,,Red,1000,1100,1050
,31/05/2019,10,Jyoti,750,800,775
,,,Red,1000,1100,1050
Asansol,01/05/2019,68,Jyoti,880,940,900
,02/05/2019,66.6,Jyoti,900,960,920
,03/05/2019,65,Jyoti,920,980,940
,04/05/2019,62.4,Jyoti,940,980,960
,05/05/2019,18,Jyoti,960,1000,960
,06/05/2019,72,Jyoti,900,940,920
,07/05/2019,75,Jyoti,900,940,920
,08/05/2019,78,Jyoti,900,920,920
,09/05/2019,77,Jyoti,900,920,920
,10/05/2019,75.6,Jyoti,920,960,940
