<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:30260fe2c67809f8539157da10c151e5df5d6a0c8cf0387275eca40cb4c47742
size 1763
=======
DATE,VOLATILITY
2016-01-01,0.11102023226155418
2016-02-01,0.06114511937123168
2016-03-01,0.17570296647704373
2016-04-01,0.26108283599631815
2016-05-01,0.3564776637598031
2016-06-01,0.25476351778174
2016-07-01,0.0848686303101567
2016-08-01,0.8455158500784842
2016-09-01,0.07964839810880812
2016-10-01,0.07500883342591759
2016-11-01,0.10532696877653369
2016-12-01,0.07116560880223624
2017-01-01,0.04902094420014093
2017-02-01,0.04113768546781691
2017-03-01,0.08405714791629913
2017-04-01,0.06425335596455771
2017-05-01,0.19671497504920896
2017-06-01,0.17379260132237043
2017-07-01,0.12934830251565546
2017-08-01,0.08370066368816853
2017-09-01,0.06197513500031622
2017-10-01,0.3109678325795348
2017-11-01,0.35761119561992727
2017-12-01,0.20116656904786642
2018-01-01,0.116803997047308
2018-02-01,0.08620726513797061
2018-03-01,0.09409828566187173
2018-04-01,0.08792216950024546
2018-05-01,0.14965604247257402
2018-06-01,0.33918908710380385
2018-07-01,0.13011990509939197
2018-08-01,0.1334739438632928
2018-09-01,0.0843099080610405
2018-10-01,0.19803632313281863
2018-11-01,0.08703507435039959
2018-12-01,0.10154814435190138
2019-01-01,0.15068327324247766
2019-02-01,0.14072616238020663
2019-03-01,0.08948862314524594
2019-04-01,0.09389129342067128
2019-05-01,0.16121948255468946
2019-06-01,0.034401392647272176
2019-07-01,0.16501377866250744
2019-08-01,0.06311763909550118
2019-09-01,0.111492043345226
2019-10-01,0.19544323900267008
2019-11-01,0.07403909852966899
2019-12-01,0.4628958729150935
2020-01-01,0.3760795483980329
2020-02-01,0.633902659794703
2020-03-01,0.22018063225645162
2020-04-01,0.23520218874432516
2020-05-01,0.3522575534993168
2020-06-01,0.11083997779559947
2020-07-01,0.18197040148494628
2020-08-01,0.2759356214017803
2020-09-01,0.230815376541757
>>>>>>> 6ac9248b3ef33a88bcb4b748e11d3743f40f9979
