<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:364bd57d89d1302998eed8a2e8d446b64fb6573f3b27345990a205ade556be16
size 3735
=======
DATE,VOLATILITY,VOLATILITY_SAMEMONTH,VOLATILITY_LASTMONTH,VOLATILITY_LASTYEAR,VOLATILITY_SUM,PRICE_SAMEMONTH,PRICE_LASTMONTH,PRICE_LASTYEAR,PRICE_SUM,SUM
2016-01-01,0.0336780451328377,0.0,0.0,0.0,0.0,0,0,0,0,0.0
2016-02-01,0.0462069780721789,0.0,0.0,0.0,0.0,0,0,0,0,0.0
2016-03-01,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1.0
2016-04-01,0.0,0.0,0.0,0.0,0.0,2,1,0,3,3.0
2016-05-01,0.0443307996601101,0.0,0.0,0.0,0.0,2,3,0,5,5.0
2016-06-01,0.2051229309040976,0.0,1.0,0.0,1.0,3,3,0,6,7.0
2016-07-01,0.0851157664088567,1.0,1.0,0.0,2.0,6,3,0,9,11.0
2016-08-01,0.0394042667031087,1.0,1.0,0.0,2.0,4,3,0,7,9.0
2016-09-01,0.0922369943221935,2.0,1.0,0.0,3.0,4,1,0,5,8.0
2016-10-01,0.0796682879760473,2.0,2.0,0.0,4.0,4,1,0,5,9.0
2016-11-01,0.0356386494339498,2.0,2.0,0.0,4.0,2,1,0,3,7.0
2016-12-01,0.0390875048702796,2.0,2.0,0.0,4.0,0,1,0,1,5.0
2017-01-01,0.0,2.0,2.0,0.0,4.0,0,0,0,0,4.0
2017-02-01,0.0,2.0,2.0,0.0,4.0,1,0,0,1,5.0
2017-03-01,0.0,2.0,2.0,0.0,4.0,5,4,3,12,16.0
2017-04-01,0.0,2.0,2.0,0.0,4.0,9,8,7,24,28.0
2017-05-01,0.0,2.0,2.0,0.0,4.0,14,13,7,34,38.0
2017-06-01,0.0793800807978501,2.0,2.0,0.0,4.0,17,17,7,41,45.0
2017-07-01,0.0945868590872026,2.0,2.0,0.0,4.0,18,19,6,43,47.0
2017-08-01,0.0,2.0,2.0,0.0,4.0,17,20,2,39,43.0
2017-09-01,0.0,1.0,2.0,0.0,3.0,17,20,0,37,40.0
2017-10-01,0.0,1.0,1.0,0.0,2.0,17,20,0,37,39.0
2017-11-01,0.137408155435421,1.0,2.0,1.0,4.0,18,20,0,38,42.0
2017-12-01,0.053695340113993,1.0,2.0,1.0,4.0,20,20,0,40,44.0
2018-01-01,0.0031164024302798,1.0,2.0,1.0,4.0,21,21,1,43,47.0
2018-02-01,0.0620003327278024,1.0,2.0,1.0,4.0,20,20,3,43,47.0
2018-03-01,0.0,1.0,2.0,1.0,4.0,20,20,3,43,47.0
2018-04-01,0.0203467419084659,1.0,2.0,1.0,4.0,19,19,3,41,45.0
2018-05-01,0.0,1.0,2.0,1.0,4.0,17,20,3,40,44.0
2018-06-01,0.0,1.0,1.0,1.0,3.0,13,17,1,31,34.0
2018-07-01,0.0,0.0,1.0,1.0,2.0,8,12,0,20,22.0
2018-08-01,0.0,0.0,1.0,1.0,2.0,4,8,0,12,14.0
2018-09-01,0.042797216114196,0.0,2.0,1.0,3.0,0,4,0,4,7.0
2018-10-01,0.0,0.0,2.0,1.0,3.0,0,0,0,0,3.0
2018-11-01,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1.0
2018-12-01,0.0725063558875871,0.0,1.0,0.0,1.0,0,0,0,0,1.0
2019-01-01,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1.0
2019-02-01,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1.0
2019-03-01,0.0,0.0,1.0,0.0,1.0,3,0,0,3,4.0
2019-04-01,0.0,0.0,1.0,0.0,1.0,8,4,0,12,13.0
2019-05-01,0.0,0.0,1.0,0.0,1.0,12,8,0,20,21.0
2019-06-01,0.0331111295842387,0.0,1.0,0.0,1.0,12,12,0,24,25.0
2019-07-01,0.0,0.0,1.0,0.0,1.0,11,14,0,25,26.0
2019-08-01,0.0720052850286307,1.0,2.0,1.0,4.0,7,17,0,24,28.0
2019-09-01,0.0427550182932919,2.0,1.0,1.0,4.0,3,13,0,16,20.0
2019-10-01,0.0756639380260491,2.0,2.0,2.0,6.0,0,9,0,9,15.0
2019-11-01,0.0975800506547932,3.0,2.0,3.0,8.0,0,7,0,7,15.0
2019-12-01,0.0251961429720488,3.0,2.0,3.0,8.0,0,6,0,6,14.0
2020-01-01,0.0888267211485326,3.0,2.0,3.0,8.0,0,3,0,3,11.0
2020-02-01,0.0,3.0,2.0,3.0,8.0,0,3,0,3,11.0
2020-03-01,0.2622187334005481,4.0,3.0,4.0,11.0,0,2,4,6,17.0
