<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:2bfdaac65fd1c98606ceb8363ce8d96144aa47d2a5e23857d8a2b19987006de9
size 4171
=======
DATE,VOLATILITY,VOLATILITY_SAMEMONTH,VOLATILITY_LASTMONTH,VOLATILITY_LASTYEAR,VOLATILITY_SUM,PRICE_SAMEMONTH,PRICE_LASTMONTH,PRICE_LASTYEAR,PRICE_SUM,SUM
2016-01-01,0.0536174217421828,0.0,0.0,0.0,0.0,0,0,0,0,0.0
2016-02-01,0.1859332958335619,0.0,1.0,0.0,1.0,0,0,0,0,1.0
2016-03-01,0.1055856559319081,0.0,1.0,0.0,1.0,3,0,0,3,4.0
2016-04-01,0.1327789105766531,0.0,2.0,0.0,2.0,8,3,0,11,13.0
2016-05-01,0.0846133823487563,0.0,2.0,0.0,2.0,10,7,0,17,19.0
2016-06-01,0.0850901139007061,1.0,2.0,0.0,3.0,12,8,0,20,23.0
2016-07-01,0.0323877131223347,1.0,2.0,0.0,3.0,15,9,0,24,27.0
2016-08-01,0.0660880796338993,2.0,2.0,0.0,4.0,14,12,0,26,30.0
2016-09-01,0.1180520147771844,3.0,3.0,0.0,6.0,16,13,0,29,35.0
2016-10-01,0.0861393041752852,4.0,3.0,0.0,7.0,19,15,0,34,41.0
2016-11-01,0.2061668967735722,5.0,4.0,0.0,9.0,21,19,0,40,49.0
2016-12-01,0.2555084471587128,6.0,5.0,0.0,11.0,20,20,0,40,51.0
2017-01-01,0.0742173064860073,6.0,5.0,0.0,11.0,19,20,0,39,50.0
2017-02-01,0.1316851171477593,6.0,4.0,0.0,10.0,14,20,0,34,44.0
2017-03-01,0.1032396252930267,6.0,4.0,0.0,10.0,10,18,0,28,38.0
2017-04-01,0.0680697706403211,6.0,3.0,0.0,9.0,6,16,3,25,34.0
2017-05-01,0.2745679694926836,7.0,4.0,1.0,12.0,1,15,5,21,33.0
2017-06-01,0.176141596223064,6.0,5.0,2.0,13.0,4,15,9,28,41.0
